"id","sample","QUESTNNR","day0","date","STARTED","PN05_01","PN05_02","PN05_03","PN05_04","PN05_05","PN05_06","PN05_07","PN05_08","PN05_09","PN06_01","PN06_02","PN06_03","PN06_04","PN06_05","PN06_06","PN06_07","PN06_08","PN06_09","AF02_01","AF02_02","AF02_03","AF02_04","AF02_05","AF02_06","AF02_07","AF02_08","AF02_09","AF02_10","ST53","ST53_01","ST53_02","ST53_03","ST53_04","DS06_01","DS06_02","ST54_01","ST54_04","ST54_02","ST54_05","ST54_03","ST54_06","ST54_07","ST54_08","ST54_09","ST54_10","ST54_11","PA21_01","PA21_02","PA22_01","PA22_02","PA23_01","PA23_03","PA23_02","PA23_05","PA23_04","PA23_07","PA23_06","PA23_08","PA24_01","PA24_03","PA24_02","PA24_05","PA24_04","PA24_07","PA24_06","PA24_08","LASTDATA","FINISHED","LASTPAGE","MAXPAGE","toolate","noncompliance_eod","case"
"8zEFAzdY4U","original","d7b6",6,2021-05-02,2021-05-03 00:43:37,5,1,1,6,3,7,5,5,5,1,1,1,1,4,1,1,1,6,5,1,1,6,2,5,1,5,1,6,1,FALSE,FALSE,FALSE,TRUE,1,0,7,1,7,1,7,1,4,4,7,7,1,10,0,10,0,7,7,7,1,7,1,2,1,7,7,7,1,7,1,1,1,2021-05-03 00:46:12,TRUE,9,9,0,0,"8301"
"8zEFAzdY4U","original","d8b6",7,2021-06-14,2021-06-14 23:54:57,5,1,1,7,5,7,6,5,5,1,1,1,1,5,1,1,1,7,6,1,1,5,2,6,1,6,1,6,1,FALSE,TRUE,FALSE,FALSE,9,0,7,1,7,1,7,1,3,6,7,7,1,3,0,2,0,7,7,7,1,7,1,1,1,7,7,7,1,7,1,1,1,2021-06-14 23:58:26,TRUE,9,9,0,0,"17407"
"8zEFAzdY4U","original","d10b6",9,2021-06-16,2021-06-17 00:05:47,5,1,1,6,5,7,5,5,5,1,1,1,1,5,1,1,1,7,6,1,2,5,1,6,1,5,1,5,1,FALSE,TRUE,FALSE,FALSE,7,10,7,1,7,1,7,1,3,7,7,7,1,4,0,3,45,7,7,7,1,7,1,1,1,7,7,7,1,7,1,1,1,2021-06-17 00:10:01,TRUE,9,9,0,0,"17821"
"D25SCO686K","original","d1b6",0,2021-05-10,2021-05-10 21:04:26,6,2,5,6,2,2,2,4,4,5,3,6,2,2,2,6,6,4,4,6,2,3,5,5,6,3,1,2,1,FALSE,TRUE,FALSE,FALSE,10,0,4,6,5,2,4,5,2,5,3,5,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-10 21:08:28,TRUE,9,9,0,0,"9993"
"D25SCO686K","original","d2b6",1,2021-05-11,2021-05-11 21:09:52,2,2,5,4,5,4,1,2,1,2,2,2,1,4,2,5,2,5,3,5,2,4,7,5,4,2,5,3,1,FALSE,TRUE,FALSE,FALSE,10,0,4,4,5,2,5,5,3,4,5,3,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-11 21:12:21,TRUE,9,9,0,0,"10227"
"D25SCO686K","original","d3b6",2,2021-05-12,2021-05-12 21:03:59,1,1,7,7,1,1,1,1,1,6,1,1,1,1,1,6,7,1,1,5,7,3,6,1,6,1,1,2,1,FALSE,TRUE,FALSE,FALSE,6,0,2,2,3,1,4,6,1,1,2,3,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-12 21:06:00,TRUE,9,9,0,0,"10435"
"D25SCO686K","original","d4b6",3,2021-05-13,2021-05-13 21:06:46,1,5,7,5,1,1,1,1,1,7,1,5,6,2,1,4,7,1,2,7,5,4,5,1,5,1,1,2,1,FALSE,FALSE,FALSE,TRUE,1,0,1,1,2,1,1,2,7,1,1,1,1,1,0,0,5,7,7,1,2,3,4,5,6,7,7,1,1,1,1,5,1,2021-05-13 21:09:51,TRUE,9,9,0,0,"10631"
"D25SCO686K","original","d5b6",4,2021-05-14,2021-05-14 21:05:16,5,1,6,5,3,2,2,5,5,5,1,1,5,5,2,5,5,5,4,5,3,4,6,2,3,3,2,3,1,FALSE,FALSE,FALSE,TRUE,0,0,4,1,4,1,4,5,7,1,4,4,1,3,0,1,0,7,5,1,1,5,1,6,1,7,7,1,6,1,1,1,1,2021-05-14 21:08:20,TRUE,9,9,0,0,"10942"
"D25SCO686K","original","d6b6",5,2021-05-15,2021-05-15 21:03:17,7,1,5,5,2,4,7,1,6,4,3,4,2,4,3,5,2,5,6,4,2,3,4,6,3,3,1,2,1,FALSE,FALSE,FALSE,TRUE,3,0,5,3,6,3,5,3,6,3,5,4,4,6,0,2,0,7,7,6,1,7,1,6,1,7,7,1,6,3,2,1,5,2021-05-16 00:59:49,TRUE,9,9,0,0,"11187"
"D25SCO686K","original","d7b6",6,2021-05-16,2021-05-16 23:19:35,6,1,5,5,2,5,5,3,5,2,1,1,1,2,1,1,1,5,5,3,2,2,2,6,2,2,2,5,1,FALSE,FALSE,FALSE,TRUE,3,0,5,3,5,2,7,1,3,2,6,5,1,4,0,1,0,6,6,4,2,5,2,2,2,7,4,1,6,5,1,3,6,2021-05-16 23:23:52,TRUE,9,9,0,0,"11404"
"D25SCO686K","original","d8b6",7,2021-06-28,2021-06-28 21:01:00,6,1,6,6,1,4,4,3,3,6,2,6,2,5,3,6,5,4,4,4,2,4,5,5,7,5,1,3,1,FALSE,TRUE,FALSE,FALSE,8,0,5,5,5,2,5,7,1,5,5,5,2,3,0,1,0,7,7,2,5,5,5,5,5,7,7,1,1,2,2,3,5,2021-06-28 21:05:13,TRUE,9,9,0,0,"19981"
"D25SCO686K","original","d10b6",9,2021-06-30,2021-06-30 23:02:34,5,3,6,5,2,5,5,5,5,6,3,6,5,2,2,5,4,5,6,5,3,5,5,2,3,3,3,3,1,FALSE,TRUE,FALSE,FALSE,7,0,5,6,5,5,6,6,3,6,3,5,3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-06-30 23:06:22,TRUE,9,9,0,0,"20320"
"D25SCO686K","original","d13b6",12,2021-07-03,2021-07-03 21:53:46,6,2,2,6,2,1,6,2,6,6,2,6,6,3,3,6,2,2,5,2,2,3,2,5,4,2,1,2,1,FALSE,FALSE,FALSE,TRUE,8,0,4,6,6,2,5,6,5,5,5,6,6,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-07-03 21:57:51,TRUE,9,9,0,0,"20858"
"uupEXnUZ0Y","original","d1b6",0,2021-05-03,2021-05-03 21:00:22,3,1,5,3,2,6,2,1,1,6,1,4,3,2,5,1,5,4,2,5,6,3,5,2,4,2,5,3,1,FALSE,TRUE,FALSE,FALSE,3,15,4,6,3,4,4,6,2,5,6,3,1,0,45,2,0,4,4,3,5,4,5,4,5,5,5,5,5,6,2,4,4,2021-05-03 21:32:50,TRUE,9,9,0,1,"8495"
"wfWAa4zFkf","original","d1b6",0,2021-05-10,2021-05-10 23:28:52,7,1,5,6,7,5,6,1,6,5,1,1,1,5,2,2,1,5,6,1,2,6,5,7,2,6,1,6,1,FALSE,TRUE,FALSE,FALSE,1,30,5,5,3,6,2,5,6,2,3,5,3,0,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-10 23:32:27,TRUE,9,9,0,0,"10008"
"wfWAa4zFkf","original","d2b6",1,2021-05-11,2021-05-11 21:01:06,5,3,2,7,5,5,6,1,6,5,2,5,6,6,2,6,5,6,6,2,3,6,5,7,1,6,1,6,1,FALSE,TRUE,FALSE,FALSE,3,30,7,3,6,5,6,5,2,1,5,3,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-12 00:14:30,TRUE,9,9,0,0,"10220"
"wfWAa4zFkf","original","d3b6",2,2021-05-12,2021-05-12 22:22:30,2,1,1,7,5,3,2,1,5,5,2,3,1,5,1,1,2,5,5,1,6,5,6,5,5,2,1,5,1,FALSE,TRUE,FALSE,FALSE,9,0,5,6,5,3,5,5,3,5,5,4,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-12 22:24:54,TRUE,9,9,0,0,"10446"
"wfWAa4zFkf","original","d4b6",3,2021-05-13,2021-05-13 22:18:24,7,1,2,6,6,5,7,6,6,3,2,1,1,6,1,2,3,6,7,2,2,5,5,7,2,5,1,5,1,FALSE,FALSE,FALSE,TRUE,1,0,6,5,5,5,6,2,6,2,5,6,1,0,33,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-13 22:24:30,TRUE,9,9,0,0,"10637"
"wfWAa4zFkf","original","d5b6",4,2021-05-14,2021-05-14 21:07:39,7,1,1,6,5,5,7,6,7,4,1,1,1,5,1,1,1,5,7,1,2,7,5,7,1,5,1,5,1,FALSE,FALSE,FALSE,TRUE,5,7,7,5,6,2,6,5,5,5,5,6,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-15 00:28:02,TRUE,9,9,0,0,"10945"
"wfWAa4zFkf","original","d6b6",5,2021-05-15,2021-05-15 23:06:48,5,1,1,6,6,4,6,6,6,1,1,1,1,5,1,1,1,6,6,1,1,6,5,6,4,6,1,6,1,FALSE,FALSE,FALSE,TRUE,7,0,5,2,6,2,5,2,5,5,5,6,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-15 23:08:51,TRUE,9,9,0,0,"11199"
"wfWAa4zFkf","original","d8b6",7,2021-06-28,2021-06-28 21:00:28,7,1,1,6,6,6,6,5,7,1,1,1,1,5,1,2,5,6,6,1,1,6,2,6,5,5,1,6,1,FALSE,FALSE,FALSE,TRUE,5,0,1,2,5,3,3,5,5,3,5,3,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-06-28 23:08:54,TRUE,9,9,0,0,"19980"
"wfWAa4zFkf","original","d9b6",8,2021-06-29,2021-06-29 22:26:36,6,1,1,6,4,6,7,4,6,1,2,4,5,2,2,2,5,5,6,1,5,5,3,5,3,5,1,6,1,FALSE,TRUE,FALSE,FALSE,6,2,6,2,6,1,6,5,5,3,5,5,1,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-06-29 22:31:00,TRUE,9,9,0,0,"20154"
"wfWAa4zFkf","original","d11b6",10,2021-07-01,2021-07-01 22:50:41,6,2,1,6,6,6,7,5,7,2,1,3,4,6,3,2,2,5,6,1,4,5,2,6,4,6,1,5,1,FALSE,FALSE,FALSE,TRUE,5,0,6,2,6,3,6,5,1,6,5,5,1,0,20,0,2,7,7,7,1,7,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2021-07-01 22:52:53,TRUE,9,9,0,0,"20477"
"wfWAa4zFkf","original","d12b6",11,2021-07-02,2021-07-02 22:22:30,7,1,2,6,1,6,6,5,6,4,2,1,3,5,3,2,3,5,6,1,5,6,5,6,2,5,1,6,1,FALSE,FALSE,FALSE,TRUE,2,0,6,3,4,2,5,4,2,5,5,5,5,8,45,1,0,7,7,7,1,7,1,7,1,7,7,-1,-1,7,-1,-1,-1,2021-07-02 22:26:13,TRUE,9,9,0,0,"20697"
"wfWAa4zFkf","original","d13b6",12,2021-07-03,2021-07-03 23:36:48,7,1,1,7,4,4,7,4,7,1,2,1,1,4,1,1,1,5,5,1,4,4,7,4,1,1,1,5,1,FALSE,TRUE,FALSE,FALSE,3,2,4,1,3,2,4,1,4,5,5,3,1,5,33,0,45,7,7,7,1,6,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2021-07-03 23:41:58,TRUE,9,9,0,0,"20866"
"wfWAa4zFkf","original","d14b6",13,2021-07-04,2021-07-04 22:55:48,6,2,3,5,6,6,6,4,6,6,2,5,5,6,3,6,2,5,6,1,5,5,5,6,2,5,1,6,1,FALSE,FALSE,FALSE,TRUE,5,33,5,4,5,2,5,5,2,5,6,4,1,6,21,1,32,7,7,7,2,6,1,6,1,-1,-1,-1,5,-1,-1,-1,6,2021-07-04 22:59:15,TRUE,9,9,0,0,"21034"
"yBZKJ5xSIy","original","d3b6",2,2021-05-26,2021-05-26 21:07:55,2,1,2,3,4,5,6,6,6,5,4,3,2,2,2,3,4,4,6,7,5,5,4,4,2,2,2,3,1,FALSE,TRUE,FALSE,FALSE,6,30,5,4,3,2,1,2,3,4,4,6,1,0,30,0,0,4,5,2,1,5,2,3,2,6,7,-1,-1,6,-1,4,2,2021-05-26 21:12:36,TRUE,9,9,0,1,"13634"
"yBZKJ5xSIy","original","d10b6",9,2021-07-14,2021-07-14 21:27:46,3,4,5,6,5,6,5,4,3,4,1,2,3,4,5,6,7,5,4,4,3,2,1,2,3,4,5,1,1,FALSE,TRUE,FALSE,FALSE,9,10,4,5,6,7,4,5,4,3,2,1,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-07-14 21:33:11,TRUE,9,9,0,0,"22582"
"yBZKJ5xSIy","original","d14b6",13,2021-07-18,2021-07-18 23:41:33,3,4,5,6,7,5,4,4,3,6,1,2,3,4,5,6,7,4,5,5,3,2,1,2,3,2,5,2,1,FALSE,TRUE,FALSE,FALSE,9,30,2,4,3,5,4,7,5,6,4,3,2,0,30,0,20,7,7,5,1,7,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2021-07-18 23:44:50,TRUE,9,9,0,0,"23292"
"IChe0BU84K","original","d1b6",0,2021-04-12,2021-04-12 21:00:07,6,1,2,6,2,7,5,5,4,2,2,1,1,4,1,1,1,7,5,2,2,6,5,6,2,5,1,7,1,FALSE,FALSE,FALSE,TRUE,0,30,6,5,2,6,4,4,7,1,4,4,1,3,0,3,10,7,7,6,1,-1,-1,1,1,7,7,7,1,-1,-1,1,1,2021-04-12 22:05:52,TRUE,9,9,0,0,"2943"
"IChe0BU84K","original","d2b6",1,2021-04-13,2021-04-13 21:00:12,7,1,4,7,3,6,7,6,7,2,2,1,1,6,3,1,5,6,6,2,1,7,4,6,4,6,1,5,1,FALSE,TRUE,FALSE,FALSE,8,30,5,1,7,1,6,2,1,6,6,5,1,5,0,5,0,7,7,1,1,-1,-1,1,1,7,7,-1,-1,-1,-1,1,1,2021-04-13 22:20:33,TRUE,9,9,0,0,"3213"
"IChe0BU84K","original","d3b6",2,2021-04-14,2021-04-14 21:00:10,4,1,2,7,6,7,4,6,4,2,1,1,1,6,1,1,1,5,5,3,1,6,3,6,4,7,3,6,1,FALSE,TRUE,FALSE,FALSE,9,30,6,2,7,1,7,4,1,7,6,7,1,3,0,3,0,7,7,1,1,1,1,1,1,7,7,1,1,1,1,1,1,2021-04-14 21:50:21,TRUE,9,9,0,0,"3449"
"IChe0BU84K","original","d4b6",3,2021-04-15,2021-04-15 21:00:07,5,1,6,7,4,6,5,4,3,5,1,1,1,4,1,1,5,5,5,5,3,4,4,4,5,5,1,3,1,FALSE,TRUE,FALSE,FALSE,8,0,6,5,4,1,5,7,1,6,6,6,1,6,0,6,0,7,7,7,1,6,1,1,1,7,7,-1,1,-1,1,1,1,2021-04-15 22:21:22,TRUE,9,9,0,0,"3675"
"IChe0BU84K","original","d5b6",4,2021-04-16,2021-04-16 21:00:23,5,1,1,7,5,7,5,5,5,4,1,1,1,5,3,1,2,7,5,2,2,6,1,7,3,7,1,6,1,FALSE,TRUE,FALSE,FALSE,7,0,6,2,7,1,6,5,2,6,5,6,1,8,0,6,0,7,7,4,1,5,1,1,1,7,7,3,1,-1,1,1,1,2021-04-16 23:52:27,TRUE,9,9,0,0,"4113"
"IChe0BU84K","original","d6b6",5,2021-04-17,2021-04-17 21:00:07,5,2,4,6,4,4,5,4,5,3,1,1,1,4,3,1,4,5,5,2,4,4,5,5,1,5,1,4,1,FALSE,FALSE,FALSE,TRUE,7,0,4,1,5,2,3,3,7,5,4,4,1,5,0,4,0,7,7,4,1,5,1,1,1,7,7,5,1,6,1,1,1,2021-04-17 22:32:00,TRUE,9,9,0,0,"4376"
"IChe0BU84K","original","d7b6",6,2021-04-18,2021-04-18 21:00:18,5,1,2,7,2,7,5,4,5,1,1,2,1,4,1,1,1,7,6,1,3,6,5,6,2,4,1,6,1,FALSE,FALSE,FALSE,TRUE,0,0,5,2,7,1,4,4,7,5,4,7,1,12,0,12,0,7,7,-1,-1,-1,1,1,1,7,7,-1,-1,-1,1,1,1,2021-04-18 22:06:02,TRUE,9,9,0,0,"4617"
"IChe0BU84K","original","d8b6",7,2021-05-31,2021-05-31 21:00:21,5,1,5,7,6,5,5,6,4,4,4,2,2,6,5,1,5,5,6,1,2,5,6,6,1,4,1,5,1,TRUE,FALSE,FALSE,FALSE,7,0,5,3,5,5,4,5,7,4,4,4,1,0,20,0,0,7,7,6,1,5,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-31 21:45:17,TRUE,9,9,0,0,"14748"
"IChe0BU84K","original","d9b6",8,2021-06-01,2021-06-01 21:00:26,1,1,5,7,4,6,1,4,1,3,1,1,1,4,5,1,3,5,5,1,1,5,2,6,3,4,1,6,1,FALSE,TRUE,FALSE,FALSE,7,0,4,5,5,1,5,5,7,6,5,4,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-06-01 22:56:42,TRUE,9,9,0,0,"14942"
"IChe0BU84K","original","d10b6",9,2021-06-02,2021-06-03 01:45:59,6,1,1,7,7,6,7,5,4,2,6,1,1,5,6,1,2,6,5,1,1,6,5,6,1,5,1,6,1,FALSE,FALSE,FALSE,TRUE,2,0,7,3,7,1,6,5,7,3,5,6,1,0,15,3,0,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,1,6,1,1,1,2021-06-03 01:50:55,TRUE,9,9,0,0,"15132"
"IChe0BU84K","original","d11b6",10,2021-06-03,2021-06-03 21:00:19,6,1,1,7,6,7,7,4,7,1,1,1,1,4,1,1,1,7,6,1,1,7,2,6,1,5,1,7,1,FALSE,FALSE,FALSE,TRUE,0,0,4,4,4,4,4,4,4,4,4,4,1,10,0,10,0,7,7,5,1,6,1,1,1,7,7,4,1,7,1,1,1,2021-06-03 22:20:52,TRUE,9,9,0,0,"15295"
"IChe0BU84K","original","d12b6",11,2021-06-04,2021-06-04 21:00:14,6,1,5,7,5,6,5,5,6,4,4,1,1,5,4,2,2,5,6,2,1,6,7,5,1,4,1,5,1,FALSE,TRUE,FALSE,FALSE,8,0,5,3,6,4,5,5,3,6,4,5,1,6,0,6,0,7,7,4,1,6,1,1,1,7,7,4,1,5,1,1,1,2021-06-04 22:07:06,TRUE,9,9,0,0,"15535"
"IChe0BU84K","original","d13b6",12,2021-06-05,2021-06-05 21:00:20,7,1,1,7,4,6,7,4,7,4,4,1,1,4,2,1,4,5,6,1,1,6,6,6,1,3,1,5,1,FALSE,FALSE,FALSE,TRUE,6,0,5,5,3,4,5,5,5,4,4,5,1,15,0,15,0,7,7,1,1,6,1,1,1,7,7,2,1,6,1,1,1,2021-06-05 22:14:46,TRUE,9,9,0,0,"15734"
"IChe0BU84K","original","d14b6",13,2021-06-06,2021-06-06 21:00:15,7,1,1,7,5,7,7,1,7,1,1,1,1,5,1,1,1,7,6,3,1,6,4,6,3,5,1,6,1,FALSE,FALSE,FALSE,TRUE,0,0,6,1,7,1,7,1,7,1,7,7,1,16,0,16,0,7,7,5,1,6,1,1,1,7,7,5,1,6,1,1,1,2021-06-06 22:08:24,TRUE,9,9,0,0,"15906"
"6U0ApLqsZh","original","d1b6",0,2021-05-03,2021-05-03 21:00:24,6,2,2,5,5,2,6,1,5,1,2,2,2,5,2,1,1,5,5,3,3,5,4,7,2,5,2,6,1,FALSE,TRUE,FALSE,FALSE,4,0,5,4,4,2,2,2,2,5,2,5,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-05-03 21:02:29,TRUE,9,9,0,0,"8497"
"6U0ApLqsZh","original","d2b6",1,2021-05-04,2021-05-04 22:35:09,7,2,2,5,3,2,7,3,4,2,2,3,4,2,3,6,2,2,7,1,4,6,5,6,2,5,2,5,1,FALSE,TRUE,FALSE,FALSE,2,0,2,2,1,5,2,3,6,2,2,2,1,3,0,7,0,5,5,3,2,2,1,2,5,1,5,2,6,2,2,3,6,2021-05-04 22:38:02,TRUE,9,9,0,0,"8700"
"6U0ApLqsZh","original","d3b6",2,2021-05-05,2021-05-05 22:33:57,5,5,4,5,4,4,6,3,6,2,3,5,7,2,2,1,2,2,5,2,2,5,2,6,6,2,5,5,1,FALSE,TRUE,FALSE,FALSE,2,0,5,5,2,5,6,1,6,2,2,3,1,6,0,12,0,6,5,2,1,5,1,3,5,4,5,2,6,3,6,4,7,2021-05-05 22:35:59,TRUE,9,9,0,0,"8875"
"6U0ApLqsZh","original","d6b6",5,2021-05-08,2021-05-08 23:32:02,6,1,2,6,1,4,7,2,7,1,5,2,5,2,5,2,7,4,5,1,5,1,1,6,1,6,1,7,1,FALSE,FALSE,FALSE,TRUE,0,0,5,2,5,6,4,4,1,4,4,3,3,15,0,15,0,6,2,5,4,6,2,6,4,6,4,5,7,2,3,6,6,2021-05-08 23:35:12,TRUE,9,9,0,0,"9586"
"o35iHJbe2H","original","d1b6",0,2021-05-03,2021-05-03 21:00:25,6,5,5,5,5,5,5,5,5,3,3,3,3,3,3,2,2,2,6,3,5,3,4,5,3,5,3,5,1,FALSE,TRUE,FALSE,FALSE,3,0,5,3,5,4,5,4,3,5,5,5,2,0,10,0,0,6,5,6,3,5,2,3,2,6,6,6,2,6,2,2,2,2021-05-03 21:05:55,TRUE,9,9,0,0,"8498"
"o35iHJbe2H","original","d2b6",1,2021-05-04,2021-05-04 21:00:24,6,3,5,4,5,5,5,6,5,6,4,6,5,6,4,5,5,6,6,3,4,4,4,5,3,5,3,5,1,FALSE,TRUE,FALSE,FALSE,3,0,6,3,5,5,4,5,4,6,4,6,5,0,10,0,0,6,6,6,3,6,2,2,2,6,6,6,2,6,2,2,2,2021-05-04 21:02:22,TRUE,9,9,0,0,"8686"
"o35iHJbe2H","original","d4b6",3,2021-05-06,2021-05-06 21:00:17,5,4,6,4,6,4,5,4,5,6,4,6,5,6,4,5,3,5,5,3,5,4,4,6,4,6,3,6,1,FALSE,TRUE,FALSE,FALSE,2,0,6,3,6,4,5,4,5,3,5,3,5,0,10,0,10,6,4,6,5,6,4,5,3,5,3,5,4,5,4,5,4,2021-05-06 21:01:29,TRUE,9,9,0,0,"9033"
"o35iHJbe2H","original","d5b6",4,2021-05-07,2021-05-07 21:00:23,6,3,5,4,6,4,6,4,5,5,2,5,3,5,3,5,4,4,6,2,6,5,5,6,3,6,2,5,1,FALSE,TRUE,FALSE,FALSE,2,0,6,3,5,3,5,3,5,4,5,4,4,0,10,0,10,6,4,5,3,6,4,6,4,6,4,5,4,6,4,5,3,2021-05-07 21:01:37,TRUE,9,9,0,0,"9344"
"o35iHJbe2H","original","d6b6",5,2021-05-08,2021-05-08 21:00:14,6,3,5,4,6,4,6,5,5,7,3,6,3,5,4,5,3,5,6,2,4,3,4,4,5,6,3,5,1,FALSE,TRUE,FALSE,FALSE,2,0,6,3,5,3,4,3,4,4,4,4,3,0,0,0,0,6,2,6,3,5,4,5,4,6,3,5,4,4,3,6,5,2021-05-08 21:12:51,TRUE,9,9,0,0,"9564"
"o35iHJbe2H","original","d8b6",7,2021-06-21,2021-06-21 21:00:15,6,3,6,4,6,5,6,4,5,5,4,5,5,5,4,5,4,5,6,4,5,4,5,4,6,4,5,4,1,FALSE,TRUE,FALSE,FALSE,2,30,6,3,5,4,5,4,5,4,5,4,4,0,30,0,30,6,4,6,4,5,4,6,5,6,4,5,4,5,5,5,4,2021-06-21 23:04:11,TRUE,9,9,0,0,"18772"
"o35iHJbe2H","original","d9b6",8,2021-06-22,2021-06-22 21:00:09,6,3,5,4,5,4,5,5,4,6,4,6,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,1,FALSE,TRUE,FALSE,FALSE,2,0,6,4,5,4,5,5,5,4,5,5,4,0,40,0,10,5,4,5,4,5,6,4,5,5,4,5,5,5,4,5,4,2021-06-22 21:01:12,TRUE,9,9,0,0,"18917"
"o35iHJbe2H","original","d10b6",9,2021-06-23,2021-06-23 21:00:20,6,3,5,4,5,4,5,5,5,6,4,5,4,6,5,5,5,6,6,4,5,4,5,4,6,5,5,5,1,FALSE,TRUE,FALSE,FALSE,2,0,6,4,5,5,6,4,6,6,5,4,5,0,30,0,10,5,4,5,4,6,5,5,5,6,4,5,5,5,5,6,5,2021-06-23 21:01:22,TRUE,9,9,0,0,"19085"
"o35iHJbe2H","original","d11b6",10,2021-06-24,2021-06-24 21:00:23,6,3,5,4,6,4,5,5,5,6,4,5,5,6,5,5,4,5,6,4,5,5,6,4,6,5,5,5,1,FALSE,TRUE,FALSE,FALSE,1,0,5,3,6,4,5,4,5,4,5,4,4,0,40,0,10,5,4,5,4,6,4,6,4,5,3,6,4,5,4,5,4,2021-06-24 21:01:37,TRUE,9,9,0,0,"19236"
"o35iHJbe2H","original","d12b6",11,2021-06-25,2021-06-25 21:10:38,5,3,5,4,5,4,5,4,6,5,3,5,3,6,6,3,6,4,6,4,5,4,5,3,5,4,5,5,1,FALSE,TRUE,FALSE,FALSE,1,0,5,3,6,4,5,4,6,4,5,4,5,0,20,0,20,6,3,6,4,5,4,5,4,5,4,5,4,4,4,5,4,2021-06-25 21:11:35,TRUE,9,9,0,0,"19465"
"o35iHJbe2H","original","d13b6",12,2021-06-26,2021-06-26 21:00:12,5,3,5,4,5,4,6,3,5,6,3,5,4,6,4,5,4,5,5,3,6,3,6,4,5,4,5,4,1,FALSE,TRUE,FALSE,FALSE,2,0,5,3,6,4,5,5,5,4,5,4,5,0,40,0,30,6,3,5,4,6,4,4,5,6,4,6,4,5,4,4,5,2021-06-26 21:04:38,TRUE,9,9,0,0,"19619"
"o35iHJbe2H","original","d14b6",13,2021-06-27,2021-06-27 21:00:12,5,2,5,3,5,4,6,4,5,6,4,5,4,6,5,4,6,5,6,4,5,4,5,4,6,4,5,5,1,FALSE,TRUE,FALSE,FALSE,2,0,5,3,5,4,5,5,5,4,5,4,5,0,40,0,10,5,4,5,4,5,4,5,4,6,4,6,4,6,5,5,4,2021-06-27 21:01:14,TRUE,9,9,0,0,"19784"
"ILVPhtgNCL","original","d1b6",0,2021-04-12,2021-04-12 21:00:16,2,1,5,6,4,4,2,5,2,6,1,1,1,1,1,1,1,4,5,1,1,3,5,5,5,4,1,5,1,FALSE,FALSE,FALSE,TRUE,3,0,4,5,6,1,4,4,6,4,4,6,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-04-12 21:21:05,TRUE,9,9,0,0,"2948"
"ILVPhtgNCL","original","d2b6",1,2021-04-13,2021-04-13 21:00:10,2,1,1,7,1,4,1,5,5,1,1,1,1,4,1,1,1,6,5,1,1,6,5,6,1,5,1,6,1,FALSE,TRUE,FALSE,FALSE,5,30,6,5,6,1,5,1,3,5,5,4,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-04-13 21:13:02,TRUE,9,9,0,0,"3212"
