ID,DIARYDAY,M_Anx.,M_Sad.,M_Vig.,M_Con.,W_Anx.,W_Sad.,W_Vig.,W_Con.
212,29,0,0,0,2,0.333333333,0.333333333,1.666666667,2.666666667
212,30,0,0,0,2,0,0,2.333333333,2.666666667
212,31,0,0,0.666666667,2,0,1,0.666666667,1.666666667
212,32,0,0,1.333333333,3.333333333,0,0.333333333,3,3
212,33,0,0,0,2,0.333333333,1,2,2.333333333
212,34,0,0,1,3,0,0.333333333,1.333333333,2.333333333
213,0,0.333333333,0,3.333333333,3.666666667,0,0,3.666666667,4
213,1,0,0,2.666666667,3.666666667,1.333333333,0,4,4
213,2,0.666666667,0,3.666666667,4,1.333333333,1.333333333,2.666666667,2.666666667
213,3,0.333333333,0,3.666666667,3,0.666666667,0.333333333,2.666666667,1.666666667
213,4,0,0,4,4,0,0,4,4
213,5,0,0,4,4,1.333333333,0,4,4
213,6,0,0,3.333333333,3.666666667,0,0,4,4
213,7,0,0,4,4,0,0,4,4
213,9,0,0,4,4,0,0,4,4
213,10,1,0,4,3.333333333,0,0,4,4
213,11,0,0,4,4,0,0,4,4
213,12,0,0,4,3.666666667,0.333333333,0.333333333,4,3
213,13,0,0,3.333333333,3.333333333,0,0,3.333333333,3
213,14,0.666666667,0.666666667,2.666666667,2,0,0,4,3.666666667
213,15,0.333333333,0.333333333,3.666666667,2.666666667,1.333333333,0,4,4
213,16,0,0,4,3.666666667,1.333333333,0,4,4
213,17,0.333333333,0,3.666666667,3,0,1.333333333,4,4
213,18,0,0,3.333333333,3.666666667,0,1.333333333,4,4
213,19,0.666666667,0,3.666666667,2.333333333,0,1.333333333,4,4
213,20,0,0,4,3.333333333,0,0,4,4
213,21,0,0,3.333333333,3.666666667,0,0,4,4
213,22,0,0,4,3.666666667,1.333333333,0,4,4
213,23,0.333333333,0,3.333333333,3.333333333,0,0,4,4
213,24,0,0,2.666666667,3,0,0,3.666666667,3.666666667
213,25,0,0,3.666666667,4,0,0,4,4
213,26,0,0,4,4,0,0,4,4
213,27,0.666666667,0.333333333,2,2,0,0,4,3.666666667
213,28,0,0,3.666666667,3.333333333,0,0,4,3.333333333
213,29,0,0,4,4,0,0,4,4
213,30,0,1.333333333,4,4,0,0,4,4
213,31,0,0,3.333333333,3,0,0,4,4
213,32,0,0,4,3.666666667,1.333333333,0,4,4
213,33,0,0,3,3,0,0,4,4
214,0,0,0,1.666666667,2,0,0.666666667,0.666666667,2
214,1,0,0,1.666666667,2,1.666666667,2.333333333,1.333333333,1.666666667
214,2,0,0,1.333333333,2,0.333333333,0.333333333,3.333333333,3.333333333
214,3,0,0,1.333333333,2,1,1.666666667,0.666666667,2
214,4,0,0,2,1.333333333,0,0,2,3.666666667
214,5,0,0,1.666666667,1.666666667,0.333333333,0.333333333,3.333333333,3
214,6,0,0,1.333333333,2,2.666666667,0.666666667,0.333333333,1.333333333
214,7,0.666666667,0,1.666666667,2,0,0,3,3
214,8,0,0,2.333333333,2.666666667,1.333333333,1,3,3
214,9,0,0,2.666666667,2.333333333,1.333333333,0.333333333,2,2
214,10,0,0,1.666666667,2.333333333,2.333333333,0.666666667,2,1.666666667
214,11,0,0,2,2,1,0.666666667,2.333333333,2.333333333
214,12,0,0,1.333333333,2,1,0.666666667,3,3
214,13,0,0,1.666666667,2,2.333333333,0.333333333,2.666666667,2.333333333
214,14,0.333333333,0,1.666666667,1.666666667,3.333333333,1.333333333,1.333333333,2
214,15,0,0,2,2.333333333,3.333333333,0.333333333,2,2.666666667
214,16,0,0,2,2.666666667,2,0.666666667,2.666666667,2.666666667
214,17,0.333333333,0,2.333333333,2.666666667,2.666666667,1,2,2
214,18,0,0,2,2.666666667,1,0.666666667,2.333333333,2.333333333
214,19,0,0,2,2.333333333,2.333333333,1,2.666666667,2
214,20,0.333333333,0,1,2.333333333,3,1.666666667,2,2
214,21,0.333333333,0,2,2.666666667,3.666666667,2,2,2
214,22,0.333333333,0,2,2.333333333,2.333333333,1.333333333,2.666666667,2.666666667
214,23,0,0,1.666666667,2.666666667,2.666666667,1.333333333,2.333333333,2.666666667
214,24,0.333333333,0,2,2,0,0.666666667,3,3
214,25,0.333333333,0,2,2.333333333,1.333333333,1.333333333,2.333333333,2.666666667
214,26,0,0,2,2.333333333,3.666666667,2.333333333,0.666666667,1.666666667
214,27,0.333333333,0,2,2,1,1.333333333,3,3
214,28,0,0,2,2.333333333,0.666666667,1,2.666666667,3
214,29,0,0,2.333333333,2,3.666666667,2.333333333,2.333333333,1
214,30,0,0,2,2,1.666666667,1,3,3
214,31,0,0,2.333333333,2.333333333,0.666666667,0.666666667,3,3
214,32,0,0,2,2,2,0.666666667,3,3
215,0,0.333333333,0,3,2.666666667,0,0,2,3
215,1,0,0,2.666666667,3,0,1,0.666666667,2
215,2,0,0,2,2.666666667,0,2.333333333,1.333333333,0.333333333
215,3,0,0,1.333333333,2.666666667,1,0,2.666666667,3
215,4,0.333333333,0,2,3,0,0,1.666666667,2
215,5,0,0,2,3,0,0,0,2
215,6,0,0,3,3.666666667,0,0,0,2
215,7,0,0,2.666666667,4,0,0,0,0.333333333
215,8,0.333333333,0,3,4,0,0,1,4
215,9,0,0,2,3.666666667,0,0,1,4
215,10,0,0,2,4,0,2.666666667,0,2
215,11,0,0,2.666666667,4,0,0,2.333333333,4
215,12,0,0,2,2.666666667,0,0,3,4
215,13,0,0,2,2.666666667,0,0.333333333,0,1.333333333
215,14,0,0,2,3.333333333,0,0,0.333333333,2
215,15,0.333333333,0,1.333333333,2,0,0,0.666666667,2
215,16,0,0,2.666666667,3.666666667,0,0,2.666666667,4
215,17,0,0,2.666666667,4,0,0,2.666666667,4
215,18,0,0,2,3,0,0,1,3.333333333
215,19,0,0,2,3.333333333,0,0,1,4
215,20,0,0,1.333333333,2.333333333,0,0,1.333333333,4
215,21,0,0,2.666666667,3.333333333,0,0,0.666666667,3.333333333
215,22,0.666666667,0,2.666666667,3.333333333,0,0,3,3.333333333
215,23,0.666666667,0,2.333333333,3.333333333,0,0,1,3.666666667
215,24,0,0,2,3,0,0.333333333,1.333333333,2
215,25,0,0,2.333333333,3.333333333,0,0,1.333333333,4
215,26,0,0,1.333333333,2,0,0.333333333,0.333333333,1.666666667
215,27,0.333333333,0,2,2.666666667,0,1.666666667,0,0.666666667
215,28,0,0,1.666666667,3,0,0,1,4
215,29,0,0,2.666666667,3,0,0,1,3.333333333
215,30,0.333333333,0,2.666666667,3,0,0,0.666666667,4
215,31,0.666666667,0,2.333333333,4,0,0,1,4
215,32,0.333333333,0,2,3.666666667,0,0,1.333333333,3.666666667
215,33,0,0,2.666666667,3,2.333333333,0,0.333333333,1.666666667
215,34,0.333333333,0,1.666666667,3,0,0,1.333333333,4
217,0,1,0,1.666666667,1.666666667,0,0,1.666666667,3.666666667
217,1,0.333333333,0.333333333,1,2.666666667,0.333333333,0,2,3.666666667
217,2,0.666666667,0.666666667,1,1.333333333,0.666666667,0,2,3.333333333
217,3,0.666666667,0,1.666666667,2.333333333,0.333333333,0,3.333333333,4
217,4,0.666666667,0,1,2,0.333333333,0.666666667,1,3
217,5,0.666666667,0.333333333,1.333333333,2,1.666666667,1,0.333333333,1
217,6,0.666666667,0,1.666666667,2.333333333,0.333333333,0,2.333333333,4
217,7,1.333333333,0.666666667,1.333333333,1.666666667,0,0,4,4
217,8,1.666666667,0.333333333,1.666666667,2.333333333,1,0,3.666666667,3.666666667
217,9,1,0.333333333,2,2.333333333,0.666666667,0,0.333333333,2
217,10,1,1,0.333333333,2.333333333,1.333333333,0,1,1.666666667
217,11,1.333333333,1.333333333,1.333333333,1.666666667,1.333333333,0,2,3
217,12,1,1,1,1,0.666666667,1,0,1.666666667
217,13,1.666666667,2.333333333,1.333333333,1.333333333,0,0.666666667,2.333333333,3.333333333
217,14,2,1.333333333,1.666666667,1,0,0.666666667,2.333333333,2.333333333
217,15,0.666666667,0.333333333,1.666666667,1.666666667,0,0,2.666666667,4
217,16,0.333333333,0.666666667,2,2.333333333,0,0,1.666666667,3.666666667
217,17,0.666666667,0.666666667,1.666666667,2.333333333,0,0,2,4
217,18,0.333333333,0,1.666666667,2.333333333,0,0,0.333333333,3.666666667
217,19,0.333333333,0.666666667,2,2.333333333,0,0.666666667,1,2.333333333
217,20,0.333333333,0,2,2.666666667,0,0,3,4
217,21,0.666666667,0,1.333333333,2.666666667,0.333333333,1,1.333333333,2
217,22,0.666666667,0,2,2,0,0.666666667,1.333333333,2
217,23,0,0,1.333333333,2.666666667,0,0,2,2.666666667
217,24,0,0,2.666666667,3.333333333,0,0,4,4
217,25,0,0,1.333333333,3,0,0,1.666666667,4
217,26,1,0,1.333333333,1.666666667,0,0,0.666666667,3.666666667
217,27,0,0,0.333333333,3,0,0,3.666666667,4
217,28,0.333333333,0,1.333333333,3,0,0,3.666666667,4
217,29,0.333333333,0,2,3,0,0,1.333333333,3.666666667
217,30,0.333333333,0,2.333333333,3,0,0,2.333333333,4
217,31,0,0,0.666666667,2.666666667,0,0,3.333333333,4
217,32,0,0,0.333333333,2.333333333,0,0,4,4
217,33,0.333333333,0,1.333333333,3,0,0,2.333333333,4
217,34,0,0.333333333,1,2,0,0.333333333,2.333333333,3.333333333
218,0,1.666666667,2,1,2,0.666666667,0,2.333333333,3
218,1,2,0.333333333,2,2,0,0,1.666666667,2.666666667
218,2,1.333333333,2.666666667,1,1,1.666666667,2.333333333,1,0.666666667
218,3,0,0.666666667,2,2,1.333333333,1,1.333333333,2
218,4,0.333333333,0.666666667,2,2.333333333,0,0.333333333,2,2
218,5,0,0,2,4,0,0,2,3
218,6,0,0.333333333,1.666666667,3,0,0,2.333333333,3
218,7,0,0,1,3,1,0.333333333,2,2
218,8,0,0,1.333333333,3,0,0.333333333,2.333333333,3
218,9,0,1,2,2,0,0,3,3.666666667
218,10,0,0.333333333,1,3,0.333333333,0,2,2
218,11,0,0,3,2.333333333,0.666666667,0,2.666666667,3.333333333
218,12,0,0,4,3,0,0,3.666666667,4
218,13,0,0,1,4,0,0,3.666666667,3.666666667
218,14,0.666666667,0,3,3,0,0,1.333333333,3.666666667
218,15,0.333333333,0,3,4,0,0,1.333333333,3
218,16,1.333333333,1,2,2.333333333,0,0,1.333333333,3
218,17,1,2,1.666666667,2,0,0.333333333,0.333333333,2
218,18,0.333333333,0,2.666666667,3,0,0.333333333,1.333333333,3
218,19,0.333333333,0,4,4,0,0,2,2
218,20,0.333333333,0,1,2,0,0,1,1.666666667
218,21,0,0,2,3,0.333333333,0.666666667,2,2
218,22,1.333333333,1.666666667,1.666666667,1,0.666666667,1,2,2
218,23,0,0,1,3,0.666666667,0,2,2
218,24,1.333333333,0,3,4,0,0,1,2.333333333
218,25,0.666666667,0,3,4,1.666666667,0,2.333333333,2
218,26,1.666666667,1.666666667,1.333333333,2,0.666666667,0.666666667,1.333333333,2
218,27,0.666666667,1,3.666666667,3,0.333333333,0,3,3
218,29,0.666666667,0,3,3,1,0,2.333333333,3
218,30,1,0,2.333333333,4,0.666666667,0,2,3
218,31,0,0,3,4,0.666666667,0,3.333333333,4
218,32,0.333333333,0,3,4,0.666666667,0,3,4
218,33,0,0,3,4,0,0,2.333333333,2
218,34,0,0,2.333333333,4,0,0,1.333333333,3
218,35,0.333333333,0,3,3,1.666666667,0,0.666666667,2.333333333
219,0,1,0,3,3.333333333,0,0,2.666666667,2.666666667
219,1,0,0,2.333333333,4,0,0,1.666666667,3.666666667
219,2,0.333333333,0,2.666666667,4,0,0,2.333333333,4
219,3,0,0,3.333333333,3.333333333,0.333333333,0,0.333333333,2.333333333
219,4,0,0,3,4,0,0,3,3.333333333
219,5,0,0,2.666666667,4,0,0,1,4
219,6,0,0,2.333333333,4,0,0,1.666666667,3.333333333
219,7,0,0,3.333333333,4,0,0,1.333333333,3
219,8,0.666666667,0,4,4,0,0,1.333333333,4
219,9,0,0,2,4,0,0,1.333333333,3
219,10,0,0,0.666666667,3,0,0,1.333333333,4
219,11,0,0,4,4,0,0,3,3.333333333
219,12,0.666666667,0,4,3.333333333,0,0,3,3.333333333
219,13,0.333333333,0,3.666666667,4,0,0,3,3.666666667
219,14,0,0,3,4,0,0,2,4
219,15,0,0,4,4,0,0,3,4
219,16,0,0,2.666666667,4,0,0,2.666666667,4
219,17,0,0,0,4,0,0,0.666666667,3
219,18,0,0,4,4,0,0,3,3.333333333
219,19,0,0,3.666666667,4,0,0,3,3.333333333
219,20,0,0,1.666666667,4,0,0,2.666666667,4
219,21,0,0,4,4,0,0,2,4
219,22,0,0,3.333333333,4,0.333333333,0,2,3
219,23,0,0,3.333333333,4,0,0,2,4
219,24,0,0,3,3.666666667,0,0,1.333333333,3
219,25,0,0,2.666666667,3.666666667,0,0,3,4
219,26,0,0,2.666666667,3.666666667,0,0,1.666666667,3.666666667
219,27,0,0,3.333333333,4,0,0,3,4
219,28,0,0,4,4,0,0,2.333333333,4
219,29,0,0,2.666666667,3.666666667,0,0,2.333333333,3.333333333
219,30,0.666666667,0,2.666666667,3.666666667,0,0,2.666666667,4
219,31,0,0,3,4,0,0.333333333,2,2
219,32,0,0,4,4,0,0,3,4
219,33,0,0,3.666666667,4,0,0,2,4
219,34,0,1,1.333333333,2.666666667,0,0,1.666666667,4
220,0,1.666666667,1,0.666666667,1,1,0.333333333,1.333333333,3
220,1,0.666666667,0,1,3,0.666666667,0,1.666666667,3
220,2,0.333333333,0,1.333333333,3,0.666666667,0,1,3
220,3,0.333333333,0,1.333333333,3,2,1.333333333,1,1.666666667
220,4,1,0.333333333,1,3,1,0,3,3.333333333
220,5,0.666666667,0,1,2.333333333,1,0,1,3
220,6,0,0,1.666666667,3,0.666666667,0,1,2.666666667
220,7,0.666666667,0,3,3.666666667,0.333333333,0,1,3.333333333
220,8,0.666666667,0,1,2,0.666666667,0,1.333333333,2
220,9,0,0,2,2.666666667,0.333333333,0,1.333333333,2.333333333
220,10,0,0,1.333333333,3,1,0,2,1.666666667
220,11,1,0.333333333,1,1.666666667,1,0.333333333,2,2.333333333
220,12,0.333333333,0,0.666666667,3.333333333,0.333333333,0,1,3
220,13,0,0,1,3,0.333333333,0,2,3
220,14,0.666666667,0,3,3,0.666666667,0,1.666666667,2.333333333
220,15,0.333333333,0,1,3,0,0,2,3.666666667
220,16,0.333333333,0,2,3,0.666666667,0.333333333,1,2
220,17,0.333333333,0,2,3.333333333,0.333333333,0.333333333,1,2.666666667
220,18,0.666666667,0,1.666666667,3,0.333333333,0.333333333,1.333333333,2.333333333
220,19,0,0,1.666666667,3.333333333,0,0,2,3.666666667
220,20,0,0,2,3,0,0,2,3.666666667
220,21,0.333333333,0,2,3.666666667,0,0,1,4
220,22,0.333333333,0,2,3.666666667,0.333333333,0,1.333333333,2
220,23,0,0,1.666666667,4,0,0,1,3
220,24,0.333333333,0,2.333333333,3,0,0,1,2.333333333
220,25,0,0,2,3,0,0,2,3
220,26,0,0,1,3,0,0,1.666666667,3
220,27,0,0,1,3,0,0,2,3
220,28,0,0,2,4,0,0,2,3.666666667
220,29,0,0,1.333333333,3,0,0,2,3
220,30,0,0,2,3,0,0,1.666666667,3.333333333
220,31,0.333333333,0,1.333333333,3,0,0,2,3
220,32,0,0,2,2.333333333,0,0,3,4
220,33,0,0,1.333333333,3,0.333333333,0,1,3
220,34,0.333333333,0,1,3,0,0,1,3
221,1,1,0.333333333,0,0.333333333,0.666666667,0.333333333,0,1.666666667
221,2,1,2.333333333,0,0.333333333,2,2,0.333333333,0.333333333
221,3,0.333333333,0.666666667,0.333333333,1.666666667,0.333333333,0.333333333,1.333333333,2
221,4,0.666666667,0,0,2,0.333333333,0.333333333,2,2.333333333
221,5,0.666666667,0,0,0.666666667,0.666666667,0.333333333,1.666666667,2.666666667
221,6,0.333333333,0,0.333333333,1.666666667,0,0,2.333333333,3
221,7,0.333333333,0,0,1.333333333,0.333333333,0,1.666666667,3
221,8,0,0,0.333333333,3,0,0,2.333333333,3
221,9,1,1.666666667,0,0.666666667,0,0,2.666666667,3
221,10,0.333333333,0,0.333333333,2,0,0,2.333333333,3
221,11,0,0,0.333333333,1.666666667,0,0,2.666666667,3
221,12,1.333333333,0,0.333333333,1.666666667,0.333333333,0,4,3.333333333
221,13,0.666666667,0,0,0.666666667,0,0,2.666666667,3
221,14,1.666666667,0,0,0,0.333333333,0,1.333333333,2.666666667
221,15,0.666666667,0,0.333333333,0.666666667,0,0,3.333333333,3.666666667
221,16,0,0,0,0.666666667,1,1,1.666666667,3
221,17,0.666666667,0,0.333333333,0.666666667,0.333333333,0,2.333333333,3
221,18,0.333333333,0,0,1.333333333,0.666666667,0,2.666666667,3
221,19,0.333333333,0,0.333333333,0.666666667,0.666666667,0.666666667,1.333333333,1.666666667
221,20,0,0,0,0.666666667,0.333333333,0,1.333333333,2
221,21,0.333333333,0,0,0.333333333,0.333333333,0,1,2
221,22,0,0,0,0.666666667,0,0,2.333333333,3
221,23,0,0,0,1,0,0,2.666666667,3.333333333
221,24,0,0,0,1.333333333,0,0,1.666666667,3
221,25,1.666666667,1.333333333,0,0,0,0,1.666666667,3
221,26,0.333333333,0.333333333,0,0.666666667,0,0,2.666666667,3.333333333
221,27,0,0,0,0.333333333,0,0,3.333333333,3.333333333
221,28,0,0,0,1,0.333333333,0,1,2.333333333
221,29,0,0,0,0.666666667,0,0,1,2
221,30,0.666666667,0,0,0.666666667,0.333333333,0,0.666666667,2
221,31,0.666666667,0.666666667,0,0,0.666666667,0.333333333,1,3
221,32,0,0,0,1.333333333,0,0,1.666666667,3
221,33,0,0,0,1,0.666666667,0,1,2.666666667
221,34,0.666666667,0.333333333,0,1,0,0,1.333333333,3.666666667
222,0,1,0.333333333,0.333333333,2.333333333,0.666666667,1.333333333,1,2
222,1,0,0,0.666666667,2.333333333,1.333333333,1,1.333333333,2.666666667
222,2,2,0.666666667,0.333333333,2,2,2,0.666666667,2.333333333
222,3,0.666666667,0,0.333333333,2,3.333333333,2.666666667,1,0.333333333
222,4,0,0,0.333333333,1.666666667,3.333333333,2.333333333,1,0.666666667
222,5,2.333333333,0.333333333,1,1.333333333,3.666666667,3,0.666666667,0.333333333
222,6,2,0.666666667,0.333333333,1,3.666666667,3.333333333,1,0.333333333
222,7,2.333333333,2.333333333,0.333333333,1,1.333333333,1.666666667,1,1.666666667
222,8,1.333333333,0.666666667,1.333333333,2,1,1,1.333333333,2
222,9,1,0.333333333,0.333333333,2,1.666666667,1.333333333,1.333333333,2
222,10,2,0.666666667,0.333333333,1.333333333,2.666666667,2.666666667,1,1
222,11,1,0.333333333,0.666666667,2.666666667,3,3,0.666666667,1
222,12,2.666666667,1,0.333333333,1.333333333,1.666666667,0.666666667,0.333333333,0.666666667
222,13,1,0,0.666666667,2,2.333333333,1.333333333,0.666666667,1
222,14,1.333333333,2,0.333333333,0.666666667,1,1,0.666666667,2
222,15,1,0.666666667,0.333333333,1.333333333,1,1,1,2
222,16,2.333333333,2.333333333,0,0,1,1,1.333333333,1.666666667
222,17,1.333333333,0.666666667,0.333333333,1.333333333,2.333333333,1.333333333,2,1.333333333
222,18,2.333333333,1,0,0,2,2.333333333,0.333333333,0.666666667
222,19,1.333333333,0,0,1.666666667,2.333333333,2,1,1
222,20,2,1.333333333,0.333333333,1.333333333,2,1.666666667,0,1.333333333
222,21,2,0.333333333,0.333333333,1.333333333,2.333333333,1.666666667,0.333333333,1
222,22,0,0.333333333,0.333333333,2,0.666666667,1,1,2.666666667
222,23,1,0,0.666666667,1.666666667,1.333333333,1,1,1.333333333
222,24,0.666666667,0,0.666666667,2,1.333333333,1,0,1
222,25,1.666666667,0.666666667,0.333333333,1,3,1.666666667,0.333333333,0.333333333
222,26,0.333333333,0.666666667,0.666666667,1.333333333,2,2,0.333333333,1
222,27,1,1.333333333,0.333333333,1.333333333,1.333333333,1.666666667,0,0.666666667
222,28,1,0.333333333,0.333333333,1,0.666666667,0,1.333333333,2.666666667
222,29,0,0.333333333,1,2,1.333333333,1,2,1.666666667
222,30,0.666666667,0,0.666666667,2,2,2,0.666666667,0.333333333
222,31,0.333333333,0,0.333333333,1.666666667,1.666666667,2,0,0.666666667
222,32,0.666666667,0,0.333333333,2,2.333333333,1,0.333333333,0.333333333
222,33,2.333333333,1.333333333,0.333333333,1,2.666666667,2.666666667,0.666666667,0
222,34,2,1.666666667,0.333333333,1,3,2.333333333,0.333333333,0.333333333
223,0,0,0,0,0.333333333,0.666666667,0.333333333,0,1.666666667
223,1,0,0,0,3.333333333,0.666666667,0,0.666666667,2
223,2,0,0,0,2,1.666666667,1,0,1.666666667
223,3,0.666666667,0,2.666666667,4,1,0.666666667,0.666666667,2
223,4,0,0,0,3.333333333,1.333333333,0,1.666666667,1.666666667
223,5,0,0,0.333333333,4,2,2.333333333,1.666666667,1.333333333
223,6,0,0,0.333333333,1.333333333,3,1.666666667,1,1.333333333
223,7,0,0,0.333333333,2,2,1.333333333,0.333333333,1.333333333
223,8,0,0,0.333333333,3.333333333,2.666666667,1.333333333,2,1
223,9,1,0,0,3,1.333333333,0,0,1.333333333
223,10,0,0,0.333333333,2.666666667,3.333333333,0.333333333,1.666666667,1
223,11,0,0,2,4,1.333333333,0,1,3
223,12,0,0,1.333333333,4,0,0,0.666666667,2.666666667
223,13,0,0,1,3.666666667,0.666666667,0.333333333,1,2.333333333
223,14,0,0,0.333333333,2,0.333333333,0,1.333333333,2
223,15,0,0,1,3.333333333,1,0,2,2
223,16,0,0,0.666666667,4,2.333333333,1.333333333,2,3
223,17,0.666666667,0.666666667,2,2.666666667,2,1.333333333,0.666666667,1.333333333
223,18,0,0,2,4,1,0,2,3
223,19,0,0,0.666666667,4,0,0,2,2.666666667
223,20,0,0,0,3.666666667,1.333333333,0,0.333333333,1.666666667
223,21,0,0,0,3.333333333,0,0,1,3
223,22,0,0,0.333333333,3.666666667,1,0,1.333333333,2
223,23,0,0,0,3.666666667,0,0,2.333333333,3
223,24,1.666666667,0,1,2.333333333,1.666666667,0,2.333333333,2
223,25,0,0,1,4,1.333333333,0.666666667,1.333333333,2.333333333
223,26,0,0,0,3.666666667,1.666666667,0.666666667,1.666666667,2.333333333
223,27,0,0,0.333333333,4,1.666666667,1.333333333,2,2
223,28,0,0,0,3,2,0.666666667,0.666666667,1
223,29,0,0,0.666666667,4,2.333333333,1.333333333,1,1.666666667
223,30,0,0,0.666666667,4,2,0.666666667,1.666666667,1.666666667
223,31,0,0,0.666666667,4,1.666666667,0,2.666666667,2
223,32,0,0,0.333333333,3.333333333,1.666666667,0.666666667,2.333333333,2
223,33,0,0,1,4,1,0.666666667,2,2.666666667
223,34,0,0,0,3.333333333,1.666666667,0,2.333333333,3
224,0,0,0,4,4,0,0.333333333,2,3
224,1,0.666666667,0,2.666666667,3,0,0,2,2.333333333
224,2,1.333333333,0,1.333333333,2.333333333,1.333333333,0,0.666666667,1
224,3,1.666666667,0.333333333,2,2,2,1.666666667,1,1
224,4,0,0,3.333333333,4,0.333333333,0,1.666666667,2.666666667
224,5,1.333333333,1,1,0.333333333,1,0,1.333333333,2
224,6,0,0,3.333333333,3.333333333,0.333333333,0.333333333,0.666666667,2
224,7,0,0,3,4,0,0,0.333333333,3
224,9,0,0,2.333333333,3,1.666666667,2,1,1
224,10,0,0,2,3.333333333,0,0,0.666666667,1.666666667
224,11,1,0,0,2.333333333,0.333333333,0.333333333,0.666666667,1.333333333
224,12,0,0,3.666666667,3.333333333,0,0,0,0.666666667
224,13,0,0,2.333333333,3,0.666666667,0,0,0.666666667
224,14,0,0.333333333,4,3.666666667,1,0,0,0
224,15,0,0.333333333,3,3,2,2,0,0
224,16,2.666666667,2.333333333,1,1,0.666666667,1,1,1
224,17,0.333333333,0.333333333,2,3,0.333333333,0,1,2.666666667
224,18,0,0,3.666666667,4,0,0,0,0.333333333
224,19,0,0,3.666666667,4,1,1.666666667,0.333333333,1
224,20,0,0.333333333,2.666666667,3,0,0,0,3
224,21,0,0,3,3.666666667,0,0,3.333333333,4
224,22,0,0,3.666666667,4,0,0,0,3.666666667
224,23,2,2.666666667,1.333333333,1.666666667,0.666666667,0.666666667,0,0.333333333
224,24,1.666666667,1.666666667,1.666666667,2,0,0,0,1
224,27,0,0,3,4,0,0,0.666666667,4
224,28,0,0,3,3,0,0,1,3
224,29,0,0,3,4,0,0,0.666666667,4
224,30,0,0,1.333333333,3.333333333,0,0,1.333333333,2.666666667
224,31,0,0,3.666666667,4,0,0,3,4
224,32,0,0,2.333333333,4,0,0,2,4
224,33,0,0,3.333333333,4,0,0,1,4
224,34,0,0,4,4,0,0,0,3.333333333
225,0,0.333333333,0,2.333333333,3,1,0,2.666666667,3
225,1,0.666666667,0,3,3.333333333,0.666666667,0,2.333333333,3
225,2,0.666666667,0,2.666666667,3.333333333,0,0,2.333333333,3
225,3,0,0,2,3.666666667,0.666666667,0,2.333333333,2.666666667
225,4,0,0,2,3.666666667,1.333333333,0.666666667,1.333333333,2.333333333
225,5,0,0,1,3,0.666666667,0.333333333,1.333333333,2.666666667
225,6,0,0,1.666666667,3,0.333333333,0,1,2.666666667
225,7,0,0,2.333333333,4,0.666666667,0,2.333333333,3.666666667
225,8,0,0,2,3,2,0.666666667,1,1.666666667
225,9,0,0,1,2.666666667,0.666666667,0,1.333333333,3
225,10,0,0,2,3.333333333,1,1.333333333,1,2
225,11,0,0,2,3,2.333333333,1.666666667,1,1.333333333
225,12,0,0.333333333,0.666666667,2,1,0.666666667,1.333333333,3
225,13,0,0,2,2.666666667,0.333333333,0,2,3
225,14,0,0,3,4,0.333333333,0,2.333333333,3.333333333
225,15,0,0,1,3.666666667,0,0,2.333333333,3.666666667
225,16,0,0,1.666666667,3.666666667,1,0,1.666666667,2.666666667
225,17,0,0,1.333333333,3,0,0,2,3
225,18,0,0,1.666666667,3,0.333333333,0,1.333333333,3
225,19,0,0,0.333333333,3,0.333333333,0,0.666666667,3.666666667
225,20,0,0,1.333333333,3,0,0,2.666666667,4
225,21,0,0,2,3,1,0,2,3
225,22,0,0,2.333333333,3,2.333333333,2.333333333,1.333333333,2
225,23,0,0,1.666666667,3,0.333333333,0,2.333333333,3.333333333
225,24,0,0,1.333333333,3,0,0,2,3.666666667
225,25,0,0,1,3,2,0.333333333,1.333333333,2.333333333
225,26,0,0,1,3,0,0,1.666666667,2
225,27,0,0,1.666666667,3,1,0,1.333333333,2.666666667
225,28,0,0,2.333333333,3,0,0,2.333333333,3.666666667
225,29,0,0,1.666666667,2.666666667,0,0,1.666666667,3.666666667
225,30,0,0,1,2.333333333,0.666666667,0,2.333333333,3.666666667
225,31,0,0,1.666666667,2.333333333,1,0,0.666666667,2.666666667
225,32,0,0,0,2,1,0.333333333,1.666666667,3
225,33,0,0,1.333333333,2,0.666666667,0,2,2.666666667
225,34,0,0,0.333333333,2,0,0,2.333333333,3
226,0,2.333333333,1,1.666666667,1.333333333,0.333333333,0,1.333333333,2.333333333
226,1,2.666666667,0.333333333,1,1,0.666666667,0.333333333,1.333333333,2
226,2,2.666666667,0.333333333,1,1,1,0,0.666666667,2
226,3,2.333333333,0,1,1,0.333333333,0,2.333333333,2.333333333
226,4,2.666666667,0.666666667,0.666666667,0.666666667,0,0,1.666666667,3
226,5,2.333333333,1.666666667,0.666666667,1.333333333,0,0,1.666666667,1.666666667
226,6,2.333333333,0,2.333333333,2,0,0,1.333333333,2.666666667
226,7,2,1,1.666666667,1.666666667,0,0,1.333333333,2
226,8,2.333333333,0,2,2.333333333,0,0,1.666666667,2.333333333
226,9,3,1.333333333,2,0.333333333,2.333333333,1.333333333,1.333333333,1
226,10,2.333333333,0.666666667,1,2,0.333333333,0.666666667,1.333333333,2.666666667
226,11,1.333333333,0.333333333,1.333333333,2,0.666666667,0,1,3
226,12,0.666666667,0,1.333333333,3,2,0.333333333,1,2
