ID,DIARYDAY,M_Anx.,M_Sad.,M_Vig.,M_Con.,W_Anx.,W_Sad.,W_Vig.,W_Con.
733,10,1.666666667,1.333333333,1,1.333333333,0.666666667,0.333333333,0.333333333,2
733,11,1.666666667,1.333333333,1,1.666666667,1.333333333,0,0.333333333,1
733,12,1.333333333,2,1,1,2,2.666666667,0,0
733,13,1.333333333,0.666666667,1,2,1.333333333,0.333333333,0,1
733,14,1,1.333333333,1,1.333333333,1.333333333,1,1,1.666666667
733,15,2,1.333333333,0.666666667,1,1.333333333,0,1,1.666666667
733,16,1.333333333,1.666666667,0.666666667,2,1.333333333,1,0.333333333,1
733,17,1,1.666666667,1,2,1.333333333,1,0.666666667,1
733,18,1.666666667,1,1,2,1.333333333,0.333333333,1,1.666666667
733,19,1,0.666666667,1,3,1.333333333,0.333333333,0.666666667,2
733,20,1.666666667,2.333333333,1,2.333333333,1.333333333,2,0,0.666666667
734,0,1.333333333,0,2,3,0.333333333,0,1.333333333,2.333333333
734,1,0,0,1.333333333,4,0.666666667,0.333333333,1,2
734,2,1.333333333,0.666666667,1.666666667,3.666666667,0,0.333333333,1,1.666666667
734,3,1,0,1.333333333,3.333333333,1.333333333,0.666666667,1.333333333,1.666666667
734,4,1,0.666666667,1.333333333,3,1,0.666666667,2.333333333,2.333333333
734,5,0,0,3.666666667,3.666666667,0,0,3,3.333333333
734,6,0,0,2.666666667,4,0,0,3,3
734,7,0,1.333333333,3.666666667,2.666666667,0,0,3.333333333,3
734,8,0,1.333333333,3.333333333,4,0,1,2.666666667,3
734,9,0.666666667,0,3.333333333,4,0.666666667,1,1,1.666666667
734,10,1,1.333333333,0,0.333333333,0,0,2,2.666666667
734,11,0.333333333,0,4,4,0,0,1.333333333,2
734,12,0,0,3,3.666666667,0.666666667,0.666666667,2,2
734,13,1,0,2.333333333,3,0,1,2.666666667,3
734,14,1,0,2,3.666666667,0.333333333,0.333333333,2,2
734,15,1,0,2,3.333333333,0.666666667,0,2,2
734,16,1.666666667,0,2.333333333,3,0.333333333,1,1.666666667,2
734,17,1.666666667,0,1,3.666666667,0.666666667,0.666666667,2,2
734,18,0.666666667,0,1.666666667,3.333333333,0.333333333,0.333333333,1.666666667,2
734,19,1.666666667,0,1.666666667,3,0.666666667,0.666666667,2,2
734,20,1.333333333,0,2,3.333333333,0,0,2.333333333,3.666666667
735,0,0,0,1.333333333,2.333333333,0,0,3.333333333,4
735,1,0,0,0.666666667,2.333333333,0,0,2.666666667,4
735,2,0.666666667,0.333333333,1,1.666666667,0,0,2.333333333,4
735,3,0,0,1.333333333,2.333333333,0,0,3,4
735,4,0,0,0.333333333,2,0,0,1.333333333,3
735,5,0,0.333333333,1,2,0,0,1.666666667,3.666666667
735,6,0.333333333,0,1,2,0,0,2.333333333,3.666666667
735,7,0,0,1.333333333,3,0,0,4,4
735,8,0,0,1.666666667,2.666666667,0,0,2,4
735,9,0,0,0.666666667,2.666666667,0,0,3.666666667,4
735,10,0,0,1,2.666666667,0,0,2.666666667,4
735,11,0,0,1.666666667,2.333333333,0,0,3.666666667,4
735,12,0,0,1.666666667,2.333333333,0,0,3,4
735,13,0,0,1.333333333,2.666666667,0,0,2,4
735,14,0,0,1,2.333333333,0,0,3,4
735,15,0,0,1,3,0,0,4,4
735,16,0,0,1.666666667,3,0,0,4,4
735,17,0,0.333333333,0.333333333,2.333333333,1.333333333,0.666666667,2,2
735,18,0,0,1.333333333,2,0,0,4,4
735,19,0,0,1.333333333,3,0,1,2.666666667,3.666666667
735,20,0,0,1,3,0,0,2.666666667,4
736,0,1.333333333,0,3.333333333,3.333333333,,,,
736,2,1.333333333,3,0,0,0.333333333,1,1,1
736,3,1,0.333333333,3.333333333,3,0.333333333,0,1.666666667,2
736,4,0.333333333,0.333333333,1.333333333,2.666666667,0.666666667,0,1.333333333,2.666666667
736,5,3,1,2.333333333,2,,,,
736,8,0.666666667,2,1.333333333,1,0,0,1.666666667,3
736,9,1.666666667,1.666666667,0.333333333,1,0.333333333,0,1,2
736,10,0.666666667,0.666666667,2.666666667,3,0.333333333,0,0.666666667,2.333333333
736,11,0.333333333,1.333333333,1.333333333,2.333333333,0,0,0.666666667,2.666666667
736,12,0.666666667,0.333333333,3,3,0,0,2.333333333,3
736,13,0.666666667,2,2.666666667,2.333333333,0,0,2.333333333,2.666666667
736,15,3.666666667,3,3,0,2.333333333,2,0.333333333,0.666666667
736,16,1.333333333,0.666666667,1.666666667,2,0,0,0,2
736,17,0,0,4,3,0,0,2.666666667,3.666666667
736,19,2,0.666666667,2,1.666666667,,,,
736,20,0.666666667,0,3,3,0.333333333,0,0.666666667,2
738,0,0,0,1.333333333,2.666666667,0.333333333,0,1.666666667,3.333333333
738,1,0.333333333,0,2,2,0.333333333,0,1.666666667,2.333333333
738,4,0,0,0.666666667,2.333333333,0.333333333,0,1,2.666666667
738,5,0,0,1,2.666666667,1.666666667,1,1,2
738,6,0,0,1.333333333,3,0,0,2,2.666666667
738,7,0.333333333,0,1,2,1,0.666666667,1.333333333,2.333333333
738,8,0,0,1,2,0.333333333,0,1.333333333,2.666666667
738,9,0.333333333,0,1.333333333,2,0.333333333,0,1.333333333,2.333333333
738,10,0.666666667,0,1.333333333,2,0,0,2,3.333333333
738,11,0,0,1.333333333,2.666666667,1,0.666666667,1.666666667,2
738,12,0,0,1,2,1.333333333,1.666666667,1,2
738,14,0,0,1,2.666666667,0,0,3,3
738,15,0,0,2.666666667,3,0,0,2,3
738,16,0,0,1.333333333,2.333333333,1,0,2.333333333,3
738,17,0,0,2.333333333,3.666666667,0.333333333,0,2,3.333333333
739,0,1,0,2,2.666666667,0,0,0.666666667,2
739,1,2,2.333333333,0,0,0.333333333,1.666666667,0.666666667,0.333333333
739,2,0,0.333333333,1.666666667,1.333333333,0.666666667,0,0,0.333333333
739,3,0.333333333,0,1.333333333,2.333333333,1,0.333333333,1,2
739,4,0,0,1.666666667,2,0,0,1.666666667,1.666666667
739,5,0,0,1,2,0,0,0.333333333,2
739,6,0,0,1,2,0,0,0.666666667,2
739,7,0.666666667,0,1.666666667,2.333333333,0,0.666666667,0.333333333,2
739,8,0,0,0,1,0.333333333,0,1.333333333,2.333333333
739,9,0,0,1.333333333,2,0,0,1.666666667,2.666666667
739,10,0.333333333,0,1.666666667,3,0.333333333,0,1.666666667,3
739,11,0,0,2,2.333333333,0,0,1,1.666666667
739,12,0,0,1,2,0.333333333,0,1.666666667,3
739,13,0.333333333,0.333333333,0,0,0.666666667,1,0.666666667,1
739,14,0,0,0.666666667,2,0,0,1.333333333,2.333333333
739,15,0.666666667,0,1.333333333,2,0.333333333,0,1,2
739,17,0,0,0.333333333,1,,,,
739,18,0,0,0,0.666666667,0,0,0,1.333333333
739,19,0,0,1.333333333,2,0.666666667,0,0.666666667,2
739,20,0.333333333,0,1.333333333,2.333333333,0.666666667,0.333333333,0.666666667,1.333333333
740,0,0,0,2,3.666666667,0,0,1.666666667,3.666666667
740,1,0.666666667,0,1.666666667,3.333333333,0,0,3.333333333,3
740,2,0,0,1.333333333,4,0.333333333,0,2.666666667,2.666666667
740,3,0,0,0.666666667,3,0,0,2.666666667,3.666666667
740,4,0,0,0.333333333,2,0,0,1,2
740,5,0,0,2,4,0,0,3,3.666666667
740,6,0,0,4,4,0,0,2,3.333333333
740,7,0,0,2.666666667,4,0,0.333333333,1.333333333,2.333333333
740,8,0,0,2,4,0,0.333333333,1,2.666666667
740,9,0.333333333,0,3,4,0,0,1.666666667,2.666666667
740,10,0,0,2.333333333,3.666666667,0,0,2.666666667,2.666666667
740,11,0,0,3,4,0,0,1.666666667,2.666666667
740,12,0,0,2,3.666666667,0,0,2.666666667,3
740,13,0,0,4,4,0,0,2.333333333,3
740,14,0,0,2,3.666666667,0,0,2,3.333333333
740,15,0,0,4,4,0,0,1.333333333,2.333333333
740,16,0,0,1.333333333,2.666666667,0,0.333333333,0.333333333,2
740,17,0,0,0.666666667,2.666666667,0,0,1.333333333,2.666666667
740,18,0,0,1.666666667,3,0,0,2,3
740,19,0,0,1.666666667,4,0,0,2.333333333,3
740,20,0.333333333,0,2.666666667,4,0,0,3,3.333333333
740,21,0,0,2,4,0,0,2,2.666666667
741,0,1,1.333333333,0.666666667,1.333333333,0.333333333,0.333333333,1.333333333,2
741,1,0,0,2,2,0.333333333,0.666666667,0.333333333,2
741,2,0,0,1.666666667,1.666666667,0,0,1.333333333,3.333333333
741,3,0,0,1.666666667,2,0,0,2,3
741,4,0,0,1.666666667,2,0,0,0.333333333,2
741,5,0,0,1.333333333,2.333333333,0,0,1,2.333333333
741,6,0.666666667,0,1.333333333,2.666666667,0,0,0.333333333,2
741,7,0,0,1.333333333,2,0,1.333333333,0,0.666666667
741,8,0,0,1.333333333,2.666666667,0.333333333,0,2,3.333333333
741,9,0.666666667,0.666666667,1,2,0,0,0.333333333,2.333333333
741,10,0,0,2,2.333333333,0,0,1,3
741,11,0,0,1.333333333,2,1,1,0.333333333,2.666666667
741,12,0,0,2.333333333,3,0,0.333333333,1,2.333333333
741,13,0,0,2.666666667,2.666666667,1,2.333333333,0,1.333333333
741,14,0,0,2,3,0.666666667,1,1.666666667,2
741,15,0,0,2.666666667,3,0,0,1.666666667,3.666666667
741,16,0,0,3.333333333,3,0,0,2,3.666666667
741,17,0,0.333333333,2,2,0,0,2,3.333333333
741,18,0,0,2.666666667,3,0,0,1,3
741,19,0,0,1.666666667,2,0,0,1.666666667,3.333333333
741,20,0,0,0.666666667,2,0,0,1,3
741,21,0,0,2.666666667,3,,,,
742,0,1.333333333,0.666666667,1.333333333,2,,,,
742,1,1,0.666666667,2,2.333333333,0.666666667,0.333333333,1,2.333333333
742,2,1,0,1.666666667,2,0.333333333,0,1,2
742,3,1,0,1.666666667,2,1,1.666666667,0,1
742,4,1.333333333,0.333333333,2.333333333,2.333333333,0.666666667,0.666666667,1,2
742,5,1,0.666666667,1.666666667,2,0.333333333,0,1,2.333333333
742,6,1.333333333,0.666666667,2,1.666666667,0,0,0.666666667,1.333333333
742,7,2.333333333,2.666666667,2,1,0.666666667,1.333333333,0.333333333,1.333333333
742,9,1.333333333,0.333333333,1.666666667,2,2,1,0.666666667,1
742,10,0.333333333,0.666666667,1.333333333,2,1,1,0.666666667,2
742,11,0.333333333,0,1.666666667,2.333333333,1.666666667,0.666666667,1,2
742,12,2.333333333,2.333333333,1,0.666666667,,,,
742,13,1.333333333,0.666666667,1,2,1,0,1,2.333333333
742,14,1,0,1.333333333,2.333333333,1,0.333333333,1.333333333,1.666666667
742,15,1.333333333,0.333333333,1.666666667,2,1,0.666666667,1,2
742,16,1,0,2,2.333333333,0.666666667,0.333333333,1,2.333333333
742,18,1,0.333333333,1,2,1,1,1.666666667,1.666666667
742,20,0.333333333,0,2,2.666666667,0.666666667,0,1.333333333,2
744,0,0.333333333,0.333333333,1.666666667,3,0,0,2.333333333,3
744,1,0.333333333,0,3.333333333,3.333333333,0,0,2.333333333,3.333333333
744,2,0,1,1.666666667,2.666666667,0.333333333,0.333333333,1.333333333,2
744,4,0,0,1.333333333,3,1,1,1,1
744,5,0,0,1.333333333,3.333333333,0,0,1.666666667,2.666666667
744,6,0,0,3.333333333,3.333333333,0,0,3,3
744,7,0,0,2.333333333,3.666666667,0,0,2,3
744,8,0,0,1.333333333,3,0,0,2,2.666666667
744,10,0,0,3,3.666666667,0,0,3,3
744,11,0,0,3,3.666666667,0,0,1,2
744,12,0,0,2.333333333,3.333333333,0,0.333333333,1,2
744,13,0,0,1.666666667,2.333333333,2,0,1,2
744,14,0,0,2.666666667,3.333333333,0,0,2.333333333,3
744,15,0,0,2.666666667,3.666666667,0.666666667,1,1,1.333333333
744,17,0,0,2.666666667,3,0,0,1.666666667,2.666666667
744,18,0,1,1.333333333,1.333333333,0,1.333333333,1,2.666666667
744,19,0,0,2.333333333,3.666666667,0,0,2.666666667,3.333333333
745,0,0.666666667,0.666666667,1,2,0.666666667,0,2,2
745,1,0.666666667,0.333333333,1.333333333,2,0,0,1.666666667,2.333333333
745,2,1.333333333,1,1,2.333333333,0.666666667,0,1.333333333,2
745,3,0.666666667,0.333333333,1,2.666666667,0.333333333,0,2.666666667,3
745,4,1,0.666666667,1.333333333,2.333333333,0.666666667,0,2.333333333,3
745,5,0.666666667,1,1.333333333,3,0.333333333,0,2.333333333,2.333333333
745,6,1,1,1.333333333,2.333333333,1,0.333333333,2,2.666666667
745,7,0.666666667,0.333333333,0.666666667,3,0.333333333,0,2,2.333333333
745,8,0.666666667,0.666666667,1.333333333,2.666666667,0.666666667,0,1.666666667,2.333333333
745,9,1,1,1.333333333,2.333333333,0.333333333,0,2.333333333,2.333333333
745,10,0.666666667,0.666666667,1,3,1.666666667,0.666666667,2,2.333333333
745,11,1,1,1,3,1,0.333333333,1.666666667,2
745,12,1,1,0.666666667,2.666666667,,,,
745,13,1.333333333,1,0.333333333,3,1.333333333,0.333333333,1.333333333,2.333333333
745,14,1,1,1.666666667,2.666666667,0.666666667,0,0.666666667,2
745,15,1.333333333,1,1,3,1,0,2.333333333,2.333333333
745,16,1,1,1.666666667,3,,,,
745,17,1,1,1,3,0.333333333,0,2.333333333,2.666666667
745,18,1.333333333,1,1,3,0.666666667,0,1.666666667,2
745,19,1.333333333,1,1,3,,,,
745,20,1,1,1.333333333,3,1,0,1.333333333,2.333333333
746,0,0,0,1.666666667,2,0,1,1,1.666666667
746,1,0,0,0.666666667,1.333333333,0,0.666666667,1,2
746,2,0,0,0.666666667,1.333333333,0,0,2,2
746,3,0,0,0.666666667,1,0,0,1.333333333,2
746,4,0,0,1,1.333333333,0,0,1.333333333,2
746,5,0,0,0.666666667,1.333333333,0,1,0,1
746,6,0,0,1.666666667,2.666666667,0,0,1.666666667,2
746,7,0,0,1.333333333,2,0,0,2,2.333333333
746,8,0.333333333,0,1,1.333333333,0,0,0.333333333,2
746,9,0,0,1,2.666666667,0,0,1.333333333,2
746,10,0,0,1.333333333,2,0,0,1.666666667,2
746,11,0,0,1.333333333,2,0,0,2,2.666666667
746,12,0,0,1.333333333,2,0,0,1.666666667,2.333333333
746,13,0,0,1.333333333,2,0,0,0,2
746,14,0,0,1.666666667,2.333333333,0,0.666666667,0.333333333,1.333333333
746,15,0,0,1.333333333,1.666666667,0,1.333333333,0,1.333333333
746,16,0,0,1.333333333,2,0,1.333333333,0,1
746,17,0,0,2.333333333,2.333333333,0.333333333,0.333333333,1,2
746,18,0.666666667,0,2,2,0,0,1,2
746,19,0.333333333,0.666666667,2,2.666666667,0,0.666666667,1,2
746,20,0.666666667,0,2,2.666666667,0.333333333,0.333333333,1.333333333,2
746,21,0.333333333,0,2.333333333,3,0,0.333333333,1.333333333,2
747,0,2.666666667,1,0,0.666666667,0.333333333,0.333333333,2,2.333333333
747,1,1.333333333,0.333333333,1.666666667,1.333333333,0,1.666666667,0.333333333,1
747,2,0,0,1.333333333,3.666666667,0.333333333,0,2,2.666666667
747,3,0.666666667,0,0.666666667,2,0.333333333,0.333333333,0.333333333,2.666666667
747,4,1.666666667,0,3.333333333,2,0.666666667,0,2,1.666666667
747,5,0,0,2.333333333,3.333333333,0,0,1.666666667,2.333333333
747,6,0.333333333,0,1.666666667,2.666666667,1.666666667,0,1,1.666666667
747,7,0.666666667,0,2.333333333,3,0,0.333333333,1,3
747,8,0,0,1.666666667,3.333333333,0,0,1.333333333,3
747,9,0.666666667,0,0.666666667,2.333333333,0.333333333,0.666666667,0,2.333333333
747,10,0.333333333,0,0.666666667,3,0.333333333,0,0,3.333333333
747,11,0.666666667,0,3,3.666666667,0.333333333,0.333333333,1.666666667,3
747,12,0.666666667,0,3.666666667,3.333333333,0,0,1.333333333,3
747,13,1.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0.333333333,2.666666667
747,14,0.333333333,0,2.666666667,3.333333333,0,0,1.333333333,3
747,15,0.666666667,0,1.666666667,2.666666667,1,0.666666667,0.666666667,2.666666667
747,16,0,0,2.333333333,4,0,0,0.666666667,3.666666667
747,17,0.666666667,0,1.666666667,4,0.333333333,0,0.666666667,2.666666667
747,18,0.333333333,0,3.666666667,4,0,0,2,4
747,19,1.333333333,0,2,3.666666667,0,0,2,3
747,20,0.333333333,0.333333333,0.666666667,3.333333333,0.333333333,0,1,3.333333333
748,0,0.666666667,0.666666667,1,2,0,0,3,2
748,1,0.333333333,0.333333333,0.333333333,1.666666667,0,0,3,2.333333333
748,2,0,0.666666667,1.333333333,2.333333333,0,0,3,2.333333333
748,3,0.333333333,0,0.666666667,1.333333333,0,0,3.333333333,2.666666667
748,4,0,0,1,2,0,0,0.666666667,2
748,5,0,0,1.333333333,2.666666667,0,0,1,2
748,7,0,0,0.333333333,1.333333333,0,0,2.333333333,2.666666667
748,8,0,0,1.333333333,2.333333333,0,0,2,2.666666667
748,9,0,0,2.333333333,3,0,0,2,2
748,10,0,0.666666667,0.666666667,1.666666667,0,0,3,2.666666667
748,11,0.333333333,0.333333333,1.333333333,2,0,0,2,2.666666667
748,13,1,1.333333333,0.333333333,1.333333333,0,0,1.666666667,2
748,14,2.333333333,1.333333333,0,1,0,0.666666667,1.333333333,1.666666667
748,15,0,0,1.333333333,2.666666667,0,0,2,2.333333333
748,16,0,0,0.333333333,2.333333333,0,0,2.333333333,3
748,21,0,1,2,3.666666667,0,0,2.333333333,3
749,0,0,0,0.666666667,2,0,0,0.666666667,3.666666667
749,1,0.333333333,0.666666667,0.333333333,1.333333333,0.666666667,0,3.666666667,3
749,2,0,0,1,2.333333333,0.333333333,0,3,4
749,3,0,0.333333333,0.333333333,1.333333333,0,0,1.666666667,4
749,4,0.333333333,0,0.666666667,1,0.666666667,0,2.333333333,3.333333333
749,5,0,1,1.333333333,0.666666667,0,0.666666667,2.666666667,4
749,6,0,0,0.666666667,3,0,0,2.333333333,4
749,7,0,0,1,3,0,0,2.333333333,4
749,9,0,0,1.333333333,2.333333333,0,0,0.666666667,2.333333333
749,10,0.333333333,0,1.666666667,3,0,0,2.333333333,4
749,11,0,0,1.333333333,3,0,0,0.666666667,2.333333333
749,12,0,0,1,2.333333333,0,0,3,4
749,13,0.666666667,0.333333333,2.666666667,3.333333333,0,0,3,4
749,14,0,0,0.333333333,3.666666667,0,0,0.666666667,4
749,15,0,0,2.333333333,3.333333333,0.333333333,0,2.666666667,4
749,16,0,0,1,2.666666667,0,0,3,3.666666667
749,17,0,0.333333333,0.666666667,2,0,0,1.333333333,2.666666667
749,18,0,0,1.333333333,2.666666667,0,0,1.333333333,3.333333333
749,19,0,0,2.333333333,3.666666667,0,0,2,4
749,20,0,0,1,2.666666667,0,0,2.666666667,4
752,0,1.666666667,1,2,2,1.666666667,0.666666667,2,2
752,1,2,1.333333333,2.666666667,1,0.666666667,0.666666667,1.333333333,2
752,2,1,1,3,3,0.666666667,0,2,3
752,4,1,1,1.333333333,2,1,0.666666667,1,1
752,5,2,1,2.333333333,1,1,0,1.666666667,3
752,6,1,1,2,2,1,0.333333333,0,1
752,7,1,0.666666667,2.666666667,2.333333333,0.666666667,1.666666667,2,1
752,9,1.333333333,1,2,1.666666667,1,0,1.333333333,2
752,11,1.333333333,1.666666667,1.666666667,1.333333333,3,3,2.666666667,1
752,12,1,1,2,1.666666667,2.666666667,1,2,1
752,15,1,1,2,1.666666667,1,0.666666667,0,2
752,19,2,1,2,1,0.666666667,1,0.333333333,2
752,20,2.333333333,2,2.333333333,1.666666667,3,3,0,0
753,0,0.666666667,0.333333333,1,2,1,0.666666667,1,2.333333333
753,1,0.666666667,0.333333333,1.333333333,2.333333333,0,1,2,3
753,2,0.666666667,0,1.333333333,2,0,0,2,2.666666667
753,3,0.666666667,0,1,2,0,0,1,1.666666667
753,4,0.333333333,0.333333333,0.666666667,2,0,0,1,2.333333333
753,5,0,0,1.333333333,3,0,0,0.333333333,2.666666667
753,6,0.666666667,0.333333333,1,1.666666667,0,0.333333333,1.333333333,2.333333333
753,7,0.333333333,0.333333333,0,2,0,0,2,3
753,8,0,1.333333333,0,1,0,1.333333333,1,1
753,9,0.666666667,0.666666667,0.333333333,1,0,0,1,1
753,10,1,1.333333333,0,1.333333333,0,0.666666667,0,0.333333333
753,11,0.333333333,0.333333333,0.333333333,1.666666667,0,0.333333333,1,1.333333333
753,12,0.333333333,0,1,2.666666667,0,0,1,2
753,13,0,0,1,2,0,0,1,2
753,14,0,0,1.333333333,2,0,0,1,2.666666667
753,15,0,0,0.333333333,2,0.666666667,0.333333333,1,2.333333333
753,16,0,0,0,1.333333333,0,0,1.333333333,2.666666667
753,17,0.666666667,0,0.666666667,2.333333333,0,0,2,3
753,18,0,0,1,2.333333333,0,0,2,3
753,19,0.333333333,0,0.666666667,1.666666667,0,0,0.666666667,2.666666667
753,20,0.333333333,0,0.666666667,2.333333333,0,0,1,2
755,0,0,0,0.666666667,3,0.333333333,0.333333333,1.666666667,3.333333333
755,1,0,0,0.666666667,3,0,0,1.666666667,4
755,2,0,0,0.333333333,2.666666667,0,0,0.333333333,3.333333333
755,3,0,0,0.333333333,3,0,0,1,3
755,4,0,0.333333333,0.333333333,3,0.333333333,0.333333333,0.666666667,2.666666667
755,5,0,0,0.333333333,3,0,0,0.666666667,4
755,6,0,0,1.333333333,3,0,0,0.666666667,3
755,7,0,0,0,3,0,0,0.333333333,3
755,8,0,0,0.333333333,3,0,0,0,3.333333333
755,9,0,0,0.333333333,3,0,0,1,3
755,10,0,0.666666667,0,2,0,0,0,3
755,11,0,0,0.666666667,3,0.333333333,0.333333333,0,2
755,12,0,0,0.666666667,3,0.333333333,0,0,2.333333333
755,13,0,0,0.333333333,3,0,0,0.666666667,3.666666667
755,14,1,1.333333333,0.333333333,1,0,1,0,0.666666667
755,15,0,0,0,2.666666667,0,0,0,3
755,16,0,0,0,3,0,0,0.333333333,3
755,17,0,0.333333333,0,2,0,0.333333333,0,1.333333333
755,18,0,0,0.333333333,3,0,0,0,2
755,19,0,0,0,3,0,0,0,3
755,20,0,0,0.333333333,3,0,0,0,2.666666667
756,0,0.666666667,1,1.333333333,2.666666667,0,0,1.333333333,2.333333333
756,1,1,0.666666667,2,2.333333333,0,0,1.333333333,3
756,2,2.333333333,2.333333333,1.666666667,1.666666667,0,0,2,2
756,3,1.666666667,1.333333333,1.666666667,2.333333333,0,0,1.333333333,2.666666667
756,4,2,1.666666667,1.666666667,1.333333333,0,2.333333333,0.333333333,0
756,5,0.666666667,0,2,2.333333333,0,0,1,2
756,6,1.666666667,1.666666667,1,1,0.333333333,2.666666667,0,0
756,7,1,0.666666667,2,2.666666667,0,0,1.333333333,2.333333333
756,8,1,1.666666667,1.333333333,2,0,0,1.333333333,1.666666667
756,9,0.666666667,1,2.666666667,2.666666667,0,0,2.333333333,4
756,10,0.666666667,0.666666667,1.666666667,2.666666667,0,0,0.666666667,2
756,11,2,1,1,1.333333333,0,0,2,3
756,12,0.666666667,1.333333333,2,2,0,0.333333333,0.666666667,2
756,14,0.333333333,0.666666667,1.333333333,2,0,0.333333333,1,2
756,15,0.333333333,0.333333333,2,1.666666667,,,,
756,16,0.666666667,1.333333333,1.333333333,2.666666667,0,0,2.333333333,2.666666667
756,17,0.666666667,0.666666667,2.333333333,3,0,0,2.333333333,3.333333333
756,19,1,1.666666667,1.333333333,1.666666667,0.333333333,0,1.666666667,2.333333333
756,20,0.333333333,0.333333333,2,2.333333333,0,0,1.333333333,3
757,0,1,0,1.333333333,2,0.333333333,0,2.666666667,3
757,2,0.333333333,0,1.666666667,2,0.333333333,1.333333333,1,0.333333333
757,3,0,0,0.666666667,2,0,0,3,3
757,4,0,0,0.333333333,1,0,0,0.666666667,0.666666667
757,5,0.333333333,0,1,1.666666667,0.333333333,0,1.333333333,2
757,6,0,0,1.666666667,2,0.333333333,0.333333333,1.333333333,2
757,7,0.333333333,0,1,2,0,0.666666667,1,2
757,8,0,0,1.666666667,2.333333333,0,0,1,2.333333333
757,9,0,0,1,2,0.333333333,0,2.333333333,3
757,10,0,0,1,1.666666667,0.333333333,0,2.333333333,2.666666667
757,11,0,0.333333333,0.666666667,1.666666667,0,0,1.333333333,1.666666667
757,12,0,0,1.666666667,2,0,0,1.333333333,2
757,13,0,0,0.666666667,1,0,0.333333333,0.666666667,1
757,14,0,0,1.333333333,2.333333333,0,0,1.333333333,2.333333333
757,15,0.333333333,0.333333333,0.666666667,0.666666667,0,0,0.666666667,1.666666667
757,16,2,1.333333333,0.666666667,0.333333333,2.666666667,1,1,1.333333333
757,20,1,1,0.333333333,0.666666667,1,0,1.666666667,2
758,0,0.666666667,0,1,2.333333333,1,1.333333333,2,3
758,1,0.666666667,0,1.333333333,3.666666667,0,0,2.333333333,3
758,2,0.333333333,0,1.333333333,2.333333333,1,1.666666667,1.333333333,2
758,3,0.666666667,0.333333333,1.333333333,2.666666667,2,2,1,1.666666667
758,4,0.333333333,0.333333333,1.333333333,2,1.333333333,1.333333333,1.333333333,2
758,5,0.666666667,0.333333333,1.333333333,3,1,1.333333333,2,2
758,6,0.333333333,0,2.333333333,3,1,1.666666667,1,2.666666667
758,7,0.666666667,0,2,2.666666667,1.666666667,1.333333333,1,2
758,8,0,0,1.333333333,2.666666667,1.333333333,0.666666667,1.666666667,3
758,9,0.333333333,0,1.666666667,3,1.333333333,0.666666667,1,3
758,10,0.333333333,0,1.333333333,3,1,0.666666667,1.666666667,3
758,11,0.666666667,0,1.666666667,2.666666667,0.666666667,0.666666667,2,3
758,12,0.666666667,0,1,2.333333333,1,1.333333333,0.666666667,2
758,13,0.333333333,0,1.333333333,2.333333333,1,1.333333333,1,2.333333333
758,14,0.333333333,0,1.666666667,2.666666667,1.666666667,0.666666667,1.666666667,3
758,15,0.333333333,0,1.333333333,2.333333333,1.666666667,1.333333333,1,2
758,16,0.333333333,0,1.666666667,2.666666667,1.333333333,0.666666667,0.666666667,2.666666667
758,17,1.333333333,0,1.666666667,3,1,1.666666667,0.333333333,1.333333333
758,18,1,0,1.666666667,3,1.666666667,2,0.333333333,2
758,19,1.333333333,0,1.333333333,2.666666667,1.333333333,0.666666667,1,2
758,21,1.333333333,0,1.666666667,3,,,,
759,0,0,0,2,3,0,0,3,4
759,1,0,0,2.666666667,3.333333333,0.666666667,0,1.666666667,2
759,2,0,0,2,2.333333333,0.333333333,0.333333333,1.666666667,2
759,3,0,0,2.333333333,2.666666667,0,0,2.333333333,3.333333333
759,4,0,0,2.333333333,2.666666667,0.333333333,0,2,2.333333333
759,5,0,0,2.333333333,1.666666667,0.333333333,0,1.333333333,3.333333333
759,6,0.666666667,0,2.666666667,2.666666667,0,0,2.333333333,3
759,7,0,0,2.333333333,3,0,0,2.333333333,4
759,8,0,0,2.666666667,3.333333333,0,0,2,3.333333333
759,9,0,0.666666667,2.333333333,3,0,0,2,3.333333333
759,10,0,0,2.333333333,2.666666667,0,0,3.333333333,4
759,11,0,0,2.333333333,3.333333333,0,0,2,3
759,12,0,0,3,3.333333333,0,0,2.666666667,4
759,13,0,0,2.333333333,3,0,0,3.333333333,3.666666667
759,14,0,0,2.333333333,3,0,0,0.333333333,3
759,15,0.333333333,0,3,3.333333333,0,0,3,4
759,16,0.333333333,0,2.666666667,2.333333333,0.333333333,0,1.666666667,2.666666667
759,17,0.666666667,0,3,3,0,0,0.333333333,2.333333333
759,18,0.333333333,0,3,3,0,0,1.333333333,2.666666667
759,19,0,0,3.333333333,3.333333333,0,0,2,3
759,20,0.666666667,0,3,3.666666667,0,0,2.333333333,3
761,0,2,1.333333333,0.333333333,1,2,1,0.666666667,1
761,1,1.333333333,0.333333333,1.666666667,2,0,0,1.666666667,3.666666667
761,2,0.666666667,0,2.666666667,3,0.666666667,0,3.333333333,3.666666667
761,3,0.333333333,0.666666667,2,2.666666667,0.666666667,0,1.666666667,3
