19183	20	2	.	.	.	4	.	.	.	1588032061	19	5	1	2	1588009181	22880	6.35555555555556	0	1	0	0	0	1	7	3	3	3	3	4	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588039026	23	6	1	2	1588009181	29845	8.29027777777778	0	1	0	0	0	1	7	4	4	4	4	6	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588094652	31	7	2	1	1588009181	85471	23.7419444444444	0	1	.	.	.	0	.	.	.	.	.	.	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588100900	35	8	2	2	1588009181	91719	25.4775	0	1	.	.	.	0	.	.	.	.	.	1	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588107732	40	9	2	2	1588009181	98551	27.3752777777778	0	1	.	.	.	0	.	.	.	.	.	2	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588114172	43	10	2	2	1588009181	104991	29.1641666666667	0	1	0	1	0	1	3	2	3	3	2.66666666666667	2	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588119783	47	11	2	2	1588009181	110602	30.7227777777778	0	1	0	0	1	1	7	4	4	4	4	4	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588125160	49	12	2	2	1588009181	115979	32.2163888888889	0	1	0	0	0	1	7	4	4	4	4	5	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588181850	56	13	3	2	1588009181	172669	47.9636111111111	0	1	0	0	1	1	6	4	3	3	3.33333333333333	4	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588187606	61	14	3	2	1588009181	178425	49.5625	0	1	0	1	0	1	5	2	4	3	3	6	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588193263	64	15	3	2	1588009181	184082	51.1338888888889	0	1	.	.	.	0	.	.	.	.	.	2	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588198747	68	16	3	2	1588009181	189566	52.6572222222222	0	1	0	0	0	1	7	4	3	3	3.33333333333333	4	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
