id	day	men_anxiety	men_sadness	men_vigor	men_contentment	women_anxiety	women_sadness	women_vigor	women_contentment	beep
212	6	0	0	2	2	0.666666667	0.666666667	0.666666667	1	1
212	7	0.333333333	0.333333333	1.333333333	2	1	0.666666667	0	0	1
212	8	0	0	1	2	0	0.333333333	1.333333333	1.333333333	1
212	9	0	0	1.666666667	2	0	1	0.666666667	1	1
212	10	0	0	2.333333333	2.666666667	0	1	1.333333333	1.666666667	1
212	11	0	0	2.666666667	3	0	1	0.666666667	1.333333333	1
212	12	0	0.666666667	0.666666667	2	0.333333333	0.666666667	1	1	1
212	13	0	0	1.333333333	2	0.666666667	0.666666667	0.333333333	1	1
212	14	0	0	1.333333333	2	0.666666667	1	0.333333333	1	1
212	15	0.333333333	0	2	2	0.333333333	1	0	0.666666667	1
212	16	0.666666667	0	1.333333333	2	0	0.666666667	0	1	1
212	17	0	0	1.666666667	2	0.333333333	1	1.333333333	1.666666667	1
212	18	0.333333333	0	2	2	1	1.333333333	0	0	1
212	19	0	0	1.333333333	2	1.333333333	1	0	0.333333333	1
212	20	0	0	2.333333333	3	0	0	2	2	1
212	21	0.666666667	0	1	2	0.666666667	1	0	1	1
212	22	0	0	0.666666667	2	0.666666667	0.666666667	0.333333333	1.666666667	1
212	23	0	0	2	2.666666667	0.333333333	0.333333333	2	2.333333333	1
212	24	0	0	0.333333333	3	0	0.333333333	1	2.666666667	1
212	25	0	0	1	2.666666667	0	0	1.666666667	2.666666667	1
212	26	0	0	0	2	0	0.666666667	1	3	1
212	27	0	0	1	2	0	0.666666667	0.333333333	1.666666667	1
212	28	0	0	1	2.666666667	0.333333333	0.666666667	1	1.666666667	1
212	29	0	0	0	2	0.333333333	0.333333333	1.666666667	2.666666667	1
212	30	0	0	0	2	0	0	2.333333333	2.666666667	1
212	31	0	0	0.666666667	2	0	1	0.666666667	1.666666667	1
212	32	0	0	1.333333333	3.333333333	0	0.333333333	3	3	1
212	33	0	0	0	2	0.333333333	1	2	2.333333333	1
212	34	0	0	1	3	0	0.333333333	1.333333333	2.333333333	1
213	0	0.333333333	0	3.333333333	3.666666667	0	0	3.666666667	4	1
213	1	0	0	2.666666667	3.666666667	1.333333333	0	4	4	1
213	2	0.666666667	0	3.666666667	4	1.333333333	1.333333333	2.666666667	2.666666667	1
213	3	0.333333333	0	3.666666667	3	0.666666667	0.333333333	2.666666667	1.666666667	1
213	4	0	0	4	4	0	0	4	4	1
213	5	0	0	4	4	1.333333333	0	4	4	1
213	6	0	0	3.333333333	3.666666667	0	0	4	4	1
213	7	0	0	4	4	0	0	4	4	1
213	9	0	0	4	4	0	0	4	4	1
213	10	1	0	4	3.333333333	0	0	4	4	1
213	11	0	0	4	4	0	0	4	4	1
213	12	0	0	4	3.666666667	0.333333333	0.333333333	4	3	1
213	13	0	0	3.333333333	3.333333333	0	0	3.333333333	3	1
213	14	0.666666667	0.666666667	2.666666667	2	0	0	4	3.666666667	1
213	15	0.333333333	0.333333333	3.666666667	2.666666667	1.333333333	0	4	4	1
213	16	0	0	4	3.666666667	1.333333333	0	4	4	1
213	17	0.333333333	0	3.666666667	3	0	1.333333333	4	4	1
213	18	0	0	3.333333333	3.666666667	0	1.333333333	4	4	1
213	19	0.666666667	0	3.666666667	2.333333333	0	1.333333333	4	4	1
213	20	0	0	4	3.333333333	0	0	4	4	1
213	21	0	0	3.333333333	3.666666667	0	0	4	4	1
213	22	0	0	4	3.666666667	1.333333333	0	4	4	1
213	23	0.333333333	0	3.333333333	3.333333333	0	0	4	4	1
213	24	0	0	2.666666667	3	0	0	3.666666667	3.666666667	1
213	25	0	0	3.666666667	4	0	0	4	4	1
213	26	0	0	4	4	0	0	4	4	1
213	27	0.666666667	0.333333333	2	2	0	0	4	3.666666667	1
213	28	0	0	3.666666667	3.333333333	0	0	4	3.333333333	1
213	29	0	0	4	4	0	0	4	4	1
213	30	0	1.333333333	4	4	0	0	4	4	1
213	31	0	0	3.333333333	3	0	0	4	4	1
213	32	0	0	4	3.666666667	1.333333333	0	4	4	1
213	33	0	0	3	3	0	0	4	4	1
214	0	0	0	1.666666667	2	0	0.666666667	0.666666667	2	1
214	1	0	0	1.666666667	2	1.666666667	2.333333333	1.333333333	1.666666667	1
214	2	0	0	1.333333333	2	0.333333333	0.333333333	3.333333333	3.333333333	1
214	3	0	0	1.333333333	2	1	1.666666667	0.666666667	2	1
214	4	0	0	2	1.333333333	0	0	2	3.666666667	1
214	5	0	0	1.666666667	1.666666667	0.333333333	0.333333333	3.333333333	3	1
214	6	0	0	1.333333333	2	2.666666667	0.666666667	0.333333333	1.333333333	1
214	7	0.666666667	0	1.666666667	2	0	0	3	3	1
214	8	0	0	2.333333333	2.666666667	1.333333333	1	3	3	1
214	9	0	0	2.666666667	2.333333333	1.333333333	0.333333333	2	2	1
214	10	0	0	1.666666667	2.333333333	2.333333333	0.666666667	2	1.666666667	1
214	11	0	0	2	2	1	0.666666667	2.333333333	2.333333333	1
214	12	0	0	1.333333333	2	1	0.666666667	3	3	1
214	13	0	0	1.666666667	2	2.333333333	0.333333333	2.666666667	2.333333333	1
214	14	0.333333333	0	1.666666667	1.666666667	3.333333333	1.333333333	1.333333333	2	1
214	15	0	0	2	2.333333333	3.333333333	0.333333333	2	2.666666667	1
214	16	0	0	2	2.666666667	2	0.666666667	2.666666667	2.666666667	1
214	17	0.333333333	0	2.333333333	2.666666667	2.666666667	1	2	2	1
214	18	0	0	2	2.666666667	1	0.666666667	2.333333333	2.333333333	1
214	19	0	0	2	2.333333333	2.333333333	1	2.666666667	2	1
214	20	0.333333333	0	1	2.333333333	3	1.666666667	2	2	1
214	21	0.333333333	0	2	2.666666667	3.666666667	2	2	2	1
214	22	0.333333333	0	2	2.333333333	2.333333333	1.333333333	2.666666667	2.666666667	1
214	23	0	0	1.666666667	2.666666667	2.666666667	1.333333333	2.333333333	2.666666667	1
214	24	0.333333333	0	2	2	0	0.666666667	3	3	1
214	25	0.333333333	0	2	2.333333333	1.333333333	1.333333333	2.333333333	2.666666667	1
214	26	0	0	2	2.333333333	3.666666667	2.333333333	0.666666667	1.666666667	1
214	27	0.333333333	0	2	2	1	1.333333333	3	3	1
214	28	0	0	2	2.333333333	0.666666667	1	2.666666667	3	1
214	29	0	0	2.333333333	2	3.666666667	2.333333333	2.333333333	1	1
214	30	0	0	2	2	1.666666667	1	3	3	1
214	31	0	0	2.333333333	2.333333333	0.666666667	0.666666667	3	3	1
214	32	0	0	2	2	2	0.666666667	3	3	1
215	0	0.333333333	0	3	2.666666667	0	0	2	3	1
215	1	0	0	2.666666667	3	0	1	0.666666667	2	1
215	2	0	0	2	2.666666667	0	2.333333333	1.333333333	0.333333333	1
215	3	0	0	1.333333333	2.666666667	1	0	2.666666667	3	1
215	4	0.333333333	0	2	3	0	0	1.666666667	2	1
215	5	0	0	2	3	0	0	0	2	1
215	6	0	0	3	3.666666667	0	0	0	2	1
215	7	0	0	2.666666667	4	0	0	0	0.333333333	1
215	8	0.333333333	0	3	4	0	0	1	4	1
215	9	0	0	2	3.666666667	0	0	1	4	1
215	10	0	0	2	4	0	2.666666667	0	2	1
215	11	0	0	2.666666667	4	0	0	2.333333333	4	1
215	12	0	0	2	2.666666667	0	0	3	4	1
215	13	0	0	2	2.666666667	0	0.333333333	0	1.333333333	1
215	14	0	0	2	3.333333333	0	0	0.333333333	2	1
215	15	0.333333333	0	1.333333333	2	0	0	0.666666667	2	1
215	16	0	0	2.666666667	3.666666667	0	0	2.666666667	4	1
215	17	0	0	2.666666667	4	0	0	2.666666667	4	1
215	18	0	0	2	3	0	0	1	3.333333333	1
215	19	0	0	2	3.333333333	0	0	1	4	1
215	20	0	0	1.333333333	2.333333333	0	0	1.333333333	4	1
215	21	0	0	2.666666667	3.333333333	0	0	0.666666667	3.333333333	1
215	22	0.666666667	0	2.666666667	3.333333333	0	0	3	3.333333333	1
215	23	0.666666667	0	2.333333333	3.333333333	0	0	1	3.666666667	1
215	24	0	0	2	3	0	0.333333333	1.333333333	2	1
215	25	0	0	2.333333333	3.333333333	0	0	1.333333333	4	1
215	26	0	0	1.333333333	2	0	0.333333333	0.333333333	1.666666667	1
215	27	0.333333333	0	2	2.666666667	0	1.666666667	0	0.666666667	1
215	28	0	0	1.666666667	3	0	0	1	4	1
215	29	0	0	2.666666667	3	0	0	1	3.333333333	1
215	30	0.333333333	0	2.666666667	3	0	0	0.666666667	4	1
215	31	0.666666667	0	2.333333333	4	0	0	1	4	1
215	32	0.333333333	0	2	3.666666667	0	0	1.333333333	3.666666667	1
215	33	0	0	2.666666667	3	2.333333333	0	0.333333333	1.666666667	1
215	34	0.333333333	0	1.666666667	3	0	0	1.333333333	4	1
217	0	1	0	1.666666667	1.666666667	0	0	1.666666667	3.666666667	1
217	1	0.333333333	0.333333333	1	2.666666667	0.333333333	0	2	3.666666667	1
217	2	0.666666667	0.666666667	1	1.333333333	0.666666667	0	2	3.333333333	1
217	3	0.666666667	0	1.666666667	2.333333333	0.333333333	0	3.333333333	4	1
217	4	0.666666667	0	1	2	0.333333333	0.666666667	1	3	1
217	5	0.666666667	0.333333333	1.333333333	2	1.666666667	1	0.333333333	1	1
217	6	0.666666667	0	1.666666667	2.333333333	0.333333333	0	2.333333333	4	1
217	7	1.333333333	0.666666667	1.333333333	1.666666667	0	0	4	4	1
217	8	1.666666667	0.333333333	1.666666667	2.333333333	1	0	3.666666667	3.666666667	1
217	9	1	0.333333333	2	2.333333333	0.666666667	0	0.333333333	2	1
217	10	1	1	0.333333333	2.333333333	1.333333333	0	1	1.666666667	1
217	11	1.333333333	1.333333333	1.333333333	1.666666667	1.333333333	0	2	3	1
217	12	1	1	1	1	0.666666667	1	0	1.666666667	1
217	13	1.666666667	2.333333333	1.333333333	1.333333333	0	0.666666667	2.333333333	3.333333333	1
217	14	2	1.333333333	1.666666667	1	0	0.666666667	2.333333333	2.333333333	1
217	15	0.666666667	0.333333333	1.666666667	1.666666667	0	0	2.666666667	4	1
217	16	0.333333333	0.666666667	2	2.333333333	0	0	1.666666667	3.666666667	1
217	17	0.666666667	0.666666667	1.666666667	2.333333333	0	0	2	4	1
217	18	0.333333333	0	1.666666667	2.333333333	0	0	0.333333333	3.666666667	1
217	19	0.333333333	0.666666667	2	2.333333333	0	0.666666667	1	2.333333333	1
217	20	0.333333333	0	2	2.666666667	0	0	3	4	1
217	21	0.666666667	0	1.333333333	2.666666667	0.333333333	1	1.333333333	2	1
217	22	0.666666667	0	2	2	0	0.666666667	1.333333333	2	1
217	23	0	0	1.333333333	2.666666667	0	0	2	2.666666667	1
217	24	0	0	2.666666667	3.333333333	0	0	4	4	1
217	25	0	0	1.333333333	3	0	0	1.666666667	4	1
217	26	1	0	1.333333333	1.666666667	0	0	0.666666667	3.666666667	1
217	27	0	0	0.333333333	3	0	0	3.666666667	4	1
217	28	0.333333333	0	1.333333333	3	0	0	3.666666667	4	1
217	29	0.333333333	0	2	3	0	0	1.333333333	3.666666667	1
217	30	0.333333333	0	2.333333333	3	0	0	2.333333333	4	1
217	31	0	0	0.666666667	2.666666667	0	0	3.333333333	4	1
217	32	0	0	0.333333333	2.333333333	0	0	4	4	1
217	33	0.333333333	0	1.333333333	3	0	0	2.333333333	4	1
217	34	0	0.333333333	1	2	0	0.333333333	2.333333333	3.333333333	1
218	0	1.666666667	2	1	2	0.666666667	0	2.333333333	3	1
218	1	2	0.333333333	2	2	0	0	1.666666667	2.666666667	1
218	2	1.333333333	2.666666667	1	1	1.666666667	2.333333333	1	0.666666667	1
218	3	0	0.666666667	2	2	1.333333333	1	1.333333333	2	1
218	4	0.333333333	0.666666667	2	2.333333333	0	0.333333333	2	2	1
218	5	0	0	2	4	0	0	2	3	1
218	6	0	0.333333333	1.666666667	3	0	0	2.333333333	3	1
218	7	0	0	1	3	1	0.333333333	2	2	1
218	8	0	0	1.333333333	3	0	0.333333333	2.333333333	3	1
218	9	0	1	2	2	0	0	3	3.666666667	1
218	10	0	0.333333333	1	3	0.333333333	0	2	2	1
218	11	0	0	3	2.333333333	0.666666667	0	2.666666667	3.333333333	1
218	12	0	0	4	3	0	0	3.666666667	4	1
218	13	0	0	1	4	0	0	3.666666667	3.666666667	1
218	14	0.666666667	0	3	3	0	0	1.333333333	3.666666667	1
218	15	0.333333333	0	3	4	0	0	1.333333333	3	1
218	16	1.333333333	1	2	2.333333333	0	0	1.333333333	3	1
218	17	1	2	1.666666667	2	0	0.333333333	0.333333333	2	1
218	18	0.333333333	0	2.666666667	3	0	0.333333333	1.333333333	3	1
218	19	0.333333333	0	4	4	0	0	2	2	1
218	20	0.333333333	0	1	2	0	0	1	1.666666667	1
218	21	0	0	2	3	0.333333333	0.666666667	2	2	1
218	22	1.333333333	1.666666667	1.666666667	1	0.666666667	1	2	2	1
218	23	0	0	1	3	0.666666667	0	2	2	1
218	24	1.333333333	0	3	4	0	0	1	2.333333333	1
218	25	0.666666667	0	3	4	1.666666667	0	2.333333333	2	1
218	26	1.666666667	1.666666667	1.333333333	2	0.666666667	0.666666667	1.333333333	2	1
218	27	0.666666667	1	3.666666667	3	0.333333333	0	3	3	1
218	29	0.666666667	0	3	3	1	0	2.333333333	3	1
218	30	1	0	2.333333333	4	0.666666667	0	2	3	1
218	31	0	0	3	4	0.666666667	0	3.333333333	4	1
218	32	0.333333333	0	3	4	0.666666667	0	3	4	1
218	33	0	0	3	4	0	0	2.333333333	2	1
218	34	0	0	2.333333333	4	0	0	1.333333333	3	1
218	35	0.333333333	0	3	3	1.666666667	0	0.666666667	2.333333333	1
219	0	1	0	3	3.333333333	0	0	2.666666667	2.666666667	1
219	1	0	0	2.333333333	4	0	0	1.666666667	3.666666667	1
219	2	0.333333333	0	2.666666667	4	0	0	2.333333333	4	1
219	3	0	0	3.333333333	3.333333333	0.333333333	0	0.333333333	2.333333333	1
219	4	0	0	3	4	0	0	3	3.333333333	1
219	5	0	0	2.666666667	4	0	0	1	4	1
219	6	0	0	2.333333333	4	0	0	1.666666667	3.333333333	1
219	7	0	0	3.333333333	4	0	0	1.333333333	3	1
219	8	0.666666667	0	4	4	0	0	1.333333333	4	1
219	9	0	0	2	4	0	0	1.333333333	3	1
219	10	0	0	0.666666667	3	0	0	1.333333333	4	1
219	11	0	0	4	4	0	0	3	3.333333333	1
219	12	0.666666667	0	4	3.333333333	0	0	3	3.333333333	1
219	13	0.333333333	0	3.666666667	4	0	0	3	3.666666667	1
219	14	0	0	3	4	0	0	2	4	1
219	15	0	0	4	4	0	0	3	4	1
219	16	0	0	2.666666667	4	0	0	2.666666667	4	1
219	17	0	0	0	4	0	0	0.666666667	3	1
219	18	0	0	4	4	0	0	3	3.333333333	1
219	19	0	0	3.666666667	4	0	0	3	3.333333333	1
219	20	0	0	1.666666667	4	0	0	2.666666667	4	1
219	21	0	0	4	4	0	0	2	4	1
219	22	0	0	3.333333333	4	0.333333333	0	2	3	1
219	23	0	0	3.333333333	4	0	0	2	4	1
219	24	0	0	3	3.666666667	0	0	1.333333333	3	1
219	25	0	0	2.666666667	3.666666667	0	0	3	4	1
219	26	0	0	2.666666667	3.666666667	0	0	1.666666667	3.666666667	1
219	27	0	0	3.333333333	4	0	0	3	4	1
219	28	0	0	4	4	0	0	2.333333333	4	1
219	29	0	0	2.666666667	3.666666667	0	0	2.333333333	3.333333333	1
219	30	0.666666667	0	2.666666667	3.666666667	0	0	2.666666667	4	1
219	31	0	0	3	4	0	0.333333333	2	2	1
219	32	0	0	4	4	0	0	3	4	1
219	33	0	0	3.666666667	4	0	0	2	4	1
219	34	0	1	1.333333333	2.666666667	0	0	1.666666667	4	1
220	0	1.666666667	1	0.666666667	1	1	0.333333333	1.333333333	3	1
220	1	0.666666667	0	1	3	0.666666667	0	1.666666667	3	1
220	2	0.333333333	0	1.333333333	3	0.666666667	0	1	3	1
220	3	0.333333333	0	1.333333333	3	2	1.333333333	1	1.666666667	1
220	4	1	0.333333333	1	3	1	0	3	3.333333333	1
220	5	0.666666667	0	1	2.333333333	1	0	1	3	1
220	6	0	0	1.666666667	3	0.666666667	0	1	2.666666667	1
220	7	0.666666667	0	3	3.666666667	0.333333333	0	1	3.333333333	1
220	8	0.666666667	0	1	2	0.666666667	0	1.333333333	2	1
220	9	0	0	2	2.666666667	0.333333333	0	1.333333333	2.333333333	1
220	10	0	0	1.333333333	3	1	0	2	1.666666667	1
220	11	1	0.333333333	1	1.666666667	1	0.333333333	2	2.333333333	1
220	12	0.333333333	0	0.666666667	3.333333333	0.333333333	0	1	3	1
220	13	0	0	1	3	0.333333333	0	2	3	1
220	14	0.666666667	0	3	3	0.666666667	0	1.666666667	2.333333333	1
220	15	0.333333333	0	1	3	0	0	2	3.666666667	1
220	16	0.333333333	0	2	3	0.666666667	0.333333333	1	2	1
220	17	0.333333333	0	2	3.333333333	0.333333333	0.333333333	1	2.666666667	1
220	18	0.666666667	0	1.666666667	3	0.333333333	0.333333333	1.333333333	2.333333333	1
220	19	0	0	1.666666667	3.333333333	0	0	2	3.666666667	1
220	20	0	0	2	3	0	0	2	3.666666667	1
220	21	0.333333333	0	2	3.666666667	0	0	1	4	1
220	22	0.333333333	0	2	3.666666667	0.333333333	0	1.333333333	2	1
220	23	0	0	1.666666667	4	0	0	1	3	1
220	24	0.333333333	0	2.333333333	3	0	0	1	2.333333333	1
220	25	0	0	2	3	0	0	2	3	1
220	26	0	0	1	3	0	0	1.666666667	3	1
220	27	0	0	1	3	0	0	2	3	1
220	28	0	0	2	4	0	0	2	3.666666667	1
220	29	0	0	1.333333333	3	0	0	2	3	1
220	30	0	0	2	3	0	0	1.666666667	3.333333333	1
220	31	0.333333333	0	1.333333333	3	0	0	2	3	1
220	32	0	0	2	2.333333333	0	0	3	4	1
220	33	0	0	1.333333333	3	0.333333333	0	1	3	1
220	34	0.333333333	0	1	3	0	0	1	3	1
221	1	1	0.333333333	0	0.333333333	0.666666667	0.333333333	0	1.666666667	1
221	2	1	2.333333333	0	0.333333333	2	2	0.333333333	0.333333333	1
221	3	0.333333333	0.666666667	0.333333333	1.666666667	0.333333333	0.333333333	1.333333333	2	1
221	4	0.666666667	0	0	2	0.333333333	0.333333333	2	2.333333333	1
221	5	0.666666667	0	0	0.666666667	0.666666667	0.333333333	1.666666667	2.666666667	1
221	6	0.333333333	0	0.333333333	1.666666667	0	0	2.333333333	3	1
221	7	0.333333333	0	0	1.333333333	0.333333333	0	1.666666667	3	1
221	8	0	0	0.333333333	3	0	0	2.333333333	3	1
221	9	1	1.666666667	0	0.666666667	0	0	2.666666667	3	1
221	10	0.333333333	0	0.333333333	2	0	0	2.333333333	3	1
221	11	0	0	0.333333333	1.666666667	0	0	2.666666667	3	1
221	12	1.333333333	0	0.333333333	1.666666667	0.333333333	0	4	3.333333333	1
221	13	0.666666667	0	0	0.666666667	0	0	2.666666667	3	1
221	14	1.666666667	0	0	0	0.333333333	0	1.333333333	2.666666667	1
221	15	0.666666667	0	0.333333333	0.666666667	0	0	3.333333333	3.666666667	1
221	16	0	0	0	0.666666667	1	1	1.666666667	3	1
221	17	0.666666667	0	0.333333333	0.666666667	0.333333333	0	2.333333333	3	1
221	18	0.333333333	0	0	1.333333333	0.666666667	0	2.666666667	3	1
221	19	0.333333333	0	0.333333333	0.666666667	0.666666667	0.666666667	1.333333333	1.666666667	1
221	20	0	0	0	0.666666667	0.333333333	0	1.333333333	2	1
221	21	0.333333333	0	0	0.333333333	0.333333333	0	1	2	1
221	22	0	0	0	0.666666667	0	0	2.333333333	3	1
221	23	0	0	0	1	0	0	2.666666667	3.333333333	1
221	24	0	0	0	1.333333333	0	0	1.666666667	3	1
221	25	1.666666667	1.333333333	0	0	0	0	1.666666667	3	1
221	26	0.333333333	0.333333333	0	0.666666667	0	0	2.666666667	3.333333333	1
221	27	0	0	0	0.333333333	0	0	3.333333333	3.333333333	1
221	28	0	0	0	1	0.333333333	0	1	2.333333333	1
221	29	0	0	0	0.666666667	0	0	1	2	1
221	30	0.666666667	0	0	0.666666667	0.333333333	0	0.666666667	2	1
221	31	0.666666667	0.666666667	0	0	0.666666667	0.333333333	1	3	1
221	32	0	0	0	1.333333333	0	0	1.666666667	3	1
221	33	0	0	0	1	0.666666667	0	1	2.666666667	1
221	34	0.666666667	0.333333333	0	1	0	0	1.333333333	3.666666667	1
222	0	1	0.333333333	0.333333333	2.333333333	0.666666667	1.333333333	1	2	1
222	1	0	0	0.666666667	2.333333333	1.333333333	1	1.333333333	2.666666667	1
222	2	2	0.666666667	0.333333333	2	2	2	0.666666667	2.333333333	1
222	3	0.666666667	0	0.333333333	2	3.333333333	2.666666667	1	0.333333333	1
222	4	0	0	0.333333333	1.666666667	3.333333333	2.333333333	1	0.666666667	1
222	5	2.333333333	0.333333333	1	1.333333333	3.666666667	3	0.666666667	0.333333333	1
222	6	2	0.666666667	0.333333333	1	3.666666667	3.333333333	1	0.333333333	1
222	7	2.333333333	2.333333333	0.333333333	1	1.333333333	1.666666667	1	1.666666667	1
222	8	1.333333333	0.666666667	1.333333333	2	1	1	1.333333333	2	1
222	9	1	0.333333333	0.333333333	2	1.666666667	1.333333333	1.333333333	2	1
222	10	2	0.666666667	0.333333333	1.333333333	2.666666667	2.666666667	1	1	1
222	11	1	0.333333333	0.666666667	2.666666667	3	3	0.666666667	1	1
222	12	2.666666667	1	0.333333333	1.333333333	1.666666667	0.666666667	0.333333333	0.666666667	1
222	13	1	0	0.666666667	2	2.333333333	1.333333333	0.666666667	1	1
222	14	1.333333333	2	0.333333333	0.666666667	1	1	0.666666667	2	1
222	15	1	0.666666667	0.333333333	1.333333333	1	1	1	2	1
222	16	2.333333333	2.333333333	0	0	1	1	1.333333333	1.666666667	1
222	17	1.333333333	0.666666667	0.333333333	1.333333333	2.333333333	1.333333333	2	1.333333333	1
222	18	2.333333333	1	0	0	2	2.333333333	0.333333333	0.666666667	1
222	19	1.333333333	0	0	1.666666667	2.333333333	2	1	1	1
222	20	2	1.333333333	0.333333333	1.333333333	2	1.666666667	0	1.333333333	1
222	21	2	0.333333333	0.333333333	1.333333333	2.333333333	1.666666667	0.333333333	1	1
222	22	0	0.333333333	0.333333333	2	0.666666667	1	1	2.666666667	1
222	23	1	0	0.666666667	1.666666667	1.333333333	1	1	1.333333333	1
222	24	0.666666667	0	0.666666667	2	1.333333333	1	0	1	1
222	25	1.666666667	0.666666667	0.333333333	1	3	1.666666667	0.333333333	0.333333333	1
222	26	0.333333333	0.666666667	0.666666667	1.333333333	2	2	0.333333333	1	1
222	27	1	1.333333333	0.333333333	1.333333333	1.333333333	1.666666667	0	0.666666667	1
222	28	1	0.333333333	0.333333333	1	0.666666667	0	1.333333333	2.666666667	1
222	29	0	0.333333333	1	2	1.333333333	1	2	1.666666667	1
222	30	0.666666667	0	0.666666667	2	2	2	0.666666667	0.333333333	1
222	31	0.333333333	0	0.333333333	1.666666667	1.666666667	2	0	0.666666667	1
222	32	0.666666667	0	0.333333333	2	2.333333333	1	0.333333333	0.333333333	1
222	33	2.333333333	1.333333333	0.333333333	1	2.666666667	2.666666667	0.666666667	0	1
222	34	2	1.666666667	0.333333333	1	3	2.333333333	0.333333333	0.333333333	1
223	0	0	0	0	0.333333333	0.666666667	0.333333333	0	1.666666667	1
223	1	0	0	0	3.333333333	0.666666667	0	0.666666667	2	1
223	2	0	0	0	2	1.666666667	1	0	1.666666667	1
223	3	0.666666667	0	2.666666667	4	1	0.666666667	0.666666667	2	1
223	4	0	0	0	3.333333333	1.333333333	0	1.666666667	1.666666667	1
223	5	0	0	0.333333333	4	2	2.333333333	1.666666667	1.333333333	1
223	6	0	0	0.333333333	1.333333333	3	1.666666667	1	1.333333333	1
223	7	0	0	0.333333333	2	2	1.333333333	0.333333333	1.333333333	1
223	8	0	0	0.333333333	3.333333333	2.666666667	1.333333333	2	1	1
223	9	1	0	0	3	1.333333333	0	0	1.333333333	1
223	10	0	0	0.333333333	2.666666667	3.333333333	0.333333333	1.666666667	1	1
223	11	0	0	2	4	1.333333333	0	1	3	1
223	12	0	0	1.333333333	4	0	0	0.666666667	2.666666667	1
223	13	0	0	1	3.666666667	0.666666667	0.333333333	1	2.333333333	1
223	14	0	0	0.333333333	2	0.333333333	0	1.333333333	2	1
223	15	0	0	1	3.333333333	1	0	2	2	1
223	16	0	0	0.666666667	4	2.333333333	1.333333333	2	3	1
223	17	0.666666667	0.666666667	2	2.666666667	2	1.333333333	0.666666667	1.333333333	1
223	18	0	0	2	4	1	0	2	3	1
223	19	0	0	0.666666667	4	0	0	2	2.666666667	1
223	20	0	0	0	3.666666667	1.333333333	0	0.333333333	1.666666667	1
223	21	0	0	0	3.333333333	0	0	1	3	1
223	22	0	0	0.333333333	3.666666667	1	0	1.333333333	2	1
223	23	0	0	0	3.666666667	0	0	2.333333333	3	1
223	24	1.666666667	0	1	2.333333333	1.666666667	0	2.333333333	2	1
223	25	0	0	1	4	1.333333333	0.666666667	1.333333333	2.333333333	1
223	26	0	0	0	3.666666667	1.666666667	0.666666667	1.666666667	2.333333333	1
223	27	0	0	0.333333333	4	1.666666667	1.333333333	2	2	1
223	28	0	0	0	3	2	0.666666667	0.666666667	1	1
223	29	0	0	0.666666667	4	2.333333333	1.333333333	1	1.666666667	1
223	30	0	0	0.666666667	4	2	0.666666667	1.666666667	1.666666667	1
223	31	0	0	0.666666667	4	1.666666667	0	2.666666667	2	1
223	32	0	0	0.333333333	3.333333333	1.666666667	0.666666667	2.333333333	2	1
223	33	0	0	1	4	1	0.666666667	2	2.666666667	1
223	34	0	0	0	3.333333333	1.666666667	0	2.333333333	3	1
224	0	0	0	4	4	0	0.333333333	2	3	1
224	1	0.666666667	0	2.666666667	3	0	0	2	2.333333333	1
224	2	1.333333333	0	1.333333333	2.333333333	1.333333333	0	0.666666667	1	1
224	3	1.666666667	0.333333333	2	2	2	1.666666667	1	1	1
224	4	0	0	3.333333333	4	0.333333333	0	1.666666667	2.666666667	1
224	5	1.333333333	1	1	0.333333333	1	0	1.333333333	2	1
224	6	0	0	3.333333333	3.333333333	0.333333333	0.333333333	0.666666667	2	1
224	7	0	0	3	4	0	0	0.333333333	3	1
224	9	0	0	2.333333333	3	1.666666667	2	1	1	1
224	10	0	0	2	3.333333333	0	0	0.666666667	1.666666667	1
224	11	1	0	0	2.333333333	0.333333333	0.333333333	0.666666667	1.333333333	1
224	12	0	0	3.666666667	3.333333333	0	0	0	0.666666667	1
224	13	0	0	2.333333333	3	0.666666667	0	0	0.666666667	1
224	14	0	0.333333333	4	3.666666667	1	0	0	0	1
224	15	0	0.333333333	3	3	2	2	0	0	1
224	16	2.666666667	2.333333333	1	1	0.666666667	1	1	1	1
224	17	0.333333333	0.333333333	2	3	0.333333333	0	1	2.666666667	1
224	18	0	0	3.666666667	4	0	0	0	0.333333333	1
224	19	0	0	3.666666667	4	1	1.666666667	0.333333333	1	1
224	20	0	0.333333333	2.666666667	3	0	0	0	3	1
224	21	0	0	3	3.666666667	0	0	3.333333333	4	1
224	22	0	0	3.666666667	4	0	0	0	3.666666667	1
224	23	2	2.666666667	1.333333333	1.666666667	0.666666667	0.666666667	0	0.333333333	1
224	24	1.666666667	1.666666667	1.666666667	2	0	0	0	1	1
224	27	0	0	3	4	0	0	0.666666667	4	1
224	28	0	0	3	3	0	0	1	3	1
224	29	0	0	3	4	0	0	0.666666667	4	1
224	30	0	0	1.333333333	3.333333333	0	0	1.333333333	2.666666667	1
224	31	0	0	3.666666667	4	0	0	3	4	1
224	32	0	0	2.333333333	4	0	0	2	4	1
224	33	0	0	3.333333333	4	0	0	1	4	1
224	34	0	0	4	4	0	0	0	3.333333333	1
225	0	0.333333333	0	2.333333333	3	1	0	2.666666667	3	1
225	1	0.666666667	0	3	3.333333333	0.666666667	0	2.333333333	3	1
