id	date	day	beep	positive_affect	negative_affect	urgency	er_no_try	er_accept	er_advice	er_reappraisal	er_problem_solving	er_introspection	er_exp_suppress	er_emo_suppress	er_distraction	effectiveness	social_context	er_number_strategies	alone
3051	2016-10-28T09:52:40.165788	4	NA	71	38	78	0	0	0	0	0	1	0	0	0	39	Classmate/coworker	1	0
3051	2016-10-28T11:18:20.034524	4	NA	66	41	23	0	1	0	0	0	0	0	0	0	52	I am alone	1	1
3051	2016-10-27T15:28:05.911243	3	NA	18	68	99	0	0	0	0	0	0	0	1	0	26	Family member	1	0
3051	2016-11-01T11:42:26.729046	8	NA	63	41	78	0	0	0	0	1	0	0	0	0	59	Classmate/coworker	1	0
3051	2016-11-01T13:46:36.273160	8	NA	94	31	16	1	0	0	0	1	0	0	0	0	75	I am alone	1	1
3051	2016-11-01T18:11:49.360528	8	NA	100	21	4	0	0	0	0	1	1	0	0	0	86	Romantic partner/close friend	2	0
3051	2016-10-28T18:33:32.145359	4	NA	100	27	12	1	0	0	1	0	0	0	0	0	70	Family member	1	0
3051	2016-11-02T16:17:59.508713	9	NA	39	57	11	0	0	0	0	1	1	0	0	0	64	I am alone	2	1
3051	2016-11-02T12:00:12.486076	9	NA	36	60	91	0	0	0	0	1	0	0	1	0	64	I am alone	2	1
3053	2016-10-26T20:27:34.378752	1	NA	85	18	15	1	0	1	1	0	0	0	0	0	83	Romantic partner/close friend	2	0
3053	2016-10-27T09:55:09.630989	2	NA	79	15	16	1	1	0	0	1	0	0	0	0	50	I am alone	2	1
3053	2016-10-26T15:42:10.871844	1	NA	100	8	9	1	0	1	1	0	0	0	0	0	79	Romantic partner/close friend	2	0
3053	2016-10-30T18:07:20.573163	5	NA	70	24	24	1	1	0	1	0	0	0	0	0	61	I am alone	2	1
3053	2016-10-30T19:03:35.228807	5	NA	79	17	20	1	0	0	0	1	0	0	0	1	67	I am alone	2	1
3053	2016-10-31T09:51:33.903975	6	NA	70	29	24	1	1	0	0	1	0	0	0	0	64	I am alone	2	1
3053	2016-10-27T11:29:32.966449	2	NA	58	10	24	1	1	0	0	0	0	0	0	1	48	I am alone	2	1
3053	2016-10-27T17:31:23.415824	2	NA	86	19	10	1	0	0	1	0	0	0	0	0	59	I am alone	1	1
3053	2016-10-27T19:34:42.688519	2	NA	65	25	28	1	0	1	0	1	0	0	0	0	62	I am alone	2	1
3053	2016-10-28T09:56:10.284708	3	NA	87	11	20	1	1	0	0	1	1	0	0	0	80	Classmate/coworker	3	0
3053	2016-10-29T13:25:09.461265	4	NA	66	22	61	0	1	1	0	1	1	0	0	0	73	I am alone	4	1
3053	2016-10-29T15:05:21.088016	4	NA	70	23	29	0	1	1	0	1	1	0	0	0	63	I am alone	4	1
3053	2016-10-29T17:21:48.828615	4	NA	74	25	23	1	1	0	1	0	1	0	0	0	66	Acquaintance/Stranger	3	0
3053	2016-10-29T20:06:16.869816	4	NA	100	1	21	0	0	1	1	0	1	0	0	0	77	Romantic partner/close friend	3	0
3053	2016-10-30T11:13:18.708300	5	NA	85	19	26	1	1	1	0	0	1	0	0	0	82	Romantic partner/close friend	3	0
3053	2016-10-30T13:37:53.272336	5	NA	81	14	21	1	0	0	0	1	0	0	0	0	73	I am alone	1	1
3053	2016-11-04T20:20:14.919096	10	NA	77	17	24	1	0	1	0	1	1	0	0	0	73	I am alone	3	1
3053	2016-10-26T13:17:30.005856	1	NA	81	14	13	1	1	0	1	1	1	0	0	0	85	I am alone	4	1
3053	2016-11-01T11:48:33.939579	7	NA	72	25	26	1	1	0	0	1	0	0	0	0	64	I am alone	2	1
3053	2016-10-31T16:29:29.885853	6	NA	82	18	21	1	0	1	0	0	1	0	0	0	65	Romantic partner/close friend	2	0
3053	2016-10-31T20:15:43.071284	6	NA	75	14	22	1	1	1	0	0	1	0	0	0	67	I am alone	3	1
3053	2016-11-01T09:44:50.155478	7	NA	70	35	34	1	1	0	0	1	1	0	0	0	61	I am alone	3	1
3053	2016-11-04T13:59:45.824791	10	NA	78	19	25	0	1	0	0	1	1	0	0	0	70	I am alone	3	1
3053	2016-11-03T13:20:29.800273	9	NA	85	20	28	1	1	0	0	1	1	0	0	0	78	Classmate/coworker	3	0
3053	2016-11-03T15:02:02.945194	9	NA	85	22	30	1	0	0	1	0	1	0	0	0	67	Classmate/coworker	2	0
3053	2016-11-04T12:06:28.257781	10	NA	81	6	16	1	1	0	0	0	1	0	0	0	84	I am alone	2	1
3053	2016-11-04T15:56:58.348311	10	NA	81	15	25	1	0	0	0	1	0	0	0	0	74	I am alone	1	1
3053	2016-11-04T18:13:27.850028	10	NA	82	20	26	0	1	0	0	1	1	0	0	0	71	I am alone	3	1
3053	2016-10-26T12:08:21.042697	1	NA	100	14	1	0	1	1	0	1	1	0	0	0	86	I am alone	4	1
3054	2016-10-27T09:43:51.341984	2	NA	68	30	39	0	0	0	0	0	0	0	1	1	54	Romantic partner/close friend	2	0
3054	2016-10-26T18:17:33.257004	1	NA	91	1	16	0	0	0	1	0	1	0	0	0	80	Classmate/coworker	2	0
3054	2016-11-01T09:20:31.584949	7	NA	17	15	95	0	0	0	0	0	0	0	1	0	21	I am alone	1	1
3055	2016-11-09T10:00:28.526823	14	NA	36	60	58	0	0	0	0	0	0	0	1	1	70	I am alone	2	1
3055	2016-11-09T12:11:17.633573	14	NA	60	64	43	0	0	0	0	0	0	0	1	0	56	Other	1	0
3055	2016-11-10T11:37:13.389688	15	NA	41	32	68	0	0	0	1	1	0	0	0	1	60	Classmate/coworker	3	0
3055	2016-10-28T09:30:02.580193	2	NA	57	37	56	0	0	0	0	0	0	0	1	0	55	Other	1	0
3055	2016-11-01T11:24:23.899583	6	NA	69	41	23	0	0	0	0	1	0	0	0	0	91	I am alone	1	1
3055	2016-11-01T14:17:49.923479	6	NA	73	24	36	0	0	0	0	1	0	0	0	0	57	I am alone	1	1
3055	2016-11-01T18:25:48.286040	6	NA	65	39	79	0	1	0	1	1	0	0	0	0	92	I am alone	3	1
3055	2016-11-01T20:22:47.186187	6	NA	64	29	58	0	0	0	0	1	0	0	0	0	57	I am alone	1	1
3055	2016-11-03T11:35:05.280745	8	NA	66	19	61	0	0	0	1	1	0	0	0	0	76	Classmate/coworker	2	0
3055	2016-11-07T15:16:40.389960	12	NA	61	25	68	0	0	0	0	1	0	0	1	0	81	I am alone	2	1
3055	2016-11-08T15:50:27.474318	13	NA	31	58	74	0	0	0	0	0	0	0	1	0	55	I am alone	1	1
3055	2016-11-08T17:18:03.131866	13	NA	66	22	38	0	0	0	1	1	0	0	0	1	75	I am alone	3	1
3055	2016-11-08T20:44:44.729346	13	NA	100	14	17	0	0	0	0	0	0	0	1	0	81	Romantic partner/close friend	1	0
3055	2016-11-09T16:09:01.775305	14	NA	78	35	24	0	0	0	0	1	0	0	0	0	76	I am alone	1	1
3055	2016-10-27T12:28:43.610740	1	NA	31	60	65	0	0	0	0	0	0	0	0	1	59	Romantic partner/close friend	1	0
