id	discrete_time	time_elapsed	reappraisal	rumination	suppression	feel_loved	rely_on	need_love	share_feelings	keep_distance	closeness_nervous	day	beep
71	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71	85	144.450000000186	2	2	3	4	5	4	4	4	4	NA	NA
71	86	147.133333333302	3	2	1	4	4	4	3	3	4	NA	NA
71	87	148.483333333395	1	1	1	3	4	4	4	4	2	NA	NA
71	88	150.233333333395	2	2	1	4	4	4	3	2	2	NA	NA
71	89	151.733333333395	2	2	1	4	5	3	5	5	3	NA	NA
71	90	154.216666666791	2	1	1	5	5	3	5	3	2	NA	NA
71	91	154.799999999814	1	1	1	4	5	5	4	3	3	NA	NA
71	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	1	1.33333333348855	2	1	1	5	7	1	7	1	1	NA	NA
72	2	2.20000000018626	2	1	1	7	7	1	7	1	1	NA	NA
72	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	4	6.41666666651145	2	1	4	7	7	1	4	1	1	NA	NA
72	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	7	11.9166666665114	3	1	4	5	7	1	5	1	1	NA	NA
72	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	15	25.183333333116	1	1	1	7	7	1	4	1	1	NA	NA
72	16	26.1000000000931	1	1	1	7	7	1	4	1	1	NA	NA
72	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	18	29.7999999998137	2	1	2	6	7	1	3	1	1	NA	NA
72	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	20	33.7333333333954	2	1	2	7	7	1	3	1	1	NA	NA
72	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	31	52.8666666666977	2	1	1	7	7	2	5	1	1	NA	NA
72	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	33	56.5333333332092	1	1	2	5	7	1	2	1	1	NA	NA
72	34	57.6333333333023	1	1	1	5	7	1	4	1	1	NA	NA
72	35	58.8833333333023	1	1	1	5	7	1	1	1	1	NA	NA
72	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	43	72.683333333116	1	1	1	7	7	1	4	1	1	NA	NA
72	44	74.066666666884	1	1	1	7	7	1	4	1	1	NA	NA
72	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	48	81.4500000001863	2	1	2	7	7	1	4	1	1	NA	NA
72	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	57	97.2333333333954	1	1	1	7	7	1	4	1	1	NA	NA
72	58	98.1333333333023	1	1	1	7	7	1	3	1	1	NA	NA
72	59	99.6166666666977	1	1	1	7	7	1	3	1	1	NA	NA
72	60	102.616666666698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	61	103.616666666698	1	1	1	7	7	1	4	1	1	NA	NA
72	62	106.233333333395	1	1	1	7	7	1	4	1	1	NA	NA
72	63	106.933333333116	1	1	1	7	7	1	4	1	1	NA	NA
72	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	71	120.383333333302	2	1	1	7	7	1	3	1	1	NA	NA
72	72	122.933333333116	1	1	2	7	7	1	4	1	1	NA	NA
72	73	124.233333333395	1	1	1	7	7	1	5	1	1	NA	NA
72	74	125.966666666791	3	1	2	7	7	1	2	1	1	NA	NA
72	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	85	145.333333333489	1	1	1	7	7	1	5	1	1	NA	NA
72	86	146.116666666698	2	1	2	7	7	1	5	1	1	NA	NA
72	87	148.133333333302	1	1	1	7	7	1	4	1	1	NA	NA
72	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	89	152.433333333116	1	1	1	7	7	1	5	1	1	NA	NA
72	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	91	155.299999999814	1	1	1	7	7	1	5	1	1	NA	NA
72	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	1	1.43333333311602	3	1	1	5	5	4	4	1	1	NA	NA
73	2	2.11666666669771	2	1	1	5	5	4	4	1	2	NA	NA
73	3	5.03333333320916	1	1	2	5	5	4	4	1	1	NA	NA
73	4	6.01666666660458	2	1	1	5	5	4	5	1	1	NA	NA
73	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	7	10.683333333116	2	1	1	5	5	3	5	1	1	NA	NA
73	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	15	24.4500000001863	1	1	1	5	4	3	4	1	1	NA	NA
73	16	26.5333333332092	1	1	1	4	4	4	3	4	1	NA	NA
73	17	29.066666666884	1	1	1	4	4	1	4	1	1	NA	NA
73	18	30.0166666666046	1	1	1	4	4	4	4	1	1	NA	NA
73	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	29	49.4500000001863	1	1	1	4	4	2	4	1	1	NA	NA
73	30	50.75	1	1	1	4	4	4	4	1	1	NA	NA
73	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	33	55.0333333332092	2	1	2	4	4	4	5	1	1	NA	NA
73	34	56.8999999999069	1	1	1	4	4	4	4	1	1	NA	NA
73	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	60	101.5	1	1	1	4	4	4	4	1	1	NA	NA
73	61	103.149999999907	1	1	1	5	5	4	5	1	1	NA	NA
73	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	63	107.149999999907	1	2	1	4	4	1	1	5	5	NA	NA
73	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	72	122.716666666791	2	1	1	4	4	3	4	1	1	NA	NA
73	73	124.933333333116	3	2	4	4	4	2	2	2	1	NA	NA
73	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	76	129.149999999907	1	1	1	1	4	4	1	1	1	NA	NA
73	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	91	155.316666666884	1	3	3	4	4	4	4	2	1	NA	NA
73	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	1	0.666666666511446	3	1	2	6	6	5	5	4	3	NA	NA
74	2	2.29999999981374	2	2	3	3	5	6	6	3	2	NA	NA
74	3	3.70000000018626	3	3	3	4	5	3	3	4	3	NA	NA
74	4	5.20000000018627	1	3	1	5	5	5	6	3	4	NA	NA
74	5	7.88333333330229	2	1	3	3	3	5	4	5	4	NA	NA
74	6	8.71666666679084	3	2	3	4	4	5	3	6	4	NA	NA
74	7	11	2	2	3	5	4	6	3	7	3	NA	NA
74	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	15	24.6499999999069	1	3	3	2	4	6	2	5	5	NA	NA
74	16	26.316666666884	3	2	4	5	5	4	6	3	3	NA	NA
74	17	28.6166666666977	3	2	3	5	6	5	7	4	4	NA	NA
74	18	29.816666666884	3	1	1	5	6	3	4	4	4	NA	NA
74	19	31.7666666666046	2	1	2	5	6	4	4	4	5	NA	NA
74	20	33.933333333116	2	3	3	4	4	4	3	5	2	NA	NA
74	21	34.4500000001863	2	1	3	5	4	3	3	5	5	NA	NA
74	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	29	48.6499999999069	3	3	3	5	4	6	3	6	5	NA	NA
74	30	49.8333333334886	3	1	2	5	5	5	4	3	5	NA	NA
74	31	51.4666666667909	3	2	3	5	5	6	5	4	5	NA	NA
74	32	53.3666666666977	4	3	3	6	5	5	6	5	5	NA	NA
74	33	55.1166666666977	4	3	2	4	4	6	7	5	6	NA	NA
74	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	35	59.1333333333023	3	3	1	4	5	5	5	5	6	NA	NA
74	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	43	73.3833333333023	4	1	3	4	5	6	5	3	3	NA	NA
74	44	75.066666666884	3	2	2	3	4	6	3	4	5	NA	NA
74	45	76.6000000000931	4	2	2	5	5	6	3	6	5	NA	NA
74	46	77.566666666884	4	1	1	5	6	4	5	3	3	NA	NA
74	47	79.2333333333954	1	1	1	6	5	5	5	3	2	NA	NA
74	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	57	97.4166666665115	1	2	4	5	5	6	2	5	5	NA	NA
74	58	98.683333333116	2	2	3	5	6	6	3	5	4	NA	NA
74	59	99.8333333334886	1	3	3	5	5	7	2	3	3	NA	NA
74	60	101.216666666791	1	4	3	3	5	7	3	5	6	NA	NA
74	61	104.466666666791	3	4	2	5	5	5	4	5	6	NA	NA
74	62	105.083333333489	4	1	3	5	6	6	5	5	5	NA	NA
74	63	107.350000000093	2	4	3	5	6	7	3	6	5	NA	NA
74	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	71	120.866666666698	4	2	2	5	5	6	3	5	4	NA	NA
74	72	121.950000000186	3	2	2	5	4	6	3	5	5	NA	NA
74	73	123.649999999907	4	1	2	4	4	5	5	5	6	NA	NA
74	74	125.700000000186	4	2	3	4	5	5	5	5	5	NA	NA
74	75	127.450000000186	4	2	1	5	5	4	2	4	4	NA	NA
74	76	130.216666666791	3	1	2	4	4	6	5	5	5	NA	NA
74	77	131.516666666605	3	2	2	5	6	6	6	3	4	NA	NA
74	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	85	145.066666666884	2	1	1	5	5	6	6	5	4	NA	NA
74	86	146.799999999814	3	1	1	6	6	5	6	4	3	NA	NA
74	87	148.649999999907	3	2	2	5	6	5	5	4	4	NA	NA
74	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	89	151.166666666511	2	1	1	6	5	5	4	3	3	NA	NA
74	90	153.816666666884	3	1	1	5	5	6	3	5	4	NA	NA
74	91	155.516666666605	2	3	3	4	5	6	3	5	5	NA	NA
74	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	1	1.25	2	1	1	6	6	3	2	4	3	NA	NA
75	2	2.13333333330229	3	1	1	6	5	3	3	3	2	NA	NA
75	3	4.11666666669771	2	1	2	6	6	3	2	3	3	NA	NA
75	4	6.79999999981374	2	1	2	5	5	3	2	3	2	NA	NA
75	5	8.39999999990687	2	1	2	5	5	4	4	3	3	NA	NA
75	6	9.31666666688398	2	1	2	6	6	4	2	3	2	NA	NA
75	7	11.4166666665114	2	1	3	6	5	4	2	3	3	NA	NA
75	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	15	24.9666666667908	3	1	1	6	5	4	3	3	2	NA	NA
75	16	26.75	1	1	1	6	5	4	3	3	3	NA	NA
75	17	27.933333333116	2	1	1	6	5	3	2	2	2	NA	NA
75	18	29.566666666884	2	1	1	6	5	3	3	3	3	NA	NA
75	19	32.0499999998137	1	1	2	6	5	4	2	3	3	NA	NA
75	20	34.1499999999069	1	1	1	6	5	5	4	4	2	NA	NA
75	21	35.933333333116	1	1	1	6	5	3	2	3	3	NA	NA
75	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	29	48.75	2	1	1	5	5	2	3	4	2	NA	NA
75	30	50.0166666666046	2	1	1	5	5	2	3	3	3	NA	NA
75	31	51.6333333333023	2	1	1	5	5	3	3	3	3	NA	NA
75	32	54.0166666666046	2	1	1	6	5	3	2	3	3	NA	NA
75	33	55.2666666666046	2	1	1	5	4	3	3	4	3	NA	NA
75	34	56.7333333333954	2	1	2	6	4	3	3	4	3	NA	NA
75	35	59.3833333333023	1	1	2	6	5	3	2	3	2	NA	NA
75	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	43	72.8666666666977	3	2	1	5	4	3	3	3	3	NA	NA
75	44	74.3833333333023	2	1	2	4	4	2	3	2	3	NA	NA
75	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	46	77.7999999998137	2	1	2	5	4	3	3	3	4	NA	NA
75	47	80.5166666666046	2	1	1	5	4	3	3	3	3	NA	NA
75	48	81.0166666666046	1	1	1	5	4	2	3	3	3	NA	NA
75	49	83.6499999999069	2	1	1	5	4	3	2	3	3	NA	NA
75	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	58	99.2999999998137	1	1	2	5	4	3	2	3	3	NA	NA
75	59	100.916666666511	2	1	2	5	5	3	3	3	3	NA	NA
75	60	102.583333333489	1	1	2	5	4	3	3	3	3	NA	NA
75	61	103.5	1	1	3	5	4	3	2	3	3	NA	NA
75	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	63	107.033333333209	2	1	2	5	4	3	3	4	4	NA	NA
75	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	71	120.466666666791	3	1	1	5	4	3	2	3	3	NA	NA
75	72	122.766666666605	2	2	1	5	4	3	3	3	4	NA	NA
75	73	123.733333333395	2	1	2	5	4	2	2	3	2	NA	NA
75	74	125.5	2	1	1	5	4	3	3	3	3	NA	NA
75	75	127.299999999814	2	1	1	5	5	2	4	3	3	NA	NA
75	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	77	131.799999999814	2	1	1	5	4	4	3	3	3	NA	NA
