id	day	beep	time	counter	order	sad	anxious	angry	family_cohesion	family_conflict	sad_daily	anxiety_daily	anger_daily	family_support_daily	family_togetherness_daily	family_backup_daily	family_critcism_daily	family_fight_daily
117	20	5	15:37:00	138	2123	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
117	20	6	17:18:00	139	2124	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
117	20	7	NA	140	NA	NA	NA	NA	NA	NA	1	5	1	100	100	100	1	1
117	21	1	8:00:00	141	2126	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
117	21	2	10:30:00	142	2127	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
117	21	3	12:16:00	143	2128	1	1	1	99	1	NA	NA	NA	NA	NA	NA	NA	NA
117	21	4	13:04:00	144	2129	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
117	21	5	14:48:00	145	2130	1	13	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
117	21	6	17:23:00	146	2131	1	1	1	100	1	NA	NA	NA	NA	NA	NA	NA	NA
117	21	7	NA	147	NA	NA	NA	NA	NA	NA	1	11	1	100	100	100	1	1
118	1	1	10:00:00	1	2133	35	66	12	6	76	NA	NA	NA	NA	NA	NA	NA	NA
118	1	2	12:03:00	2	2134	49	31	7	3	79	NA	NA	NA	NA	NA	NA	NA	NA
118	1	3	13:03:00	3	2135	86	77	1	15	76	NA	NA	NA	NA	NA	NA	NA	NA
118	1	4	14:38:00	4	2136	39	37	6	21	80	NA	NA	NA	NA	NA	NA	NA	NA
118	1	5	15:36:00	5	2137	18	16	17	9	64	NA	NA	NA	NA	NA	NA	NA	NA
118	1	6	18:20:00	6	2138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	1	7	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	2	1	10:00:00	8	2140	19	29	24	20	79	NA	NA	NA	NA	NA	NA	NA	NA
118	2	2	12:39:00	9	2141	21	25	28	13	85	NA	NA	NA	NA	NA	NA	NA	NA
118	2	3	13:13:00	10	2142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	2	4	13:48:00	11	2143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	2	5	16:04:00	12	2144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	2	6	17:48:00	13	2145	25	20	14	22	82	NA	NA	NA	NA	NA	NA	NA	NA
118	2	7	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	3	1	10:00:00	15	2147	16	21	23	21	72	NA	NA	NA	NA	NA	NA	NA	NA
118	3	2	12:46:00	16	2148	22	22	12	17	63	NA	NA	NA	NA	NA	NA	NA	NA
118	3	3	13:22:00	17	2149	15	11	78	13	77	NA	NA	NA	NA	NA	NA	NA	NA
118	3	4	14:52:00	18	2150	8	16	6	17	75	NA	NA	NA	NA	NA	NA	NA	NA
118	3	5	15:30:00	19	2151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	3	6	17:05:00	20	2152	16	19	8	11	69	NA	NA	NA	NA	NA	NA	NA	NA
118	3	7	NA	21	NA	NA	NA	NA	NA	NA	9	20	13	51	27	21	8	7
118	4	1	10:00:00	22	2154	14	22	19	21	23	NA	NA	NA	NA	NA	NA	NA	NA
118	4	2	12:51:00	23	2155	15	16	10	11	14	NA	NA	NA	NA	NA	NA	NA	NA
118	4	3	13:54:00	24	2156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	4	4	14:55:00	25	2157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	4	5	15:53:00	26	2158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	4	6	17:59:00	27	2159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	4	7	NA	28	NA	NA	NA	NA	NA	NA	7	11	10	64	67	70	9	8
118	5	1	10:00:00	29	2161	24	17	18	13	11	NA	NA	NA	NA	NA	NA	NA	NA
118	5	2	12:04:00	30	2162	20	57	4	90	24	NA	NA	NA	NA	NA	NA	NA	NA
118	5	3	12:43:00	31	2163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	5	4	13:44:00	32	2164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	5	5	15:26:00	33	2165	17	18	18	80	20	NA	NA	NA	NA	NA	NA	NA	NA
118	5	6	16:58:00	34	2166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	5	7	NA	35	NA	NA	NA	NA	NA	NA	13	10	7	53	16	18	38	68
118	6	1	10:00:00	36	2168	9	11	10	21	8	NA	NA	NA	NA	NA	NA	NA	NA
118	6	2	12:10:00	37	2169	15	13	15	84	10	NA	NA	NA	NA	NA	NA	NA	NA
118	6	3	12:47:00	38	2170	18	21	13	92	9	NA	NA	NA	NA	NA	NA	NA	NA
118	6	4	13:54:00	39	2171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	6	5	15:12:00	40	2172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	6	6	18:08:00	41	2173	9	13	11	60	9	NA	NA	NA	NA	NA	NA	NA	NA
118	6	7	NA	42	NA	NA	NA	NA	NA	NA	6	7	10	68	41	36	6	2
118	7	1	10:00:00	43	2175	10	14	4	86	10	NA	NA	NA	NA	NA	NA	NA	NA
118	7	2	12:06:00	44	2176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	7	3	13:16:00	45	2177	13	13	9	64	1	NA	NA	NA	NA	NA	NA	NA	NA
118	7	4	14:29:00	46	2178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	7	5	16:12:00	47	2179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	7	6	17:08:00	48	2180	16	15	5	86	1	NA	NA	NA	NA	NA	NA	NA	NA
118	7	7	NA	49	NA	NA	NA	NA	NA	NA	1	1	2	88	71	69	28	5
118	8	1	10:00:00	50	2182	14	5	5	82	15	NA	NA	NA	NA	NA	NA	NA	NA
118	8	2	12:22:00	51	2183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	8	3	13:22:00	52	2184	16	14	21	63	8	NA	NA	NA	NA	NA	NA	NA	NA
118	8	4	14:50:00	53	2185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	8	5	16:19:00	54	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	8	6	17:18:00	55	2187	20	68	13	88	1	NA	NA	NA	NA	NA	NA	NA	NA
118	8	7	NA	56	NA	NA	NA	NA	NA	NA	16	13	11	68	76	78	11	8
118	9	1	10:00:00	57	2189	10	79	1	90	11	NA	NA	NA	NA	NA	NA	NA	NA
118	9	2	12:05:00	58	2190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	9	3	13:30:00	59	2191	10	13	12	88	15	NA	NA	NA	NA	NA	NA	NA	NA
118	9	4	14:17:00	60	2192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	9	5	15:27:00	61	2193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	9	6	16:40:00	62	2194	10	15	9	91	11	NA	NA	NA	NA	NA	NA	NA	NA
118	9	7	NA	63	NA	NA	NA	NA	NA	NA	7	9	9	68	75	74	4	4
118	10	1	10:00:00	64	2196	1	9	13	87	11	NA	NA	NA	NA	NA	NA	NA	NA
118	10	2	12:40:00	65	2197	8	4	14	88	3	NA	NA	NA	NA	NA	NA	NA	NA
118	10	3	13:13:00	66	2198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	10	4	14:00:00	67	2199	7	1	3	71	3	NA	NA	NA	NA	NA	NA	NA	NA
118	10	5	14:38:00	68	2200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	10	6	16:26:00	69	2201	17	16	12	71	10	NA	NA	NA	NA	NA	NA	NA	NA
118	10	7	NA	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	11	1	10:00:00	71	2203	5	11	8	78	6	NA	NA	NA	NA	NA	NA	NA	NA
118	11	2	12:34:00	72	2204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	11	3	13:36:00	73	2205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	11	4	14:19:00	74	2206	10	6	13	80	11	NA	NA	NA	NA	NA	NA	NA	NA
118	11	5	14:51:00	75	2207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	11	6	17:11:00	76	2208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	11	7	NA	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	12	1	10:00:00	78	2210	3	14	13	76	1	NA	NA	NA	NA	NA	NA	NA	NA
118	12	2	12:34:00	79	2211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	12	3	13:32:00	80	2212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	12	4	14:53:00	81	2213	3	6	10	88	10	NA	NA	NA	NA	NA	NA	NA	NA
118	12	5	15:44:00	82	2214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	12	6	16:31:00	83	2215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	12	7	NA	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	13	1	10:00:00	85	2217	11	12	10	88	15	NA	NA	NA	NA	NA	NA	NA	NA
118	13	2	12:23:00	86	2218	4	10	17	92	6	NA	NA	NA	NA	NA	NA	NA	NA
118	13	3	13:31:00	87	2219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	13	4	14:53:00	88	2220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	13	5	15:56:00	89	2221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	13	6	16:29:00	90	2222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	13	7	NA	91	NA	NA	NA	NA	NA	NA	2	8	7	70	75	84	5	6
118	14	1	10:00:00	92	2224	1	18	10	83	79	NA	NA	NA	NA	NA	NA	NA	NA
118	14	2	12:26:00	93	2225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	14	3	13:56:00	94	2226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	14	4	15:12:00	95	2227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	14	5	16:10:00	96	2228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	14	6	18:06:00	97	2229	16	15	78	83	13	NA	NA	NA	NA	NA	NA	NA	NA
118	14	7	NA	98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	15	1	10:00:00	99	2231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	15	2	12:32:00	100	2232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	15	3	13:18:00	101	2233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	15	4	14:14:00	102	2234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	15	5	14:49:00	103	2235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	15	6	18:17:00	104	2236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	15	7	NA	105	NA	NA	NA	NA	NA	NA	3	3	5	72	75	81	3	4
118	16	1	10:00:00	106	2238	13	19	6	89	6	NA	NA	NA	NA	NA	NA	NA	NA
118	16	2	12:20:00	107	2239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	16	3	13:30:00	108	2240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	16	4	14:12:00	109	2241	8	4	10	83	79	NA	NA	NA	NA	NA	NA	NA	NA
118	16	5	15:05:00	110	2242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	16	6	16:24:00	111	2243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	16	7	NA	112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	17	1	10:00:00	113	2245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	17	2	12:00:00	114	2246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	17	3	12:53:00	115	2247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	17	4	13:48:00	116	2248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	17	5	15:48:00	117	2249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	17	6	16:38:00	118	2250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	17	7	NA	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	18	1	10:00:00	120	2252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	18	2	12:19:00	121	2253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	18	3	12:54:00	122	2254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	18	4	13:33:00	123	2255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	18	5	14:45:00	124	2256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	18	6	16:42:00	125	2257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	18	7	NA	126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	19	1	10:00:00	127	2259	8	11	15	91	4	NA	NA	NA	NA	NA	NA	NA	NA
118	19	2	12:42:00	128	2260	9	10	7	87	94	NA	NA	NA	NA	NA	NA	NA	NA
118	19	3	13:43:00	129	2261	20	7	7	96	5	NA	NA	NA	NA	NA	NA	NA	NA
118	19	4	15:19:00	130	2262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	19	5	16:24:00	131	2263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	19	6	17:45:00	132	2264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	19	7	NA	133	NA	NA	NA	NA	NA	NA	3	3	3	73	74	80	5	6
118	20	1	10:00:00	134	2266	18	18	12	93	6	NA	NA	NA	NA	NA	NA	NA	NA
118	20	2	12:24:00	135	2267	15	13	20	86	11	NA	NA	NA	NA	NA	NA	NA	NA
118	20	3	NA	136	2268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	20	7	NA	140	NA	NA	NA	NA	NA	NA	4	4	5	86	91	93	5	4
118	21	7	NA	147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
119	1	1	10:00:00	1	2269	1	1	10	70	1	NA	NA	NA	NA	NA	NA	NA	NA
119	1	2	12:30:00	2	2270	1	1	2	31	1	NA	NA	NA	NA	NA	NA	NA	NA
119	1	3	13:34:00	3	2271	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	1	4	14:17:00	4	2272	1	10	20	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	1	5	15:31:00	5	2273	11	2	20	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	1	6	16:46:00	6	2274	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	1	7	NA	7	NA	NA	NA	NA	NA	NA	5	5	6	61	75	50	10	10
119	2	1	10:00:00	8	2276	4	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	2	2	12:19:00	9	2277	5	1	5	40	1	NA	NA	NA	NA	NA	NA	NA	NA
119	2	3	13:04:00	10	2278	1	10	5	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	2	4	14:28:00	11	2279	5	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	2	5	15:33:00	12	2280	6	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	2	6	17:32:00	13	2281	5	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	2	7	NA	14	NA	NA	NA	NA	NA	NA	10	1	1	50	40	60	1	1
119	3	1	10:00:00	15	2283	5	1	5	40	1	NA	NA	NA	NA	NA	NA	NA	NA
119	3	2	12:51:00	16	2284	2	1	1	31	61	NA	NA	NA	NA	NA	NA	NA	NA
119	3	3	13:59:00	17	2285	1	1	1	29	20	NA	NA	NA	NA	NA	NA	NA	NA
119	3	4	15:28:00	18	2286	1	1	10	40	30	NA	NA	NA	NA	NA	NA	NA	NA
119	3	5	16:31:00	19	2287	1	1	5	40	20	NA	NA	NA	NA	NA	NA	NA	NA
119	3	6	17:36:00	20	2288	1	9	16	50	20	NA	NA	NA	NA	NA	NA	NA	NA
119	3	7	NA	21	NA	NA	NA	NA	NA	NA	10	6	15	40	30	11	50	41
119	4	1	10:00:00	22	2290	1	1	1	60	10	NA	NA	NA	NA	NA	NA	NA	NA
119	4	2	12:10:00	23	2291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
119	4	3	13:44:00	24	2292	1	20	10	60	1	NA	NA	NA	NA	NA	NA	NA	NA
119	4	4	15:10:00	25	2293	1	10	10	70	1	NA	NA	NA	NA	NA	NA	NA	NA
119	4	5	16:43:00	26	2294	1	5	10	60	10	NA	NA	NA	NA	NA	NA	NA	NA
119	4	6	17:27:00	27	2295	1	10	5	50	20	NA	NA	NA	NA	NA	NA	NA	NA
119	4	7	NA	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
119	5	1	10:00:00	29	2297	19	9	60	30	79	NA	NA	NA	NA	NA	NA	NA	NA
119	5	2	12:35:00	30	2298	30	20	30	31	20	NA	NA	NA	NA	NA	NA	NA	NA
119	5	3	13:12:00	31	2299	10	10	20	60	40	NA	NA	NA	NA	NA	NA	NA	NA
119	5	4	14:47:00	32	2300	10	10	30	41	20	NA	NA	NA	NA	NA	NA	NA	NA
119	5	5	15:46:00	33	2301	1	1	1	62	1	NA	NA	NA	NA	NA	NA	NA	NA
119	5	6	18:27:00	34	2302	1	1	1	61	1	NA	NA	NA	NA	NA	NA	NA	NA
119	5	7	NA	35	NA	NA	NA	NA	NA	NA	20	15	30	40	61	40	60	41
119	6	1	10:00:00	36	2304	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	6	2	12:51:00	37	2305	1	1	1	60	1	NA	NA	NA	NA	NA	NA	NA	NA
119	6	3	13:44:00	38	2306	1	5	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	6	4	14:50:00	39	2307	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	6	5	15:22:00	40	2308	1	1	1	60	1	NA	NA	NA	NA	NA	NA	NA	NA
119	6	6	17:18:00	41	2309	1	4	1	51	1	NA	NA	NA	NA	NA	NA	NA	NA
119	6	7	NA	42	NA	NA	NA	NA	NA	NA	1	5	1	50	50	50	1	1
119	7	1	10:00:00	43	2311	1	5	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	7	2	12:17:00	44	2312	1	5	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	7	3	12:47:00	45	2313	1	4	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	7	4	14:14:00	46	2314	20	10	16	49	1	NA	NA	NA	NA	NA	NA	NA	NA
119	7	5	14:44:00	47	2315	15	5	15	50	4	NA	NA	NA	NA	NA	NA	NA	NA
119	7	6	15:21:00	48	2316	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	7	7	NA	49	NA	NA	NA	NA	NA	NA	1	1	5	50	50	50	1	1
119	8	1	10:00:00	50	2318	1	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	8	2	12:43:00	51	2319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
119	8	3	13:20:00	52	2320	1	5	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	8	4	14:32:00	53	2321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
119	8	5	15:54:00	54	2322	10	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	8	6	16:48:00	55	2323	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	8	7	NA	56	NA	NA	NA	NA	NA	NA	1	10	1	50	20	50	1	1
119	9	1	10:00:00	57	2325	1	1	1	49	1	NA	NA	NA	NA	NA	NA	NA	NA
119	9	2	12:29:00	58	2326	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	9	3	13:22:00	59	2327	1	20	1	71	1	NA	NA	NA	NA	NA	NA	NA	NA
119	9	4	14:43:00	60	2328	1	11	20	61	1	NA	NA	NA	NA	NA	NA	NA	NA
119	9	5	15:41:00	61	2329	1	11	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	9	6	17:21:00	62	2330	10	1	1	51	1	NA	NA	NA	NA	NA	NA	NA	NA
119	9	7	NA	63	NA	NA	NA	NA	NA	NA	5	5	1	60	49	49	1	1
119	10	1	10:00:00	64	2332	1	4	1	51	1	NA	NA	NA	NA	NA	NA	NA	NA
119	10	2	12:27:00	65	2333	1	1	3	49	1	NA	NA	NA	NA	NA	NA	NA	NA
119	10	3	13:18:00	66	2334	1	5	4	61	1	NA	NA	NA	NA	NA	NA	NA	NA
119	10	4	14:56:00	67	2335	1	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	10	5	16:07:00	68	2336	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	10	6	18:07:00	69	2337	1	21	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	10	7	NA	70	NA	NA	NA	NA	NA	NA	1	11	1	50	76	51	10	5
119	11	1	10:00:00	71	2339	1	10	1	60	1	NA	NA	NA	NA	NA	NA	NA	NA
119	11	2	12:26:00	72	2340	1	6	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	11	3	13:22:00	73	2341	1	10	1	61	1	NA	NA	NA	NA	NA	NA	NA	NA
119	11	4	14:36:00	74	2342	1	5	10	59	1	NA	NA	NA	NA	NA	NA	NA	NA
119	11	5	15:34:00	75	2343	1	20	10	60	2	NA	NA	NA	NA	NA	NA	NA	NA
119	11	6	17:54:00	76	2344	30	10	1	31	60	NA	NA	NA	NA	NA	NA	NA	NA
119	11	7	NA	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
119	12	1	10:00:00	78	2346	1	15	10	70	20	NA	NA	NA	NA	NA	NA	NA	NA
119	12	2	12:53:00	79	2347	1	5	9	70	1	NA	NA	NA	NA	NA	NA	NA	NA
119	12	3	13:35:00	80	2348	1	5	1	70	1	NA	NA	NA	NA	NA	NA	NA	NA
119	12	4	14:52:00	81	2349	1	5	11	41	10	NA	NA	NA	NA	NA	NA	NA	NA
119	12	5	15:58:00	82	2350	1	4	21	58	1	NA	NA	NA	NA	NA	NA	NA	NA
119	12	6	16:57:00	83	2351	1	1	1	71	1	NA	NA	NA	NA	NA	NA	NA	NA
119	12	7	NA	84	NA	NA	NA	NA	NA	NA	1	5	10	50	82	35	20	11
119	13	1	10:00:00	85	2353	1	10	15	60	1	NA	NA	NA	NA	NA	NA	NA	NA
119	13	2	12:27:00	86	2354	1	20	10	49	1	NA	NA	NA	NA	NA	NA	NA	NA
119	13	3	13:08:00	87	2355	1	5	20	51	2	NA	NA	NA	NA	NA	NA	NA	NA
119	13	4	14:50:00	88	2356	2	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	13	5	15:22:00	89	2357	1	9	22	52	1	NA	NA	NA	NA	NA	NA	NA	NA
119	13	6	16:30:00	90	2358	1	10	1	49	1	NA	NA	NA	NA	NA	NA	NA	NA
119	13	7	NA	91	NA	NA	NA	NA	NA	NA	1	20	10	40	25	25	60	11
119	14	1	10:00:00	92	2360	11	15	10	30	20	NA	NA	NA	NA	NA	NA	NA	NA
119	14	2	12:13:00	93	2361	1	1	1	50	10	NA	NA	NA	NA	NA	NA	NA	NA
119	14	3	12:49:00	94	2362	1	5	1	32	16	NA	NA	NA	NA	NA	NA	NA	NA
119	14	4	13:30:00	95	2363	1	1	9	41	11	NA	NA	NA	NA	NA	NA	NA	NA
119	14	5	14:50:00	96	2364	1	10	1	40	9	NA	NA	NA	NA	NA	NA	NA	NA
119	14	6	18:16:00	97	2365	1	11	1	50	4	NA	NA	NA	NA	NA	NA	NA	NA
119	14	7	NA	98	NA	NA	NA	NA	NA	NA	5	1	15	50	30	15	40	20
119	15	1	10:00:00	99	2367	1	5	1	40	1	NA	NA	NA	NA	NA	NA	NA	NA
119	15	2	12:10:00	100	2368	1	10	1	30	2	NA	NA	NA	NA	NA	NA	NA	NA
119	15	3	13:04:00	101	2369	5	5	1	49	1	NA	NA	NA	NA	NA	NA	NA	NA
119	15	4	14:48:00	102	2370	1	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	15	5	15:22:00	103	2371	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	15	6	17:42:00	104	2372	1	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	15	7	NA	105	NA	NA	NA	NA	NA	NA	10	10	21	50	15	1	10	1
119	16	1	10:00:00	106	2374	1	10	1	49	1	NA	NA	NA	NA	NA	NA	NA	NA
119	16	2	12:46:00	107	2375	1	1	1	60	1	NA	NA	NA	NA	NA	NA	NA	NA
119	16	3	13:59:00	108	2376	1	1	1	50	2	NA	NA	NA	NA	NA	NA	NA	NA
119	16	4	15:24:00	109	2377	1	5	1	61	1	NA	NA	NA	NA	NA	NA	NA	NA
119	16	5	16:04:00	110	2378	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	16	6	17:24:00	111	2379	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	16	7	NA	112	NA	NA	NA	NA	NA	NA	5	5	1	50	50	50	1	1
119	17	1	10:00:00	113	2381	15	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	17	2	12:44:00	114	2382	20	9	18	65	1	NA	NA	NA	NA	NA	NA	NA	NA
119	17	3	13:24:00	115	2383	10	1	1	48	1	NA	NA	NA	NA	NA	NA	NA	NA
119	17	4	15:03:00	116	2384	1	10	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	17	5	16:27:00	117	2385	1	1	1	49	1	NA	NA	NA	NA	NA	NA	NA	NA
119	17	6	18:08:00	118	2386	1	1	1	50	1	NA	NA	NA	NA	NA	NA	NA	NA
119	17	7	NA	119	NA	NA	NA	NA	NA	NA	1	10	1	50	50	51	1	1
119	18	1	10:00:00	120	2388	1	1	1	49	1	NA	NA	NA	NA	NA	NA	NA	NA
