id	date	time_prompt	survey_taken	time_survey	day	beep	counter	number_days_total	prompt_id	fraction_of_days_with_notification	prompt_duration	phone_use	social_media_use	social_media_use_no_notification	reactibility_survey	reactibility_notification_avg	reactibility_notification_sd	reactibility_social_notification_avg	reactibility_social_notification_sd	awake	discontent	calm	without_energy	well	tense	happy	stressed	vigilance_salience_mediated	salience_ft_f	valence_mediated	valence_ft_f	valence_activity	concentrated_activity_binary	concentration_extent	concentrated_activity_alone	vigilance_reactibility	vigilance_monitoring	social_pressure_phone	scheduled_time
53	2018-04-26	2018-04-26T11:31:00Z	1	2018-04-25T22:00:00Z	4	5	13	5	1510250000000	0.2	35	930	89	16	6	107.8	87.832568	108.2	87.538334	4	3	3	5	4	6	4	5	5	4	5	6	5	0	-	1	5	4	5	2018-04-26T11:31:00Z
53	2018-04-26	2018-04-26T10:42:00Z	1	2018-04-25T22:00:00Z	4	6	14	5	1510250000000	0.2	32	491	117	0	26	155.75	102.737225	156.25	103.159767	6	5	6	3	6	6	5	3	5	4	6	7	5	0	-	1	5	3	5	2018-04-26T10:42:00Z
53	2018-04-26	2018-04-26T09:35:00Z	1	2018-04-25T22:00:00Z	4	7	15	5	1510250000000	0.2	54	129	50	0	7	192.2	151.712096	192.6	151.38243	3	3	6	3	4	3	5	5	6	6	5	7	5	0	-	1	5	4	5	2018-04-26T09:35:00Z
53	2018-04-26	2018-04-26T08:19:00Z	1	2018-04-25T22:00:00Z	4	8	16	5	1510250000000	0.2	35	30	0	0	18	NA	NA	NA	NA	3	3	7	3	6	3	5	3	6	7	7	7	5	0	-	1	6	5	3	2018-04-26T08:19:00Z
53	2018-04-25	2018-04-25T18:36:00Z	1	2018-04-24T22:00:00Z	3	1	17	5	1510250000000	0.2	41	41	32	24	12	43.5	0.5	44.5	0.5	3	2	6	5	6	3	4	2	6	6	7	7	5	0	-	1	6	5	5	2018-04-25T18:36:00Z
53	2018-04-25	2018-04-25T16:48:00Z	1	2018-04-24T22:00:00Z	3	2	18	5	1510250000000	0.2	48	160	148	60	6	81.5	68.623975	81.75	68.364373	4	3	6	3	6	5	5	3	7	7	6	7	5	0	3	-	5	2	5	2018-04-25T16:48:00Z
53	2018-04-25	2018-04-25T15:14:00Z	1	2018-04-24T22:00:00Z	3	3	19	5	1510250000000	0.2	52	242	196	43	5	198	117.379726	199	117.379726	3	3	5	4	3	5	4	3	7	5	6	7	5	0	-	1	6	2	6	2018-04-25T15:14:00Z
53	2018-04-25	2018-04-25T14:29:00Z	1	2018-04-24T22:00:00Z	3	4	20	5	1510250000000	0.2	62	247	197	83	7	51.875	63.816999	136.166667	126.054772	3	3	5	5	5	4	5	4	6	5	5	5	5	0	-	1	6	2	5	2018-04-25T14:29:00Z
53	2018-04-25	2018-04-25T12:03:00Z	1	2018-04-24T22:00:00Z	3	5	21	5	1510250000000	0.2	33	274	130	13	4	171	230.689185	187	221.161706	5	2	6	3	6	3	5	4	5	4	5	5	4	0	-	1	5	2	4	2018-04-25T12:03:00Z
53	2018-04-25	2018-04-25T11:18:00Z	1	2018-04-24T22:00:00Z	3	6	22	5	1510250000000	0.2	45	595	251	143	6	92.333333	36.736298	62.166667	49.988054	4	4	5	4	5	3	4	4	3	4	5	6	4	0	4	-	5	1	4	2018-04-25T11:18:00Z
53	2018-04-25	2018-04-25T07:28:00Z	1	2018-04-24T22:00:00Z	3	7	23	5	1510250000000	0.2	37	881	96	0	22	318	0	419.75	88.750704	5	2	5	3	7	3	5	3	3	4	5	7	5	0	-	1	4	1	4	2018-04-25T07:28:00Z
53	2018-04-24	2018-04-24T18:18:00Z	1	2018-04-23T22:00:00Z	2	1	24	5	1510250000000	0.2	34	101	10	0	7	19	10	20	10	2	6	3	6	3	6	2	5	3	1	5	4	2	0	6	-	2	1	3	2018-04-24T18:18:00Z
53	2018-04-24	2018-04-24T17:26:00Z	1	2018-04-23T22:00:00Z	2	2	25	5	1510250000000	0.2	41	192	140	140	78	256.666667	8.956686	1217.666667	8.956686	3	5	5	5	6	2	3	5	2	3	3	4	3	0	5	-	3	1	2	2018-04-24T17:26:00Z
53	2018-04-24	2018-04-24T15:30:00Z	1	2018-04-23T22:00:00Z	2	3	26	5	1510250000000	0.2	42	193	93	47	5	159.5	5.024938	159.5	5.024938	3	5	5	5	4	4	4	4	3	4	5	5	4	0	-	1	4	1	4	2018-04-24T15:30:00Z
53	2018-04-24	2018-04-24T14:23:00Z	1	2018-04-23T22:00:00Z	2	4	27	5	1510250000000	0.2	49	1570	243	45	12	7	0	101.875	184.434228	4	3	5	3	5	3	5	4	5	4	5	5	4	0	3	-	4	3	4	2018-04-24T14:23:00Z
53	2018-04-24	2018-04-24T12:58:00Z	1	2018-04-23T22:00:00Z	2	5	28	5	1510250000000	0.2	40	545	424	120	9	30.9375	17.897167	42.62963	33.988177	4	4	5	4	6	5	4	4	4	6	5	6	4	0	5	-	5	3	5	2018-04-24T12:58:00Z
53	2018-04-24	2018-04-24T11:03:00Z	1	2018-04-23T22:00:00Z	2	6	29	5	1510250000000	0.2	40	324	85	26	34	NA	NA	17.833333	8.394774	5	2	2	3	6	6	4	5	6	5	6	7	4	0	-	1	5	3	5	2018-04-24T11:03:00Z
53	2018-04-24	2018-04-24T08:56:00Z	1	2018-04-23T22:00:00Z	2	7	30	5	1510250000000	0.2	56	236	97	0	136	30.142857	34.860656	35.857143	45.920517	4	4	5	5	5	3	4	4	5	6	5	7	4	0	4	-	6	3	5	2018-04-24T08:56:00Z
53	2018-04-24	2018-04-24T07:12:00Z	1	2018-04-23T22:00:00Z	2	8	31	5	1510250000000	0.2	44	617	396	66	25	43.444444	61.705593	43.888889	61.444545	3	3	5	4	5	2	4	3	4	4	6	7	5	0	-	1	6	3	5	2018-04-24T07:12:00Z
53	2018-04-23	2018-04-23T17:51:00Z	1	2018-04-22T22:00:00Z	1	1	32	5	1510250000000	0.2	52	374	204	156	8	6.428571	2.060315	7.142857	2.35606	3	3	5	3	6	4	5	5	6	7	5	7	5	0	-	2	6	2	4	2018-04-23T17:51:00Z
53	2018-04-23	2018-04-23T17:03:00Z	1	2018-04-22T22:00:00Z	1	2	33	5	1510250000000	0.2	40	1	0	0	8	NA	NA	NA	NA	6	3	3	3	6	5	6	5	6	4	6	5	6	0	5	-	5	2	4	2018-04-23T17:03:00Z
53	2018-04-23	2018-04-23T15:46:00Z	1	2018-04-22T22:00:00Z	1	3	34	5	1510250000000	0.2	58	210	132	40	20	229.25	78.750794	160.833333	118.168547	6	2	2	3	5	6	5	5	5	4	6	5	6	0	5	-	6	4	6	2018-04-23T15:46:00Z
53	2018-04-23	2018-04-23T13:30:00Z	1	2018-04-22T22:00:00Z	1	4	35	5	1510250000000	0.2	44	304	213	0	40	303	0	510.5	507.5	3	6	4	5	6	5	4	4	5	4	5	5	5	0	-	1	4	2	5	2018-04-23T13:30:00Z
53	2018-04-23	2018-04-23T12:07:00Z	1	2018-04-22T22:00:00Z	1	5	36	5	1510250000000	0.2	62	328	51	51	8	83	61.237244	1490	61.237244	5	2	5	5	6	2	5	4	3	6	5	6	6	0	-	2	2	1	1	2018-04-23T12:07:00Z
53	2018-04-23	2018-04-23T11:12:00Z	1	2018-04-22T22:00:00Z	1	6	37	5	1510250000000	0.2	66	675	153	26	63	21.833333	38.5375	64.944444	89.404494	5	1	5	5	7	2	6	2	3	7	5	7	7	0	-	2	2	1	1	2018-04-23T11:12:00Z
53	2018-04-23	2018-04-23T08:47:00Z	1	2018-04-22T22:00:00Z	1	7	38	5	1510250000000	0.2	48	132	8	3	9	NA	NA	78	0	4	2	6	3	7	3	7	3	5	5	5	7	6	0	-	1	7	2	6	2018-04-23T08:47:00Z
53	2018-04-23	2018-04-23T07:56:00Z	1	2018-04-22T22:00:00Z	1	8	39	5	1510250000000	0.2	81	1661	0	0	8	NA	NA	NA	NA	7	2	2	1	7	6	6	2	7	7	6	7	5	0	4	-	7	3	1	2018-04-23T07:56:00Z
66	2018-05-11	2018-05-11T18:12:00Z	1	2018-05-10T22:00:00Z	5	1	1	5	1510250000000	0.6	35	238	97	97	-9	NA	NA	NA	NA	3	4	4	6	4	4	4	5	6	6	3	5	5	0	-	1	6	5	5	2018-05-11T18:12:00Z
66	2018-05-11	2018-05-11T18:04:00Z	1	2018-05-10T22:00:00Z	5	2	2	5	1510250000000	0.6	28	416	97	97	230	NA	NA	NA	NA	6	2	7	2	7	1	7	1	1	7	4	7	7	0	-	2	1	1	1	2018-05-11T18:04:00Z
66	2018-05-11	2018-05-11T16:58:00Z	0	2018-05-10T22:00:00Z	5	3	3	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-11T16:58:00Z
66	2018-05-11	2018-05-11T16:23:00Z	1	2018-05-10T22:00:00Z	5	4	4	5	0	0.6	51	114	43	43	43	NA	NA	NA	NA	6	2	6	2	7	2	6	3	3	5	3	6	4	0	2	-	1	2	1	2018-05-11T16:23:00Z
66	2018-05-11	2018-05-11T15:30:00Z	1	2018-05-10T22:00:00Z	5	5	5	5	1510250000000	0.6	70	597	26	26	212	NA	NA	NA	NA	7	2	6	2	6	2	6	2	6	6	3	6	5	0	-	2	4	5	2	2018-05-11T15:30:00Z
66	2018-05-11	2018-05-11T14:05:00Z	1	2018-05-10T22:00:00Z	5	6	6	5	1510250000000	0.6	77	209	35	35	182	NA	NA	NA	NA	7	2	7	2	7	2	7	2	5	6	3	7	7	0	-	2	2	1	1	2018-05-11T14:05:00Z
66	2018-05-11	2018-05-11T13:44:00Z	1	2018-05-10T22:00:00Z	5	7	7	5	1510250000000	0.6	48	9	0	0	8	NA	NA	NA	NA	5	3	5	4	5	3	4	5	1	4	4	3	5	0	-	1	2	3	5	2018-05-11T13:44:00Z
66	2018-05-11	2018-05-11T12:56:00Z	1	2018-05-10T22:00:00Z	5	8	8	5	1510250000000	0.6	98	1133	437	437	8	NA	NA	NA	NA	7	2	6	2	7	2	6	2	5	6	5	5	5	0	-	2	5	2	1	2018-05-11T12:56:00Z
66	2018-05-11	2018-05-11T11:15:00Z	1	2018-05-10T22:00:00Z	5	9	9	5	1510250000000	0.6	46	192	217	217	142	NA	NA	NA	NA	5	3	3	4	4	5	4	5	5	5	3	3	5	0	6	-	4	4	5	2018-05-11T11:15:00Z
66	2018-05-11	2018-05-11T10:22:00Z	1	2018-05-10T22:00:00Z	5	10	10	5	1510250000000	0.6	49	418	59	59	11	NA	NA	NA	NA	6	2	7	2	7	2	7	2	5	4	5	5	6	0	-	1	4	5	1	2018-05-11T10:22:00Z
66	2018-05-11	2018-05-11T09:10:00Z	1	2018-05-10T22:00:00Z	5	11	11	5	1510250000000	0.6	58	558	0	0	9	NA	NA	NA	NA	6	2	6	3	6	2	6	2	6	1	3	4	6	0	-	1	5	6	1	2018-05-11T09:10:00Z
66	2018-05-11	2018-05-11T08:11:00Z	1	2018-05-10T22:00:00Z	5	12	12	5	1510250000000	0.6	54	6	0	0	11	NA	NA	NA	NA	3	4	4	4	4	5	3	5	5	6	3	3	3	0	7	-	5	3	7	2018-05-11T08:11:00Z
66	2018-05-11	2018-05-11T07:52:00Z	0	2018-05-10T22:00:00Z	5	13	13	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-11T07:52:00Z
66	2018-05-10	2018-05-10T18:14:00Z	0	2018-05-09T22:00:00Z	4	1	14	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T18:14:00Z
66	2018-05-10	2018-05-10T17:46:00Z	0	2018-05-09T22:00:00Z	4	2	15	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T17:46:00Z
66	2018-05-10	2018-05-10T16:59:00Z	0	2018-05-09T22:00:00Z	4	3	16	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T16:59:00Z
66	2018-05-10	2018-05-10T16:48:00Z	0	2018-05-09T22:00:00Z	4	4	17	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T16:48:00Z
66	2018-05-10	2018-05-10T15:59:00Z	0	2018-05-09T22:00:00Z	4	5	18	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T15:59:00Z
66	2018-05-10	2018-05-10T15:36:00Z	1	2018-05-09T22:00:00Z	4	6	19	5	1510250000000	0.6	50	366	112	112	100	NA	NA	NA	NA	7	2	7	2	7	1	7	1	3	7	5	7	7	0	-	2	3	2	1	2018-05-10T15:36:00Z
66	2018-05-10	2018-05-10T14:27:00Z	1	2018-05-09T22:00:00Z	4	7	20	5	1510250000000	0.6	64	97	0	0	9	NA	NA	NA	NA	5	5	3	4	3	5	3	5	6	6	5	5	4	0	6	-	6	5	5	2018-05-10T14:27:00Z
66	2018-05-10	2018-05-10T14:08:00Z	0	2018-05-09T22:00:00Z	4	8	21	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T14:08:00Z
66	2018-05-10	2018-05-10T12:52:00Z	1	2018-05-09T22:00:00Z	4	9	22	5	1510250000000	0.6	55	69	0	0	-4	NA	NA	NA	NA	2	6	3	6	1	6	1	6	7	6	3	3	4	0	-	1	7	7	6	2018-05-10T12:52:00Z
66	2018-05-10	2018-05-10T12:45:00Z	0	2018-05-09T22:00:00Z	4	10	23	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T12:45:00Z
66	2018-05-10	2018-05-10T11:22:00Z	1	2018-05-09T22:00:00Z	4	11	24	5	1510250000000	0.6	60	500	114	114	-3	NA	NA	NA	NA	7	6	3	7	1	6	1	6	7	7	3	3	4	0	-	1	7	7	7	2018-05-10T11:22:00Z
66	2018-05-10	2018-05-10T10:02:00Z	1	2018-05-09T22:00:00Z	4	12	25	5	1510250000000	0.6	37	255	219	219	26	NA	NA	NA	NA	7	2	6	1	6	3	6	2	1	2	4	4	3	0	-	1	1	1	1	2018-05-10T10:02:00Z
66	2018-05-10	2018-05-10T08:59:00Z	1	2018-05-09T22:00:00Z	4	13	26	5	1510250000000	0.6	72	579	344	344	14	NA	NA	NA	NA	6	3	7	2	7	2	6	3	5	6	6	3	6	0	-	1	2	4	2	2018-05-10T08:59:00Z
66	2018-05-10	2018-05-10T08:35:00Z	0	2018-05-09T22:00:00Z	4	14	27	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T08:35:00Z
66	2018-05-10	2018-05-10T07:26:00Z	0	2018-05-09T22:00:00Z	4	15	28	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T07:26:00Z
66	2018-05-10	2018-05-10T07:20:00Z	1	2018-05-09T22:00:00Z	4	16	29	5	1510250000000	0.6	79	103	0	0	173	NA	NA	NA	NA	4	3	5	4	6	3	6	2	1	3	4	5	7	0	-	1	1	1	1	2018-05-10T07:20:00Z
66	2018-05-09	2018-05-09T18:06:00Z	1	2018-05-08T22:00:00Z	3	1	30	5	1510250000000	0.6	56	328	63	63	61	NA	NA	NA	NA	5	7	3	7	1	6	2	6	6	6	5	2	5	0	-	1	5	5	5	2018-05-09T18:06:00Z
66	2018-05-09	2018-05-09T16:48:00Z	0	2018-05-08T22:00:00Z	3	2	31	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-09T16:48:00Z
66	2018-05-09	2018-05-09T15:01:00Z	1	2018-05-08T22:00:00Z	3	3	32	5	1510250000000	0.6	61	308	51	51	94	NA	NA	1	0	5	3	6	2	6	2	6	3	2	5	4	4	3	0	5	-	1	2	1	2018-05-09T15:01:00Z
66	2018-05-09	2018-05-09T14:40:00Z	1	2018-05-08T22:00:00Z	3	4	33	5	1510250000000	0.6	40	80	6	6	175	NA	NA	0	0	6	6	2	5	2	6	2	6	4	4	2	2	4	0	-	1	5	4	5	2018-05-09T14:40:00Z
66	2018-05-09	2018-05-09T13:23:00Z	1	2018-05-08T22:00:00Z	3	5	34	5	1510250000000	0.6	69	373	279	279	5	NA	NA	NA	NA	5	2	6	3	6	2	6	3	6	3	4	4	5	0	-	1	3	6	2	2018-05-09T13:23:00Z
66	2018-05-09	2018-05-09T13:15:00Z	1	2018-05-08T22:00:00Z	3	6	35	5	1510250000000	0.6	42	285	279	279	60	NA	NA	NA	NA	6	7	1	6	1	7	2	6	2	7	2	1	1	0	-	1	4	4	6	2018-05-09T13:15:00Z
66	2018-05-09	2018-05-09T12:29:00Z	1	2018-05-08T22:00:00Z	3	7	36	5	1510250000000	0.6	71	887	471	471	176	NA	NA	NA	NA	5	5	4	6	4	5	4	5	5	6	2	2	6	0	-	1	4	2	5	2018-05-09T12:29:00Z
66	2018-05-09	2018-05-09T12:21:00Z	1	2018-05-08T22:00:00Z	3	8	37	5	1510250000000	0.6	51	1177	271	271	158	NA	NA	NA	NA	5	2	6	3	6	3	4	4	5	3	4	4	3	0	5	-	2	3	1	2018-05-09T12:21:00Z
66	2018-05-09	2018-05-09T10:55:00Z	0	2018-05-08T22:00:00Z	3	9	38	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-09T10:55:00Z
66	2018-05-09	2018-05-09T10:46:00Z	1	2018-05-08T22:00:00Z	3	10	39	5	1510250000000	0.6	49	139	57	57	125	NA	NA	NA	NA	6	3	3	3	5	5	5	5	1	1	4	4	5	0	7	-	1	1	1	2018-05-09T10:46:00Z
66	2018-05-09	2018-05-09T08:31:00Z	1	2018-05-08T22:00:00Z	3	11	40	5	1510250000000	0.6	89	252	33	33	142	NA	NA	NA	NA	6	3	5	2	6	2	6	3	5	7	5	3	5	0	3	-	1	2	1	2018-05-09T08:31:00Z
66	2018-05-09	2018-05-09T08:17:00Z	1	2018-05-08T22:00:00Z	3	12	41	5	1510250000000	0.6	58	61	0	0	12	NA	NA	NA	NA	7	2	3	2	5	5	5	5	6	5	1	3	5	0	5	-	5	3	7	2018-05-09T08:17:00Z
66	2018-05-09	2018-05-09T07:45:00Z	1	2018-05-08T22:00:00Z	3	13	42	5	1510250000000	0.6	62	1089	607	607	6	NA	NA	NA	NA	6	2	5	3	6	4	5	5	5	7	2	4	3	0	3	-	1	1	1	2018-05-09T07:45:00Z
66	2018-05-08	2018-05-08T18:41:00Z	0	2018-05-07T22:00:00Z	2	1	43	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-08T18:41:00Z
66	2018-05-08	2018-05-08T18:19:00Z	1	2018-05-07T22:00:00Z	2	2	44	5	1510250000000	0.6	56	576	121	121	99	NA	NA	NA	NA	6	2	6	2	7	2	6	2	6	5	4	4	7	0	-	1	2	3	1	2018-05-08T18:19:00Z
66	2018-05-08	2018-05-08T16:51:00Z	0	2018-05-07T22:00:00Z	2	3	45	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-08T16:51:00Z
66	2018-05-08	2018-05-08T16:00:00Z	1	2018-05-07T22:00:00Z	2	4	46	5	1510250000000	0.6	43	81	0	0	176	NA	NA	NA	NA	7	2	7	3	6	2	6	2	4	3	4	4	6	0	-	1	1	1	1	2018-05-08T16:00:00Z
66	2018-05-08	2018-05-08T14:55:00Z	1	2018-05-07T22:00:00Z	2	5	47	5	1510250000000	0.6	40	149	14	14	180	NA	NA	NA	NA	6	3	7	3	7	1	6	2	2	7	4	4	7	0	-	2	1	1	1	2018-05-08T14:55:00Z
66	2018-05-08	2018-05-08T14:49:00Z	1	2018-05-07T22:00:00Z	2	6	48	5	1510250000000	0.6	83	756	18	18	92	NA	NA	NA	NA	5	3	4	5	4	4	4	4	5	5	3	3	2	0	5	-	4	3	5	2018-05-08T14:49:00Z
66	2018-05-08	2018-05-08T13:22:00Z	0	2018-05-07T22:00:00Z	2	7	49	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-08T13:22:00Z
66	2018-05-08	2018-05-08T13:06:00Z	1	2018-05-07T22:00:00Z	2	8	50	5	1510250000000	0.6	119	389	218	218	93	NA	NA	NA	NA	5	3	5	4	5	4	5	3	4	5	4	4	5	0	-	1	3	5	2	2018-05-08T13:06:00Z
66	2018-05-08	2018-05-08T12:10:00Z	0	2018-05-07T22:00:00Z	2	9	51	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-08T12:10:00Z
66	2018-05-08	2018-05-08T12:07:00Z	1	2018-05-07T22:00:00Z	2	10	52	5	1510250000000	0.6	101	711	123	123	5	NA	NA	NA	NA	3	5	3	5	3	5	2	5	3	6	4	4	2	0	6	-	1	1	1	2018-05-08T12:07:00Z
66	2018-05-08	2018-05-08T11:01:00Z	1	2018-05-07T22:00:00Z	2	11	53	5	1510250000000	0.6	63	302	91	91	127	NA	NA	11	0	6	3	7	3	6	3	5	3	5	6	4	4	6	0	-	2	1	1	1	2018-05-08T11:01:00Z
66	2018-05-08	2018-05-08T10:57:00Z	1	2018-05-07T22:00:00Z	2	12	54	5	1510250000000	0.6	54	124	78	78	3	NA	NA	11	0	6	2	7	3	6	2	5	2	1	1	4	4	6	0	-	1	4	3	3	2018-05-08T10:57:00Z
66	2018-05-08	2018-05-08T09:28:00Z	1	2018-05-07T22:00:00Z	2	13	55	5	1510250000000	0.6	54	506	253	253	11	NA	NA	NA	NA	7	3	5	3	5	5	4	4	5	5	3	5	6	0	-	1	5	5	6	2018-05-08T09:28:00Z
66	2018-05-08	2018-05-08T08:59:00Z	1	2018-05-07T22:00:00Z	2	14	56	5	1510250000000	0.6	107	456	60	60	3	NA	NA	NA	NA	6	3	7	3	6	3	6	4	4	5	4	4	6	0	-	1	2	1	1	2018-05-08T08:59:00Z
66	2018-05-08	2018-05-08T07:39:00Z	1	2018-05-07T22:00:00Z	2	15	57	5	1510250000000	0.6	67	1002	195	195	18	NA	NA	NA	NA	7	2	6	5	5	2	5	2	3	1	3	4	6	0	-	1	5	5	6	2018-05-08T07:39:00Z
66	2018-05-08	2018-05-08T07:20:00Z	1	2018-05-07T22:00:00Z	2	16	58	5	1510250000000	0.6	91	1	0	0	155	NA	NA	NA	NA	3	5	6	6	5	3	5	3	2	6	4	4	6	0	-	1	1	1	2	2018-05-08T07:20:00Z
66	2018-05-07	2018-05-07T18:33:00Z	0	2018-05-06T22:00:00Z	1	1	59	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-07T18:33:00Z
66	2018-05-07	2018-05-07T17:49:00Z	0	2018-05-06T22:00:00Z	1	2	60	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-07T17:49:00Z
66	2018-05-07	2018-05-07T16:53:00Z	1	2018-05-06T22:00:00Z	1	3	61	5	1510250000000	0.6	156	858	533	533	4	NA	NA	8	0	7	2	5	2	6	6	6	2	6	6	4	4	6	0	-	2	2	3	1	2018-05-07T16:53:00Z
66	2018-05-07	2018-05-07T16:48:00Z	1	2018-05-06T22:00:00Z	1	4	62	5	1510250000000	0.6	80	570	349	349	16	NA	NA	8	0	6	3	6	3	6	3	5	3	3	3	3	5	5	0	-	1	3	3	3	2018-05-07T16:48:00Z
66	2018-05-07	2018-05-07T15:47:00Z	1	2018-05-06T22:00:00Z	1	5	63	5	1510250000000	0.6	69	749	388	388	34	NA	NA	NA	NA	6	3	6	3	6	2	6	2	5	6	4	4	3	0	3	-	3	1	2	2018-05-07T15:47:00Z
66	2018-05-07	2018-05-07T15:31:00Z	1	2018-05-06T22:00:00Z	1	6	64	5	1510250000000	0.6	78	573	343	343	80	NA	NA	NA	NA	7	2	7	3	6	2	6	2	3	2	5	4	5	0	-	2	5	3	6	2018-05-07T15:31:00Z
66	2018-05-07	2018-05-07T13:05:00Z	1	2018-05-06T22:00:00Z	1	7	65	5	1510250000000	0.6	65	168	135	135	152	NA	NA	NA	NA	5	5	7	5	7	2	6	4	5	4	4	4	2	0	3	-	2	4	2	2018-05-07T13:05:00Z
66	2018-05-07	2018-05-07T11:44:00Z	0	2018-05-06T22:00:00Z	1	8	66	5	1510250000000	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-07T11:44:00Z
66	2018-05-07	2018-05-07T10:43:00Z	1	2018-05-06T22:00:00Z	1	9	67	5	1510250000000	0.6	131	139	95	95	5	NA	NA	NA	NA	7	2	6	2	7	2	6	2	5	4	4	4	6	0	-	1	5	2	1	2018-05-07T10:43:00Z
66	2018-05-07	2018-05-07T09:55:00Z	1	2018-05-06T22:00:00Z	1	10	68	5	1510250000000	0.6	112	936	224	224	6	NA	NA	NA	NA	6	3	6	2	6	2	6	3	5	2	4	4	6	0	-	1	5	2	2	2018-05-07T09:55:00Z
66	2018-05-07	2018-05-07T07:46:00Z	1	2018-05-06T22:00:00Z	1	11	69	5	1510250000000	0.6	129	1	0	0	26	NA	NA	NA	NA	2	4	6	4	6	2	5	3	2	3	1	4	6	0	-	1	1	1	1	2018-05-07T07:46:00Z
24	2018-03-23	2018-03-23T19:16:00Z	1	2018-03-22T23:00:00Z	5	1	1	5	1510250000000	0.4	64	654	286	286	36	NA	NA	NA	NA	3	4	5	5	5	5	3	5	2	5	4	3	4	0	-	2	2	2	2	2018-03-23T19:16:00Z
24	2018-03-23	2018-03-23T18:12:00Z	1	2018-03-22T23:00:00Z	5	2	2	5	1510250000000	0.4	65	44	39	39	11	NA	NA	NA	NA	6	3	5	3	6	3	4	5	2	5	4	3	5	0	-	2	2	3	2	2018-03-23T18:12:00Z
