id	day	beep	counter	ema_time	helping_binary	helping_effort	stressed	valence_mood	calmness_mood	energy_mood	freetime	social_binary	weekday
87a9ffe3	4	1	16	10.408611111111112	0	NA	0	95.5	100	93	0	0	Wednesday
87a9ffe3	4	2	17	12.00388888888889	0	NA	0	99.5	100	77	1	0	Wednesday
87a9ffe3	4	3	18	14.374722222222221	0	NA	0	98	98.5	91	0	0	Wednesday
87a9ffe3	4	4	19	17.25888888888889	0	NA	1	100	100	81.5	0	1	Wednesday
87a9ffe3	4	5	20	22.381388888888893	0	NA	5	100	100	48	1	1	Wednesday
87a9ffe3	5	1	21	10.25611111111111	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
87a9ffe3	5	2	22	11.221388888888889	1	22	6	99.5	85	99	0	1	Thursday
87a9ffe3	5	3	23	17.025	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
87a9ffe3	5	4	24	18.695	0	NA	5	95.5	95.5	84	1	1	Thursday
87a9ffe3	5	5	25	22.70861111111111	0	NA	1	100	100	61.5	1	0	Thursday
87a9ffe3	6	1	26	10.226111111111111	0	NA	0	99.5	94	97.5	0	1	Friday
87a9ffe3	6	2	27	11.856666666666667	0	NA	0	100	84.5	84.5	0	0	Friday
87a9ffe3	6	3	28	16.09722222222222	NA	NA	NA	NA	NA	NA	NA	NA	Friday
87a9ffe3	6	4	29	19.008055555555558	0	NA	2	100	99.5	80	1	0	Friday
87a9ffe3	6	5	30	22.93472222222222	0	NA	0	51.5	50.5	30.5	1	1	Friday
87a9ffe3	7	1	31	11.0125	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
87a9ffe3	7	2	32	13.428055555555556	0	NA	0	100	100	92.5	1	0	Saturday
87a9ffe3	7	3	33	15.01361111111111	0	NA	1	100	100	68	1	0	Saturday
87a9ffe3	7	4	34	17.106944444444444	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
87a9ffe3	7	5	35	22.9225	0	NA	1	97.5	99	22	1	0	Saturday
f0aecf75	1	1	1	10.940555555555555	0	NA	21	72	76.5	58	1	1	Sunday
f0aecf75	1	2	2	12.223611111111111	0	NA	15	46.5	54.5	56	1	1	Sunday
f0aecf75	1	3	3	16.195833333333333	0	NA	27	64.5	71.5	34.5	1	1	Sunday
f0aecf75	1	4	4	18.500277777777775	NA	NA	NA	NA	NA	NA	NA	NA	NA
f0aecf75	1	5	5	22.932499999999997	0	NA	16	58.5	68.5	23	1	1	Sunday
f0aecf75	2	1	6	10.74388888888889	0	NA	34	60.5	52	52	0	0	Monday
f0aecf75	2	2	7	13.2475	0	NA	37	61	45.5	44	0	1	Monday
f0aecf75	2	3	8	16.6225	0	NA	31	44.5	36	34	1	1	Monday
f0aecf75	2	4	9	18.555	0	NA	61	50.5	44.5	39.5	0	1	Monday
f0aecf75	2	5	10	23.563055555555557	0	NA	28	45.5	39.5	34.5	1	1	Monday
f0aecf75	3	1	11	10.500277777777779	NA	NA	NA	NA	NA	NA	NA	NA	NA
f0aecf75	3	2	12	12.9825	0	NA	42	58.5	56	48	0	1	Tuesday
f0aecf75	3	3	13	16.985555555555557	0	NA	29	60	59.5	34.5	1	1	Tuesday
f0aecf75	3	4	14	19.120555555555555	0	NA	33	51	54.5	35	1	1	Tuesday
f0aecf75	3	5	15	22.45555555555556	0	NA	27	61	60.5	35.5	1	1	Tuesday
f0aecf75	4	1	16	10.205833333333333	0	NA	58	43.5	47.5	53	0	1	Wednesday
f0aecf75	4	2	17	13.945555555555554	1	11	60	53	48	49	0	1	Wednesday
f0aecf75	4	3	18	16.41777777777778	0	NA	43	54	56.5	42	1	1	Wednesday
f0aecf75	4	4	19	19.755555555555556	NA	NA	NA	NA	NA	NA	NA	NA	Wednesday
f0aecf75	4	5	20	24.89638888888889	0	NA	53	49.5	54	39.5	1	1	Thursday
f0aecf75	5	1	21	10.730277777777777	0	NA	54	50	55.5	48	0	1	Thursday
f0aecf75	5	2	22	11.491944444444446	0	NA	40	59	59.5	47.5	0	1	Thursday
f0aecf75	5	3	23	14.964166666666667	1	29	41	55	57	39.5	0	1	Thursday
f0aecf75	5	4	24	18.293055555555554	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
f0aecf75	5	5	25	23.27805555555556	0	NA	29	67.5	68	31.5	1	1	Thursday
f0aecf75	6	1	26	10.630833333333333	1	18	14	55.5	56.5	42.5	0	1	Friday
f0aecf75	6	2	27	12.448888888888888	NA	NA	NA	NA	NA	NA	NA	NA	Friday
f0aecf75	6	3	28	15.354166666666668	0	NA	36	48.5	56.5	39	0	1	Friday
f0aecf75	6	4	29	18.300833333333333	NA	NA	NA	NA	NA	NA	NA	NA	Friday
f0aecf75	6	5	30	23.189722222222223	0	NA	19	63.5	62.5	21	1	1	Friday
f0aecf75	7	1	31	10.97	0	NA	16	58.5	67	52	0	1	Saturday
f0aecf75	7	2	32	13.991111111111111	0	NA	38	50.5	57	38	0	1	Saturday
f0aecf75	7	3	33	15.87138888888889	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
f0aecf75	7	4	34	18.785	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
f0aecf75	7	5	35	23.244999999999997	0	NA	33	67.5	63.5	37	1	1	Saturday
f918835e	1	1	1	10.247222222222222	0	NA	13	3	4.5	4	0	0	Sunday
f918835e	1	2	2	12.37861111111111	0	NA	0	15.5	6.5	0.5	0	0	Sunday
f918835e	1	3	3	15.466666666666667	0	NA	25	10	13.5	6.5	0	0	Sunday
f918835e	1	4	4	17.4575	0	NA	23	8	22.5	6.5	1	0	Sunday
f918835e	1	5	5	23.77083333333333	0	NA	13	8.5	24	9	0	0	Sunday
f918835e	2	1	6	10.800555555555556	0	NA	4	43.5	36.5	51.5	0	0	Monday
f918835e	2	2	7	12.501111111111111	0	NA	12	24	22	50	1	0	Monday
f918835e	2	3	8	15.1075	0	NA	55	22	47.5	51	0	0	Monday
f918835e	2	4	9	19.543888888888887	NA	NA	NA	NA	NA	NA	NA	NA	Monday
f918835e	2	5	10	23.54722222222222	0	NA	62	9	26	57.5	0	1	Monday
f918835e	3	1	11	10.882777777777777	0	NA	32	16.5	20	13.5	0	0	Tuesday
f918835e	3	2	12	11.84388888888889	0	NA	0	27	42.5	16.5	0	0	Tuesday
f918835e	3	3	13	15.835555555555555	NA	NA	NA	NA	NA	NA	NA	NA	Tuesday
f918835e	3	4	14	19.455555555555556	0	NA	56	49.5	66.5	74.5	1	1	Tuesday
f918835e	3	5	15	22.003888888888888	0	NA	0	41.5	54.5	14	1	0	Tuesday
f918835e	4	1	16	10.453055555555556	0	NA	1	51	50.5	34.5	1	0	Wednesday
f918835e	4	2	17	12.953055555555556	0	NA	0	51.5	50	62.5	1	0	Wednesday
f918835e	4	3	18	14.55	0	NA	4	54.5	49	77	0	0	Wednesday
f918835e	4	4	19	17.784444444444443	0	NA	36	32	34.5	88.5	0	1	Wednesday
f918835e	4	5	20	25.59083333333333	0	NA	61	44	42	25	1	1	Thursday
f918835e	5	1	21	10.591111111111111	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
f918835e	5	2	22	13.632222222222222	0	NA	0	36	48	51	0	1	Thursday
f918835e	5	3	23	15.9475	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
f918835e	5	4	24	17.649722222222223	1	32	0	23.5	37	34	1	1	Thursday
f918835e	5	5	25	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
f918835e	6	1	26	10.592222222222222	0	NA	0	52	52	30.5	0	0	Friday
f918835e	6	2	27	11.27111111111111	0	NA	0	74	59	53	1	0	Friday
f918835e	6	3	28	16.639722222222222	0	NA	0	69	58	82	0	1	Friday
f918835e	6	4	29	18.991944444444442	0	NA	50	13.5	35	41.5	0	1	Friday
f918835e	6	5	30	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
f918835e	7	1	31	10.317777777777778	1	16	0	65	62	49.5	0	1	Saturday
f918835e	7	2	32	13.403333333333332	0	NA	2	61	41.5	59.5	1	1	Saturday
f918835e	7	3	33	15.77111111111111	1	14	24	83	48.5	94	1	1	Saturday
f918835e	7	4	34	19.066666666666666	0	NA	4	82.5	87.5	94	0	1	Saturday
f918835e	7	5	35	21.560277777777777	1	11	80	10.5	16	64.5	1	1	Saturday
99df0abb	1	1	1	10.620277777777778	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
99df0abb	1	2	2	13.044166666666666	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
99df0abb	1	3	3	16.305	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
99df0abb	1	4	4	19.580555555555556	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
99df0abb	1	5	5	22.22861111111111	1	22	3	92.5	93.5	20.5	1	1	Sunday
99df0abb	2	1	6	10.9825	0	NA	29	39	55	13.5	1	1	Monday
99df0abb	2	2	7	13.454444444444444	NA	NA	NA	NA	NA	NA	NA	NA	Monday
99df0abb	2	3	8	16.087222222222223	0	NA	3	67	71	41	0	0	Monday
99df0abb	2	4	9	18.861666666666665	0	NA	15	56	62.5	46	0	1	Monday
99df0abb	2	5	10	21.53416666666667	0	NA	0	89	91	21.5	1	1	Monday
99df0abb	3	1	11	10.744166666666667	0	NA	2	68	64	66	0	1	Tuesday
99df0abb	3	2	12	13.224166666666667	NA	NA	NA	NA	NA	NA	NA	NA	Tuesday
99df0abb	3	3	13	15.596666666666668	NA	NA	NA	NA	NA	NA	NA	NA	Tuesday
99df0abb	3	4	14	19.235277777777778	0	NA	0	75	71	53	0	1	Tuesday
99df0abb	3	5	15	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
99df0abb	4	1	16	10.37138888888889	NA	NA	NA	NA	NA	NA	NA	NA	Wednesday
99df0abb	4	2	17	11.264444444444443	0	NA	36	45	57	44.5	0	0	Wednesday
99df0abb	4	3	18	15.8125	0	NA	0	67	67	54	0	1	Wednesday
99df0abb	4	4	19	19.26027777777778	NA	NA	NA	NA	NA	NA	NA	NA	Wednesday
99df0abb	4	5	20	22.126666666666672	1	40	2	88	88.5	30.5	1	1	Wednesday
99df0abb	5	1	21	10.601111111111111	0	NA	0	71.5	72	68.5	0	1	Thursday
99df0abb	5	2	22	13.911111111111111	0	NA	3	73.5	83	64.5	0	1	Thursday
99df0abb	5	3	23	15.875	0	NA	0	70	54	69.5	0	0	Thursday
99df0abb	5	4	24	18.500277777777775	NA	NA	NA	NA	NA	NA	NA	NA	NA
99df0abb	5	5	25	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
99df0abb	6	1	26	10.89611111111111	NA	NA	NA	NA	NA	NA	NA	NA	Friday
99df0abb	6	2	27	12.437222222222221	NA	NA	NA	NA	NA	NA	NA	NA	Friday
99df0abb	6	3	28	16.48611111111111	0	NA	44	70	44	70.5	0	1	Friday
99df0abb	6	4	29	18.641944444444444	NA	NA	NA	NA	NA	NA	NA	NA	Friday
99df0abb	6	5	30	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
99df0abb	7	1	31	10.551666666666666	0	NA	1	59.5	67.5	50	0	1	Saturday
99df0abb	7	2	32	12.580277777777777	0	NA	0	66.5	80	44	0	0	Saturday
99df0abb	7	3	33	16.525277777777777	0	NA	2	82	90	25	0	1	Saturday
99df0abb	7	4	34	18.76388888888889	0	NA	2	79	82.5	34.5	0	1	Saturday
99df0abb	7	5	35	22.34638888888889	0	NA	2	90.5	91	16	1	1	Saturday
00d65b01	1	1	1	10.315555555555555	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
00d65b01	1	2	2	12.557500000000001	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
00d65b01	1	3	3	14.071666666666665	0	NA	0	71.5	97	52	0	1	Sunday
00d65b01	1	4	4	18.290277777777778	0	NA	8	100	96	57	1	1	Sunday
00d65b01	1	5	5	20.36111111111111	0	NA	20	92.5	86.5	47	1	1	Sunday
00d65b01	2	1	6	10.424166666666666	0	NA	14	82.5	73	81.5	0	1	Monday
00d65b01	2	2	7	13.655833333333334	0	NA	12	88.5	67.5	60.5	0	1	Monday
00d65b01	2	3	8	15.441388888888888	NA	NA	NA	NA	NA	NA	NA	NA	Monday
00d65b01	2	4	9	17.239444444444445	0	NA	15	84.5	85.5	62	0	1	Monday
00d65b01	2	5	10	21.97305555555556	0	NA	5	82	84.5	37	1	1	Monday
00d65b01	3	1	11	10.955277777777777	0	NA	45	73.5	59	42	0	1	Tuesday
00d65b01	3	2	12	11.483888888888888	0	NA	38	75	67.5	61	1	0	Tuesday
00d65b01	3	3	13	14.851388888888888	0	NA	45	67	48.5	71.5	0	0	Tuesday
00d65b01	3	4	14	19.626666666666665	0	NA	40	81.5	94	42	0	1	Tuesday
00d65b01	3	5	15	21.47194444444444	0	NA	3	93	97	47.5	1	1	Tuesday
00d65b01	4	1	16	10.639444444444445	NA	NA	NA	NA	NA	NA	NA	NA	Wednesday
00d65b01	4	2	17	11.444166666666668	0	NA	82	82.5	64.5	71.5	0	1	Wednesday
00d65b01	4	3	18	15.515	0	NA	59	60	62.5	48.5	0	0	Wednesday
00d65b01	4	4	19	20.02444444444444	0	NA	6	83	86.5	59	0	1	Wednesday
00d65b01	4	5	20	21.48194444444444	0	NA	0	61.5	93	33.5	1	0	Wednesday
00d65b01	5	1	21	10.765833333333333	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
00d65b01	5	2	22	11.122777777777777	0	NA	76	83.5	61.5	57	0	0	Thursday
00d65b01	5	3	23	15.471388888888889	0	NA	28	80.5	73	33	0	1	Thursday
00d65b01	5	4	24	17.756944444444443	0	NA	73	79.5	72.5	31	0	0	Thursday
00d65b01	5	5	25	21.2125	1	12	0	99.5	100	74	1	1	Thursday
00d65b01	6	1	26	10.900833333333333	0	NA	37	77.5	79	57	0	1	Friday
00d65b01	6	2	27	12.601111111111111	0	NA	67	63.5	73.5	39.5	0	1	Friday
00d65b01	6	3	28	15.237222222222222	0	NA	0	88.5	84.5	58	1	1	Friday
00d65b01	6	4	29	18.146944444444443	0	NA	0	86.5	90.5	34	0	1	Friday
00d65b01	6	5	30	22.180277777777782	0	NA	22	48.5	50	50.5	1	1	Friday
00d65b01	7	1	31	10.6875	0	NA	16	87	73.5	78	0	1	Saturday
00d65b01	7	2	32	13.491388888888888	0	NA	31	60.5	77	19.5	0	1	Saturday
00d65b01	7	3	33	16.883333333333333	0	NA	22	38	49	46	1	1	Saturday
00d65b01	7	4	34	19.234444444444442	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
00d65b01	7	5	35	21.84666666666667	0	NA	48	40	38	48	1	1	Saturday
9eb2cea2	1	1	1	10.783611111111112	0	NA	0	54.5	45.5	38	1	0	Sunday
9eb2cea2	1	2	2	14.226944444444445	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
9eb2cea2	1	3	3	17.09861111111111	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
9eb2cea2	1	4	4	18.500277777777775	NA	NA	NA	NA	NA	NA	NA	NA	NA
9eb2cea2	1	5	5	22.695	1	50	0	14	28.5	33	1	1	Sunday
9eb2cea2	2	1	6	10.8175	0	NA	0	37	54.5	9.5	1	1	Monday
9eb2cea2	2	2	7	13.458333333333332	0	NA	0	55.5	86.5	82.5	0	0	Monday
9eb2cea2	2	3	8	16.083055555555553	0	NA	3	49	91	92	1	1	Monday
9eb2cea2	2	4	9	18.9075	0	NA	0	53	100	91	0	0	Monday
9eb2cea2	2	5	10	23.69722222222222	0	NA	56	40	26	47.5	1	1	Monday
9eb2cea2	3	1	11	10.32611111111111	0	NA	0	86.5	100	86.5	0	0	Tuesday
9eb2cea2	3	2	12	12.716666666666667	0	NA	0	83.5	100	82	0	0	Tuesday
9eb2cea2	3	3	13	14.706666666666667	0	NA	0	60.5	77	75.5	0	0	Tuesday
9eb2cea2	3	4	14	19.153888888888886	NA	NA	NA	NA	NA	NA	NA	NA	Tuesday
9eb2cea2	3	5	15	23.395	0	NA	50	53.5	82	36	1	1	Tuesday
9eb2cea2	4	1	16	10.1925	0	NA	0	89	100	81	1	0	Wednesday
9eb2cea2	4	2	17	11.491111111111111	0	NA	31	56.5	61.5	84	1	0	Wednesday
9eb2cea2	4	3	18	16.787222222222223	1	0	53	40	64.5	45.5	0	1	Wednesday
9eb2cea2	4	4	19	18.578333333333333	0	NA	0	54	74	84	1	1	Wednesday
9eb2cea2	4	5	20	23.96305555555556	0	NA	75	26	23.5	12	0	0	Wednesday
9eb2cea2	5	1	21	10.464444444444444	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
9eb2cea2	5	2	22	11.087777777777777	0	NA	51	33.5	53	14	0	1	Thursday
9eb2cea2	5	3	23	15.356111111111112	0	NA	100	38	29.5	51.5	0	0	Thursday
9eb2cea2	5	4	24	17.94027777777778	0	NA	1	50.5	52	36	0	1	Thursday
9eb2cea2	5	5	25	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
9eb2cea2	6	1	26	10.80888888888889	0	NA	0	37.5	68	58	0	0	Friday
9eb2cea2	6	2	27	12.106944444444444	0	NA	0	61	78	82.5	1	1	Friday
9eb2cea2	6	3	28	14.271944444444443	0	NA	0	50	59.5	36.5	1	0	Friday
9eb2cea2	6	4	29	17.214444444444446	1	0	52	51	62	51.5	1	1	Friday
9eb2cea2	6	5	30	23.433055555555548	0	NA	68	40.5	54.5	14.5	1	1	Friday
9eb2cea2	7	1	31	10.197222222222223	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
9eb2cea2	7	2	32	14.296944444444446	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
9eb2cea2	7	3	33	17.25027777777778	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
9eb2cea2	7	4	34	18.93	1	0	50	50.5	50.5	37	0	1	Saturday
9eb2cea2	7	5	35	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
70bcaf8e	1	1	1	10.97638888888889	0	NA	22	68	74	66	1	1	Sunday
70bcaf8e	1	2	2	12.901111111111112	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
70bcaf8e	1	3	3	15.795833333333334	0	NA	19	86	47	74	1	1	Sunday
70bcaf8e	1	4	4	18.500277777777775	NA	NA	NA	NA	NA	NA	NA	NA	NA
70bcaf8e	1	5	5	22.875277777777782	0	NA	33	73	87.5	24.5	1	1	Sunday
70bcaf8e	2	1	6	10.994722222222222	1	66	4	71	51.5	69.5	0	1	Monday
70bcaf8e	2	2	7	13.967222222222222	0	NA	38	70	55.5	72.5	0	1	Monday
70bcaf8e	2	3	8	16.234166666666667	1	53	15	68.5	83.5	36	0	1	Monday
70bcaf8e	2	4	9	19.64388888888889	NA	NA	NA	NA	NA	NA	NA	NA	Monday
70bcaf8e	2	5	10	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
70bcaf8e	3	1	11	10.500277777777779	NA	NA	NA	NA	NA	NA	NA	NA	NA
70bcaf8e	3	2	12	12.500277777777779	NA	NA	NA	NA	NA	NA	NA	NA	NA
70bcaf8e	3	3	13	15.91638888888889	0	NA	23	74.5	59	72	0	0	Tuesday
70bcaf8e	3	4	14	19.53666666666667	0	NA	47	50.5	38	36.5	1	1	Tuesday
70bcaf8e	3	5	15	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
70bcaf8e	4	1	16	10.500277777777779	NA	NA	NA	NA	NA	NA	NA	NA	NA
70bcaf8e	4	2	17	12.393611111111111	NA	NA	NA	NA	NA	NA	NA	NA	Wednesday
70bcaf8e	4	3	18	15.706666666666667	0	NA	31	62.5	73	21	0	1	Wednesday
70bcaf8e	4	4	19	17.72972222222222	NA	NA	NA	NA	NA	NA	NA	NA	Wednesday
70bcaf8e	4	5	20	22.82638888888889	0	NA	37	70	29.5	25	1	1	Wednesday
70bcaf8e	5	1	21	10.4025	0	NA	24	77	75.5	71.5	0	1	Thursday
70bcaf8e	5	2	22	11.090277777777779	1	60	31	55.5	67.5	26.5	0	1	Thursday
70bcaf8e	5	3	23	16.586666666666666	0	NA	58	32	33	36	0	0	Thursday
70bcaf8e	5	4	24	19.56722222222222	0	NA	30	70.5	48.5	33.5	1	1	Thursday
70bcaf8e	5	5	25	23.15805555555556	0	NA	22	75	77.5	21	1	0	Thursday
70bcaf8e	6	1	26	10.548055555555555	0	NA	31	66.5	47	70	0	0	Friday
70bcaf8e	6	2	27	13.838333333333333	NA	NA	NA	NA	NA	NA	NA	NA	Friday
70bcaf8e	6	3	28	16.748055555555556	NA	NA	NA	NA	NA	NA	NA	NA	Friday
70bcaf8e	6	4	29	19.78888888888889	1	79	51	67	65	29	1	1	Friday
70bcaf8e	6	5	30	26.06944444444444	0	NA	14	71.5	72.5	33.5	1	0	Saturday
70bcaf8e	7	1	31	10.518055555555556	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
70bcaf8e	7	2	32	11.298333333333332	1	65	61	67	52	73.5	0	1	Saturday
70bcaf8e	7	3	33	16.614166666666666	0	NA	18	72	75.5	24.5	1	1	Saturday
70bcaf8e	7	4	34	18.500277777777775	NA	NA	NA	NA	NA	NA	NA	NA	NA
70bcaf8e	7	5	35	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
07bb9f18	1	1	1	11.0375	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
07bb9f18	1	2	2	12.575833333333334	0	NA	1	98.5	96.5	83.5	1	1	Sunday
07bb9f18	1	3	3	16.163888888888888	NA	NA	NA	NA	NA	NA	NA	NA	Sunday
07bb9f18	1	4	4	18.201666666666668	0	NA	51	55	53.5	51.5	1	1	Sunday
07bb9f18	1	5	5	22.562777777777782	1	78	29	38.5	48.5	1.5	0	1	Sunday
07bb9f18	2	1	6	10.117777777777778	1	65	74	57	21.5	50	0	1	Monday
07bb9f18	2	2	7	11.783888888888889	NA	NA	NA	NA	NA	NA	NA	NA	Monday
07bb9f18	2	3	8	16.877222222222223	1	50	87	39.5	29.5	32	0	1	Monday
07bb9f18	2	4	9	19.55527777777778	NA	NA	NA	NA	NA	NA	NA	NA	Monday
07bb9f18	2	5	10	22.500277777777782	NA	NA	NA	NA	NA	NA	NA	NA	NA
07bb9f18	3	1	11	10.874444444444444	1	83	84	8.5	9.5	53.5	0	1	Tuesday
07bb9f18	3	2	12	13.410555555555554	1	97	79	22	22.5	17	0	1	Tuesday
07bb9f18	3	3	13	16.913888888888888	NA	NA	NA	NA	NA	NA	NA	NA	Tuesday
07bb9f18	3	4	14	19.65277777777778	NA	NA	NA	NA	NA	NA	NA	NA	Tuesday
07bb9f18	3	5	15	21.85888888888889	1	65	81	31.5	43	17	0	1	Tuesday
07bb9f18	4	1	16	11.230555555555556	1	87	37	67	66.5	26	0	1	Wednesday
07bb9f18	4	2	17	11.301111111111112	1	97	68	36	39.5	47.5	0	1	Wednesday
07bb9f18	4	3	18	16.468611111111112	NA	NA	NA	NA	NA	NA	NA	NA	Wednesday
07bb9f18	4	4	19	19.545555555555556	1	64	79	11	12	16	1	1	Wednesday
07bb9f18	4	5	20	21.02611111111111	1	71	79	14	18	28.5	1	1	Wednesday
07bb9f18	5	1	21	11.293611111111112	1	59	76	39	22.5	21	0	1	Thursday
07bb9f18	5	2	22	14.052222222222223	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
07bb9f18	5	3	23	16.46388888888889	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
07bb9f18	5	4	24	19.14861111111111	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
07bb9f18	5	5	25	21.08277777777778	1	80	78	33.5	31.5	28.5	1	1	Thursday
07bb9f18	6	1	26	10.659444444444444	NA	NA	NA	NA	NA	NA	NA	NA	Friday
07bb9f18	6	2	27	13.3125	1	81	66	64	44	66.5	1	1	Friday
07bb9f18	6	3	28	15.351666666666667	NA	NA	NA	NA	NA	NA	NA	NA	Friday
07bb9f18	6	4	29	19.368333333333332	NA	NA	NA	NA	NA	NA	NA	NA	Friday
07bb9f18	6	5	30	22.025	1	64	67	18.5	21.5	20.5	0	1	Friday
07bb9f18	7	1	31	10.115277777777777	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
07bb9f18	7	2	32	11.215	0	NA	84	17.5	20	17.5	1	1	Saturday
07bb9f18	7	3	33	15.252222222222223	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
07bb9f18	7	4	34	18.888333333333335	0	NA	84	18.5	13	8	1	1	Saturday
07bb9f18	7	5	35	21.634166666666673	0	NA	76	18	20.5	17	1	1	Saturday
5cfc3854	1	1	1	10.096388888888889	0	NA	28	81	82.5	76	0	1	Sunday
5cfc3854	1	2	2	12.1975	0	NA	30	78.5	57.5	69.5	0	1	Sunday
5cfc3854	1	3	3	15.500277777777779	NA	NA	NA	NA	NA	NA	NA	NA	NA
5cfc3854	1	4	4	19.105	0	NA	27	69	66	54	1	1	Sunday
5cfc3854	1	5	5	21.944722222222218	0	NA	38	67	64.5	34	1	0	Sunday
5cfc3854	2	1	6	10.421944444444444	0	NA	21	70.5	39.5	74.5	0	0	Monday
5cfc3854	2	2	7	13.439444444444444	0	NA	33	72	67.5	73	0	1	Monday
5cfc3854	2	3	8	15.336388888888889	0	NA	41	66	24.5	49.5	0	0	Monday
5cfc3854	2	4	9	18.139166666666668	0	NA	37	67.5	55.5	60	0	1	Monday
5cfc3854	2	5	10	22.557499999999997	0	NA	19	52.5	49	19	1	1	Monday
5cfc3854	3	1	11	10.070277777777777	0	NA	27	77.5	74.5	84.5	0	1	Tuesday
5cfc3854	3	2	12	13.378055555555555	0	NA	14	65.5	75	83	0	0	Tuesday
5cfc3854	3	3	13	15.849166666666667	0	NA	24	73	77.5	79.5	0	1	Tuesday
5cfc3854	3	4	14	17.931944444444444	0	NA	24	59	57	71	0	1	Tuesday
5cfc3854	3	5	15	23.4725	0	NA	16	52	65	16	1	1	Tuesday
5cfc3854	4	1	16	10.832777777777778	0	NA	83	77	74.5	84.5	0	0	Wednesday
5cfc3854	4	2	17	13.776944444444446	0	NA	29	83	81.5	83.5	1	0	Wednesday
5cfc3854	4	3	18	15.67361111111111	0	NA	30	70	69.5	75.5	0	0	Wednesday
5cfc3854	4	4	19	18.77	0	NA	15	79.5	75.5	76.5	1	1	Wednesday
5cfc3854	4	5	20	22.746111111111112	0	NA	38	69	65.5	49.5	1	1	Wednesday
5cfc3854	5	1	21	10.500277777777779	NA	NA	NA	NA	NA	NA	NA	NA	NA
5cfc3854	5	2	22	12.665833333333333	NA	NA	NA	NA	NA	NA	NA	NA	Thursday
5cfc3854	5	3	23	16.584444444444443	1	22	34	69.5	64	67.5	1	1	Thursday
5cfc3854	5	4	24	18.182499999999997	0	NA	31	77.5	82	83.5	1	1	Thursday
5cfc3854	5	5	25	22.78194444444444	0	NA	10	63.5	55.5	27	1	0	Thursday
5cfc3854	6	1	26	10.101666666666667	0	NA	20	80	75.5	81	0	0	Friday
5cfc3854	6	2	27	11.676944444444445	NA	NA	NA	NA	NA	NA	NA	NA	Friday
5cfc3854	6	3	28	16.199166666666667	1	23	23	80.5	65.5	75	0	1	Friday
5cfc3854	6	4	29	19.28111111111111	0	NA	30	79	56.5	73.5	1	0	Friday
5cfc3854	6	5	30	25.095	0	NA	34	58	59.5	25	1	1	Saturday
5cfc3854	7	1	31	10.635833333333334	0	NA	21	84.5	81	81	0	1	Saturday
5cfc3854	7	2	32	13.880555555555556	NA	NA	NA	NA	NA	NA	NA	NA	Saturday
5cfc3854	7	3	33	16.274722222222223	0	NA	24	70	68	83	1	1	Saturday
5cfc3854	7	4	34	18.456944444444446	0	NA	0	67	76	67.5	1	1	Saturday
5cfc3854	7	5	35	22.75472222222222	0	NA	8	72	73	28.5	1	1	Saturday
b59f9d61	1	1	1	10.507777777777777	0	NA	36	37.5	63.5	23.5	1	1	Sunday
