id	counter	happy	relaxed	sad	angry	stressed	beep	day
129	21	63	60	12	48	23	7	3
129	22	71	71	9	9	9	1	4
129	23	69	89	8	14	13	2	4
129	24	71	73	9	8	10	3	4
129	25	NA	NA	NA	NA	NA	4	4
129	26	82	78	6	11	9	5	4
129	27	71	76	7	8	6	6	4
129	28	66	70	12	11	11	7	4
129	29	74	89	8	10	10	1	5
129	30	63	64	34	0	12	2	5
129	31	68	75	14	13	13	3	5
129	32	56	59	12	8	12	4	5
129	33	NA	NA	NA	NA	NA	5	5
129	34	76	82	10	9	12	6	5
129	35	73	76	12	6	5	7	5
129	36	NA	NA	NA	NA	NA	1	6
129	37	NA	NA	NA	NA	NA	2	6
129	38	80	82	8	8	9	3	6
129	39	61	77	11	7	8	4	6
129	40	82	74	6	6	8	5	6
129	41	81	85	6	10	10	6	6
129	42	73	71	11	12	5	7	6
129	43	64	71	9	8	10	1	7
129	44	70	75	6	8	11	2	7
129	45	74	67	7	10	11	3	7
129	46	92	86	7	8	3	4	7
129	47	55	34	38	26	33	5	7
129	48	59	38	24	9	28	6	7
129	49	14	21	74	57	65	7	7
129	50	68	61	22	12	28	1	8
129	51	43	54	47	11	48	2	8
129	52	65	63	14	19	14	3	8
129	53	61	64	14	2	44	4	8
129	54	66	64	17	10	11	5	8
129	55	74	73	20	12	6	6	8
129	56	36	34	52	37	62	7	8
129	57	75	76	12	12	29	1	9
129	58	41	62	28	7	11	2	9
129	59	51	50	48	28	40	3	9
129	60	54	63	15	12	14	4	9
129	61	51	35	43	3	56	5	9
129	62	NA	NA	NA	NA	NA	6	9
129	63	64	92	12	4	28	7	9
129	64	49	37	14	4	73	1	10
129	65	68	26	12	5	53	2	10
129	66	59	34	15	18	11	3	10
129	67	60	40	15	43	19	4	10
129	68	54	55	66	15	17	5	10
129	69	NA	NA	NA	NA	NA	6	10
129	70	34	37	62	40	52	7	10
129	71	NA	NA	NA	NA	NA	1	11
129	72	48	37	27	20	28	2	11
129	73	61	49	51	7	15	3	11
129	74	75	65	17	7	17	4	11
129	75	60	74	9	9	4	5	11
129	76	64	67	6	6	11	6	11
129	77	69	70	9	49	27	7	11
129	78	61	80	11	13	22	1	12
129	79	50	15	30	11	74	2	12
129	80	NA	NA	NA	NA	NA	3	12
129	81	NA	NA	NA	NA	NA	4	12
129	82	74	76	13	3	4	5	12
129	83	76	72	4	2	8	6	12
129	84	78	73	10	9	3	7	12
129	85	78	73	11	8	13	1	13
129	86	73	38	6	13	60	2	13
129	87	65	73	16	12	7	3	13
129	88	73	86	2	4	5	4	13
129	89	76	73	9	3	10	5	13
129	90	79	70	9	5	10	6	13
129	91	79	71	10	7	9	7	13
129	92	68	62	11	11	49	1	14
129	93	68	64	20	27	31	2	14
129	94	71	74	10	10	10	3	14
129	95	73	73	22	9	13	4	14
129	96	73	76	11	6	6	5	14
129	97	78	78	6	10	6	6	14
129	98	68	78	5	4	3	7	14
130	1	NA	NA	NA	NA	NA	1	1
130	2	NA	NA	NA	NA	NA	2	1
130	3	NA	NA	NA	NA	NA	3	1
130	4	41	64	6	4	27	4	1
130	5	60	38	5	1	24	5	1
130	6	55	51	4	5	5	6	1
130	7	44	50	4	3	5	7	1
130	8	41	64	3	9	35	1	2
130	9	61	39	2	3	15	2	2
130	10	15	19	7	9	64	3	2
130	11	85	59	2	2	10	4	2
130	12	47	83	11	6	6	5	2
130	13	32	38	45	44	45	6	2
130	14	47	26	32	67	39	7	2
130	15	73	47	2	3	48	1	3
130	16	39	26	22	42	64	2	3
130	17	29	17	35	5	18	3	3
130	18	45	25	14	20	59	4	3
130	19	64	51	20	23	45	5	3
130	20	58	69	32	15	24	6	3
130	21	54	60	51	56	10	7	3
130	22	74	63	10	30	34	1	4
130	23	48	72	5	2	49	2	4
130	24	45	23	48	30	64	3	4
130	25	45	41	34	58	53	4	4
130	26	35	71	60	39	15	5	4
130	27	61	66	13	18	21	6	4
130	28	2	4	80	30	80	7	4
130	29	24	41	40	46	14	1	5
130	30	60	40	46	1	27	2	5
130	31	60	50	1	19	34	3	5
130	32	16	8	11	11	66	4	5
130	33	54	46	14	49	46	5	5
130	34	53	46	18	8	42	6	5
130	35	46	52	15	1	10	7	5
130	36	33	40	32	59	56	1	6
130	37	71	61	4	5	15	2	6
130	38	38	27	31	62	20	3	6
130	39	65	61	7	18	12	4	6
130	40	34	34	14	49	23	5	6
130	41	50	48	7	11	26	6	6
130	42	50	34	3	9	12	7	6
130	43	8	38	43	46	51	1	7
130	44	63	37	42	52	39	2	7
130	45	31	28	61	58	71	3	7
130	46	70	63	24	31	34	4	7
130	47	61	69	26	20	16	5	7
130	48	72	69	6	7	15	6	7
130	49	52	69	8	6	19	7	7
130	50	27	21	60	4	65	1	8
130	51	48	42	8	14	38	2	8
130	52	34	25	8	40	57	3	8
130	53	50	40	8	4	46	4	8
130	54	52	42	10	11	40	5	8
130	55	43	11	2	53	40	6	8
130	56	50	66	57	10	15	7	8
130	57	32	18	38	33	69	1	9
130	58	54	59	2	4	34	2	9
130	59	52	48	1	8	50	3	9
130	60	25	35	48	48	79	4	9
130	61	43	42	41	6	21	5	9
130	62	55	52	28	14	37	6	9
130	63	55	65	15	7	46	7	9
130	64	12	41	51	53	64	1	10
130	65	21	45	9	57	69	2	10
130	66	54	43	12	9	67	3	10
130	67	1	6	53	78	87	4	10
130	68	47	38	15	30	42	5	10
130	69	49	11	37	19	45	6	10
130	70	58	74	46	14	52	7	10
130	71	45	12	26	25	74	1	11
130	72	54	56	17	7	56	2	11
130	73	40	41	6	31	76	3	11
130	74	59	55	6	10	36	4	11
130	75	62	69	2	0	22	5	11
130	76	64	65	3	5	33	6	11
130	77	52	38	51	6	45	7	11
130	78	41	39	6	6	51	1	12
130	79	46	28	41	52	68	2	12
130	80	29	22	62	83	79	3	12
130	81	34	18	68	57	70	4	12
130	82	11	13	59	65	79	5	12
130	83	13	40	58	59	67	6	12
130	84	32	16	61	66	83	7	12
130	85	59	60	4	20	44	1	13
130	86	22	50	40	36	59	2	13
130	87	53	18	50	35	58	3	13
130	88	37	38	52	57	78	4	13
130	89	41	50	28	31	49	5	13
130	90	41	30	62	67	75	6	13
130	91	46	27	30	40	70	7	13
130	92	53	52	30	27	55	1	14
130	93	52	34	37	9	60	2	14
130	94	26	33	35	40	56	3	14
130	95	48	38	19	46	54	4	14
130	96	57	75	9	32	6	5	14
130	97	53	42	51	47	57	6	14
130	98	49	36	27	19	50	7	14
131	1	NA	NA	NA	NA	NA	1	1
131	2	NA	NA	NA	NA	NA	2	1
131	3	NA	NA	NA	NA	NA	3	1
131	4	56	47	11	34	52	4	1
131	5	66	82	11	9	30	5	1
131	6	60	37	8	15	27	6	1
131	7	64	63	0	2	26	7	1
131	8	62	100	0	0	0	1	2
131	9	40	42	0	0	32	2	2
131	10	71	71	19	26	67	3	2
131	11	52	36	0	51	52	4	2
131	12	90	61	0	0	28	5	2
131	13	23	20	19	55	42	6	2
131	14	30	32	6	0	27	7	2
131	15	41	36	38	21	53	1	3
131	16	54	56	18	0	39	2	3
131	17	71	48	27	15	46	3	3
131	18	61	70	0	3	0	4	3
131	19	55	45	31	36	48	5	3
131	20	NA	NA	NA	NA	NA	6	3
131	21	52	51	12	19	41	7	3
131	22	19	14	8	60	54	1	4
131	23	4	38	10	60	6	2	4
131	24	58	50	28	21	34	3	4
131	25	61	68	23	37	10	4	4
131	26	67	76	30	28	44	5	4
131	27	NA	NA	NA	NA	NA	6	4
131	28	100	84	0	0	0	7	4
131	29	62	55	35	13	24	1	5
131	30	79	82	6	5	0	2	5
131	31	68	38	24	12	52	3	5
131	32	79	64	7	11	13	4	5
131	33	61	61	16	11	33	5	5
131	34	68	88	9	8	18	6	5
131	35	91	84	10	10	12	7	5
131	36	36	33	22	42	38	1	6
131	37	25	26	11	47	0	2	6
131	38	80	88	12	9	13	3	6
131	39	100	100	12	24	17	4	6
131	40	50	70	15	24	28	5	6
131	41	85	78	26	22	7	6	6
131	42	NA	NA	NA	NA	NA	7	6
131	43	39	16	21	25	40	1	7
131	44	59	12	15	11	0	2	7
131	45	52	50	14	6	8	3	7
131	46	53	71	10	11	32	4	7
131	47	47	55	2	6	30	5	7
131	48	38	51	52	0	16	6	7
131	49	27	46	53	52	23	7	7
131	50	48	65	8	13	26	1	8
131	51	60	77	9	4	32	2	8
131	52	61	52	22	23	48	3	8
131	53	NA	NA	NA	NA	NA	4	8
131	54	71	73	4	10	30	5	8
131	55	53	28	0	47	56	6	8
131	56	65	59	0	0	29	7	8
131	57	65	74	2	3	37	1	9
131	58	88	86	8	0	17	2	9
131	59	50	54	0	0	17	3	9
131	60	49	54	12	12	14	4	9
131	61	29	51	35	23	26	5	9
131	62	27	31	39	33	63	6	9
131	63	85	84	19	10	11	7	9
131	64	63	56	13	17	45	1	10
131	65	86	89	12	12	16	2	10
131	66	41	31	0	0	64	3	10
131	67	52	75	18	13	29	4	10
131	68	46	14	27	16	66	5	10
131	69	36	33	17	31	77	6	10
131	70	60	77	9	13	20	7	10
131	71	28	28	18	24	46	1	11
131	72	22	36	10	25	49	2	11
131	73	68	36	16	19	26	3	11
131	74	73	59	12	11	34	4	11
131	75	51	48	25	34	50	5	11
131	76	34	42	13	22	58	6	11
131	77	80	22	34	30	55	7	11
131	78	58	48	10	30	49	1	12
131	79	75	79	9	16	12	2	12
131	80	59	54	34	24	14	3	12
131	81	76	54	11	25	38	4	12
131	82	67	42	14	7	31	5	12
131	83	59	61	12	8	20	6	12
131	84	55	45	0	0	43	7	12
131	85	53	79	18	17	21	1	13
131	86	46	16	2	0	47	2	13
131	87	47	19	15	71	57	3	13
131	88	17	28	8	62	67	4	13
131	89	69	66	15	28	46	5	13
131	90	40	25	14	48	31	6	13
131	91	21	20	16	78	75	7	13
131	92	20	10	5	47	67	1	14
131	93	36	45	27	26	54	2	14
131	94	45	42	0	0	68	3	14
131	95	74	55	11	21	36	4	14
131	96	66	38	21	24	55	5	14
131	97	67	44	0	0	14	6	14
131	98	64	40	10	52	53	7	14
132	1	NA	NA	NA	NA	NA	1	1
132	2	NA	NA	NA	NA	NA	2	1
132	3	NA	NA	NA	NA	NA	3	1
132	4	100	100	57	0	0	4	1
132	5	100	100	0	0	0	5	1
132	6	54	100	0	0	100	6	1
132	7	49	56	55	0	82	7	1
132	8	58	53	2	6	53	1	2
132	9	0	0	51	93	98	2	2
132	10	9	20	79	72	80	3	2
132	11	63	56	38	56	61	4	2
132	12	53	98	14	11	0	5	2
132	13	55	69	26	0	25	6	2
132	14	25	37	64	70	66	7	2
132	15	55	71	8	0	9	1	3
132	16	46	30	11	58	74	2	3
132	17	NA	NA	NA	NA	NA	3	3
132	18	77	65	8	12	73	4	3
132	19	6	100	93	4	2	5	3
132	20	59	61	0	1	31	6	3
132	21	100	100	5	0	0	7	3
132	22	74	100	0	0	0	1	4
132	23	93	96	0	0	0	2	4
132	24	57	40	0	35	67	3	4
132	25	51	44	74	3	52	4	4
132	26	51	55	53	51	47	5	4
132	27	NA	NA	NA	NA	NA	6	4
132	28	84	56	55	0	55	7	4
132	29	100	100	0	0	0	1	5
132	30	NA	NA	NA	NA	NA	2	5
132	31	NA	NA	NA	NA	NA	3	5
132	32	66	66	51	0	14	4	5
132	33	53	52	50	41	51	5	5
132	34	94	100	12	0	0	6	5
132	35	100	100	0	0	0	7	5
132	36	70	100	0	0	0	1	6
132	37	100	15	0	0	85	2	6
132	38	59	100	0	0	0	3	6
132	39	71	100	0	0	0	4	6
132	40	64	69	42	16	36	5	6
132	41	78	90	0	0	0	6	6
132	42	92	100	0	0	0	7	6
132	43	100	100	0	0	0	1	7
132	44	70	45	22	32	45	2	7
132	45	42	24	0	0	3	3	7
132	46	NA	NA	NA	NA	NA	4	7
132	47	67	95	0	0	0	5	7
132	48	100	82	0	0	39	6	7
132	49	100	100	0	0	0	7	7
132	50	NA	NA	NA	NA	NA	1	8
132	51	100	100	63	0	0	2	8
132	52	98	100	0	0	0	3	8
132	53	53	100	0	0	0	4	8
132	54	98	100	0	0	0	5	8
132	55	52	64	0	0	0	6	8
132	56	100	100	52	0	0	7	8
132	57	100	94	0	0	0	1	9
132	58	80	94	0	0	0	2	9
132	59	100	100	0	0	0	3	9
132	60	100	100	0	0	0	4	9
132	61	100	100	0	0	0	5	9
132	62	100	100	0	0	1	6	9
132	63	100	100	0	0	0	7	9
132	64	55	37	0	0	87	1	10
132	65	52	72	0	0	76	2	10
132	66	NA	NA	NA	NA	NA	3	10
132	67	NA	NA	NA	NA	NA	4	10
132	68	NA	NA	NA	NA	NA	5	10
132	69	NA	NA	NA	NA	NA	6	10
132	70	100	100	0	5	0	7	10
132	71	NA	NA	NA	NA	NA	1	11
132	72	NA	NA	NA	NA	NA	2	11
132	73	NA	NA	NA	NA	NA	3	11
132	74	100	100	0	0	0	4	11
132	75	82	100	0	0	0	5	11
132	76	100	100	0	0	0	6	11
132	77	100	100	0	0	0	7	11
132	78	NA	NA	NA	NA	NA	1	12
132	79	NA	NA	NA	NA	NA	2	12
132	80	0	0	100	100	100	3	12
132	81	NA	NA	NA	NA	NA	4	12
132	82	NA	NA	NA	NA	NA	5	12
132	83	NA	NA	NA	NA	NA	6	12
132	84	54	51	0	100	0	7	12
132	85	51	100	0	0	0	1	13
132	86	NA	NA	NA	NA	NA	2	13
132	87	NA	NA	NA	NA	NA	3	13
132	88	NA	NA	NA	NA	NA	4	13
132	89	NA	NA	NA	NA	NA	5	13
132	90	NA	NA	NA	NA	NA	6	13
132	91	NA	NA	NA	NA	NA	7	13
132	92	52	100	6	0	0	1	14
132	93	NA	NA	NA	NA	NA	2	14
132	94	NA	NA	NA	NA	NA	3	14
132	95	60	100	0	0	100	4	14
132	96	64	100	41	42	94	5	14
132	97	NA	NA	NA	NA	NA	6	14
132	98	100	100	1	1	0	7	14
133	1	63	56	3	1	31	1	1
133	2	58	56	0	0	35	2	1
133	3	63	54	2	1	29	3	1
133	4	59	61	1	0	28	4	1
133	5	77	63	0	0	9	5	1
133	6	32	51	43	31	34	6	1
133	7	NA	NA	NA	NA	NA	7	1
133	8	54	51	2	1	23	1	2
133	9	52	55	0	0	30	2	2
133	10	52	51	0	0	24	3	2
133	11	NA	NA	NA	NA	NA	4	2
133	12	52	59	0	0	8	5	2
133	13	NA	NA	NA	NA	NA	6	2
133	14	87	66	0	0	11	7	2
133	15	55	55	1	1	37	1	3
133	16	62	53	0	0	14	2	3
133	17	64	69	0	0	20	3	3
133	18	50	56	2	0	14	4	3
133	19	45	42	0	15	46	5	3
133	20	51	50	0	11	15	6	3
133	21	NA	NA	NA	NA	NA	7	3
133	22	61	70	0	0	9	1	4
133	23	54	59	0	0	22	2	4
133	24	56	61	0	0	9	3	4
133	25	69	58	0	0	11	4	4
133	26	57	60	0	0	8	5	4
133	27	70	56	4	4	25	6	4
133	28	70	66	0	0	4	7	4
133	29	75	70	0	0	6	1	5
133	30	NA	NA	NA	NA	NA	2	5
133	31	NA	NA	NA	NA	NA	3	5
133	32	NA	NA	NA	NA	NA	4	5
133	33	NA	NA	NA	NA	NA	5	5
133	34	65	68	0	0	8	6	5
133	35	77	78	0	0	7	7	5
133	36	66	57	0	0	22	1	6
133	37	64	56	0	0	17	2	6
133	38	61	56	0	0	11	3	6
133	39	54	51	0	0	20	4	6
133	40	66	53	0	0	27	5	6
133	41	71	58	0	0	26	6	6
133	42	82	76	0	0	2	7	6
133	43	51	55	0	2	19	1	7
133	44	52	49	0	0	21	2	7
133	45	55	41	0	0	5	3	7
133	46	57	56	0	0	14	4	7
133	47	59	66	0	0	15	5	7
133	48	64	72	0	0	7	6	7
133	49	83	75	0	0	4	7	7
133	50	52	54	3	2	25	1	8
133	51	63	59	0	0	9	2	8
133	52	46	36	1	26	28	3	8
133	53	58	64	9	0	21	4	8
133	54	68	80	0	4	10	5	8
133	55	NA	NA	NA	NA	NA	6	8
133	56	NA	NA	NA	NA	NA	7	8
133	57	NA	NA	NA	NA	NA	1	9
133	58	57	56	0	0	8	2	9
133	59	66	53	0	0	16	3	9
133	60	62	64	0	0	26	4	9
133	61	68	55	0	6	11	5	9
133	62	NA	NA	NA	NA	NA	6	9
133	63	74	67	0	2	2	7	9
133	64	59	54	0	0	6	1	10
133	65	67	59	0	0	7	2	10
133	66	59	61	0	0	19	3	10
133	67	63	63	0	0	5	4	10
133	68	57	59	0	0	7	5	10
133	69	NA	NA	NA	NA	NA	6	10
133	70	83	80	0	0	0	7	10
133	71	62	50	0	8	24	1	11
133	72	56	64	0	1	11	2	11
133	73	59	53	0	0	13	3	11
133	74	62	64	0	0	5	4	11
133	75	NA	NA	NA	NA	NA	5	11
133	76	51	56	18	9	6	6	11
133	77	NA	NA	NA	NA	NA	7	11
133	78	NA	NA	NA	NA	NA	1	12
133	79	67	66	0	4	6	2	12
133	80	NA	NA	NA	NA	NA	3	12
133	81	78	70	0	0	5	4	12
133	82	80	74	0	0	3	5	12
133	83	88	71	0	0	0	6	12
133	84	85	79	0	0	0	7	12
133	85	56	56	0	0	14	1	13
133	86	57	61	0	0	13	2	13
133	87	59	62	0	0	7	3	13
133	88	55	65	0	0	10	4	13
133	89	54	67	0	6	9	5	13
133	90	63	56	0	5	18	6	13
133	91	82	71	0	0	4	7	13
133	92	57	52	0	0	22	1	14
133	93	51	49	0	0	17	2	14
133	94	53	52	7	0	19	3	14
133	95	47	47	0	1	19	4	14
133	96	62	55	0	0	11	5	14
133	97	69	67	0	0	4	6	14
133	98	77	67	0	0	0	7	14
134	1	NA	NA	NA	NA	NA	1	1
134	2	100	53	3	0	54	2	1
134	3	100	100	1	3	0	3	1
134	4	54	98	1	0	1	4	1
134	5	85	96	5	29	60	5	1
134	6	53	43	0	9	0	6	1
134	7	36	0	0	0	20	7	1
134	8	63	69	0	0	10	1	2
134	9	51	52	0	0	0	2	2
134	10	57	61	0	0	0	3	2
134	11	63	100	2	0	0	4	2
134	12	61	70	0	0	0	5	2
134	13	64	100	0	0	37	6	2
134	14	NA	NA	NA	NA	NA	7	2
134	15	60	100	0	0	0	1	3
134	16	79	96	0	1	0	2	3
134	17	62	81	5	1	0	3	3
134	18	20	27	63	60	78	4	3
134	19	58	57	0	7	28	5	3
134	20	100	100	0	0	0	6	3
134	21	78	31	0	0	54	7	3
134	22	61	41	0	20	59	1	4
134	23	73	28	0	0	55	2	4
134	24	62	51	0	0	45	3	4
134	25	72	38	2	0	0	4	4
134	26	54	46	4	0	0	5	4
134	27	31	5	63	13	82	6	4
134	28	65	60	49	0	0	7	4
134	29	28	30	0	0	1	1	5
134	30	48	32	23	14	27	2	5
134	31	53	46	0	6	30	3	5
134	32	78	55	0	10	18	4	5
134	33	47	34	0	0	46	5	5
134	34	66	60	9	0	25	6	5
134	35	57	45	2	0	0	7	5
134	36	73	38	0	0	23	1	6
134	37	55	39	11	0	40	2	6
134	38	51	43	0	0	43	3	6
134	39	46	40	0	0	41	4	6
134	40	71	43	30	0	32	5	6
134	41	70	85	7	2	10	6	6
134	42	64	63	0	0	43	7	6
134	43	66	52	1	0	3	1	7
134	44	73	60	0	0	25	2	7
134	45	66	69	0	0	35	3	7
134	46	70	56	0	0	29	4	7
134	47	56	45	6	0	31	5	7
134	48	61	60	3	0	29	6	7
134	49	65	52	10	0	0	7	7
134	50	71	64	0	1	8	1	8
134	51	60	57	23	0	21	2	8
134	52	76	57	19	13	48	3	8
134	53	63	65	0	68	0	4	8
134	54	NA	NA	NA	NA	NA	5	8
134	55	78	68	0	0	0	6	8
134	56	74	72	0	0	48	7	8
134	57	61	35	7	6	60	1	9
134	58	78	68	0	0	0	2	9
134	59	58	59	0	0	5	3	9
134	60	64	61	0	0	52	4	9
134	61	45	51	0	0	47	5	9
134	62	68	79	0	0	0	6	9
134	63	69	47	0	0	28	7	9
134	64	98	45	1	0	34	1	10
134	65	71	1	0	0	61	2	10
134	66	58	47	0	3	46	3	10
134	67	64	59	0	0	61	4	10
134	68	57	56	11	0	62	5	10
134	69	70	47	0	10	38	6	10
134	70	64	49	0	0	46	7	10
134	71	64	40	0	0	76	1	11
134	72	67	37	1	0	53	2	11
134	73	72	56	0	0	55	3	11
134	74	73	25	0	0	54	4	11
134	75	60	54	5	1	58	5	11
134	76	53	46	0	0	58	6	11
134	77	68	0	0	0	88	7	11
134	78	52	25	6	13	75	1	12
134	79	43	24	32	11	72	2	12
134	80	NA	NA	NA	NA	NA	3	12
134	81	NA	NA	NA	NA	NA	4	12
134	82	NA	NA	NA	NA	NA	5	12
134	83	66	60	0	0	32	6	12
134	84	63	58	0	0	0	7	12
134	85	64	51	0	0	35	1	13
134	86	62	50	0	0	1	2	13
134	87	76	58	0	0	43	3	13
134	88	76	55	0	0	54	4	13
134	89	34	32	59	0	66	5	13
134	90	62	58	24	0	45	6	13
134	91	68	72	31	0	34	7	13
134	92	63	54	5	0	64	1	14
134	93	47	29	21	5	64	2	14
134	94	61	44	0	0	61	3	14
134	95	58	70	31	11	65	4	14
134	96	65	43	16	0	68	5	14
134	97	63	26	8	4	61	6	14
134	98	62	34	14	8	66	7	14
135	1	62	79	8	4	22	1	1
135	2	73	68	17	6	49	2	1
135	3	45	64	8	13	23	3	1
135	4	23	35	88	59	85	4	1
135	5	76	62	0	0	19	5	1
135	6	24	67	29	11	42	6	1
135	7	73	72	10	0	7	7	1
135	8	38	6	33	14	77	1	2
135	9	54	38	15	40	77	2	2
135	10	62	92	10	10	13	3	2
135	11	44	87	8	11	11	4	2
135	12	12	10	21	19	93	5	2
135	13	61	43	56	6	74	6	2
135	14	51	45	3	13	45	7	2
135	15	51	64	8	1	51	1	3
135	16	58	73	6	5	12	2	3
135	17	NA	NA	NA	NA	NA	3	3
135	18	42	24	28	0	63	4	3
135	19	13	35	75	79	62	5	3
135	20	58	23	4	10	13	6	3
135	21	58	43	0	0	43	7	3
135	22	75	72	11	8	6	1	4
135	23	68	70	0	8	25	2	4
135	24	NA	NA	NA	NA	NA	3	4
135	25	23	49	0	0	48	4	4
135	26	2	0	0	35	1	5	4
135	27	53	35	16	45	52	6	4
135	28	28	16	74	47	54	7	4
135	29	NA	NA	NA	NA	NA	1	5
135	30	75	72	3	0	20	2	5
135	31	75	68	0	0	0	3	5
135	32	82	75	0	0	27	4	5
135	33	27	42	18	10	47	5	5
135	34	36	64	75	43	28	6	5
135	35	70	79	12	0	4	7	5
135	36	74	90	3	6	11	1	6
135	37	28	38	0	0	58	2	6
135	38	47	14	30	0	72	3	6
135	39	45	86	13	0	17	4	6
135	40	27	22	81	27	19	5	6
135	41	58	77	0	0	17	6	6
135	42	57	56	5	6	46	7	6
135	43	56	81	15	1	25	1	7
135	44	15	30	17	2	78	2	7
135	45	0	68	0	4	30	3	7
135	46	18	31	0	0	42	4	7
135	47	16	44	50	38	66	5	7
135	48	65	76	5	0	12	6	7
135	49	26	41	0	0	56	7	7
135	50	NA	NA	NA	NA	NA	1	8
135	51	NA	NA	NA	NA	NA	2	8
135	52	78	82	8	0	12	3	8
135	53	54	11	53	30	68	4	8
135	54	58	42	0	16	10	5	8
135	55	8	20	72	66	62	6	8
135	56	8	31	70	59	77	7	8
135	57	47	47	11	0	19	1	9
135	58	6	8	66	62	62	2	9
135	59	35	0	16	65	17	3	9
135	60	59	80	14	3	21	4	9
135	61	74	79	6	2	19	5	9
135	62	16	28	33	9	56	6	9
135	63	49	57	7	8	50	7	9
135	64	NA	NA	NA	NA	NA	1	10
135	65	30	33	50	8	47	2	10
135	66	6	27	62	50	62	3	10
135	67	18	59	33	9	40	4	10
135	68	36	51	38	0	56	5	10
135	69	44	84	4	7	21	6	10
135	70	3	36	12	29	48	7	10
135	71	66	13	8	0	8	1	11
135	72	37	46	6	7	44	2	11
135	73	23	50	21	10	48	3	11
135	74	8	24	65	0	74	4	11
135	75	42	76	16	9	22	5	11
135	76	75	94	10	9	5	6	11
135	77	0	31	0	0	0	7	11
135	78	64	54	17	10	32	1	12
135	79	71	81	0	0	9	2	12
135	80	23	41	28	0	71	3	12
135	81	0	24	63	40	78	4	12
135	82	85	88	0	0	16	5	12
135	83	NA	NA	NA	NA	NA	6	12
135	84	25	56	15	0	38	7	12
135	85	60	60	7	3	36	1	13
135	86	32	32	46	8	68	2	13
135	87	65	75	3	0	10	3	13
135	88	47	89	0	9	9	4	13
135	89	72	80	0	0	14	5	13
135	90	72	60	2	12	46	6	13
135	91	11	67	0	0	19	7	13
135	92	63	64	4	0	24	1	14
135	93	59	71	0	0	24	2	14
135	94	87	81	0	10	0	3	14
135	95	74	72	0	0	13	4	14
135	96	83	73	0	0	6	5	14
135	97	6	24	46	10	80	6	14
135	98	0	10	46	13	62	7	14
136	1	NA	NA	NA	NA	NA	1	1
136	2	38	42	0	4	60	2	1
136	3	59	69	0	1	34	3	1
136	4	29	68	0	0	33	4	1
136	5	71	57	0	0	20	5	1
136	6	78	65	0	0	0	6	1
136	7	83	84	0	0	0	7	1
136	8	30	70	42	33	17	1	2
136	9	66	68	0	0	24	2	2
136	10	37	76	46	0	0	3	2
136	11	32	60	36	0	0	4	2
136	12	52	65	0	0	0	5	2
136	13	54	67	0	0	19	6	2
136	14	63	100	0	0	0	7	2
136	15	55	100	0	0	0	1	3
136	16	55	68	0	0	0	2	3
136	17	60	62	0	0	0	3	3
136	18	62	59	0	0	0	4	3
136	19	54	61	0	0	0	5	3
136	20	60	64	0	0	0	6	3
136	21	60	78	0	0	0	7	3
136	22	48	46	0	0	42	1	4
136	23	54	42	0	0	51	2	4
136	24	56	80	0	0	0	3	4
136	25	48	32	0	0	18	4	4
136	26	50	61	0	0	0	5	4
136	27	57	74	0	0	17	6	4
136	28	100	100	0	0	0	7	4
136	29	42	34	0	0	50	1	5
136	30	72	22	0	0	39	2	5
136	31	67	88	0	0	0	3	5
136	32	70	62	0	0	31	4	5
136	33	68	100	0	0	0	5	5
136	34	100	100	0	0	0	6	5
136	35	60	100	0	0	19	7	5
136	36	74	79	0	0	25	1	6
136	37	54	58	0	0	22	2	6
136	38	68	75	0	0	0	3	6
136	39	66	76	0	0	0	4	6
136	40	63	0	0	0	0	5	6
136	41	46	100	0	0	46	6	6
136	42	69	70	0	0	0	7	6
136	43	60	80	0	0	16	1	7
136	44	61	85	0	0	21	2	7
136	45	49	70	0	0	13	3	7
136	46	70	71	0	0	18	4	7
136	47	50	100	0	0	25	5	7
136	48	52	44	0	0	41	6	7
136	49	66	80	0	0	21	7	7
136	50	55	57	0	0	28	1	8
136	51	53	70	0	0	24	2	8
136	52	55	49	0	0	26	3	8
136	53	42	100	0	0	0	4	8
136	54	45	44	0	0	62	5	8
136	55	69	100	0	0	0	6	8
136	56	80	86	0	0	19	7	8
136	57	59	83	0	0	4	1	9
136	58	64	90	0	0	18	2	9
136	59	59	58	0	0	24	3	9
136	60	55	58	0	0	12	4	9
136	61	56	89	0	0	14	5	9
136	62	53	82	0	0	5	6	9
136	63	75	18	0	0	38	7	9
136	64	55	67	0	0	23	1	10
136	65	55	75	0	0	11	2	10
136	66	54	80	0	0	8	3	10
136	67	52	72	0	0	0	4	10
136	68	56	74	0	0	0	5	10
136	69	49	82	0	0	37	6	10
136	70	34	30	0	20	44	7	10
136	71	22	32	51	0	53	1	11
136	72	54	71	0	0	0	2	11
136	73	52	45	5	0	59	3	11
136	74	54	64	0	0	10	4	11
136	75	60	96	0	0	0	5	11
136	76	68	85	0	0	16	6	11
136	77	80	100	0	0	0	7	11
136	78	37	26	24	0	60	1	12
136	79	43	27	32	0	84	2	12
136	80	60	81	0	0	11	3	12
136	81	70	67	0	0	20	4	12
136	82	55	67	0	0	23	5	12
136	83	84	77	0	0	0	6	12
136	84	74	100	0	0	0	7	12
136	85	67	100	0	0	0	1	13
136	86	73	82	0	0	15	2	13
136	87	65	75	0	0	19	3	13
136	88	56	79	21	0	15	4	13
