id	pt_num	day	beep	counter	timestamp	date	dyad	afraid	ashamed	distressed	guilty	hostile	irritable	jittery	nervous	scared	upset	frightened	shaky	angry	scornful	disgusted	loathing	sad	blue	downhearted	alone	lonely	active	alert	attentive	determined	enthusiastic	excited	inspired	interested	proud	strong
80841	8084	20	4	199	37937	936	2	3	3	4	3	3	5	3	4	3	4	3	3	3	3	3	3	3	3	4	5	5	6	6	5	5	5	5	5	5	6	5
80841	8084	20	5	200	37938	936	2	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	6	3	6	5	6	3	5	5	6	5	5	5
80841	8084	20	6	201	37942	936	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	3	6	6	5	5
80841	8084	20	7	202	37943	936	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	6	3	5	6	5	3	5	5
80841	8084	20	8	203	37945	936	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	5	3	3	5	3	3	6	5
80841	8084	20	9	204	37946	936	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	6	5	5	5	3	5	5	5
80841	8084	20	10	205	37948	936	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	7	3	5	5	5	5	5	5	5	5	3	5
80841	8084	21	1	207	38027	940	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	6	5	5	5	6	3	6	5	5
80841	8084	21	2	208	38029	940	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	5	6	6	6	6	3	5
80841	8084	21	3	209	38030	940	2	3	6	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	7	4	5	6	6	5	5	5	6	6	5	6
80841	8084	21	4	210	38031	940	2	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	3	3	7	5	5	6	6	5	5	6	6	5	5	3
80841	8084	21	5	211	38034	940	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	5	6	6	5	5	5	6
80841	8084	21	6	212	38035	940	2	3	3	3	3	3	4	3	6	3	3	3	3	3	3	3	3	3	3	3	3	4	6	5	5	5	4	5	6	5	3	5
80841	8084	21	7	213	38038	940	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	6	5	6	5	6	6	3	3	5	3
80841	8084	21	8	214	38039	940	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	6	5	5	6	4	5
80841	8084	21	9	215	38040	940	2	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	5	5	5	6	5	5	5	6	3	6
80860	8086	1	1	1	39082	983	1	3	4	3	4	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	6	5	4	5	4	3	5	3	3
80860	8086	1	2	2	39085	983	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	5	3	5	4	3	5	3	3
80860	8086	1	3	3	39100	983	1	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	5	5	4	5	4	4	5	4	3
80860	8086	1	4	4	39105	983	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	6	3	4	3	3	5	3	3
80860	8086	1	5	5	39107	983	1	3	4	4	4	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	3	4	6	6	3	6	5	5	6	5	3
80860	8086	1	6	6	39118	983	1	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	6	5	5	5	4	5	5	3	3
80860	8086	2	1	8	39195	987	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	4	3	3	3	3
80860	8086	2	2	9	39196	987	1	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	4	4	4	3	4	3	3
80860	8086	2	3	10	39212	987	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	4	4	4	4	3	3
80860	8086	2	4	11	39214	987	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	5	3	3
80860	8086	2	5	12	39215	987	1	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	4	3	3	3	3	5	3	3
80860	8086	2	6	13	39216	987	1	3	3	3	3	4	3	3	3	3	4	3	3	3	4	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3
80860	8086	3	1	15	39346	991	1	3	3	3	3	3	4	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	5	5	4	3	3	3	5	3	3
80860	8086	4	1	17	36383	1085	1	4	4	4	4	3	4	3	3	4	4	4	3	4	3	4	4	4	4	4	4	4	4	6	4	4	3	3	3	5	3	4
80860	8086	5	1	19	36675	1091	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	4	3	6	4	3	5	5	3	6	3	3
80860	8086	5	2	20	36683	1091	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	5	5	3	5	3	3	5	3	3
80860	8086	6	1	22	36984	1097	1	3	4	4	4	3	4	3	3	3	3	3	3	3	3	3	3	5	4	4	4	5	3	5	5	3	5	4	3	5	3	3
80861	8086	1	1	1	39086	983	2	3	3	3	3	3	4	3	4	3	4	3	3	3	3	3	3	4	3	3	3	3	4	4	5	4	4	3	3	5	3	3
80861	8086	1	2	2	39093	983	2	3	4	3	3	3	3	3	4	3	4	3	3	3	3	3	3	4	3	3	3	3	3	4	5	3	3	3	3	4	3	3
80861	8086	1	3	3	39101	983	2	4	3	4	3	3	4	3	5	4	4	3	3	3	3	3	3	5	5	5	4	4	3	4	4	3	3	3	3	4	3	4
80861	8086	1	4	4	39104	983	2	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	5	5	4	3	3	3	5	3	3
80861	8086	1	5	5	39112	983	2	3	3	4	3	5	5	3	4	3	4	3	3	3	3	3	3	4	4	4	4	3	3	5	5	3	3	3	3	4	3	3
80861	8086	1	6	6	39116	983	2	4	3	4	3	4	5	3	4	3	4	3	3	3	3	3	3	4	4	4	3	3	3	5	5	4	3	3	3	4	3	3
80861	8086	2	1	8	39200	987	2	4	4	4	4	3	3	3	4	3	4	3	3	3	3	3	3	4	3	4	3	3	3	5	5	4	4	3	4	4	3	4
80861	8086	2	2	9	39201	987	2	3	3	3	3	3	3	3	4	4	4	3	3	3	3	3	3	4	3	4	3	3	3	5	4	4	5	3	4	5	4	3
80861	8086	2	3	10	39206	987	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	4	5	4	3	4	4	3	5
80861	8086	2	4	11	39207	987	2	3	3	3	3	3	4	3	4	3	4	3	3	3	3	3	3	3	4	4	3	3	3	3	4	3	3	3	3	5	3	3
80861	8086	2	5	12	39213	987	2	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	3	3	3	4	3	4
80861	8086	2	6	13	39222	987	2	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	3	4	4	3	3	3	3	4	3	3
80861	8086	3	1	15	39332	991	2	3	3	4	4	3	4	3	4	3	5	3	3	3	3	3	3	5	5	5	4	4	3	4	4	3	3	3	3	3	3	4
80861	8086	3	2	16	39343	991	2	3	3	4	4	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3
80861	8086	3	3	17	39351	991	2	3	4	6	5	3	5	3	5	3	6	3	3	3	3	3	3	6	6	4	5	3	3	4	5	3	3	3	3	3	3	3
80861	8086	4	1	19	39445	995	2	3	3	4	3	3	3	3	4	3	4	3	3	3	3	3	3	4	4	4	4	4	4	6	6	4	4	4	4	5	3	4
80861	8086	4	2	20	39446	995	2	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	4	3	3
80861	8086	4	3	21	39447	995	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	6	4	5	4	3	6	3	3
80861	8086	4	4	22	39449	995	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	4	4	3	3	3	5	5	3	3	3	3	4	3	4
80861	8086	4	5	23	39460	995	2	3	4	6	3	3	3	3	6	4	7	3	3	3	3	3	3	7	7	7	5	4	3	4	3	3	3	3	3	3	3	3
80861	8086	5	1	25	39529	999	2	3	3	4	3	3	3	3	4	3	4	3	3	3	3	3	3	4	4	4	3	4	3	4	4	3	3	3	3	3	3	3
80861	8086	5	2	26	39531	999	2	3	3	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	4	3	3	3	5	6	3	4	3	3	5	3	3
80861	8086	5	3	27	39532	999	2	3	3	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	4	3	4	3	5	4	3	3	3	3	4	3	3
80861	8086	5	4	28	39533	999	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	4	3	3	6	3	3
80861	8086	6	1	30	39612	1003	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	5	3	3
80861	8086	6	2	31	39613	1003	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	4	3	3	5	3	3
80861	8086	6	3	32	39614	1003	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	4	3	3	3	3	3	3	3
80861	8086	6	4	33	39615	1003	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	4	4	3	5	5	3	4	4	3	4	3	4
80861	8086	6	5	34	39618	1003	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	4	5	3	3
80861	8086	6	6	35	39619	1003	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	6	3	5	4	3	6	3	3
80861	8086	7	1	37	39695	1007	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	4	3	3	3	4	3	3
80861	8086	7	2	38	39696	1007	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	5	3	3
80861	8086	7	3	39	39697	1007	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	3	3	3	5	5	3	3	3	3	3	3	3
80861	8086	7	4	40	39704	1007	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	3	3	3	3	5	4	3	3	3	3	3	3	4
80861	8086	7	5	41	39709	1007	2	3	3	4	3	3	3	3	5	3	4	3	3	3	3	3	3	3	5	4	4	4	3	4	4	3	3	3	3	3	3	3
80861	8086	7	6	42	39712	1007	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	3	3	5	4	3	3	3	3	5	3	3
80861	8086	8	1	44	39798	1011	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	4	3	3
80861	8086	8	2	45	39811	1011	2	3	3	3	3	3	3	3	5	3	4	3	3	3	3	3	3	4	5	5	3	4	3	5	5	3	3	3	3	3	3	3
80861	8086	8	3	46	39814	1011	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	4	3	3	5	3	4
80861	8086	9	1	48	39896	1015	2	3	3	4	3	3	3	3	5	3	4	3	3	3	3	3	3	4	4	5	4	3	3	5	5	3	3	3	3	3	3	3
80861	8086	10	1	50	39957	1018	2	4	3	4	3	3	3	3	5	4	4	3	3	3	3	3	3	3	5	4	4	3	3	4	3	3	3	3	3	3	3	3
80861	8086	11	1	52	40007	1021	2	3	3	3	3	3	4	3	4	3	4	3	3	3	3	3	3	3	4	4	3	3	3	5	3	4	3	3	3	4	3	3
80861	8086	11	2	53	40014	1021	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	5	4	4	4	3	4	3	4
80861	8086	12	1	55	40075	1024	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	4	6	5	5	6	3	3
80861	8086	12	2	56	40076	1024	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	3	5	5	6	6	4	3
80861	8086	13	1	58	40096	1026	2	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	4	3	3	3	6	5	4	4	3	3	5	3	3
80861	8086	14	1	60	40117	1028	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	6	4	3	3	3	4	3	3
80861	8086	14	2	61	40128	1028	2	3	3	4	3	3	3	3	5	3	3	3	3	3	3	3	3	3	4	4	4	3	3	5	4	4	3	3	3	3	3	3
80861	8086	14	3	62	40132	1028	2	3	3	3	3	3	5	3	4	3	3	3	3	3	3	3	3	3	3	4	3	3	3	6	6	5	3	3	3	4	3	3
80861	8086	14	4	63	40134	1028	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	4	4	3	6	3	3
80861	8086	14	5	64	40135	1028	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	4	5	5	4	6	4	4
80861	8086	14	6	65	40139	1028	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	3	3	3	4	3	3
80861	8086	15	1	67	34643	1034	2	3	3	3	3	3	5	3	4	3	4	3	3	3	3	3	3	4	4	4	3	3	3	4	4	3	3	3	3	3	3	3
80861	8086	16	1	69	34741	1037	2	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	3	3	3	3	5	5	5	3	3	3	3	3	3
80861	8086	17	1	71	34846	1040	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	4	4	4	4	3	4
80861	8086	17	2	72	34852	1040	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	6	5	4	3	4	5	3	4
80861	8086	18	1	74	35044	1046	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	3	3	3	3	5	3	4
80861	8086	19	1	76	35150	1049	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	4	4	4	4	6	3	3
80861	8086	19	2	77	35156	1049	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	4	3	3	3	4	3	3
80861	8086	19	3	78	35170	1049	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	6	5	4	3	3	5	3	3
80861	8086	19	4	79	35172	1049	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	3	3	4	5	3	4
80861	8086	19	5	80	35173	1049	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	6	3	4	4	4	6	3	3
80861	8086	20	1	82	35257	1052	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	3	3	3	4	3	3
80861	8086	20	2	83	35265	1052	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	5	4	4	3	4	3	4
80861	8086	20	3	84	35267	1052	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3
80861	8086	21	1	86	35393	1055	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	3	3	3	3	3	3
80861	8086	21	2	87	35401	1055	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	3	3	3	3	4	3	3
80861	8086	22	1	89	35666	1064	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	5	3	5	5	3	5	3	3
80861	8086	22	2	90	35667	1064	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	3	5	5	4	5	3	3
80861	8086	22	3	91	35668	1064	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	4	4	4	4	5	4	4
80861	8086	23	1	93	35747	1067	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	4	3	3	3	4	4	3	3
80861	8086	24	1	95	35836	1070	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	4	3	3	4	3	3
80861	8086	24	2	96	35837	1070	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	3	5	5	4	6	4	3
80861	8086	25	1	98	36275	1082	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	3	4	5	5	5	3	3	3	4	3	3
80861	8086	26	1	100	36400	1085	2	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	4	3	3	3	4	4	4	3	3	3	3	3	3
80861	8086	26	2	101	36404	1085	2	3	3	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	3	3	3	3	5	4	4	3	3	3	4	3	3
80861	8086	26	3	102	36405	1085	2	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	4	3	3	3	5	6	3	3	3	3	5	3	3
80861	8086	26	4	103	36407	1085	2	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	3	3	5	5	4	4	3	3	3	4	3	3
80861	8086	26	5	104	36412	1085	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	4	3	3
80861	8086	27	1	106	36556	1088	2	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	4	4	3	3	3	3	3	3	3	3	3	3	3
80861	8086	27	2	107	36559	1088	2	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	3	3	3	4	4	3	4	3	3	4	3	3
80861	8086	27	3	108	36560	1088	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	3	3	4	3	5	3	3
80861	8086	27	4	109	36566	1088	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	4	3	3
80861	8086	27	5	110	36570	1088	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	4	4	4	6	4	3
80861	8086	28	1	112	36708	1091	2	3	3	5	3	3	3	3	4	3	5	3	3	3	3	3	3	4	5	4	3	3	3	4	4	3	3	3	3	3	3	3
80861	8086	29	1	114	36837	1094	2	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	3	3	5	5	3	3	3	3	4	3	3
80861	8086	29	2	115	36848	1094	2	3	3	4	3	3	3	3	5	3	5	3	3	3	3	3	3	3	4	4	3	3	3	4	4	3	3	3	3	3	3	3
80861	8086	29	3	116	36860	1094	2	3	4	3	3	3	4	3	4	3	4	3	3	3	3	3	3	3	4	4	3	3	3	5	5	3	3	3	3	5	3	3
80861	8086	30	1	118	37017	1097	2	3	4	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	4	3	3	3	4	4	3	3	3	3	4	3	3
80861	8086	30	2	119	37018	1097	2	3	4	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	4	4	4	3	3	5	5	3	3	3	3	4	3	3
80861	8086	30	3	120	37023	1097	2	3	3	3	3	3	4	3	4	3	4	3	3	3	3	3	3	3	4	3	3	3	3	4	4	5	3	3	3	3	3	3
80861	8086	31	1	122	37146	1100	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3
80861	8086	31	2	123	37147	1100	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	3	3	3	5	4	4	3	3	3	4	3	3
80861	8086	31	3	124	37151	1100	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	4	3	3	3	3	3	3	3	3
80861	8086	31	4	125	37152	1100	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	4	3	4	5	4	4	3	3	3	4	3	3
80861	8086	32	1	127	37234	1103	2	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	4	4	3	3	3	4	4	3	3	3	3	4	4	3
80861	8086	32	2	128	37235	1103	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	3	4	3	3	6	3	3
80861	8086	32	3	129	37241	1103	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	5	3	3
80861	8086	32	4	130	37271	1103	2	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	3	3	3	3	5	5	3	3	3	3	5	3	3
80861	8086	32	5	131	37272	1103	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	4	4	3	3	5	3	3
80861	8086	32	6	132	37273	1103	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	4	5	3	3	3	3	4	3	3
80880	8088	1	1	1	39086	983	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	5	4	4	5	3	4	4	4
80880	8088	1	2	2	39087	983	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	4	4	4	3	4	4	4
80880	8088	1	3	3	39089	983	1	5	3	5	3	5	5	3	5	5	5	5	3	5	4	5	4	5	5	5	5	4	4	4	4	4	3	3	3	4	3	3
80880	8088	1	4	4	39090	983	1	5	4	5	4	5	5	3	4	5	5	5	3	5	4	4	4	5	5	5	4	5	4	5	4	4	3	4	4	4	3	4
80880	8088	1	5	5	39094	983	1	3	4	4	4	4	4	NA	4	3	4	3	3	4	NA	4	3	4	4	4	4	4	6	6	6	4	4	3	3	4	4	5
80880	8088	1	6	6	39098	983	1	3	4	4	4	4	4	3	4	3	4	3	3	3	4	4	3	4	4	4	4	4	5	5	5	4	4	3	3	4	4	4
80880	8088	1	7	7	39108	983	1	3	3	3	3	3	4	3	4	3	3	3	3	4	3	3	3	4	4	4	4	4	6	6	5	4	4	4	4	4	4	5
80880	8088	1	8	8	39109	983	1	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	7	5	5	4	4	3	4	4	5
80880	8088	1	9	9	39115	983	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	6	6	6	5	5	4	5	5	5	5
80880	8088	1	10	10	39117	983	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	6	5	5	5	3	5	5	5
80880	8088	2	1	12	39194	987	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	5	4	4	5	5	4	4
80880	8088	2	2	13	39202	987	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	4	3	4	3	4	4	4
80880	8088	2	3	14	39205	987	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	4	5	3	3	3	4	4	4
80880	8088	2	4	15	39218	987	1	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	4	5
80880	8088	2	5	16	39219	987	1	4	3	4	3	4	4	3	4	4	5	4	3	4	4	5	3	4	4	5	4	4	4	4	4	4	3	3	3	3	3	3
80880	8088	3	1	18	39328	991	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4
80880	8088	3	2	19	39334	991	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	5	6	6	4	5	4	5
80880	8088	3	3	20	39336	991	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	6	7	6	7	7	5	6	5	6
80880	8088	3	4	21	39338	991	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	5	6	5	5	4	4	4	4	4	4
80880	8088	3	5	22	39339	991	1	4	3	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	5	5	5	5	5	4	5
80880	8088	3	6	23	39353	991	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	6	5	5	5	5	6	5	4
80880	8088	3	7	24	39355	991	1	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	5	5	5	4	4	4	4	4	4
80880	8088	4	1	26	39443	995	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	5	3	5	3	4	3	5	3	4	4
80880	8088	4	2	27	39453	995	1	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	4	4	4	4	3	4	4	4
80880	8088	5	1	29	39602	1003	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	5	3	4	4	4
80880	8088	5	2	30	39603	1003	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	4	5	4	4	4	4	4
80880	8088	5	3	31	39604	1003	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	5	5	5	5	5	5	5
80880	8088	5	4	32	39606	1003	1	4	3	5	4	5	6	4	5	4	6	5	4	5	6	6	7	6	5	5	5	5	4	5	5	3	4	3	3	4	3	4
80880	8088	5	5	33	39608	1003	1	5	4	6	4	5	6	3	5	5	7	5	4	6	5	6	6	6	6	6	6	5	3	5	3	3	3	3	3	3	4	3
80880	8088	5	6	34	39611	1003	1	4	4	5	3	5	6	3	5	5	6	4	4	6	6	6	4	5	5	6	5	4	4	4	4	4	3	3	3	3	4	3
80880	8088	5	7	35	39616	1003	1	4	3	4	4	4	4	3	4	4	4	4	3	4	3	4	4	5	5	3	4	5	4	4	4	4	3	3	3	3	4	3
80880	8088	5	8	36	39623	1003	1	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	4	4	6	6	5	5	6	5	3	5	5	4
80880	8088	5	9	37	39624	1003	1	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	5	5	5	3	5	4	5	3	5
80880	8088	5	10	38	39625	1003	1	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	7	7	6	6	6	6	6	6	6
80880	8088	5	11	39	39626	1003	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	5	5	6	5	4	4	4	4	5	5
