id	day	beep	date	hour	minute	start_date	first_beep	optimistic_setback	talkative	difficulty_starting	sad	curious	persistent	worries	inventive	starts_arguments	depressed	less_active	assumes_best	relaxed	rarely_excited	fascinated_art	assertive	careless	finds_fault	controls_emotions	values_beauty	moody	messy	others_charge	poetry_boring	compassionate	neat_tidy	enthusiastic	reliable	rude	tense	little_creativity	energetic	quiet	original	dependable	lazy	deep_thinker	forgiving	helpful	emotionally_stable	polite	difficulty_imagining	little_sympathy	dominant	influence_hard	efficient	outgoing	secure_comfortable	avoids_intellectual	disorganized	few_artistic	suspicious	respectful	systematic	little_abstract	rarely_anxious	temperamental	shy	cold	irresponsible	mating	positivity	intellect	negativity	adversity	sociality	duty	deception	guilty	attentive	angry	content	goal_directed	happy	afraid	proud	excited	purposeful	in_class	late	sick	procrastinating	lost_something	bored_schoolwork	excited_schoolwork	music	anxious_schoolwork	studying	argument_family	argument_friend	internet	tired	forgot_something	interacted_family	tv	lonely	interacted_friend	sleeping
147	1	3	2019-09-24	17	1	2019-09-23	9	3	NA	NA	1	4	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	4	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	NA	3	NA	3	NA	NA	2	2	1	1	1	2	1	1	1	4	1	3	3	3	1	3	3	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
147	1	4	2019-09-24	21	1	2019-09-23	9	NA	1	NA	1	3	4	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	2	NA	4	NA	NA	NA	NA	3	NA	2	2	2	1	1	1	3	1	3	4	2	4	3	3	3	3	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
147	1	1	2019-09-24	9	5	2019-09-23	9	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	4	1	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1	2	NA	NA	3	1	NA	NA	NA	NA	NA	NA	1	2	1	1	1	1	2	1	1	1	1	4	5	4	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
147	2	2	2019-09-25	14	26	2019-09-23	9	NA	NA	NA	2	NA	NA	2	3	NA	NA	NA	NA	4	3	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	4	NA	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	1	1	3	1	1	3	3	1	2	4	2	4	4	4	2	3	3	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
147	2	3	2019-09-25	17	20	2019-09-23	9	NA	NA	2	NA	3	NA	1	NA	NA	4	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	1	2	1	2	1	1	1	1	4	4	3	3	2	3	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
147	2	4	2019-09-25	21	5	2019-09-23	9	NA	NA	NA	4	NA	NA	4	3	NA	4	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	3	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	4	NA	NA	NA	NA	3	NA	NA	3	2	NA	3	2	3	2	1	3	2	2	NA	3	3	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
147	2	1	2019-09-25	9	48	2019-09-23	9	NA	NA	NA	3	NA	NA	3	NA	NA	NA	3	NA	3	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	3	NA	NA	NA	NA	3	NA	NA	NA	3	NA	NA	NA	3	NA	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	1	2	1	2	1	1	2	1	3	3	3	3	3	3	3	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
147	3	2	2019-09-26	14	16	2019-09-23	9	NA	NA	NA	2	NA	NA	3	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	1	2	3	2	1	2	3	1	2	4	3	3	4	3	2	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	3	1	2019-09-26	9	1	2019-09-23	9	NA	NA	3	3	NA	NA	4	3	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	4	NA	3	NA	NA	NA	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	3	NA	2	2	1	1	1	1	2	1	3	3	3	3	3	4	3	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
147	4	2	2019-09-27	13	21	2019-09-23	9	NA	3	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	4	NA	NA	3	NA	NA	3	NA	NA	NA	NA	4	NA	NA	NA	2	2	NA	4	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	1	1	1	1	1	2	4	2	4	3	3	2	2	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
147	4	4	2019-09-27	21	17	2019-09-23	9	NA	NA	NA	2	NA	NA	2	NA	2	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	1	1	1	1	1	3	1	1	1	4	2	3	3	3	2	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
147	4	1	2019-09-27	9	49	2019-09-23	9	NA	NA	4	2	NA	NA	2	3	2	2	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	3	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	1	2	1	1	1	1	2	1	2	3	2	3	2	3	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
147	5	2	2019-09-28	13	8	2019-09-23	9	NA	4	NA	2	4	NA	2	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	4	NA	NA	NA	NA	NA	NA	3	NA	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	3	NA	1	1	1	3	1	1	NA	4	2	4	3	4	2	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
147	5	4	2019-09-28	21	38	2019-09-23	9	NA	4	NA	2	NA	NA	2	4	2	NA	NA	NA	NA	NA	NA	4	3	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	2	1	3	2	1	1	3	1	1	2	4	2	4	3	4	2	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
147	6	2	2019-09-29	13	2	2019-09-23	9	NA	NA	NA	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	2	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	5	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	1	1	3	3	1	NA	3	1	1	5	2	2	5	2	2	3	3	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
147	6	3	2019-09-29	17	5	2019-09-23	9	NA	2	4	2	NA	2	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	3	3	1	1	1	1	2	2	2	3	3	3	1	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	6	4	2019-09-29	21	7	2019-09-23	9	NA	NA	NA	2	NA	2	2	NA	NA	NA	NA	4	NA	NA	NA	3	NA	NA	4	NA	NA	NA	NA	NA	NA	2	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	1	3	3	1	1	3	1	4	2	2	3	2	3	2	1	2	4	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
147	6	1	2019-09-29	9	2	2019-09-23	9	NA	NA	NA	2	2	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	2	1	2	1	2	1	1	3	NA	2	4	2	4	2	3	2	4	4	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
147	7	2	2019-09-30	14	24	2019-09-23	9	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	5	NA	NA	NA	NA	2	NA	5	NA	NA	NA	NA	1	NA	1	1	1	3	1	1	3	1	1	1	5	2	5	5	1	2	5	5	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
147	7	4	2019-09-30	22	5	2019-09-23	9	NA	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	5	NA	NA	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	1	1	NA	NA	2	3	1	1	3	3	1	1	1	1	5	5	3	1	5	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
147	7	1	2019-09-30	9	25	2019-09-23	9	NA	NA	NA	3	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	3	3	4	NA	NA	NA	3	NA	NA	NA	3	NA	NA	NA	NA	2	2	1	2	1	1	2	1	3	3	3	3	2	3	4	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
148	8	4	2019-10-01	0	41	2019-09-23	9	NA	NA	NA	2	NA	1	4	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	1	1	1	3	3	1	2	4	1	4	4	4	1	4	4	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
148	8	3	2019-10-01	18	26	2019-09-23	9	NA	NA	NA	1	4	NA	2	NA	NA	1	NA	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	4	NA	5	NA	NA	NA	NA	NA	NA	NA	1	3	2	1	2	1	3	1	2	4	2	4	4	4	2	2	2	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
148	8	1	2019-10-01	9	25	2019-09-23	9	NA	5	NA	1	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	2	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	4	1	3	2	1	1	3	2	1	1	4	2	4	4	4	2	2	5	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
148	17	1	2019-10-10	9	33	2019-09-23	9	NA	1	4	2	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	4	NA	NA	NA	3	NA	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	1	2	2	2	1	1	3	1	2	2	2	2	4	2	4	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
148	18	4	2019-10-11	2	47	2019-09-23	9	NA	NA	NA	4	NA	NA	4	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA	2	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	4	2	NA	NA	4	NA	1	2	2	2	1	2	3	1	1	1	1	2	4	2	4	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
148	24	3	2019-10-17	17	47	2019-09-23	9	NA	NA	NA	4	NA	NA	4	4	NA	NA	NA	1	NA	NA	NA	NA	2	NA	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	1	2	3	3	3	1	3	1	5	5	4	2	4	2	1	2	2	4	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
148	9	4	2019-10-02	0	12	2019-09-23	9	NA	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	2	NA	NA	4	NA	NA	NA	NA	4	1	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	2	NA	NA	4	NA	NA	NA	NA	1	1	3	3	3	3	3	2	1	4	5	4	5	4	1	2	4	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
148	9	1	2019-10-02	10	57	2019-09-23	9	NA	NA	5	2	NA	NA	2	NA	1	NA	2	NA	4	NA	2	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	4	NA	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	2	2	1	1	3	1	1	2	2	4	4	2	1	2	2	4	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
148	9	2	2019-10-02	14	2	2019-09-23	9	NA	NA	1	2	NA	NA	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	5	NA	2	NA	1	1	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	3	2	1	3	3	1	1	5	1	4	5	4	5	4	4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
148	9	3	2019-10-02	19	27	2019-09-23	9	NA	NA	5	2	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	4	3	5	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	2	NA	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	2	1	1	1	3	1	2	3	1	4	4	4	4	3	2	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
148	9	4	2019-10-02	22	12	2019-09-23	9	4	NA	NA	2	5	NA	2	NA	4	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	3	1	3	3	3	1	2	4	1	4	4	4	2	2	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
148	10	2	2019-10-03	13	46	2019-09-23	9	4	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	1	NA	NA	2	NA	4	NA	4	NA	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	1	1	3	3	3	1	2	4	1	4	4	4	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
148	10	3	2019-10-03	18	26	2019-09-23	9	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	3	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	5	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	4	1	3	1	1	1	3	3	1	2	4	1	4	4	4	1	5	2	4	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
148	11	1	2019-10-04	10	53	2019-09-23	9	NA	NA	NA	4	NA	5	4	NA	1	NA	NA	NA	NA	4	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	4	4	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	1	2	2	2	1	2	3	1	1	2	1	4	4	2	2	4	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
148	11	2	2019-10-04	14	7	2019-09-23	9	4	NA	NA	2	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	3	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	4	4	NA	NA	1	2	2	1	1	2	3	1	4	4	1	4	5	4	2	3	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
148	11	3	2019-10-04	19	43	2019-09-23	9	NA	NA	2	2	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	5	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	1	2	NA	NA	NA	1	3	1	1	1	3	2	1	2	4	1	5	4	4	1	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
148	12	1	2019-10-05	12	58	2019-09-23	9	4	5	NA	1	NA	NA	2	5	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	5	NA	NA	4	NA	NA	NA	1	3	3	1	1	3	3	1	1	5	1	4	5	4	1	3	4	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
148	12	2	2019-10-05	15	39	2019-09-23	9	NA	NA	NA	1	NA	2	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1	NA	NA	4	NA	NA	NA	1	NA	NA	NA	4	1	3	2	1	1	3	3	1	2	5	2	4	4	4	1	5	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
148	14	2	2019-10-07	13	25	2019-09-23	9	5	5	NA	1	NA	5	1	NA	1	1	NA	5	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	2	1	1	3	3	1	1	5	1	4	5	4	1	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
148	14	4	2019-10-07	21	5	2019-09-23	9	4	5	NA	1	NA	2	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	5	NA	4	NA	NA	1	NA	NA	1	3	2	1	3	3	3	1	1	4	1	4	4	4	2	4	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
148	0	4	2019-09-23	23	7	2019-09-23	9	NA	4	NA	2	NA	NA	2	NA	NA	2	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	2	NA	NA	NA	4	NA	4	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	1	3	2	1	1	3	3	1	2	4	2	4	4	4	1	5	4	4	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0
148	1	2	2019-09-24	14	1	2019-09-23	9	NA	NA	NA	2	NA	NA	2	2	2	NA	NA	NA	NA	NA	NA	NA	4	NA	4	NA	2	NA	2	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	2	2	1	2	3	1	4	2	2	4	2	2	2	4	2	2	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0
148	1	3	2019-09-24	17	33	2019-09-23	9	NA	NA	NA	2	4	NA	2	NA	NA	NA	NA	NA	4	4	4	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	2	1	3	3	1	3	3	2	1	2	4	2	4	2	4	2	2	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
148	1	4	2019-09-24	21	56	2019-09-23	9	NA	NA	NA	2	NA	NA	2	2	2	NA	NA	NA	NA	2	4	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4	NA	4	NA	NA	4	2	NA	NA	NA	NA	NA	NA	1	3	1	1	1	3	3	1	4	4	2	4	2	4	2	4	4	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
148	1	1	2019-09-24	9	6	2019-09-23	9	NA	NA	NA	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	2	2	4	2	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	2	1	1	1	2	1	1	3	2	4	4	2	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
148	2	1	2019-09-25	10	28	2019-09-23	9	NA	NA	NA	3	NA	NA	2	NA	NA	2	NA	NA	NA	2	NA	NA	NA	4	NA	4	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	4	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	1	2	1	1	3	1	2	1	2	4	2	4	4	3	2	2	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
148	2	2	2019-09-25	14	23	2019-09-23	9	NA	NA	NA	2	NA	NA	4	NA	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	5	2	NA	NA	4	NA	NA	NA	2	NA	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	2	NA	1	2	2	1	1	1	3	1	4	4	2	4	2	4	4	4	2	4	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
148	2	3	2019-09-25	19	2	2019-09-23	9	NA	2	NA	1	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	4	NA	NA	NA	NA	1	3	2	1	1	1	3	1	4	2	1	4	4	4	2	2	2	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
