id	start_time	last_update	day	date	sleep_quality	school_new_material	school_work_today	difficulty_school_work	volume_school_work	school_work_hours	school_work_minutes	school_work_comprehensible	school_work_independent	school_work_needed_support	school_work_joy	school_work_effort	time_with_child_hours	time_with_child_minutes	parenting_fun	parenting_talked_worries	parenting_assert_difficult	parenting_drained_energy	parenting_disagreements	parenting_child_decide	parenting_child_liked	parenting_told_what_to_do	parenting_explained_why	parenting_explained_why_not	child_happy	child_afraid	child_sad	child_balanced	child_exhausted	child_cheerful	child_worried	child_lively	child_angry	child_relaxed	activities_total	activity_work	activity_work_hours	activity_household	activity_household_hours	activity_learning_with_child	activity_learning_hours	activity_playing_with_child	activity_playing_hours	activity_communicating_friends	activity_communicating_hours	activity_walking	activity_walking_hours	activity_sports	activity_sports_hours	activity_shopping	activity_shopping_hours	activity_gardening	activity_gardening_hours	activity_praying_meditating	activity_praying_hours	activity_media	activity_media_hours	activity_reading_me_time	activity_reading_hours	activity_other	activity_other_hours	time_outside_hours	time_outside_minutes	stressor_argument	stressor_friend_relative	stressor_health	stressor_work	stressor_household	stressor_leisure	stressor_financial	stressor_other	contact_with_caring_people	excluded_ostracized	failure	things_own_way	completed_difficult_project	true_self	close_connected	mastered_hard_challenges	strong_sense_intimacy	pressure	people_telling_me	unappreciated	disagreements_conflicts	even_hard_things	things_against_will	did_something_stupid	struggled_doing_something	doing_what_interests_me	parent_happy	parent_afraid	parent_sad	parent_balanced	parent_exhausted	parent_cheerful	parent_worried	parent_lively	parent_angry	parent_relaxed	worry_many_things	worry_bothered	worry_might_happen	worry_cant_get_out_head	worry_wrapped_up	mindfulness_open_to_happening	mindfulness_inappropriate	mindfulness_present_moment	mindfulness_could_act_better	corona_info_update	corona_talk_friends_family	corona_social_media_check	corona_social_media_create	corona_thinking_about	corona_worries	corona_acceptance	beep
Bm17l8HY4EtIZAe	2020-04-05T21:05:49Z	2020-04-05T21:12:12Z	2	2020-04-05	5	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	5	1	1	5	6	6	4	3	5	5	5	1	5	3	1	6	1	7	5	4	4	FALSE	0	TRUE	3	FALSE	0	TRUE	2	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	7	FALSE	0	0	0	1	0	0	0	0	0	0	0	4	1	1	3	1	6	4	4	5	1	5	5	5	4	5	1	1	6	3	1	1	3	5	2	1	3	5	4	1	1	1	1	1	5	6	6	7	2	2	2	1	2	5	7	1
Bm17l8HY4EtIZAe	2020-04-06T20:51:17Z	2020-04-06T20:57:45Z	3	2020-04-06	7	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	5	1	2	5	5	7	4	5	6	6	6	1	1	3	1	5	1	7	5	4	5	FALSE	0	TRUE	6	FALSE	0	TRUE	2	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	4	TRUE	2.5	FALSE	0	0	0	1	0	0	0	0	0	0	0	5	1	1	3	4	5	3	4	7	1	6	1	6	4	5	1	5	7	2	1	1	4	4	2	1	3	3	4	1	1	1	1	1	5	6	6	7	3	3	4	1	4	1	7	1
Bm17l8HY4EtIZAe	2020-04-07T19:10:56Z	2020-04-07T19:15:22Z	4	2020-04-07	6	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	5	4	1	5	5	7	7	7	7	7	6	1	3	3	1	6	1	7	5	4	5	FALSE	0	TRUE	5	FALSE	0	TRUE	2	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	3	TRUE	3	FALSE	0	0	0	1	0	0	0	0	0	0	0	5	1	1	4	4	6	6	5	6	4	5	1	6	4	5	1	1	7	4	1	1	4	5	3	1	4	5	4	1	1	1	1	1	6	6	7	7	3	3	3	1	4	3	7	1
Bm17l8HY4EtIZAe	2020-04-08T19:29:01Z	2020-04-08T19:33:44Z	5	2020-04-08	7	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	30	5	4	2	4	6	7	7	4	7	7	5	1	1	4	1	5	1	7	6	4	5	FALSE	0	TRUE	3	FALSE	0	TRUE	1	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	2	FALSE	0	0	0	1	0	0	0	0	0	0	0	5	1	1	3	4	6	6	4	5	4	5	1	7	4	4	1	1	7	4	1	2	3	5	2	1	4	4	4	1	1	1	1	1	5	6	7	7	3	3	3	1	3	1	7	1
Bm17l8HY4EtIZAe	2020-04-11T20:48:10Z	2020-04-11T20:52:06Z	8	2020-04-11	7	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0	7	6	1	2	3	7	7	6	7	7	7	1	1	6	1	6	1	7	2	6	5	FALSE	0	TRUE	2	FALSE	0	TRUE	3	TRUE	1	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	2	FALSE	0	2	0	1	0	0	0	0	0	0	0	6	1	1	4	1	7	7	5	6	5	5	1	7	7	5	6	1	7	4	1	1	6	6	2	1	4	4	3	1	1	1	1	1	7	7	7	7	3	3	3	1	5	3	7	1
Bm17l8HY4EtIZAe	2020-04-12T20:53:37Z	2020-04-12T20:59:16Z	9	2020-04-12	5	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	6	6	1	5	5	7	5	7	7	7	7	1	5	4	1	6	1	7	1	5	5	FALSE	0	TRUE	2	FALSE	0	TRUE	3	TRUE	1	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	5	TRUE	3	FALSE	0	0	0	1	0	0	0	0	0	0	0	7	1	1	3	1	7	7	7	7	4	5	1	7	4	5	1	1	7	4	1	5	4	6	4	1	5	1	4	1	1	1	1	1	7	4	7	5	3	2	2	1	1	1	7	1
Bm17l8HY4EtIZAe	2020-04-13T21:01:38Z	2020-04-13T21:06:14Z	10	2020-04-13	3	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	4	3	6	7	7	7	5	7	7	7	5	1	1	3	1	5	1	7	5	3	4	FALSE	0	TRUE	4	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	4	TRUE	3	FALSE	0	0	0	1	0	0	0	0	0	0	0	1	1	7	4	1	3	1	4	3	7	5	7	7	4	6	7	7	7	1	1	6	1	7	1	1	1	4	1	1	1	1	1	1	7	7	7	7	3	2	3	1	7	5	7	1
Bm17l8HY4EtIZAe	2020-04-14T23:02:42Z	2020-04-14T23:07:11Z	11	2020-04-14	1	2	1	4	1	0	35	5	7	1	5	5	4	0	6	6	1	3	3	7	7	7	7	7	6	1	1	6	1	5	1	7	2	5	2	FALSE	0	TRUE	8	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	4	FALSE	0	FALSE	0	0	45	1	0	0	0	0	0	0	0	1	1	5	4	4	5	4	4	4	7	5	7	7	4	5	5	6	6	2	4	7	1	7	1	1	1	3	1	4	1	5	5	5	5	7	7	7	3	2	3	1	4	5	7	1
Bm17l8HY4EtIZAe	2020-04-15T19:42:13Z	2020-04-15T19:46:59Z	12	2020-04-15	1	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	1	1	4	6	5	7	7	7	7	7	6	1	4	5	1	5	1	7	5	5	4	FALSE	0	TRUE	6	FALSE	0	TRUE	2	FALSE	0	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	TRUE	2	FALSE	0	FALSE	0	1	30	1	0	0	0	0	0	0	1	1	1	6	4	4	4	5	4	4	7	5	7	7	4	4	5	4	3	1	1	7	1	7	1	7	1	7	1	7	7	7	7	7	5	7	7	7	5	4	5	2	7	7	7	1
Bm17l8HY4EtIZAe	2020-04-16T23:26:12Z	2020-04-16T23:31:31Z	13	2020-04-16	5	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	7	5	1	3	4	7	7	7	7	7	7	1	1	5	2	6	1	7	2	5	4	FALSE	0	TRUE	3	FALSE	0	TRUE	1	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	3	FALSE	0	TRUE	5	5	0	1	0	0	0	0	0	0	0	5	1	4	5	4	5	5	7	7	1	5	5	5	6	5	3	1	5	4	1	5	4	5	4	1	5	3	4	1	1	4	1	1	7	5	6	5	3	3	3	1	4	5	7	1
Bm17l8HY4EtIZAe	2020-04-24T19:09:48Z	2020-04-24T19:10:02Z	21	2020-04-24	6	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
aLOi4ru3TgJ8bDi	2020-04-01T19:45:49Z	2020-04-01T20:02:50Z	1	2020-04-01	7	NA	1	4	4	2	0	7	6	2	1	7	10	0	7	3	1	5	7	6	6	1	6	1	7	1	1	7	5	7	4	6	1	7	7	FALSE	0	TRUE	1.25	TRUE	0.25	TRUE	2.5	TRUE	0.25	FALSE	0	TRUE	1	TRUE	1.5	FALSE	0	FALSE	0	TRUE	3	FALSE	0	FALSE	0	4	30	0	0	0	0	0	0	0	0	7	1	1	7	7	3	7	1	7	1	1	1	1	5	7	1	1	7	7	1	1	7	1	7	1	7	3	7	1	1	1	1	1	7	1	7	1	2	1	2	1	1	1	5	1
aLOi4ru3TgJ8bDi	2020-04-02T19:33:29Z	2020-04-02T19:50:47Z	2	2020-04-02	7	NA	1	4	4	3	0	7	NA	7	1	7	7	0	4	2	6	7	7	2	4	7	7	5	7	6	4	5	7	7	5	7	7	3	3	FALSE	0	TRUE	1.5	TRUE	2	FALSE	0	TRUE	0.25	FALSE	0	TRUE	0.75	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	1	1	30	1	0	1	0	0	1	0	0	4	1	1	4	7	4	7	5	7	1	3	1	4	7	1	1	1	7	7	1	1	7	4	7	3	7	7	1	4	1	5	1	1	6	4	7	1	2	2	1	1	1	5	7	1
aLOi4ru3TgJ8bDi	2020-04-03T20:10:01Z	2020-04-03T20:23:10Z	3	2020-04-03	4	NA	1	NA	3	1	0	7	7	1	4	1	5	0	2	1	1	7	7	7	7	1	4	4	1	2	7	4	5	1	6	3	6	1	7	FALSE	0	TRUE	1	TRUE	0.25	FALSE	0	TRUE	1	TRUE	1	TRUE	0.75	FALSE	0	FALSE	0	FALSE	0	TRUE	1.5	TRUE	0.25	FALSE	0	1	0	1	1	0	0	0	1	0	0	7	4	5	1	1	5	7	5	7	7	1	7	7	1	4	1	5	1	3	1	6	2	5	2	5	3	6	1	7	6	1	5	5	6	5	5	3	2	2	2	1	1	3	7	1
aLOi4ru3TgJ8bDi	2020-04-04T19:10:30Z	2020-04-04T19:20:22Z	4	2020-04-04	5	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	7	1	1	1	1	1	7	4	7	6	6	3	5	6	7	5	5	7	5	7	6	FALSE	0	TRUE	0.5	TRUE	0.5	FALSE	0	TRUE	0.25	FALSE	0	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	TRUE	1.5	FALSE	0	TRUE	1.25	2	15	0	0	0	0	0	0	0	0	7	1	1	7	7	4	7	7	7	1	1	1	1	4	1	1	1	7	7	1	1	6	1	6	1	6	1	6	1	1	4	1	1	7	1	7	1	2	2	1	1	4	4	7	1
aLOi4ru3TgJ8bDi	2020-04-08T19:50:44Z	2020-04-08T20:02:10Z	8	2020-04-08	7	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	4	1	1	4	4	4	4	7	7	4	5	3	5	7	5	5	6	7	5	7	7	FALSE	0	TRUE	1	FALSE	0	TRUE	0.75	TRUE	0.25	TRUE	1	TRUE	0.5	TRUE	0.75	FALSE	0	FALSE	0	TRUE	1	FALSE	0	FALSE	0	3	45	1	0	1	0	0	1	1	0	7	1	4	3	4	7	7	4	4	7	7	7	7	1	4	1	1	1	4	4	1	1	4	5	5	4	7	1	4	7	4	7	7	4	1	4	1	2	2	1	1	3	4	7	1
aLOi4ru3TgJ8bDi	2020-04-09T19:45:44Z	2020-04-09T20:15:12Z	9	2020-04-09	7	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	7	1	1	1	1	7	6	1	4	4	6	3	5	7	6	5	6	7	4	7	6	FALSE	0	TRUE	5	FALSE	0	TRUE	0.75	TRUE	0.25	FALSE	0	TRUE	1.5	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	1	FALSE	0	4	0	0	0	1	0	0	0	0	0	7	1	1	7	4	7	6	7	7	1	1	1	1	7	1	1	1	7	7	1	1	7	1	7	1	7	1	7	1	1	1	1	1	7	1	7	1	1	2	1	1	4	4	4	1
aLOi4ru3TgJ8bDi	2020-04-10T22:20:29Z	2020-04-10T22:31:35Z	10	2020-04-10	6	2	1	NA	NA	1	0	7	7	1	4	4	2	0	7	3	4	1	1	4	6	6	5	3	7	1	1	6	1	7	1	7	1	7	4	FALSE	0	TRUE	0.5	FALSE	0	FALSE	0	TRUE	0.75	FALSE	0	TRUE	1	FALSE	0	FALSE	0	FALSE	0	TRUE	3	FALSE	0	FALSE	0	0	30	0	0	0	0	0	0	0	0	7	1	1	4	1	4	7	3	7	1	1	1	1	6	1	1	1	7	7	1	1	7	1	6	1	7	1	7	1	1	4	1	1	7	1	7	1	2	2	1	1	4	4	4	1
aLOi4ru3TgJ8bDi	2020-04-12T04:19:30Z	2020-04-12T04:32:45Z	11	2020-04-11	5	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	5	1	1	1	1	5	6	2	2	2	5	1	1	7	3	6	2	4	1	6	6	FALSE	0	TRUE	3.5	FALSE	0	TRUE	1.5	TRUE	0.5	FALSE	0	TRUE	1.5	TRUE	0.75	FALSE	0	FALSE	0	TRUE	1.75	FALSE	0	FALSE	0	4	15	0	0	1	0	0	1	0	0	7	1	1	6	4	7	7	5	7	1	1	1	1	5	1	1	1	4	5	1	1	6	2	6	2	4	1	4	1	1	4	2	1	7	1	5	2	2	2	2	1	1	5	7	1
aLOi4ru3TgJ8bDi	2020-04-12T21:44:32Z	2020-04-12T22:23:01Z	12	2020-04-12	6	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	7	4	1	1	1	4	4	5	4	4	7	1	1	7	3	7	2	4	1	7	4	FALSE	0	FALSE	0	FALSE	0	TRUE	2	TRUE	0.5	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	2	FALSE	0	TRUE	1.5	NA	NA	0	0	0	0	0	0	0	0	7	1	5	7	4	4	7	4	7	1	1	1	1	4	2	3	3	7	7	1	3	7	3	7	3	7	1	7	1	1	7	1	4	3	1	1	1	2	2	1	1	4	4	3	1
aLOi4ru3TgJ8bDi	2020-04-13T19:10:02Z	2020-04-13T19:21:03Z	13	2020-04-13	6	3	1	2	2	0	30	7	7	1	4	3	8	0	7	4	1	1	1	3	6	3	5	6	5	4	5	7	7	6	6	7	4	7	5	FALSE	0	TRUE	0.5	TRUE	5	FALSE	0	TRUE	0.75	FALSE	0	TRUE	1.5	FALSE	0	FALSE	0	FALSE	0	TRUE	3	FALSE	0	FALSE	0	5	0	0	0	0	0	0	1	0	0	7	2	5	6	1	3	6	4	7	5	1	6	1	1	1	1	1	1	5	5	4	4	4	3	3	3	3	3	5	5	4	4	4	6	4	4	2	2	2	2	1	2	3	1	1
aLOi4ru3TgJ8bDi	2020-04-14T20:50:00Z	2020-04-14T21:06:29Z	14	2020-04-14	6	2	1	6	3	5	0	4	3	4	1	5	4	0	7	3	1	1	2	3	3	5	5	6	7	2	2	7	1	6	2	4	1	7	6	FALSE	0	TRUE	3	FALSE	0	FALSE	0	TRUE	1	TRUE	2.5	TRUE	0.5	TRUE	1	FALSE	0	FALSE	0	TRUE	2	FALSE	0	FALSE	0	4	0	0	0	0	0	0	0	0	0	7	1	1	4	7	7	7	4	7	1	1	1	1	5	1	1	1	7	7	2	2	7	6	7	3	4	1	7	4	2	4	3	1	7	1	7	1	2	4	2	1	5	3	7	1
aLOi4ru3TgJ8bDi	2020-04-15T20:06:42Z	2020-04-15T20:15:01Z	15	2020-04-15	6	2	1	1	4	2	0	7	7	1	7	2	4	0	7	1	1	1	1	4	4	3	6	6	6	4	5	6	6	6	6	7	4	7	5	FALSE	0	TRUE	1	FALSE	0	FALSE	0	TRUE	0.25	TRUE	1.5	TRUE	2.75	FALSE	0	FALSE	0	FALSE	0	TRUE	3	FALSE	0	FALSE	0	5	0	1	0	0	0	0	0	0	0	7	1	1	7	7	7	7	7	7	1	1	1	1	7	1	1	1	7	7	1	1	7	1	7	1	7	1	7	1	1	1	1	1	7	1	7	1	2	3	1	1	1	1	7	1
aLOi4ru3TgJ8bDi	2020-04-16T21:02:15Z	2020-04-16T21:11:28Z	16	2020-04-16	5	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	4	3	6	4	7	4	4	5	3	4	6	1	1	4	1	4	1	4	4	3	6	FALSE	0	TRUE	3	FALSE	0	FALSE	0	TRUE	0.75	TRUE	1	TRUE	0.5	TRUE	1	FALSE	0	FALSE	0	TRUE	4	FALSE	0	FALSE	0	4	0	0	0	0	0	0	0	0	0	7	1	1	4	7	4	7	7	7	7	4	1	1	5	7	1	4	3	6	1	1	5	4	6	2	4	5	3	4	2	2	2	2	6	1	6	1	4	4	4	1	4	4	4	1
aLOi4ru3TgJ8bDi	2020-04-17T20:03:25Z	2020-04-17T20:21:32Z	17	2020-04-17	6	2	1	4	4	0	30	7	5	3	4	2	4	0	6	4	1	1	1	7	6	4	1	1	6	5	6	7	6	6	6	7	4	7	5	FALSE	0	TRUE	1.5	TRUE	0.5	FALSE	0	TRUE	0.5	TRUE	1.25	FALSE	0	FALSE	0	FALSE	0	FALSE	0	TRUE	4	FALSE	0	TRUE	2	5	30	1	1	0	0	0	0	0	0	7	1	1	6	7	7	7	7	7	7	5	7	7	4	4	1	1	5	7	1	3	4	1	6	2	4	4	2	3	4	2	3	3	5	1	6	3	2	3	1	1	3	4	6	1
aLOi4ru3TgJ8bDi	2020-04-18T21:04:57Z	2020-04-18T21:13:56Z	18	2020-04-18	6	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0	7	7	1	1	1	5	4	4	4	4	7	3	1	6	4	7	6	7	1	7	6	FALSE	0	TRUE	1	FALSE	0	TRUE	2.5	FALSE	0	FALSE	0	TRUE	1.75	TRUE	1.25	FALSE	0	FALSE	0	TRUE	1	FALSE	0	TRUE	0	3	15	1	1	1	0	0	0	0	0	4	1	1	4	4	7	7	7	7	1	1	1	1	3	4	1	1	6	7	4	3	4	1	5	6	7	3	3	6	6	6	6	6	6	1	4	1	2	2	2	1	2	2	6	1
aLOi4ru3TgJ8bDi	2020-04-19T20:15:47Z	2020-04-19T20:27:04Z	19	2020-04-19	5	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	4	3	6	5	7	5	6	4	5	5	6	5	6	7	7	5	6	7	4	7	7	FALSE	0	TRUE	0.5	FALSE	0	TRUE	1	TRUE	3	FALSE	0	TRUE	1	FALSE	0	FALSE	0	TRUE	1	TRUE	3	FALSE	0	TRUE	1	4	0	1	0	0	0	1	1	0	0	7	1	1	5	1	5	4	5	7	6	6	5	6	4	6	1	1	5	5	5	5	2	1	5	5	4	5	3	5	5	5	3	5	5	4	5	2	2	3	2	1	4	5	4	1
aLOi4ru3TgJ8bDi	2020-04-21T19:42:37Z	2020-04-21T19:52:40Z	21	2020-04-21	6	1	1	3	4	5	0	4	7	1	4	4	5	0	7	4	1	1	1	7	5	1	4	4	7	5	5	7	7	6	5	7	1	6	8	FALSE	0	TRUE	2	TRUE	1	TRUE	0.75	FALSE	0	TRUE	1.25	TRUE	0.5	TRUE	0.25	FALSE	0	FALSE	0	TRUE	4	FALSE	0	TRUE	1.25	3	15	0	1	1	0	0	0	0	0	7	1	4	6	3	7	6	6	7	4	1	1	1	4	1	1	1	6	7	2	2	7	2	7	2	7	1	7	3	1	1	1	1	6	1	6	1	3	3	3	1	4	4	6	1
qvInLLR19R8p8RG	2020-04-02T20:03:31Z	2020-04-02T20:13:26Z	2	2020-04-02	1	NA	1	6	6	2	0	5	1	7	1	1	8	0	2	5	7	7	7	1	3	7	7	7	3	1	5	1	5	3	4	3	7	4	9	FALSE	0	TRUE	3	TRUE	2	TRUE	0	TRUE	0.15	TRUE	1	TRUE	0	FALSE	0	TRUE	1	FALSE	0	TRUE	1	TRUE	0.2	FALSE	0	3	0	0	0	0	0	1	0	0	0	2	2	5	1	1	3	5	1	2	7	1	1	1	1	7	1	2	3	4	1	1	3	6	5	5	4	5	3	5	4	1	1	1	7	3	7	4	2	1	1	1	1	7	2	1
qvInLLR19R8p8RG	2020-04-03T21:03:23Z	2020-04-03T21:17:07Z	3	2020-04-03	7	NA	1	4	4	5	30	3	1	7	1	3	8	0	1	5	7	7	7	1	3	7	7	7	3	1	1	4	1	3	1	4	6	3	12	TRUE	0	TRUE	1.5	TRUE	5.5	TRUE	0.5	TRUE	1.5	TRUE	1	TRUE	0	TRUE	0	TRUE	0.5	TRUE	0	TRUE	1	TRUE	0.5	FALSE	0	1	30	1	0	0	0	1	0	0	0	5	1	1	1	1	1	4	1	1	7	4	1	1	1	7	1	7	2	2	1	7	1	7	1	5	1	5	1	5	5	5	1	1	4	3	7	4	2	3	1	1	6	7	1	1
qvInLLR19R8p8RG	2020-04-04T21:53:46Z	2020-04-04T22:02:28Z	4	2020-04-04	5	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	5	4	1	4	5	7	7	1	5	1	7	1	1	6	1	6	1	6	1	6	10	FALSE	0	TRUE	3	TRUE	0	TRUE	0.5	TRUE	0	TRUE	0	TRUE	0	TRUE	0	TRUE	2	FALSE	0	TRUE	3	TRUE	0.5	FALSE	0	4	0	0	0	0	0	1	0	0	1	4	1	4	5	1	4	4	1	4	1	2	5	5	1	5	1	1	4	5	1	1	5	3	5	5	5	1	5	1	4	1	1	1	5	1	5	1	2	1	1	1	1	1	4	1
qvInLLR19R8p8RG	2020-04-05T21:50:12Z	2020-04-05T21:59:04Z	5	2020-04-05	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0	5	7	3	4	4	5	5	4	5	5	5	1	1	5	1	5	1	5	2	5	12	TRUE	0	TRUE	5	TRUE	0.45	TRUE	0	TRUE	1	TRUE	0	TRUE	0	TRUE	0	TRUE	0.5	TRUE	0	TRUE	0.5	TRUE	0.5	FALSE	0	4	0	0	0	0	0	1	0	0	0	4	1	1	3	1	4	4	1	4	5	3	3	1	1	3	1	1	3	5	1	1	5	4	5	2	4	1	4	1	1	1	1	1	5	2	6	1	2	1	2	1	1	4	3	1
qvInLLR19R8p8RG	2020-04-06T23:30:08Z	2020-04-06T23:38:56Z	6	2020-04-06	7	1	1	4	4	2	0	5	4	5	1	5	4	0	3	3	5	5	5	5	4	5	5	5	6	1	1	5	1	5	1	6	1	5	12	TRUE	0	TRUE	2	TRUE	1	TRUE	0	TRUE	1	TRUE	0	TRUE	0	TRUE	1	TRUE	1	TRUE	0	TRUE	1	TRUE	0.5	FALSE	0	6	0	0	1	0	0	0	0	0	0	4	4	1	2	1	4	4	1	4	2	4	2	1	1	5	2	1	3	6	1	1	5	1	5	1	5	1	5	2	1	1	1	1	5	1	6	1	1	1	1	1	1	1	3	1
qvInLLR19R8p8RG	2020-04-07T20:43:30Z	2020-04-07T20:54:40Z	7	2020-04-07	4	2	1	4	4	2	0	4	1	7	1	1	5	0	4	4	6	7	5	3	5	5	4	4	5	1	1	5	1	5	1	7	1	6	12	TRUE	0	TRUE	3	TRUE	2	TRUE	0	TRUE	1.3	TRUE	0.5	TRUE	0	TRUE	0.1	TRUE	1	TRUE	0	TRUE	0.5	TRUE	0.5	FALSE	0	3	0	0	1	0	0	0	0	0	0	4	1	1	4	1	4	4	1	4	6	1	1	1	1	4	1	1	4	5	1	1	4	1	5	1	5	1	4	1	1	1	1	1	7	1	7	1	2	2	1	1	1	5	1	1
qvInLLR19R8p8RG	2020-04-08T21:39:59Z	2020-04-08T21:58:02Z	8	2020-04-08	3	2	1	4	4	1	0	3	1	7	3	3	5	0	4	3	4	5	5	4	6	5	5	5	6	1	1	6	1	6	2	7	3	6	12	TRUE	0	TRUE	2	TRUE	1.5	TRUE	0	TRUE	3	TRUE	0	TRUE	0	TRUE	0	TRUE	1	TRUE	0	TRUE	1	TRUE	0.5	FALSE	0	5	0	1	0	0	0	0	1	0	0	4	1	1	2	1	4	4	1	4	7	5	1	7	1	7	1	2	4	5	2	4	5	3	5	6	5	4	4	6	6	6	1	2	7	1	7	1	2	4	1	1	7	7	1	1
qvInLLR19R8p8RG	2020-04-09T21:24:30Z	2020-04-09T21:30:33Z	9	2020-04-09	4	2	1	4	4	1	0	6	2	6	1	4	5	0	4	4	7	7	6	6	7	5	7	7	6	1	1	5	1	6	1	7	1	5	12	TRUE	0	TRUE	3	TRUE	1	TRUE	0	TRUE	1	TRUE	1	TRUE	0	TRUE	0	TRUE	1.5	TRUE	0	TRUE	1	TRUE	0.5	FALSE	0	3	0	0	0	0	0	0	0	0	0	4	1	1	1	1	3	4	1	4	7	1	1	1	1	5	1	1	4	4	1	5	4	7	4	4	3	4	4	1	1	1	1	1	7	2	7	2	2	2	1	1	1	2	1	1
qvInLLR19R8p8RG	2020-04-10T21:29:56Z	2020-04-10T21:37:26Z	10	2020-04-10	7	2	1	4	4	15	0	4	2	6	4	4	5	0	3	3	5	7	5	6	6	6	6	6	6	1	1	6	1	6	1	6	1	6	13	TRUE	0	TRUE	3	TRUE	0	TRUE	0	TRUE	2	TRUE	0	TRUE	0	TRUE	0	TRUE	1	TRUE	0	TRUE	1	TRUE	0	TRUE	2	4	0	0	0	0	0	0	0	0	0	4	1	1	1	2	4	4	1	4	7	4	1	1	1	5	1	1	2	5	1	1	5	6	5	1	4	2	4	1	1	1	1	1	7	2	7	1	2	2	1	1	1	1	1	1
qvInLLR19R8p8RG	2020-04-11T21:07:51Z	2020-04-11T21:20:43Z	11	2020-04-11	5	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	4	1	2	4	5	7	7	5	5	5	5	1	1	6	1	5	1	4	1	6	12	TRUE	0	TRUE	2	TRUE	0	TRUE	0.5	TRUE	1	TRUE	0	TRUE	0	TRUE	1	TRUE	1	TRUE	0	TRUE	1	TRUE	0.5	FALSE	0	4	0	0	0	0	0	0	0	0	0	4	1	2	1	1	4	4	1	4	7	4	1	1	2	4	1	1	2	5	1	1	6	5	5	1	3	1	4	1	1	1	1	1	7	1	7	1	1	1	1	1	1	1	1	1
