id	treatment	week	burden_high	day	compliance	form	missing	well	awake	relaxed	good	rested	pleased	calm	happy	report_easy	report_sure	assertive	organized	talkative	persistent	outgoing	study_burden	study_interfere	study_annoy	beep	rt_mdbf5_8	rt_pers1_3	rt_pers4_5
ZCWWK	9-3	2	0	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZCWWK	9-3	2	0	9	1	Form_abends	NA	5	4	6	5	5	5	5	6	5	6	NA	NA	NA	2	NA	1	1	1	NA	15553	14384	3715
ZCWWK	9-3	2	0	10	1	Form_3MZP	NA	4	2	5	4	2	4	6	4	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	12136	5627	4478
ZCWWK	9-3	2	0	10	1	Form_3MZP	NA	5	4	5	5	5	5	5	5	7	6	NA	3	NA	1	NA	NA	NA	NA	NA	7988	6255	6098
ZCWWK	9-3	2	0	10	1	Form_abends	NA	6	5	6	6	6	6	6	6	6	6	NA	5	6	4	6	2	2	1	NA	32321	11766	5830
ZCWWK	9-3	2	0	11	1	Form_3MZP	NA	4	5	5	5	5	4	6	5	3	3	NA	5	NA	3	NA	NA	NA	NA	NA	8606	6584	5884
ZCWWK	9-3	2	0	11	1	Form_3MZP	NA	6	6	5	6	6	5	6	6	6	6	NA	NA	6	4	6	NA	NA	NA	NA	6071	7809	5257
ZCWWK	9-3	2	0	11	1	Form_abends	NA	6	4	6	6	3	6	3	5	6	3	6	6	7	3	6	2	3	1	NA	14019	27486	28132
ZCWWK	9-3	2	0	12	1	Form_3MZP	NA	4	3	4	5	3	4	5	4	5	5	5	5	6	4	5	NA	NA	NA	NA	10358	13711	17663
ZCWWK	9-3	2	0	12	1	Form_3MZP	NA	6	6	6	7	5	6	5	6	6	6	6	NA	6	3	6	NA	NA	NA	NA	7402	9615	7871
ZCWWK	9-3	2	0	12	1	Form_abends	NA	6	5	4	6	5	5	6	5	3	4	6	NA	5	NA	6	2	3	2	NA	16589	67720	5607
ZCWWK	9-3	2	0	13	1	Form_3MZP	NA	5	5	5	5	5	6	6	5	6	6	NA	5	4	3	4	NA	NA	NA	NA	11261	10091	45313
ZCWWK	9-3	2	0	13	1	Form_3MZP	NA	6	4	6	5	3	6	5	6	6	5	5	4	6	3	6	NA	NA	NA	NA	11908	19220	7944
ZCWWK	9-3	2	0	13	1	Form_abends	NA	5	4	4	6	5	5	5	5	5	5	NA	NA	NA	NA	NA	1	1	1	NA	5996	6402	5930
ZCWWK	9-3	2	0	14	1	Form_3MZP	NA	3	4	5	4	4	3	5	4	6	5	NA	3	NA	2	NA	NA	NA	NA	NA	11331	6943	5960
ZCWWK	9-3	2	0	14	1	Form_3MZP	NA	3	2	4	4	2	1	5	4	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	12044	6780	7095
ZCWWK	9-3	2	0	14	1	Form_abends	NA	4	5	5	5	5	5	5	6	6	6	NA	4	NA	3	NA	1	1	1	NA	7025	7233	12149
ZHRBB	9-3	1	1	1	1	Form_3MZP	NA	3	2	1	3	2	4	5	4	3	5	5	3	5	5	6	NA	NA	NA	NA	11504	5955	11058
ZHRBB	9-3	1	1	1	1	Form_alle	NA	6	5	4	5	4	5	5	4	NA	NA	5	4	NA	6	NA	NA	NA	NA	NA	12227	23676	8572
ZHRBB	9-3	1	1	1	1	Form_alle	NA	5	2	3	5	4	5	3	5	NA	NA	5	3	NA	3	6	NA	NA	NA	NA	25323	9956	7119
ZHRBB	9-3	1	1	1	1	Form_alle	NA	5	3	5	5	3	6	5	5	NA	NA	5	6	NA	7	NA	NA	NA	NA	NA	9283	13402	9192
ZHRBB	9-3	1	1	1	1	Form_3MZP	NA	5	2	5	5	2	5	5	5	5	6	NA	5	NA	4	NA	NA	NA	NA	NA	7444	17451	7948
ZHRBB	9-3	1	1	1	1	Form_alle	NA	5	3	3	5	3	5	5	5	NA	NA	6	3	2	6	2	NA	NA	NA	NA	7436	17367	10095
ZHRBB	9-3	1	1	1	1	Form_alle	NA	5	5	4	5	4	5	3	5	NA	NA	6	5	6	3	6	NA	NA	NA	NA	11883	11578	6640
ZHRBB	9-3	1	1	1	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	1	1	1	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	1	1	2	1	Form_3MZP	NA	5	3	3	5	3	5	3	5	5	3	5	3	6	6	5	NA	NA	NA	NA	6919	12822	7074
ZHRBB	9-3	1	1	2	1	Form_alle	NA	6	5	5	5	5	4	3	5	NA	NA	3	4	6	5	5	NA	NA	NA	NA	9341	14609	7528
ZHRBB	9-3	1	1	2	1	Form_alle	NA	5	5	5	6	5	6	6	6	NA	NA	6	6	NA	3	7	NA	NA	NA	NA	7210	26422	22585
ZHRBB	9-3	1	1	2	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	1	1	2	1	Form_3MZP	NA	6	4	5	5	4	6	7	6	5	6	6	NA	6	3	6	NA	NA	NA	NA	11163	9656	7166
ZHRBB	9-3	1	1	2	1	Form_alle	NA	6	4	1	6	4	6	6	6	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	6735	16653	8846
ZHRBB	9-3	1	1	2	1	Form_alle	NA	6	3	5	6	4	6	6	6	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	8275	13158	15829
ZHRBB	9-3	1	1	2	1	Form_alle	NA	2	4	2	5	4	2	2	5	NA	NA	NA	NA	5	NA	2	NA	NA	NA	NA	8029	11953	6375
ZHRBB	9-3	1	1	2	1	Form_abends	NA	5	5	3	6	4	5	3	6	6	6	NA	5	NA	6	NA	2	2	2	NA	9597	12313	5943
ZHRBB	9-3	1	1	3	1	Form_3MZP	NA	5	5	5	6	6	5	6	6	6	6	6	6	6	6	6	NA	NA	NA	NA	7098	10027	7291
ZHRBB	9-3	1	1	3	1	Form_alle	NA	5	2	6	6	2	5	6	6	NA	NA	NA	5	NA	6	NA	NA	NA	NA	NA	5831	9069	6046
ZHRBB	9-3	1	1	3	1	Form_alle	NA	5	6	3	5	5	5	2	5	NA	NA	NA	3	NA	6	NA	NA	NA	NA	NA	7491	8071	5998
ZHRBB	9-3	1	1	3	1	Form_alle	NA	5	5	3	5	5	5	2	5	NA	NA	NA	5	NA	7	NA	NA	NA	NA	NA	5860	8319	5169
ZHRBB	9-3	1	1	3	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	1	1	3	1	Form_alle	NA	5	2	5	5	3	5	5	5	NA	NA	NA	7	6	NA	NA	NA	NA	NA	NA	19293	11474	11829
ZHRBB	9-3	1	1	3	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	1	1	3	1	Form_alle	NA	3	6	3	6	6	5	3	6	NA	NA	NA	3	NA	NA	5	NA	NA	NA	NA	7479	19748	7810
ZHRBB	9-3	1	1	3	1	Form_abends	NA	6	3	6	6	4	6	5	6	6	6	NA	NA	6	NA	NA	5	5	3	NA	6636	15092	5844
ZHRBB	9-3	1	1	4	1	Form_3MZP	NA	3	1	3	5	1	5	3	5	5	6	NA	NA	2	NA	NA	NA	NA	NA	NA	6011	7858	5968
ZHRBB	9-3	1	1	4	1	Form_alle	NA	4	6	2	5	5	5	2	4	NA	NA	3	4	3	NA	NA	NA	NA	NA	NA	9997	14069	5733
ZHRBB	9-3	1	1	4	1	Form_alle	NA	5	5	4	5	3	5	2	5	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	8376	9424	6955
ZHRBB	9-3	1	1	4	1	Form_alle	NA	5	5	3	6	3	5	1	6	NA	NA	4	NA	6	NA	6	NA	NA	NA	NA	9729	11844	11470
ZHRBB	9-3	1	1	4	1	Form_3MZP	NA	6	3	3	5	4	5	2	6	6	6	5	NA	7	NA	5	NA	NA	NA	NA	9188	10379	7893
ZHRBB	9-3	1	1	4	1	Form_alle	NA	5	2	3	5	2	5	2	5	NA	NA	NA	NA	5	NA	6	NA	NA	NA	NA	6342	9181	5571
ZHRBB	9-3	1	1	4	1	Form_alle	NA	4	3	3	5	3	4	1	4	NA	NA	NA	NA	6	NA	6	NA	NA	NA	NA	7064	12086	7378
ZHRBB	9-3	1	1	4	1	Form_alle	NA	5	3	3	4	3	4	5	5	NA	NA	NA	NA	6	NA	6	NA	NA	NA	NA	7363	7211	5980
ZHRBB	9-3	1	1	4	1	Form_abends	NA	4	1	1	5	2	5	1	4	3	5	NA	NA	1	NA	NA	2	3	2	NA	8690	11111	5687
ZHRBB	9-3	1	1	5	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	1	1	5	1	Form_alle	NA	3	1	1	4	2	5	1	4	NA	NA	NA	NA	2	5	NA	NA	NA	NA	NA	7447	10732	8376
ZHRBB	9-3	1	1	5	1	Form_alle	NA	4	4	3	5	4	5	2	5	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	7573	18057	11435
ZHRBB	9-3	1	1	5	1	Form_alle	NA	3	1	1	4	1	5	1	4	NA	NA	5	NA	7	NA	6	NA	NA	NA	NA	7402	12290	9636
ZHRBB	9-3	1	1	5	1	Form_3MZP	NA	6	5	5	5	4	6	1	6	5	5	6	5	7	NA	7	NA	NA	NA	NA	7526	15346	6370
ZHRBB	9-3	1	1	5	1	Form_alle	NA	6	6	6	6	5	7	6	7	NA	NA	6	4	7	5	7	NA	NA	NA	NA	5850	10076	7762
ZHRBB	9-3	1	1	5	1	Form_alle	NA	6	5	6	6	5	6	6	6	NA	NA	6	NA	NA	6	7	NA	NA	NA	NA	6352	8719	4872
ZHRBB	9-3	1	1	5	1	Form_alle	NA	5	5	5	5	4	5	6	6	NA	NA	5	NA	7	5	7	NA	NA	NA	NA	7709	15009	7307
ZHRBB	9-3	1	1	5	1	Form_abends	NA	6	5	6	6	4	5	5	6	6	6	5	NA	7	NA	6	1	1	1	NA	7110	8898	6219
ZHRBB	9-3	1	1	6	1	Form_3MZP	NA	5	2	4	4	1	4	5	4	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	14493	8951	6074
ZHRBB	9-3	1	1	6	1	Form_alle	NA	4	1	4	5	1	4	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9225	8158	7555
ZHRBB	9-3	1	1	6	1	Form_alle	NA	3	3	3	5	4	3	2	5	NA	NA	NA	2	6	2	3	NA	NA	NA	NA	8918	13325	12895
ZHRBB	9-3	1	1	6	1	Form_alle	NA	5	6	2	5	5	4	2	5	NA	NA	NA	5	7	6	6	NA	NA	NA	NA	7843	7676	8084
ZHRBB	9-3	1	1	6	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	1	1	6	1	Form_alle	NA	5	5	3	6	4	5	3	5	NA	NA	5	5	7	6	7	NA	NA	NA	NA	6899	9563	4625
ZHRBB	9-3	1	1	6	1	Form_alle	NA	5	5	3	5	5	6	3	6	NA	NA	4	4	7	5	7	NA	NA	NA	NA	6679	9596	3936
ZHRBB	9-3	1	1	6	1	Form_alle	NA	5	5	5	6	5	6	6	6	NA	NA	6	NA	7	NA	7	NA	NA	NA	NA	7068	10281	5478
ZHRBB	9-3	1	1	6	1	Form_abends	NA	5	6	5	6	5	6	6	6	6	6	5	6	7	NA	7	1	2	1	NA	14227	7659	13543
ZHRBB	9-3	1	1	7	1	Form_3MZP	NA	6	6	4	6	6	6	3	5	7	6	6	5	7	3	7	NA	NA	NA	NA	13800	7927	7954
ZHRBB	9-3	1	1	7	1	Form_alle	NA	6	6	5	6	5	6	5	6	NA	NA	7	7	7	7	7	NA	NA	NA	NA	12665	8905	5465
ZHRBB	9-3	1	1	7	1	Form_alle	NA	6	6	6	6	6	6	6	6	NA	NA	6	6	6	7	5	NA	NA	NA	NA	5738	10755	3939
ZHRBB	9-3	1	1	7	1	Form_alle	NA	6	6	5	5	5	5	3	6	NA	NA	6	5	7	6	7	NA	NA	NA	NA	9343	6776	5485
ZHRBB	9-3	1	1	7	1	Form_3MZP	NA	5	5	5	5	6	6	6	6	6	6	6	5	7	7	7	NA	NA	NA	NA	39620	63278	30405
ZHRBB	9-3	1	1	7	1	Form_alle	NA	6	5	6	6	6	6	6	6	NA	NA	7	6	7	7	7	NA	NA	NA	NA	4487	9623	4018
ZHRBB	9-3	1	1	7	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	1	1	7	1	Form_alle	NA	6	5	3	6	5	6	2	6	NA	NA	7	4	7	7	7	NA	NA	NA	NA	5447	5792	3740
ZHRBB	9-3	2	0	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	2	0	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	2	0	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	2	0	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	2	0	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	2	0	9	1	Form_abends	NA	6	5	6	5	5	6	6	6	6	6	NA	5	7	6	NA	3	3	1	NA	5186	9189	5473
ZHRBB	9-3	2	0	10	1	Form_3MZP	NA	6	6	5	6	5	6	6	6	6	6	6	6	7	7	7	NA	NA	NA	NA	10013	13550	4267
ZHRBB	9-3	2	0	10	1	Form_3MZP	NA	3	1	2	5	2	6	6	5	5	6	NA	3	1	1	NA	NA	NA	NA	NA	8256	14836	8660
ZHRBB	9-3	2	0	10	1	Form_abends	NA	6	5	7	6	3	7	6	6	7	7	7	6	7	5	7	1	1	1	NA	6931	7240	6190
ZHRBB	9-3	2	0	11	1	Form_3MZP	NA	5	3	3	6	3	5	2	5	3	5	NA	3	1	4	NA	NA	NA	NA	NA	6583	9134	7677
ZHRBB	9-3	2	0	11	1	Form_3MZP	NA	5	1	5	5	1	6	6	6	6	6	5	5	7	3	NA	NA	NA	NA	NA	5274	9191	6279
ZHRBB	9-3	2	0	11	1	Form_abends	NA	4	5	5	5	5	5	5	6	6	6	5	NA	7	3	5	1	1	1	NA	6167	9459	7097
ZHRBB	9-3	2	0	12	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	2	0	12	1	Form_3MZP	NA	3	3	6	6	3	6	6	7	7	7	NA	NA	7	3	7	NA	NA	NA	NA	4911	6838	4176
ZHRBB	9-3	2	0	12	1	Form_abends	NA	6	5	5	6	5	6	6	6	6	6	5	4	7	5	7	1	1	1	NA	6292	10347	4284
ZHRBB	9-3	2	0	13	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	2	0	13	1	Form_3MZP	NA	6	3	6	6	3	6	6	6	6	6	5	4	7	6	7	NA	NA	NA	NA	9798	9288	5806
ZHRBB	9-3	2	0	13	1	Form_abends	NA	6	5	5	6	5	6	6	6	5	6	5	5	7	3	7	1	1	1	NA	6200	6960	4985
ZHRBB	9-3	2	0	14	1	Form_3MZP	NA	6	5	3	6	5	5	6	6	6	6	5	5	1	6	NA	NA	NA	NA	NA	4393	9064	6335
ZHRBB	9-3	2	0	14	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZHRBB	9-3	2	0	14	1	Form_abends	NA	5	5	5	6	5	5	5	6	7	7	7	5	7	5	7	1	1	1	NA	4809	7021	4134
ZOXPT	3-9	1	0	1	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZOXPT	3-9	1	0	1	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZOXPT	3-9	1	0	1	1	Form_abends	NA	7	4	7	7	6	3	7	6	6	6	5	NA	5	1	NA	2	3	2	NA	23789	57805	29703
ZOXPT	3-9	1	0	2	1	Form_3MZP	NA	7	7	7	7	7	6	7	7	6	2	NA	5	5	3	NA	NA	NA	NA	NA	31822	57063	20802
ZOXPT	3-9	1	0	2	1	Form_3MZP	NA	7	7	7	6	7	7	7	6	6	2	6	NA	7	2	NA	NA	NA	NA	NA	13570	24095	15410
ZOXPT	3-9	1	0	2	1	Form_abends	NA	5	3	4	5	3	4	5	5	4	3	NA	4	NA	4	2	4	3	3	NA	26138	57830	22165
ZOXPT	3-9	1	0	3	1	Form_3MZP	NA	6	3	5	5	4	4	4	5	4	3	NA	3	NA	4	NA	NA	NA	NA	NA	22510	25070	16202
ZOXPT	3-9	1	0	3	1	Form_3MZP	NA	4	3	3	3	4	3	3	3	5	2	4	3	3	2	3	NA	NA	NA	NA	17685	25234	22396
ZOXPT	3-9	1	0	3	1	Form_abends	NA	7	3	3	4	4	3	4	4	5	3	NA	2	5	1	NA	4	4	4	NA	67246	53699	17099
ZOXPT	3-9	1	0	4	1	Form_3MZP	NA	7	1	5	4	2	2	5	4	4	4	NA	NA	NA	1	NA	NA	NA	NA	NA	59238	18193	8077
ZOXPT	3-9	1	0	4	1	Form_3MZP	NA	5	4	1	3	4	1	2	2	5	3	NA	1	NA	4	NA	NA	NA	NA	NA	67031	13377	24696
ZOXPT	3-9	1	0	4	1	Form_abends	NA	4	4	2	3	4	2	2	2	5	3	NA	4	NA	4	NA	5	5	5	NA	20861	41415	12869
ZOXPT	3-9	1	0	5	1	Form_3MZP	NA	4	3	2	3	3	2	3	3	6	2	NA	4	4	3	4	NA	NA	NA	NA	27184	34783	19371
ZOXPT	3-9	1	0	5	1	Form_3MZP	NA	1	3	1	1	3	1	1	1	6	1	3	2	5	3	NA	NA	NA	NA	NA	24668	90063	117826
ZOXPT	3-9	1	0	5	1	Form_abends	NA	1	2	1	1	2	1	1	1	7	2	NA	4	NA	5	NA	5	5	5	NA	18678	27936	59765
ZOXPT	3-9	1	0	6	1	Form_3MZP	NA	1	2	1	1	2	1	1	1	7	2	NA	NA	5	3	NA	NA	NA	NA	NA	11288	29471	29420
ZOXPT	3-9	1	0	6	1	Form_3MZP	NA	1	3	1	1	5	1	1	1	7	2	3	4	5	3	4	NA	NA	NA	NA	20390	17631	27067
ZOXPT	3-9	1	0	6	1	Form_abends	NA	1	3	1	1	3	1	1	1	7	2	3	2	4	2	NA	5	5	5	NA	9082	30806	68189
ZOXPT	3-9	1	0	7	1	Form_3MZP	NA	2	2	2	1	2	1	1	1	6	2	NA	3	4	2	NA	NA	NA	NA	NA	17475	96529	12993
ZOXPT	3-9	1	0	7	1	Form_3MZP	NA	3	3	3	3	4	3	3	3	6	2	NA	4	3	4	4	NA	NA	NA	NA	65847	21082	81043
ZOXPT	3-9	1	0	7	1	Form_abends	NA	3	4	2	3	4	2	3	1	6	2	NA	2	4	2	NA	3	4	3	NA	28671	18196	11572
ZOXPT	3-9	2	1	8	1	Form_3MZP	NA	3	1	3	4	2	3	3	4	6	2	NA	NA	2	1	NA	NA	NA	NA	NA	21506	69462	13160
ZOXPT	3-9	2	1	8	1	Form_alle	NA	3	5	3	4	5	3	3	4	NA	NA	NA	3	NA	3	NA	NA	NA	NA	NA	17153	11670	7222
ZOXPT	3-9	2	1	8	1	Form_alle	NA	3	5	3	4	5	3	3	4	NA	NA	NA	3	NA	4	NA	NA	NA	NA	NA	9490	9618	25876
ZOXPT	3-9	2	1	8	1	Form_alle	NA	1	4	1	1	4	1	2	1	NA	NA	2	2	5	2	NA	NA	NA	NA	NA	8298	23764	29050
ZOXPT	3-9	2	1	8	1	Form_3MZP	NA	1	4	1	1	4	1	3	1	6	2	2	2	4	3	NA	NA	NA	NA	NA	11360	13863	9776
ZOXPT	3-9	2	1	8	1	Form_alle	NA	2	2	2	2	2	1	2	2	NA	NA	NA	3	NA	4	NA	NA	NA	NA	NA	14218	14552	11450
ZOXPT	3-9	2	1	8	1	Form_alle	NA	2	3	1	3	3	1	3	1	NA	NA	NA	3	NA	4	NA	NA	NA	NA	NA	13580	18225	70438
ZOXPT	3-9	2	1	8	1	Form_alle	NA	1	3	2	2	3	2	2	1	NA	NA	NA	2	NA	3	NA	NA	NA	NA	NA	13986	17435	15640
ZOXPT	3-9	2	1	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZOXPT	3-9	2	1	9	1	Form_3MZP	NA	6	2	6	4	2	4	7	4	5	2	NA	NA	NA	1	NA	NA	NA	NA	NA	47544	8851	8064
ZOXPT	3-9	2	1	9	1	Form_alle	NA	4	3	3	3	3	2	4	2	NA	NA	NA	4	NA	2	NA	NA	NA	NA	NA	128362	13081	10039
ZOXPT	3-9	2	1	9	1	Form_alle	NA	2	4	2	2	4	2	3	2	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	8771	12682	5558
ZOXPT	3-9	2	1	9	1	Form_alle	NA	5	4	3	2	4	3	4	2	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	24303	21162	19029
ZOXPT	3-9	2	1	9	1	Form_3MZP	NA	3	4	3	3	4	2	4	2	5	3	2	1	5	1	NA	NA	NA	NA	NA	235843	26141	14481
ZOXPT	3-9	2	1	9	1	Form_alle	NA	3	5	2	2	5	2	4	2	NA	NA	5	3	3	4	NA	NA	NA	NA	NA	27919	29910	34825
ZOXPT	3-9	2	1	9	1	Form_alle	NA	3	5	2	3	4	2	3	2	NA	NA	NA	4	2	6	NA	NA	NA	NA	NA	15227	30616	22891
ZOXPT	3-9	2	1	9	1	Form_alle	NA	3	4	2	2	4	2	3	2	NA	NA	NA	5	3	5	NA	NA	NA	NA	NA	8325	57888	20939
ZOXPT	3-9	2	1	9	1	Form_abends	NA	2	4	2	3	4	2	3	2	5	2	NA	3	3	4	NA	4	5	3	NA	12593	20001	71610
ZOXPT	3-9	2	1	10	1	Form_3MZP	NA	5	2	5	4	2	2	6	3	5	2	NA	NA	NA	1	NA	NA	NA	NA	NA	17607	11485	6463
ZOXPT	3-9	2	1	10	1	Form_alle	NA	2	4	2	2	4	2	3	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	17396	9981	4162
ZOXPT	3-9	2	1	10	1	Form_alle	NA	2	4	2	2	4	1	3	2	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	11456	7729	8826
ZOXPT	3-9	2	1	10	1	Form_alle	NA	1	4	2	2	4	1	3	1	NA	NA	NA	3	4	1	NA	NA	NA	NA	NA	11735	47331	28324
ZOXPT	3-9	2	1	10	1	Form_3MZP	NA	1	4	1	2	4	1	3	1	7	2	NA	4	2	4	NA	NA	NA	NA	NA	6990	38760	26066
ZOXPT	3-9	2	1	10	1	Form_alle	NA	4	4	3	3	4	3	3	3	NA	NA	NA	4	5	3	NA	NA	NA	NA	NA	19069	22017	17694
ZOXPT	3-9	2	1	10	1	Form_alle	NA	3	4	2	3	4	2	3	3	NA	NA	3	3	4	3	5	NA	NA	NA	NA	11533	46525	11960
ZOXPT	3-9	2	1	10	1	Form_alle	NA	2	4	2	3	4	2	3	3	NA	NA	NA	2	5	4	NA	NA	NA	NA	NA	8718	19822	7272
ZOXPT	3-9	2	1	10	1	Form_abends	NA	3	4	3	3	4	2	4	3	6	1	NA	3	2	3	NA	5	4	3	NA	21148	16823	13450
ZOXPT	3-9	2	1	11	1	Form_3MZP	NA	1	2	2	3	2	2	3	2	7	2	NA	NA	NA	1	NA	NA	NA	NA	NA	12635	10169	4483
ZOXPT	3-9	2	1	11	1	Form_alle	NA	2	4	2	2	2	1	1	1	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	12640	13131	9637
ZOXPT	3-9	2	1	11	1	Form_alle	NA	1	4	1	1	4	1	1	1	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	7454	25473	6054
ZOXPT	3-9	2	1	11	1	Form_alle	NA	1	4	1	1	4	1	1	1	NA	NA	3	3	4	4	3	NA	NA	NA	NA	6309	12772	7431
ZOXPT	3-9	2	1	11	1	Form_3MZP	NA	1	4	1	1	4	1	1	1	7	1	1	2	5	1	2	NA	NA	NA	NA	11933	18490	7895
ZOXPT	3-9	2	1	11	1	Form_alle	NA	1	2	3	3	2	1	4	3	NA	NA	NA	5	2	6	NA	NA	NA	NA	NA	18084	79858	25583
ZOXPT	3-9	2	1	11	1	Form_alle	NA	2	2	3	4	2	2	5	3	NA	NA	NA	NA	1	3	NA	NA	NA	NA	NA	13291	14227	10885
ZOXPT	3-9	2	1	11	1	Form_alle	NA	3	3	3	3	3	2	5	2	NA	NA	NA	4	1	5	NA	NA	NA	NA	NA	10787	60324	15852
ZOXPT	3-9	2	1	11	1	Form_abends	NA	4	3	4	3	3	3	5	3	6	2	NA	NA	2	NA	NA	4	4	2	NA	12701	15306	8186
ZOXPT	3-9	2	1	12	1	Form_3MZP	NA	7	2	6	4	2	4	7	4	6	2	NA	NA	NA	1	NA	NA	NA	NA	NA	31210	13165	4316
ZOXPT	3-9	2	1	12	1	Form_alle	NA	3	5	3	4	5	4	4	3	NA	NA	NA	4	3	3	NA	NA	NA	NA	NA	89861	15383	13778
ZOXPT	3-9	2	1	12	1	Form_alle	NA	4	4	3	3	4	3	3	3	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	10205	16059	16454
ZOXPT	3-9	2	1	12	1	Form_alle	NA	3	4	4	4	4	3	4	4	NA	NA	NA	4	4	5	NA	NA	NA	NA	NA	9468	18743	6557
ZOXPT	3-9	2	1	12	1	Form_3MZP	NA	1	3	1	1	3	1	1	1	6	1	2	3	1	3	1	NA	NA	NA	NA	13785	13144	22473
ZOXPT	3-9	2	1	12	1	Form_alle	NA	2	4	2	3	4	2	3	2	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	47487	77421	7924
ZOXPT	3-9	2	1	12	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZOXPT	3-9	2	1	12	1	Form_alle	NA	3	3	3	3	3	3	3	3	NA	NA	NA	3	4	3	NA	NA	NA	NA	NA	44701	10552	9860
