id	begin_day_ema	begin_time_ema	finish_day_ema	finish_time_ema	begin_day_eod	begin_time_eod	finish_day_eod	finish_time_eod	duration_ema	duration_eod	happy	ashamed	proud	nervous	confident	hostile	sad	excited	angry	relaxed	interaction	dom_sub_you	warm_cold_you	happy_interaction	nervous_interaction	sad_interaction	excited_interaction	angry_interaction	relaxed_interaction	day	beep
167	2018-11-09T00:00:00Z	2018-11-09T19:34:02Z	2018-11-09T00:00:00Z	2018-11-09T19:42:11Z	2018-11-09T00:00:00Z	2018-11-10T02:10:24Z	2018-11-09T00:00:00Z	2018-11-09T05:00:00Z	489	-76224	97	9	10	14	0	27	0	0	0	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
167	2018-11-09T00:00:00Z	2018-11-09T22:25:04Z	2018-11-09T00:00:00Z	2018-11-09T22:29:52Z	2018-11-09T00:00:00Z	2018-11-10T02:10:24Z	2018-11-09T00:00:00Z	2018-11-09T05:00:00Z	288	-76224	0	0	0	89	16	5	83	0	1	23	1	-3	40	41	17	25	10	0	11	NA	NA
167	2018-11-09T00:00:00Z	2018-11-10T00:51:09Z	2018-11-09T00:00:00Z	2018-11-10T01:00:04Z	2018-11-09T00:00:00Z	2018-11-10T02:10:24Z	2018-11-09T00:00:00Z	2018-11-09T05:00:00Z	535	-76224	2	2	3	76	2	0	26	3	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
167	NA	NA	NA	NA	2018-10-31T00:00:00Z	2018-11-01T01:30:46Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	NA	-77446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-10-30T00:00:00Z	2018-10-30T15:25:18Z	2018-10-30T00:00:00Z	2018-10-30T15:29:41Z	2018-10-30T00:00:00Z	2018-10-31T01:09:27Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	263	-76167	71	16	70	30	64	9	54	62	22	51	1	0	6	61	41	12	30	6	65	NA	NA
170	2018-10-30T00:00:00Z	2018-10-30T18:05:57Z	2018-10-30T00:00:00Z	2018-10-30T18:09:12Z	2018-10-30T00:00:00Z	2018-10-31T01:09:27Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	195	-76167	65	15	53	37	59	11	38	45	13	43	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-10-30T00:00:00Z	2018-10-30T20:23:38Z	2018-10-30T00:00:00Z	2018-10-30T20:26:05Z	2018-10-30T00:00:00Z	2018-10-31T01:09:27Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	147	-76167	66	14	73	25	67	17	22	58	14	64	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-10-30T00:00:00Z	2018-10-30T22:44:57Z	2018-10-30T00:00:00Z	2018-10-30T22:47:32Z	2018-10-30T00:00:00Z	2018-10-31T01:09:27Z	2018-10-30T00:00:00Z	2018-10-30T04:00:00Z	155	-76167	79	16	64	11	72	16	26	80	22	78	1	0	36	90	17	11	72	17	74	NA	NA
170	2018-10-31T00:00:00Z	2018-10-31T13:27:55Z	2018-10-31T00:00:00Z	2018-10-31T13:30:47Z	2018-10-31T00:00:00Z	2018-11-01T01:39:29Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	172	-77969	67	9	61	8	53	9	10	58	10	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-10-31T00:00:00Z	2018-10-31T15:55:31Z	2018-10-31T00:00:00Z	2018-10-31T15:57:54Z	2018-10-31T00:00:00Z	2018-11-01T01:39:29Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	143	-77969	71	14	55	20	60	14	18	49	15	55	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-10-31T00:00:00Z	2018-10-31T17:57:56Z	2018-10-31T00:00:00Z	2018-10-31T18:01:06Z	2018-10-31T00:00:00Z	2018-11-01T01:39:29Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	190	-77969	71	8	64	18	64	18	12	77	16	71	1	0	16	68	11	13	56	10	70	NA	NA
170	2018-10-31T00:00:00Z	2018-10-31T20:09:19Z	2018-10-31T00:00:00Z	2018-10-31T20:11:31Z	2018-10-31T00:00:00Z	2018-11-01T01:39:29Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	132	-77969	70	9	68	8	73	11	13	69	10	82	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-10-31T00:00:00Z	2018-10-31T22:22:30Z	2018-10-31T00:00:00Z	2018-10-31T22:25:04Z	2018-10-31T00:00:00Z	2018-11-01T01:39:29Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	154	-77969	73	9	59	15	61	10	10	58	13	66	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-01T00:00:00Z	2018-11-01T14:55:54Z	2018-11-01T00:00:00Z	2018-11-01T14:58:42Z	2018-11-01T00:00:00Z	2018-11-02T01:30:56Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	168	-77456	77	12	71	12	49	14	11	77	13	71	1	-1	33	73	22	17	79	21	79	NA	NA
170	2018-11-01T00:00:00Z	2018-11-01T17:27:12Z	2018-11-01T00:00:00Z	2018-11-01T17:29:13Z	2018-11-01T00:00:00Z	2018-11-02T01:30:56Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	121	-77456	80	11	75	9	70	12	11	80	13	87	1	1	38	75	17	13	74	6	78	NA	NA
170	2018-11-01T00:00:00Z	2018-11-01T20:15:16Z	2018-11-01T00:00:00Z	2018-11-01T20:17:48Z	2018-11-01T00:00:00Z	2018-11-02T01:30:56Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	152	-77456	73	11	47	11	71	10	12	72	9	76	1	2	29	78	14	16	76	15	91	NA	NA
170	2018-11-01T00:00:00Z	2018-11-01T21:45:41Z	2018-11-01T00:00:00Z	2018-11-01T21:47:42Z	2018-11-01T00:00:00Z	2018-11-02T01:30:56Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	121	-77456	79	22	70	14	79	22	21	73	19	77	1	4	39	88	15	12	78	11	83	NA	NA
170	2018-11-01T00:00:00Z	2018-11-02T00:23:38Z	2018-11-01T00:00:00Z	2018-11-02T00:25:29Z	2018-11-01T00:00:00Z	2018-11-02T01:30:56Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	111	-77456	71	9	75	17	71	13	7	77	13	89	1	-1	34	81	13	17	79	11	85	NA	NA
170	2018-11-02T00:00:00Z	2018-11-02T13:39:34Z	2018-11-02T00:00:00Z	2018-11-02T13:42:06Z	2018-11-02T00:00:00Z	2018-11-03T01:01:52Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	152	-75712	82	6	78	8	74	11	14	79	10	89	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-02T00:00:00Z	2018-11-02T16:40:32Z	2018-11-02T00:00:00Z	2018-11-02T16:42:20Z	2018-11-02T00:00:00Z	2018-11-03T01:01:52Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	108	-75712	72	7	77	6	81	10	11	79	3	80	1	0	33	82	6	10	73	9	79	NA	NA
170	2018-11-02T00:00:00Z	2018-11-02T18:59:26Z	2018-11-02T00:00:00Z	2018-11-02T19:01:46Z	2018-11-02T00:00:00Z	2018-11-03T01:01:52Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	140	-75712	82	8	81	6	74	7	9	77	12	87	1	-2	34	82	7	5	83	10	81	NA	NA
170	2018-11-02T00:00:00Z	2018-11-02T20:59:14Z	2018-11-02T00:00:00Z	2018-11-02T21:00:58Z	2018-11-02T00:00:00Z	2018-11-03T01:01:52Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	104	-75712	80	13	72	9	75	9	9	80	7	77	1	0	44	87	4	3	79	4	83	NA	NA
170	2018-11-02T00:00:00Z	2018-11-02T22:55:33Z	2018-11-02T00:00:00Z	2018-11-02T23:01:31Z	2018-11-02T00:00:00Z	2018-11-03T01:01:52Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	358	-75712	79	6	71	10	78	7	7	76	7	79	1	-1	33	83	5	10	80	7	81	NA	NA
170	2018-11-03T00:00:00Z	2018-11-03T15:21:40Z	2018-11-03T00:00:00Z	2018-11-03T15:23:35Z	2018-11-03T00:00:00Z	2018-11-04T03:58:56Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	115	64	86	2	88	5	69	3	1	87	2	88	1	-2	38	85	8	5	86	3	88	NA	NA
170	2018-11-03T00:00:00Z	2018-11-03T17:43:57Z	2018-11-03T00:00:00Z	2018-11-03T17:45:44Z	2018-11-03T00:00:00Z	2018-11-04T03:58:56Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	107	64	90	6	85	1	80	3	1	93	3	89	1	0	43	90	3	7	89	9	89	NA	NA
170	2018-11-03T00:00:00Z	2018-11-03T20:27:43Z	2018-11-03T00:00:00Z	2018-11-03T20:29:27Z	2018-11-03T00:00:00Z	2018-11-04T03:58:56Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	104	64	83	8	85	3	79	2	6	81	5	92	1	-1	37	91	3	2	86	3	90	NA	NA
170	2018-11-03T00:00:00Z	2018-11-03T22:28:07Z	2018-11-03T00:00:00Z	2018-11-03T22:30:08Z	2018-11-03T00:00:00Z	2018-11-04T03:58:56Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	121	64	83	6	86	9	87	3	4	92	1	94	1	2	47	86	11	8	90	3	85	NA	NA
170	2018-11-03T00:00:00Z	2018-11-04T00:36:30Z	2018-11-03T00:00:00Z	2018-11-04T00:38:51Z	2018-11-03T00:00:00Z	2018-11-04T03:58:56Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	141	64	84	8	78	8	79	8	9	85	8	86	1	-3	40	82	7	5	90	12	83	NA	NA
170	2018-11-04T00:00:00Z	2018-11-04T16:48:19Z	2018-11-04T00:00:00Z	2018-11-04T16:50:03Z	2018-11-04T00:00:00Z	2018-11-05T02:45:43Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	104	-81943	94	2	82	1	90	6	6	88	0	90	1	-1	35	91	3	2	87	5	90	NA	NA
170	2018-11-04T00:00:00Z	2018-11-04T18:17:22Z	2018-11-04T00:00:00Z	2018-11-04T18:19:06Z	2018-11-04T00:00:00Z	2018-11-05T02:45:43Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	104	-81943	92	2	85	NA	89	1	1	90	5	89	1	4	41	93	2	2	94	0	92	NA	NA
170	2018-11-04T00:00:00Z	2018-11-04T21:18:52Z	2018-11-04T00:00:00Z	2018-11-04T21:22:57Z	2018-11-04T00:00:00Z	2018-11-05T02:45:43Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	245	-81943	83	1	80	5	81	0	5	83	3	83	1	0	44	86	2	0	89	4	86	NA	NA
170	2018-11-04T00:00:00Z	2018-11-04T23:34:26Z	2018-11-04T00:00:00Z	2018-11-04T23:36:31Z	2018-11-04T00:00:00Z	2018-11-05T02:45:43Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	125	-81943	86	3	87	3	85	5	5	86	2	77	1	-1	44	94	3	6	90	4	90	NA	NA
170	2018-11-04T00:00:00Z	2018-11-05T02:12:01Z	2018-11-04T00:00:00Z	2018-11-05T02:14:08Z	2018-11-04T00:00:00Z	2018-11-05T02:45:43Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	127	-81943	87	23	82	2	83	5	2	83	5	82	1	-2	42	90	3	4	85	0	89	NA	NA
170	2018-11-05T00:00:00Z	2018-11-05T17:01:23Z	2018-11-05T00:00:00Z	2018-11-05T17:03:35Z	2018-11-05T00:00:00Z	2018-11-06T03:16:50Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	132	-80210	73	0	83	1	85	1	0	71	6	57	1	-1	40	85	2	3	86	9	81	NA	NA
170	2018-11-05T00:00:00Z	2018-11-05T19:58:37Z	2018-11-05T00:00:00Z	2018-11-05T20:00:45Z	2018-11-05T00:00:00Z	2018-11-06T03:16:50Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	128	-80210	87	5	86	6	84	6	4	87	7	91	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-05T00:00:00Z	2018-11-05T22:02:42Z	2018-11-05T00:00:00Z	2018-11-05T22:04:18Z	2018-11-05T00:00:00Z	2018-11-06T03:16:50Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	96	-80210	90	1	79	3	85	3	0	84	0	86	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-05T00:00:00Z	2018-11-05T23:59:40Z	2018-11-05T00:00:00Z	2018-11-06T00:01:46Z	2018-11-05T00:00:00Z	2018-11-06T03:16:50Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	126	-80210	83	4	80	3	89	3	3	94	2	86	1	-1	39	95	1	4	91	4	90	NA	NA
170	2018-11-06T00:00:00Z	2018-11-06T15:54:03Z	2018-11-06T00:00:00Z	2018-11-06T15:55:44Z	2018-11-06T00:00:00Z	2018-11-07T03:13:20Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	101	-80000	93	2	86	6	83	8	8	90	0	74	1	2	44	81	2	6	89	4	88	NA	NA
170	2018-11-06T00:00:00Z	2018-11-06T18:34:22Z	2018-11-06T00:00:00Z	2018-11-06T18:36:05Z	2018-11-06T00:00:00Z	2018-11-07T03:13:20Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	103	-80000	89	0	86	3	83	5	0	82	5	88	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-06T00:00:00Z	2018-11-06T20:53:53Z	2018-11-06T00:00:00Z	2018-11-06T20:55:28Z	2018-11-06T00:00:00Z	2018-11-07T03:13:20Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	95	-80000	88	3	80	9	87	6	5	82	3	92	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-06T00:00:00Z	2018-11-06T23:10:03Z	2018-11-06T00:00:00Z	2018-11-06T23:12:25Z	2018-11-06T00:00:00Z	2018-11-07T03:13:20Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	142	-80000	86	6	94	7	86	3	2	86	5	83	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-06T00:00:00Z	2018-11-07T01:15:07Z	2018-11-06T00:00:00Z	2018-11-07T01:17:03Z	2018-11-06T00:00:00Z	2018-11-07T03:13:20Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	116	-80000	86	1	84	5	85	3	4	83	4	85	1	0	37	86	4	5	88	7	87	NA	NA
170	2018-11-07T00:00:00Z	2018-11-07T14:55:12Z	2018-11-07T00:00:00Z	2018-11-07T14:57:03Z	2018-11-07T00:00:00Z	2018-11-08T02:26:05Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	111	-77165	80	0	90	1	87	4	4	85	7	94	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-07T00:00:00Z	2018-11-07T17:06:10Z	2018-11-07T00:00:00Z	2018-11-07T17:07:37Z	2018-11-07T00:00:00Z	2018-11-08T02:26:05Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	87	-77165	95	7	81	1	90	6	5	87	3	97	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	2018-11-07T00:00:00Z	2018-11-07T19:38:53Z	2018-11-07T00:00:00Z	2018-11-07T19:40:53Z	2018-11-07T00:00:00Z	2018-11-08T02:26:05Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	120	-77165	87	4	87	6	89	3	5	90	4	95	1	-1	44	87	6	7	85	4	93	NA	NA
170	2018-11-07T00:00:00Z	2018-11-07T21:46:15Z	2018-11-07T00:00:00Z	2018-11-07T21:47:58Z	2018-11-07T00:00:00Z	2018-11-08T02:26:05Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	103	-77165	86	1	92	1	86	5	3	84	1	85	1	0	27	82	9	6	83	6	88	NA	NA
170	2018-11-07T00:00:00Z	2018-11-08T00:10:58Z	2018-11-07T00:00:00Z	2018-11-08T00:13:07Z	2018-11-07T00:00:00Z	2018-11-08T02:26:05Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	129	-77165	84	3	85	6	86	0	1	87	1	86	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
170	NA	NA	NA	NA	2018-11-08T00:00:00Z	2018-11-09T02:46:52Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	NA	-78412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
171	2018-10-31T00:00:00Z	2018-10-31T13:49:50Z	2018-10-31T00:00:00Z	2018-10-31T13:55:14Z	NA	NA	NA	NA	324	NA	83	0	53	68	66	0	10	94	0	33	1	0	5	55	0	0	49	0	15	NA	NA
171	2018-10-31T00:00:00Z	2018-10-31T15:19:39Z	2018-10-31T00:00:00Z	2018-10-31T15:27:32Z	NA	NA	NA	NA	473	NA	69	0	53	19	49	0	0	49	0	40	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
171	2018-10-31T00:00:00Z	2018-10-31T18:06:21Z	2018-10-31T00:00:00Z	2018-10-31T18:26:48Z	NA	NA	NA	NA	1227	NA	81	0	51	38	53	0	0	54	0	17	1	-23	41	83	61	0	62	50	54	NA	NA
171	2018-10-31T00:00:00Z	2018-10-31T20:50:41Z	2018-10-31T00:00:00Z	2018-10-31T20:57:10Z	NA	NA	NA	NA	389	NA	60	0	29	77	31	0	0	51	22	36	1	-41	39	60	93	70	63	49	50	NA	NA
171	2018-10-31T00:00:00Z	2018-10-31T23:13:28Z	2018-10-31T00:00:00Z	2018-10-31T23:16:58Z	NA	NA	NA	NA	210	NA	61	0	45	28	42	0	0	67	0	23	1	4	50	94	0	14	87	0	48	NA	NA
171	2018-11-01T00:00:00Z	2018-11-01T14:04:20Z	2018-11-01T00:00:00Z	2018-11-01T14:07:52Z	2018-11-01T00:00:00Z	2018-11-02T01:22:04Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	212	-76924	76	15	53	62	58	0	0	40	0	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
171	2018-11-01T00:00:00Z	2018-11-01T21:36:20Z	2018-11-01T00:00:00Z	2018-11-01T21:43:07Z	2018-11-01T00:00:00Z	2018-11-02T01:22:04Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	407	-76924	82	0	52	36	67	0	5	76	4	49	1	-29	44	80	52	1	71	3	55	NA	NA
171	2018-11-01T00:00:00Z	2018-11-01T23:35:01Z	2018-11-01T00:00:00Z	2018-11-01T23:41:26Z	2018-11-01T00:00:00Z	2018-11-02T01:22:04Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	385	-76924	67	0	51	0	67	0	0	70	0	53	1	-1	40	62	0	0	64	0	52	NA	NA
171	2018-11-02T00:00:00Z	2018-11-02T17:42:29Z	2018-11-02T00:00:00Z	2018-11-02T17:45:41Z	2018-11-02T00:00:00Z	2018-11-03T01:01:44Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	192	-75704	66	0	50	21	55	0	21	83	0	91	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
171	2018-11-02T00:00:00Z	2018-11-02T20:04:13Z	2018-11-02T00:00:00Z	2018-11-02T20:07:23Z	2018-11-02T00:00:00Z	2018-11-03T01:01:44Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	190	-75704	73	0	0	0	49	0	39	37	57	11	1	21	47	77	0	18	77	0	45	NA	NA
171	2018-11-02T00:00:00Z	2018-11-03T00:32:00Z	2018-11-02T00:00:00Z	2018-11-03T00:37:34Z	2018-11-02T00:00:00Z	2018-11-03T01:01:44Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	334	-75704	98	0	81	0	77	0	0	81	0	77	1	-16	48	88	0	0	87	2	80	NA	NA
171	2018-11-03T00:00:00Z	2018-11-03T18:38:08Z	2018-11-03T00:00:00Z	2018-11-03T18:42:33Z	2018-11-03T00:00:00Z	2018-11-04T02:54:27Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	265	-82467	87	0	61	0	67	0	0	87	0	59	1	0	50	84	0	0	78	0	61	NA	NA
171	2018-11-03T00:00:00Z	2018-11-03T21:14:11Z	2018-11-03T00:00:00Z	2018-11-03T21:17:55Z	2018-11-03T00:00:00Z	2018-11-04T02:54:27Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	224	-82467	93	0	69	11	74	0	11	82	0	70	1	0	50	95	0	0	80	0	69	NA	NA
171	2018-11-03T00:00:00Z	2018-11-03T23:35:24Z	2018-11-03T00:00:00Z	2018-11-03T23:37:49Z	2018-11-03T00:00:00Z	2018-11-04T02:54:27Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	145	-82467	99	0	65	0	75	0	0	84	0	88	1	0	50	91	0	0	91	0	74	NA	NA
171	2018-11-04T00:00:00Z	2018-11-04T21:31:59Z	2018-11-04T00:00:00Z	2018-11-04T21:38:05Z	2018-11-04T00:00:00Z	2018-11-05T03:54:09Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	366	-86049	84	0	44	27	74	0	0	80	0	28	1	-5	50	81	5	0	80	0	26	NA	NA
171	2018-11-04T00:00:00Z	2018-11-05T00:10:03Z	2018-11-04T00:00:00Z	2018-11-05T00:13:42Z	2018-11-04T00:00:00Z	2018-11-05T03:54:09Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	219	-86049	91	0	54	23	57	0	0	94	0	54	1	-19	50	83	23	0	93	0	38	NA	NA
171	2018-11-05T00:00:00Z	2018-11-05T15:57:14Z	2018-11-05T00:00:00Z	2018-11-05T16:02:12Z	2018-11-05T00:00:00Z	2018-11-06T03:38:33Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	298	-81513	67	0	0	0	67	0	0	74	0	49	1	17	50	88	0	0	61	0	49	NA	NA
171	2018-11-05T00:00:00Z	2018-11-05T21:13:29Z	2018-11-05T00:00:00Z	2018-11-05T21:20:15Z	2018-11-05T00:00:00Z	2018-11-06T03:38:33Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	406	-81513	83	0	71	0	75	0	0	73	0	69	1	20	50	93	0	0	82	0	71	NA	NA
171	2018-11-05T00:00:00Z	2018-11-05T23:17:12Z	2018-11-05T00:00:00Z	2018-11-05T23:19:52Z	2018-11-05T00:00:00Z	2018-11-06T03:38:33Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	160	-81513	92	0	0	50	0	0	0	89	0	75	1	2	50	97	0	0	83	0	66	NA	NA
171	2018-11-05T00:00:00Z	2018-11-06T01:21:46Z	2018-11-05T00:00:00Z	2018-11-06T01:24:56Z	2018-11-05T00:00:00Z	2018-11-06T03:38:33Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	190	-81513	51	0	0	82	51	0	0	51	41	40	1	0	28	77	14	0	60	22	40	NA	NA
171	2018-11-06T00:00:00Z	2018-11-06T20:53:23Z	2018-11-06T00:00:00Z	2018-11-06T20:55:48Z	2018-11-06T00:00:00Z	2018-11-07T04:50:20Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	145	-85820	75	0	0	0	73	0	0	73	0	29	1	9	50	86	0	0	71	0	60	NA	NA
171	2018-11-06T00:00:00Z	2018-11-06T23:17:03Z	2018-11-06T00:00:00Z	2018-11-06T23:19:07Z	2018-11-06T00:00:00Z	2018-11-07T04:50:20Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	124	-85820	83	0	0	0	67	0	0	61	0	40	1	9	50	94	0	0	81	0	43	NA	NA
171	2018-11-06T00:00:00Z	2018-11-07T01:56:29Z	2018-11-06T00:00:00Z	2018-11-07T01:59:06Z	2018-11-06T00:00:00Z	2018-11-07T04:50:20Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	157	-85820	85	0	69	28	73	0	0	86	0	47	1	0	50	84	0	0	73	0	50	NA	NA
171	2018-11-07T00:00:00Z	2018-11-07T18:10:41Z	2018-11-07T00:00:00Z	2018-11-07T18:13:39Z	2018-11-07T00:00:00Z	2018-11-08T04:26:24Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	178	-84384	86	0	66	9	68	0	0	58	0	66	1	-23	37	49	0	0	25	0	45	NA	NA
171	2018-11-07T00:00:00Z	2018-11-07T21:00:18Z	2018-11-07T00:00:00Z	2018-11-07T21:02:14Z	2018-11-07T00:00:00Z	2018-11-08T04:26:24Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	116	-84384	81	0	61	0	72	0	0	73	0	82	1	7	50	50	0	0	75	5	39	NA	NA
171	2018-11-07T00:00:00Z	2018-11-07T22:43:15Z	2018-11-07T00:00:00Z	2018-11-07T22:46:10Z	2018-11-07T00:00:00Z	2018-11-08T04:26:24Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	175	-84384	82	0	74	0	79	0	0	71	0	43	1	0	50	87	0	0	82	0	59	NA	NA
171	2018-11-08T00:00:00Z	2018-11-08T14:48:18Z	2018-11-08T00:00:00Z	2018-11-08T14:50:33Z	2018-11-08T00:00:00Z	2018-11-09T04:18:00Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	135	-83880	81	0	0	0	78	0	0	85	0	62	1	0	50	91	0	0	91	0	75	NA	NA
171	2018-11-08T00:00:00Z	2018-11-08T17:19:54Z	2018-11-08T00:00:00Z	2018-11-08T17:22:13Z	2018-11-08T00:00:00Z	2018-11-09T04:18:00Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	139	-83880	70	0	0	0	74	0	8	97	0	49	1	-15	50	94	0	0	76	0	63	NA	NA
171	2018-11-08T00:00:00Z	2018-11-08T19:06:01Z	2018-11-08T00:00:00Z	2018-11-08T19:08:13Z	2018-11-08T00:00:00Z	2018-11-09T04:18:00Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	132	-83880	94	0	73	0	88	0	0	82	0	54	1	-4	50	100	14	15	100	19	89	NA	NA
171	2018-11-08T00:00:00Z	2018-11-09T00:18:47Z	2018-11-08T00:00:00Z	2018-11-09T00:21:59Z	2018-11-08T00:00:00Z	2018-11-09T04:18:00Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	192	-83880	93	0	0	18	75	0	39	88	0	55	1	0	50	90	0	0	76	0	59	NA	NA
171	NA	NA	NA	NA	2018-11-09T00:00:00Z	2018-11-10T04:45:02Z	2018-11-09T00:00:00Z	2018-11-09T05:00:00Z	NA	-85502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
173	2018-10-31T00:00:00Z	2018-10-31T15:40:40Z	2018-10-31T00:00:00Z	2018-10-31T15:50:15Z	2018-10-31T00:00:00Z	2018-11-01T01:27:04Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	575	-77224	50	69	50	70	80	0	0	0	0	40	1	-4	17	37	0	0	0	0	85	1	NA
173	2018-10-31T00:00:00Z	2018-10-31T17:03:16Z	2018-10-31T00:00:00Z	2018-10-31T17:14:05Z	2018-10-31T00:00:00Z	2018-11-01T01:27:04Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	649	-77224	48	0	21	11	70	0	0	0	0	23	1	-1	13	70	0	0	26	0	83	1	NA
