id	day	beep	happy	relaxed	sad	angry	stressed
130	9	62	55	52	28	14	37
130	9	63	55	65	15	7	46
130	10	64	12	41	51	53	64
130	10	65	21	45	9	57	69
130	10	66	54	43	12	9	67
130	10	67	1	6	53	78	87
130	10	68	47	38	15	30	42
130	10	69	49	11	37	19	45
130	10	70	58	74	46	14	52
130	11	71	45	12	26	25	74
130	11	72	54	56	17	7	56
130	11	73	40	41	6	31	76
130	11	74	59	55	6	10	36
130	11	75	62	69	2	0	22
130	11	76	64	65	3	5	33
130	11	77	52	38	51	6	45
130	12	78	41	39	6	6	51
130	12	79	46	28	41	52	68
130	12	80	29	22	62	83	79
130	12	81	34	18	68	57	70
130	12	82	11	13	59	65	79
130	12	83	13	40	58	59	67
130	12	84	32	16	61	66	83
130	13	85	59	60	4	20	44
130	13	86	22	50	40	36	59
130	13	87	53	18	50	35	58
130	13	88	37	38	52	57	78
130	13	89	41	50	28	31	49
130	13	90	41	30	62	67	75
130	13	91	46	27	30	40	70
130	14	92	53	52	30	27	55
130	14	93	52	34	37	9	60
130	14	94	26	33	35	40	56
130	14	95	48	38	19	46	54
130	14	96	57	75	9	32	6
130	14	97	53	42	51	47	57
130	14	98	49	36	27	19	50
131	1	1	NA	NA	NA	NA	NA
131	1	2	NA	NA	NA	NA	NA
131	1	3	NA	NA	NA	NA	NA
131	1	4	56	47	11	34	52
131	1	5	66	82	11	9	30
131	1	6	60	37	8	15	27
131	1	7	64	63	0	2	26
131	2	8	62	100	0	0	0
131	2	9	40	42	0	0	32
131	2	10	71	71	19	26	67
131	2	11	52	36	0	51	52
131	2	12	90	61	0	0	28
131	2	13	23	20	19	55	42
131	2	14	30	32	6	0	27
131	3	15	41	36	38	21	53
131	3	16	54	56	18	0	39
131	3	17	71	48	27	15	46
131	3	18	61	70	0	3	0
131	3	19	55	45	31	36	48
131	3	20	NA	NA	NA	NA	NA
131	3	21	52	51	12	19	41
131	4	22	19	14	8	60	54
131	4	23	4	38	10	60	6
131	4	24	58	50	28	21	34
131	4	25	61	68	23	37	10
131	4	26	67	76	30	28	44
131	4	27	NA	NA	NA	NA	NA
131	4	28	100	84	0	0	0
131	5	29	62	55	35	13	24
131	5	30	79	82	6	5	0
131	5	31	68	38	24	12	52
131	5	32	79	64	7	11	13
131	5	33	61	61	16	11	33
131	5	34	68	88	9	8	18
131	5	35	91	84	10	10	12
131	6	36	36	33	22	42	38
131	6	37	25	26	11	47	0
131	6	38	80	88	12	9	13
131	6	39	100	100	12	24	17
131	6	40	50	70	15	24	28
131	6	41	85	78	26	22	7
131	6	42	NA	NA	NA	NA	NA
131	7	43	39	16	21	25	40
131	7	44	59	12	15	11	0
131	7	45	52	50	14	6	8
131	7	46	53	71	10	11	32
131	7	47	47	55	2	6	30
131	7	48	38	51	52	0	16
131	7	49	27	46	53	52	23
131	8	50	48	65	8	13	26
131	8	51	60	77	9	4	32
131	8	52	61	52	22	23	48
131	8	53	NA	NA	NA	NA	NA
131	8	54	71	73	4	10	30
131	8	55	53	28	0	47	56
131	8	56	65	59	0	0	29
131	9	57	65	74	2	3	37
131	9	58	88	86	8	0	17
131	9	59	50	54	0	0	17
131	9	60	49	54	12	12	14
131	9	61	29	51	35	23	26
131	9	62	27	31	39	33	63
131	9	63	85	84	19	10	11
131	10	64	63	56	13	17	45
131	10	65	86	89	12	12	16
131	10	66	41	31	0	0	64
131	10	67	52	75	18	13	29
131	10	68	46	14	27	16	66
131	10	69	36	33	17	31	77
131	10	70	60	77	9	13	20
131	11	71	28	28	18	24	46
131	11	72	22	36	10	25	49
131	11	73	68	36	16	19	26
131	11	74	73	59	12	11	34
131	11	75	51	48	25	34	50
131	11	76	34	42	13	22	58
131	11	77	80	22	34	30	55
131	12	78	58	48	10	30	49
131	12	79	75	79	9	16	12
131	12	80	59	54	34	24	14
131	12	81	76	54	11	25	38
131	12	82	67	42	14	7	31
131	12	83	59	61	12	8	20
131	12	84	55	45	0	0	43
131	13	85	53	79	18	17	21
131	13	86	46	16	2	0	47
131	13	87	47	19	15	71	57
131	13	88	17	28	8	62	67
131	13	89	69	66	15	28	46
131	13	90	40	25	14	48	31
131	13	91	21	20	16	78	75
131	14	92	20	10	5	47	67
131	14	93	36	45	27	26	54
131	14	94	45	42	0	0	68
131	14	95	74	55	11	21	36
131	14	96	66	38	21	24	55
131	14	97	67	44	0	0	14
131	14	98	64	40	10	52	53
132	1	1	NA	NA	NA	NA	NA
132	1	2	NA	NA	NA	NA	NA
132	1	3	NA	NA	NA	NA	NA
132	1	4	100	100	57	0	0
132	1	5	100	100	0	0	0
132	1	6	54	100	0	0	100
132	1	7	49	56	55	0	82
132	2	8	58	53	2	6	53
132	2	9	0	0	51	93	98
132	2	10	9	20	79	72	80
132	2	11	63	56	38	56	61
132	2	12	53	98	14	11	0
132	2	13	55	69	26	0	25
132	2	14	25	37	64	70	66
132	3	15	55	71	8	0	9
132	3	16	46	30	11	58	74
132	3	17	NA	NA	NA	NA	NA
132	3	18	77	65	8	12	73
132	3	19	6	100	93	4	2
132	3	20	59	61	0	1	31
132	3	21	100	100	5	0	0
132	4	22	74	100	0	0	0
132	4	23	93	96	0	0	0
132	4	24	57	40	0	35	67
132	4	25	51	44	74	3	52
132	4	26	51	55	53	51	47
132	4	27	NA	NA	NA	NA	NA
132	4	28	84	56	55	0	55
132	5	29	100	100	0	0	0
132	5	30	NA	NA	NA	NA	NA
132	5	31	NA	NA	NA	NA	NA
132	5	32	66	66	51	0	14
132	5	33	53	52	50	41	51
132	5	34	94	100	12	0	0
132	5	35	100	100	0	0	0
132	6	36	70	100	0	0	0
132	6	37	100	15	0	0	85
132	6	38	59	100	0	0	0
132	6	39	71	100	0	0	0
132	6	40	64	69	42	16	36
132	6	41	78	90	0	0	0
132	6	42	92	100	0	0	0
132	7	43	100	100	0	0	0
132	7	44	70	45	22	32	45
132	7	45	42	24	0	0	3
132	7	46	NA	NA	NA	NA	NA
132	7	47	67	95	0	0	0
132	7	48	100	82	0	0	39
132	7	49	100	100	0	0	0
132	8	50	NA	NA	NA	NA	NA
132	8	51	100	100	63	0	0
132	8	52	98	100	0	0	0
132	8	53	53	100	0	0	0
132	8	54	98	100	0	0	0
132	8	55	52	64	0	0	0
132	8	56	100	100	52	0	0
132	9	57	100	94	0	0	0
132	9	58	80	94	0	0	0
132	9	59	100	100	0	0	0
132	9	60	100	100	0	0	0
132	9	61	100	100	0	0	0
132	9	62	100	100	0	0	1
132	9	63	100	100	0	0	0
132	10	64	55	37	0	0	87
132	10	65	52	72	0	0	76
132	10	66	NA	NA	NA	NA	NA
132	10	67	NA	NA	NA	NA	NA
132	10	68	NA	NA	NA	NA	NA
132	10	69	NA	NA	NA	NA	NA
132	10	70	100	100	0	5	0
132	11	71	NA	NA	NA	NA	NA
132	11	72	NA	NA	NA	NA	NA
132	11	73	NA	NA	NA	NA	NA
132	11	74	100	100	0	0	0
132	11	75	82	100	0	0	0
132	11	76	100	100	0	0	0
132	11	77	100	100	0	0	0
132	12	78	NA	NA	NA	NA	NA
132	12	79	NA	NA	NA	NA	NA
132	12	80	0	0	100	100	100
132	12	81	NA	NA	NA	NA	NA
132	12	82	NA	NA	NA	NA	NA
132	12	83	NA	NA	NA	NA	NA
132	12	84	54	51	0	100	0
132	13	85	51	100	0	0	0
132	13	86	NA	NA	NA	NA	NA
132	13	87	NA	NA	NA	NA	NA
132	13	88	NA	NA	NA	NA	NA
132	13	89	NA	NA	NA	NA	NA
132	13	90	NA	NA	NA	NA	NA
132	13	91	NA	NA	NA	NA	NA
132	14	92	52	100	6	0	0
132	14	93	NA	NA	NA	NA	NA
132	14	94	NA	NA	NA	NA	NA
132	14	95	60	100	0	0	100
132	14	96	64	100	41	42	94
132	14	97	NA	NA	NA	NA	NA
132	14	98	100	100	1	1	0
133	1	1	63	56	3	1	31
133	1	2	58	56	0	0	35
133	1	3	63	54	2	1	29
133	1	4	59	61	1	0	28
133	1	5	77	63	0	0	9
133	1	6	32	51	43	31	34
133	1	7	NA	NA	NA	NA	NA
133	2	8	54	51	2	1	23
133	2	9	52	55	0	0	30
133	2	10	52	51	0	0	24
133	2	11	NA	NA	NA	NA	NA
133	2	12	52	59	0	0	8
133	2	13	NA	NA	NA	NA	NA
133	2	14	87	66	0	0	11
133	3	15	55	55	1	1	37
133	3	16	62	53	0	0	14
133	3	17	64	69	0	0	20
133	3	18	50	56	2	0	14
133	3	19	45	42	0	15	46
133	3	20	51	50	0	11	15
133	3	21	NA	NA	NA	NA	NA
133	4	22	61	70	0	0	9
133	4	23	54	59	0	0	22
133	4	24	56	61	0	0	9
133	4	25	69	58	0	0	11
133	4	26	57	60	0	0	8
133	4	27	70	56	4	4	25
133	4	28	70	66	0	0	4
133	5	29	75	70	0	0	6
133	5	30	NA	NA	NA	NA	NA
133	5	31	NA	NA	NA	NA	NA
133	5	32	NA	NA	NA	NA	NA
133	5	33	NA	NA	NA	NA	NA
133	5	34	65	68	0	0	8
133	5	35	77	78	0	0	7
133	6	36	66	57	0	0	22
133	6	37	64	56	0	0	17
133	6	38	61	56	0	0	11
133	6	39	54	51	0	0	20
133	6	40	66	53	0	0	27
133	6	41	71	58	0	0	26
133	6	42	82	76	0	0	2
133	7	43	51	55	0	2	19
133	7	44	52	49	0	0	21
133	7	45	55	41	0	0	5
133	7	46	57	56	0	0	14
133	7	47	59	66	0	0	15
133	7	48	64	72	0	0	7
133	7	49	83	75	0	0	4
133	8	50	52	54	3	2	25
133	8	51	63	59	0	0	9
133	8	52	46	36	1	26	28
133	8	53	58	64	9	0	21
133	8	54	68	80	0	4	10
133	8	55	NA	NA	NA	NA	NA
133	8	56	NA	NA	NA	NA	NA
133	9	57	NA	NA	NA	NA	NA
133	9	58	57	56	0	0	8
133	9	59	66	53	0	0	16
133	9	60	62	64	0	0	26
133	9	61	68	55	0	6	11
133	9	62	NA	NA	NA	NA	NA
133	9	63	74	67	0	2	2
133	10	64	59	54	0	0	6
133	10	65	67	59	0	0	7
133	10	66	59	61	0	0	19
133	10	67	63	63	0	0	5
133	10	68	57	59	0	0	7
133	10	69	NA	NA	NA	NA	NA
133	10	70	83	80	0	0	0
133	11	71	62	50	0	8	24
133	11	72	56	64	0	1	11
133	11	73	59	53	0	0	13
133	11	74	62	64	0	0	5
133	11	75	NA	NA	NA	NA	NA
133	11	76	51	56	18	9	6
133	11	77	NA	NA	NA	NA	NA
133	12	78	NA	NA	NA	NA	NA
133	12	79	67	66	0	4	6
133	12	80	NA	NA	NA	NA	NA
133	12	81	78	70	0	0	5
133	12	82	80	74	0	0	3
133	12	83	88	71	0	0	0
133	12	84	85	79	0	0	0
133	13	85	56	56	0	0	14
133	13	86	57	61	0	0	13
133	13	87	59	62	0	0	7
133	13	88	55	65	0	0	10
133	13	89	54	67	0	6	9
133	13	90	63	56	0	5	18
133	13	91	82	71	0	0	4
133	14	92	57	52	0	0	22
133	14	93	51	49	0	0	17
133	14	94	53	52	7	0	19
133	14	95	47	47	0	1	19
133	14	96	62	55	0	0	11
133	14	97	69	67	0	0	4
133	14	98	77	67	0	0	0
134	1	1	NA	NA	NA	NA	NA
134	1	2	100	53	3	0	54
134	1	3	100	100	1	3	0
134	1	4	54	98	1	0	1
134	1	5	85	96	5	29	60
134	1	6	53	43	0	9	0
134	1	7	36	0	0	0	20
134	2	8	63	69	0	0	10
134	2	9	51	52	0	0	0
134	2	10	57	61	0	0	0
134	2	11	63	100	2	0	0
134	2	12	61	70	0	0	0
134	2	13	64	100	0	0	37
134	2	14	NA	NA	NA	NA	NA
134	3	15	60	100	0	0	0
134	3	16	79	96	0	1	0
134	3	17	62	81	5	1	0
134	3	18	20	27	63	60	78
134	3	19	58	57	0	7	28
134	3	20	100	100	0	0	0
134	3	21	78	31	0	0	54
134	4	22	61	41	0	20	59
134	4	23	73	28	0	0	55
134	4	24	62	51	0	0	45
134	4	25	72	38	2	0	0
134	4	26	54	46	4	0	0
134	4	27	31	5	63	13	82
134	4	28	65	60	49	0	0
134	5	29	28	30	0	0	1
134	5	30	48	32	23	14	27
134	5	31	53	46	0	6	30
134	5	32	78	55	0	10	18
134	5	33	47	34	0	0	46
134	5	34	66	60	9	0	25
134	5	35	57	45	2	0	0
134	6	36	73	38	0	0	23
134	6	37	55	39	11	0	40
134	6	38	51	43	0	0	43
134	6	39	46	40	0	0	41
134	6	40	71	43	30	0	32
134	6	41	70	85	7	2	10
134	6	42	64	63	0	0	43
134	7	43	66	52	1	0	3
134	7	44	73	60	0	0	25
134	7	45	66	69	0	0	35
134	7	46	70	56	0	0	29
134	7	47	56	45	6	0	31
134	7	48	61	60	3	0	29
134	7	49	65	52	10	0	0
134	8	50	71	64	0	1	8
134	8	51	60	57	23	0	21
134	8	52	76	57	19	13	48
134	8	53	63	65	0	68	0
134	8	54	NA	NA	NA	NA	NA
134	8	55	78	68	0	0	0
134	8	56	74	72	0	0	48
134	9	57	61	35	7	6	60
134	9	58	78	68	0	0	0
134	9	59	58	59	0	0	5
134	9	60	64	61	0	0	52
134	9	61	45	51	0	0	47
134	9	62	68	79	0	0	0
134	9	63	69	47	0	0	28
134	10	64	98	45	1	0	34
134	10	65	71	1	0	0	61
134	10	66	58	47	0	3	46
134	10	67	64	59	0	0	61
134	10	68	57	56	11	0	62
134	10	69	70	47	0	10	38
134	10	70	64	49	0	0	46
134	11	71	64	40	0	0	76
134	11	72	67	37	1	0	53
134	11	73	72	56	0	0	55
134	11	74	73	25	0	0	54
134	11	75	60	54	5	1	58
134	11	76	53	46	0	0	58
134	11	77	68	0	0	0	88
134	12	78	52	25	6	13	75
134	12	79	43	24	32	11	72
134	12	80	NA	NA	NA	NA	NA
134	12	81	NA	NA	NA	NA	NA
134	12	82	NA	NA	NA	NA	NA
134	12	83	66	60	0	0	32
134	12	84	63	58	0	0	0
134	13	85	64	51	0	0	35
134	13	86	62	50	0	0	1
134	13	87	76	58	0	0	43
134	13	88	76	55	0	0	54
134	13	89	34	32	59	0	66
134	13	90	62	58	24	0	45
134	13	91	68	72	31	0	34
134	14	92	63	54	5	0	64
134	14	93	47	29	21	5	64
134	14	94	61	44	0	0	61
134	14	95	58	70	31	11	65
134	14	96	65	43	16	0	68
134	14	97	63	26	8	4	61
134	14	98	62	34	14	8	66
135	1	1	62	79	8	4	22
135	1	2	73	68	17	6	49
135	1	3	45	64	8	13	23
135	1	4	23	35	88	59	85
135	1	5	76	62	0	0	19
135	1	6	24	67	29	11	42
135	1	7	73	72	10	0	7
135	2	8	38	6	33	14	77
135	2	9	54	38	15	40	77
135	2	10	62	92	10	10	13
135	2	11	44	87	8	11	11
135	2	12	12	10	21	19	93
135	2	13	61	43	56	6	74
135	2	14	51	45	3	13	45
135	3	15	51	64	8	1	51
135	3	16	58	73	6	5	12
135	3	17	NA	NA	NA	NA	NA
135	3	18	42	24	28	0	63
135	3	19	13	35	75	79	62
135	3	20	58	23	4	10	13
135	3	21	58	43	0	0	43
135	4	22	75	72	11	8	6
135	4	23	68	70	0	8	25
135	4	24	NA	NA	NA	NA	NA
135	4	25	23	49	0	0	48
135	4	26	2	0	0	35	1
135	4	27	53	35	16	45	52
135	4	28	28	16	74	47	54
135	5	29	NA	NA	NA	NA	NA
135	5	30	75	72	3	0	20
135	5	31	75	68	0	0	0
135	5	32	82	75	0	0	27
135	5	33	27	42	18	10	47
135	5	34	36	64	75	43	28
135	5	35	70	79	12	0	4
135	6	36	74	90	3	6	11
135	6	37	28	38	0	0	58
135	6	38	47	14	30	0	72
135	6	39	45	86	13	0	17
135	6	40	27	22	81	27	19
135	6	41	58	77	0	0	17
135	6	42	57	56	5	6	46
135	7	43	56	81	15	1	25
135	7	44	15	30	17	2	78
135	7	45	0	68	0	4	30
135	7	46	18	31	0	0	42
135	7	47	16	44	50	38	66
135	7	48	65	76	5	0	12
135	7	49	26	41	0	0	56
135	8	50	NA	NA	NA	NA	NA
135	8	51	NA	NA	NA	NA	NA
135	8	52	78	82	8	0	12
135	8	53	54	11	53	30	68
135	8	54	58	42	0	16	10
135	8	55	8	20	72	66	62
135	8	56	8	31	70	59	77
135	9	57	47	47	11	0	19
135	9	58	6	8	66	62	62
135	9	59	35	0	16	65	17
135	9	60	59	80	14	3	21
135	9	61	74	79	6	2	19
135	9	62	16	28	33	9	56
135	9	63	49	57	7	8	50
135	10	64	NA	NA	NA	NA	NA
135	10	65	30	33	50	8	47
135	10	66	6	27	62	50	62
135	10	67	18	59	33	9	40
135	10	68	36	51	38	0	56
135	10	69	44	84	4	7	21
135	10	70	3	36	12	29	48
135	11	71	66	13	8	0	8
135	11	72	37	46	6	7	44
135	11	73	23	50	21	10	48
135	11	74	8	24	65	0	74
135	11	75	42	76	16	9	22
135	11	76	75	94	10	9	5
135	11	77	0	31	0	0	0
135	12	78	64	54	17	10	32
135	12	79	71	81	0	0	9
135	12	80	23	41	28	0	71
135	12	81	0	24	63	40	78
135	12	82	85	88	0	0	16
135	12	83	NA	NA	NA	NA	NA
135	12	84	25	56	15	0	38
135	13	85	60	60	7	3	36
135	13	86	32	32	46	8	68
135	13	87	65	75	3	0	10
135	13	88	47	89	0	9	9
135	13	89	72	80	0	0	14
135	13	90	72	60	2	12	46
135	13	91	11	67	0	0	19
135	14	92	63	64	4	0	24
135	14	93	59	71	0	0	24
135	14	94	87	81	0	10	0
135	14	95	74	72	0	0	13
135	14	96	83	73	0	0	6
135	14	97	6	24	46	10	80
135	14	98	0	10	46	13	62
136	1	1	NA	NA	NA	NA	NA
136	1	2	38	42	0	4	60
136	1	3	59	69	0	1	34
136	1	4	29	68	0	0	33
136	1	5	71	57	0	0	20
136	1	6	78	65	0	0	0
136	1	7	83	84	0	0	0
136	2	8	30	70	42	33	17
136	2	9	66	68	0	0	24
136	2	10	37	76	46	0	0
136	2	11	32	60	36	0	0
136	2	12	52	65	0	0	0
136	2	13	54	67	0	0	19
136	2	14	63	100	0	0	0
136	3	15	55	100	0	0	0
136	3	16	55	68	0	0	0
136	3	17	60	62	0	0	0
136	3	18	62	59	0	0	0
136	3	19	54	61	0	0	0
136	3	20	60	64	0	0	0
136	3	21	60	78	0	0	0
136	4	22	48	46	0	0	42
136	4	23	54	42	0	0	51
136	4	24	56	80	0	0	0
136	4	25	48	32	0	0	18
136	4	26	50	61	0	0	0
136	4	27	57	74	0	0	17
136	4	28	100	100	0	0	0
136	5	29	42	34	0	0	50
136	5	30	72	22	0	0	39
136	5	31	67	88	0	0	0
136	5	32	70	62	0	0	31
136	5	33	68	100	0	0	0
136	5	34	100	100	0	0	0
136	5	35	60	100	0	0	19
136	6	36	74	79	0	0	25
136	6	37	54	58	0	0	22
136	6	38	68	75	0	0	0
136	6	39	66	76	0	0	0
136	6	40	63	0	0	0	0
136	6	41	46	100	0	0	46
136	6	42	69	70	0	0	0
136	7	43	60	80	0	0	16
136	7	44	61	85	0	0	21
136	7	45	49	70	0	0	13
136	7	46	70	71	0	0	18
136	7	47	50	100	0	0	25
136	7	48	52	44	0	0	41
136	7	49	66	80	0	0	21
136	8	50	55	57	0	0	28
136	8	51	53	70	0	0	24
136	8	52	55	49	0	0	26
136	8	53	42	100	0	0	0
136	8	54	45	44	0	0	62
136	8	55	69	100	0	0	0
136	8	56	80	86	0	0	19
136	9	57	59	83	0	0	4
136	9	58	64	90	0	0	18
136	9	59	59	58	0	0	24
136	9	60	55	58	0	0	12
136	9	61	56	89	0	0	14
136	9	62	53	82	0	0	5
136	9	63	75	18	0	0	38
136	10	64	55	67	0	0	23
136	10	65	55	75	0	0	11
136	10	66	54	80	0	0	8
136	10	67	52	72	0	0	0
136	10	68	56	74	0	0	0
136	10	69	49	82	0	0	37
136	10	70	34	30	0	20	44
136	11	71	22	32	51	0	53
136	11	72	54	71	0	0	0
136	11	73	52	45	5	0	59
136	11	74	54	64	0	0	10
136	11	75	60	96	0	0	0
136	11	76	68	85	0	0	16
136	11	77	80	100	0	0	0
136	12	78	37	26	24	0	60
136	12	79	43	27	32	0	84
136	12	80	60	81	0	0	11
136	12	81	70	67	0	0	20
136	12	82	55	67	0	0	23
136	12	83	84	77	0	0	0
136	12	84	74	100	0	0	0
136	13	85	67	100	0	0	0
136	13	86	73	82	0	0	15
136	13	87	65	75	0	0	19
136	13	88	56	79	21	0	15
136	13	89	68	84	0	0	28
136	13	90	54	61	0	0	11
136	13	91	64	52	0	0	31
136	14	92	67	100	0	0	0
136	14	93	72	89	0	0	22
136	14	94	65	74	0	0	16
136	14	95	59	75	0	0	21
136	14	96	39	61	0	0	25
136	14	97	80	85	0	0	0
136	14	98	83	87	0	0	0
137	1	1	8	5	7	8	10
137	1	2	51	16	22	11	7
137	1	3	59	54	26	9	47
137	1	4	67	15	16	7	16
137	1	5	64	76	11	18	59
137	1	6	38	77	48	9	3
137	1	7	58	79	10	7	33
137	2	8	64	32	8	14	12
137	2	9	20	68	52	30	21
137	2	10	NA	NA	NA	NA	NA
137	2	11	44	26	15	11	76
137	2	12	NA	NA	NA	NA	NA
137	2	13	72	76	10	13	12
137	2	14	60	45	9	23	64
137	3	15	75	71	41	21	68
137	3	16	16	84	22	12	11
137	3	17	13	54	9	7	34
137	3	18	28	30	22	13	74
137	3	19	77	15	23	9	54
137	3	20	52	84	13	18	40
137	3	21	60	75	13	8	87
137	4	22	6	71	9	3	14
137	4	23	36	53	7	11	68
137	4	24	61	17	11	60	72
137	4	25	52	22	28	18	81
137	4	26	50	14	54	28	77
137	4	27	53	43	64	37	32
137	4	28	19	15	17	11	86
137	5	29	NA	NA	NA	NA	NA
137	5	30	NA	NA	NA	NA	NA
137	5	31	NA	NA	NA	NA	NA
137	5	32	56	72	11	19	10
137	5	33	39	26	29	23	47
137	5	34	42	33	39	35	36
137	5	35	50	69	58	14	46
137	6	36	NA	NA	NA	NA	NA
137	6	37	NA	NA	NA	NA	NA
137	6	38	55	25	28	34	72
137	6	39	7	52	54	24	33
137	6	40	48	54	59	8	20
137	6	41	50	76	30	15	35
137	6	42	74	82	14	10	62
137	7	43	38	35	11	11	66
137	7	44	54	54	28	43	53
137	7	45	32	64	33	20	39
137	7	46	53	61	15	37	25
137	7	47	35	54	31	12	50
137	7	48	52	56	14	28	30
137	7	49	41	36	37	53	73
137	8	50	53	50	32	26	63
137	8	51	27	40	17	22	31
137	8	52	43	36	27	37	66
137	8	53	53	46	22	52	45
137	8	54	NA	NA	NA	NA	NA
137	8	55	35	40	44	42	30
137	8	56	58	45	69	67	65
137	9	57	51	50	66	60	63
137	9	58	65	71	19	26	49
137	9	59	NA	NA	NA	NA	NA
137	9	60	41	15	22	22	62
137	9	61	56	52	6	26	49
137	9	62	65	59	46	53	51
137	9	63	23	26	69	73	74
137	10	64	49	48	33	67	40
137	10	65	70	33	22	37	64
137	10	66	41	57	34	39	43
137	10	67	37	48	26	31	30
137	10	68	67	68	38	11	31
137	10	69	75	53	18	28	43
137	10	70	63	54	35	35	61
137	11	71	44	28	10	13	37
137	11	72	54	34	36	30	55
137	11	73	68	42	15	50	36
137	11	74	55	46	36	30	46
137	11	75	21	37	39	20	49
137	11	76	34	40	61	39	66
137	11	77	46	31	25	68	72
137	12	78	59	66	42	53	41
137	12	79	48	84	36	51	81
137	12	80	20	15	78	73	86
137	12	81	NA	NA	NA	NA	NA
137	12	82	36	32	62	50	68
137	12	83	58	75	24	16	50
137	12	84	44	56	18	24	58
137	13	85	54	37	16	27	34
137	13	86	52	29	19	54	64
137	13	87	47	38	26	14	45
137	13	88	68	35	21	22	47
137	13	89	46	60	25	26	36
137	13	90	48	57	16	8	31
137	13	91	68	63	14	37	51
137	14	92	44	64	57	34	41
137	14	93	NA	NA	NA	NA	NA
137	14	94	NA	NA	NA	NA	NA
137	14	95	45	64	10	32	16
137	14	96	39	30	39	25	34
137	14	97	NA	NA	NA	NA	NA
137	14	98	NA	NA	NA	NA	NA
138	1	1	85	90	3	3	9
138	1	2	99	100	0	34	28
138	1	3	100	100	0	0	0
138	1	4	73	100	0	0	0
138	1	5	99	26	27	0	76
138	1	6	50	47	0	0	44
138	1	7	100	100	0	0	0
138	2	8	74	31	0	0	60
138	2	9	92	33	0	24	64
138	2	10	65	28	0	0	86
138	2	11	52	0	0	54	64
138	2	12	64	33	0	0	0
138	2	13	84	69	0	0	0
138	2	14	62	84	0	0	0
138	3	15	57	35	0	0	53
138	3	16	47	21	0	0	78
138	3	17	63	31	0	0	45
138	3	18	76	68	0	0	60
138	3	19	89	76	0	0	0
138	3	20	58	100	0	1	0
138	3	21	20	35	59	75	63
138	4	22	50	38	0	34	47
138	4	23	38	17	27	36	79
138	4	24	32	18	18	11	67
138	4	25	65	11	0	0	73
138	4	26	100	83	0	0	0
138	4	27	35	62	36	36	0
138	4	28	69	65	16	0	0
138	5	29	100	78	0	0	10
138	5	30	72	83	0	0	0
138	5	31	98	62	0	3	0
138	5	32	100	100	0	0	0
138	5	33	88	93	0	0	0
138	5	34	100	100	0	0	0
138	5	35	71	58	0	23	51
138	6	36	100	55	0	0	0
138	6	37	78	66	0	0	0
138	6	38	84	34	0	0	5
138	6	39	95	86	0	0	0
138	6	40	NA	NA	NA	NA	NA
138	6	41	100	100	0	0	0
138	6	42	100	89	0	0	0
138	7	43	100	80	0	0	0
138	7	44	100	100	0	0	0
138	7	45	100	99	1	0	1
138	7	46	99	100	0	0	0
138	7	47	100	92	0	0	0
138	7	48	100	100	0	0	0
138	7	49	100	100	0	0	0
138	8	50	100	100	0	0	0
138	8	51	100	96	0	0	0
138	8	52	100	100	0	0	0
138	8	53	100	100	0	0	0
138	8	54	100	100	0	0	0
138	8	55	100	100	0	0	0
138	8	56	100	100	0	0	0
138	9	57	86	1	0	0	76
138	9	58	100	59	0	0	51
138	9	59	53	10	0	16	89
138	9	60	54	44	0	0	95
138	9	61	35	67	63	64	28
138	9	62	100	100	55	0	0
138	9	63	76	100	0	0	50
138	10	64	100	100	0	0	48
138	10	65	71	32	0	0	80
138	10	66	100	53	0	0	36
138	10	67	99	87	0	0	0
138	10	68	100	100	0	0	0
138	10	69	100	100	1	0	0
138	10	70	100	100	0	0	32
138	11	71	100	100	0	0	0
138	11	72	100	0	0	0	0
138	11	73	71	32	0	0	56
138	11	74	100	100	0	0	40
138	11	75	100	100	0	0	0
138	11	76	100	100	0	0	0
138	11	77	100	100	0	0	0
138	12	78	100	100	0	0	0
138	12	79	100	100	0	0	0
138	12	80	100	100	0	0	0
138	12	81	100	100	0	0	0
138	12	82	100	100	0	0	0
138	12	83	41	100	40	25	42
138	12	84	50	100	29	34	0
138	13	85	30	27	44	46	29
138	13	86	38	77	33	1	0
138	13	87	54	4	59	32	79
138	13	88	73	71	36	18	53
138	13	89	100	100	0	0	0
138	13	90	100	100	0	0	0
138	13	91	100	100	0	0	0
138	14	92	100	100	0	0	0
138	14	93	100	100	0	0	0
138	14	94	100	100	0	0	0
138	14	95	100	100	0	0	0
138	14	96	100	100	0	0	0
138	14	97	100	100	0	0	0
138	14	98	100	100	0	0	0
139	1	1	86	91	3	30	17
139	1	2	93	98	1	13	1
139	1	3	100	49	5	5	43
139	1	4	100	100	1	6	39
139	1	5	100	100	3	6	5
139	1	6	100	100	1	8	49
139	1	7	60	48	6	5	76
139	2	8	100	100	6	11	38
139	2	9	72	37	6	32	62
139	2	10	100	77	4	4	4
139	2	11	NA	NA	NA	NA	NA
139	2	12	90	82	14	27	52
139	2	13	63	66	69	47	52
139	2	14	100	100	2	9	29
139	3	15	100	100	2	8	50
139	3	16	100	100	3	7	4
139	3	17	53	4	6	76	37
139	3	18	31	22	1	46	54
139	3	19	100	100	0	2	2
139	3	20	5	6	100	92	63
139	3	21	22	8	60	73	80
139	4	22	8	19	61	60	70
139	4	23	7	0	85	91	74
139	4	24	31	8	53	70	87
139	4	25	2	8	32	85	92
139	4	26	19	26	81	86	82
