id	counter	reappraisal	distraction	suppression	rumination	appreciation	sharing_affect	problem_coping	pa	na	beep	day
201	14	5	5	5	1	1	1	4	4.8	1	4	3
201	15	5	1	5	1	1	1	5	4.8	1	5	3
201	16	4	5	5	5	5	1	5	4.8	1.6	1	4
201	17	2	3	3	3	1	1	3	2.4	4.2	2	4
201	18	2	3	3	3	4	3	3	2.4	4.2	3	4
201	19	4	4	4	4	5	4	4	3.4	3	4	4
201	20	4	4	4	4	5	1	4	3	3.2	5	4
201	21	4	4	4	4	5	4	4	3.6	3.2	1	5
201	22	3	2	3	4	3	1	4	3.2	3	2	5
201	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5
201	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5
201	25	4	4	4	4	4	4	5	3.6	3.2	5	5
201	26	5	5	1	1	5	1	5	4.2	1.4	1	6
201	27	4	4	1	1	1	1	4	4.2	1	2	6
201	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6
201	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	6
201	30	5	5	5	5	5	5	5	4.2	1	5	6
201	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7
201	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7
201	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	7
201	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7
201	35	5	5	5	1	5	1	5	3.8	2.6	5	7
201	36	5	5	5	1	5	1	5	4.2	1	1	8
201	37	5	4	5	1	1	1	5	5	1	2	8
201	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	8
201	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	8
201	40	1	5	5	1	5	1	5	5	1	5	8
201	41	5	5	5	5	5	1	5	5	1	1	9
201	42	4	1	1	1	1	1	1	3.4	1	2	9
201	43	5	5	5	5	5	4	5	4.6	1	3	9
201	44	5	5	5	1	5	1	5	5	1.2	4	9
201	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	9
201	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10
201	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	10
201	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10
201	49	5	5	5	1	5	1	5	5	1	4	10
201	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10
201	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11
201	52	4	5	4	1	5	1	4	4.4	1	2	11
201	53	5	5	5	5	5	1	5	5	1	3	11
201	54	5	5	5	5	5	1	5	5	1	4	11
201	55	5	5	5	5	5	1	5	5	1	5	11
201	56	5	5	4	4	5	1	5	2.2	2.6	1	12
201	57	4	1	1	1	1	1	4	3.8	1	2	12
201	58	5	5	5	5	1	1	5	5	1	3	12
201	59	5	5	5	5	5	1	5	4.8	1	4	12
201	60	4	4	3	4	4	3	4	3.8	1.6	5	12
201	61	3	4	3	4	3	1	4	3	3	1	13
201	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	13
201	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	13
201	64	4	4	4	4	4	2	4	3.4	2.8	4	13
201	65	4	4	4	4	4	2	4	3.4	2.8	5	13
201	66	4	5	4	4	5	5	5	4	2.6	1	14
201	67	4	4	4	4	5	4	4	4	2.4	2	14
201	68	3	3	3	2	1	1	3	3.6	2.2	3	14
201	69	3	3	3	3	1	3	3	3	2.2	4	14
201	70	2	3	4	3	3	1	3	3.2	2.8	5	14
204	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
204	2	4	1	4	1	5	1	5	4.6	1	2	1
204	3	3	3	3	4	4	1	4	2.2	2.6	3	1
204	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
204	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1
204	6	4	4	3	3	4	1	3	1.8	3	1	2
204	7	5	4	4	1	4	2	5	3.4	1	2	2
204	8	4	4	4	1	4	1	5	3.2	1	3	2
204	9	4	3	4	2	4	2	4	3	1.2	4	2
204	10	4	4	4	1	4	2	5	3.8	1	5	2
204	11	4	4	4	1	5	1	4	3	1.2	1	3
204	12	3	3	3	2	4	1	4	2.2	2.4	2	3
204	13	3	3	4	1	4	1	4	3	1.2	3	3
204	14	4	4	4	1	5	4	4	4	1	4	3
204	15	4	4	4	1	5	1	4	4	1	5	3
204	16	4	4	4	1	5	3	4	4	1	1	4
204	17	4	4	3	1	4	1	4	2.6	1.6	2	4
204	18	5	5	5	2	5	1	5	4.8	1	3	4
204	19	3	3	3	1	4	1	4	3	1.6	4	4
204	20	3	3	3	1	4	1	3	3	1.2	5	4
204	21	4	4	4	1	5	1	1	3.8	1	1	5
204	22	4	4	4	1	4	1	4	3.2	1.4	2	5
204	23	3	4	3	1	4	5	4	3.2	1	3	5
204	24	4	4	4	1	4	1	1	3.4	1	4	5
204	25	3	2	4	1	4	1	3	3.4	1.4	5	5
204	26	1	1	1	1	5	1	1	3.2	1.2	1	6
204	27	1	1	1	1	5	1	1	4	1	2	6
204	28	2	4	5	1	5	1	1	3.8	1	3	6
204	29	1	1	1	1	5	1	1	3.8	1.4	4	6
204	30	1	2	1	1	5	1	1	4	1	5	6
204	31	1	1	1	1	5	1	1	4.4	1	1	7
204	32	3	2	4	2	3	1	3	2.8	1.8	2	7
204	33	2	2	2	5	2	1	2	1.6	3.4	3	7
204	34	3	2	3	2	3	1	3	1.8	2.6	4	7
204	35	2	3	3	2	4	1	4	2.4	1.4	5	7
204	36	1	2	4	1	1	1	3	1	2.8	1	8
204	37	3	3	3	1	3	1	4	2.6	1.8	2	8
204	38	3	3	3	1	3	1	4	2.4	1.6	3	8
204	39	4	3	3	1	4	1	4	3	1.2	4	8
204	40	1	1	1	4	1	1	1	1	4.8	5	8
204	41	3	3	2	3	2	3	1	1	4	1	9
204	42	4	4	3	2	4	3	5	2	1.8	2	9
204	43	5	4	3	2	4	2	4	2.2	1.2	3	9
204	44	2	2	2	1	3	3	4	1.8	2	4	9
204	45	3	2	3	1	3	2	3	1.4	2.2	5	9
204	46	1	1	1	1	1	1	1	1	3.8	1	10
204	47	4	4	4	1	4	1	4	3	1	2	10
204	48	4	4	4	2	4	1	4	3	1.8	3	10
204	49	4	4	4	1	3	1	4	2.6	1.4	4	10
204	50	3	4	4	2	3	4	4	3	1.6	5	10
204	51	4	4	4	1	5	4	4	3.6	1	1	11
204	52	4	4	4	2	4	4	4	2.8	1.6	2	11
204	53	3	4	3	1	3	3	4	2.6	2.4	3	11
204	54	3	3	3	1	4	1	3	2.6	1.8	4	11
204	55	3	5	3	1	4	3	4	2.4	2.4	5	11
204	56	3	3	4	1	4	1	2	2.8	1.4	1	12
204	57	4	4	4	1	4	1	4	3.6	1.2	2	12
204	58	4	4	4	1	5	4	4	4.2	1	3	12
204	59	3	3	3	1	4	1	4	2.8	2	4	12
204	60	4	4	4	1	5	1	5	3.4	1.2	5	12
204	61	4	4	4	1	5	1	4	3.6	1	1	13
204	62	3	4	4	1	5	1	3	3.8	1	2	13
204	63	3	4	4	1	5	1	5	4.2	1	3	13
204	64	2	2	1	1	1	4	1	1.2	4.2	4	13
204	65	3	4	3	1	5	1	3	3.2	1	5	13
204	66	3	4	4	1	4	1	3	2.8	1	1	14
204	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	14
204	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	14
204	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	14
204	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	14
205	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
205	2	1	5	5	5	1	1	2	1.8	5	2	1
205	3	3	5	3	3	2	4	3	2.2	2	3	1
205	4	2	3	2	3	1	1	2	2.2	2	4	1
205	5	3	4	5	2	1	3	5	2.2	2.8	5	1
205	6	5	5	5	1	5	5	5	3.8	1.2	1	2
205	7	3	3	3	3	3	2	2	2.4	2	2	2
205	8	1	1	1	1	1	1	1	2	3.6	3	2
205	9	1	1	1	1	1	1	1	1.6	4	4	2
205	10	2	2	2	2	2	2	2	2.2	1.4	5	2
205	11	3	3	3	4	5	5	3	2	1.6	1	3
205	12	4	4	4	4	3	5	4	2.8	1.6	2	3
205	13	4	4	3	3	1	4	2	2.8	1.2	3	3
205	14	3	3	3	3	3	3	3	2.6	1	4	3
205	15	3	3	3	2	5	4	3	2.8	1.2	5	3
205	16	3	3	3	2	5	4	3	2.8	1.2	1	4
205	17	3	4	3	4	4	5	3	1.6	2	2	4
205	18	4	4	4	2	5	4	3	2	2.2	3	4
205	19	3	3	3	2	5	4	3	2.8	1.2	4	4
205	20	3	4	3	2	5	4	3	2.8	1.2	5	4
205	21	3	3	3	3	3	2	2	2.4	2	1	5
205	22	2	3	2	3	1	1	2	2.2	2	2	5
205	23	1	2	4	2	1	4	3	2.6	2.4	3	5
205	24	2	3	2	3	1	1	2	2.2	2	4	5
205	25	3	3	3	4	5	5	3	2	1.6	5	5
205	26	3	4	5	2	1	3	5	2.2	2.8	1	6
205	27	3	2	1	3	5	2	4	2.6	2.8	2	6
205	28	2	3	4	3	2	2	1	2.8	2.4	3	6
205	29	2	2	2	3	4	4	4	3.2	1.2	4	6
205	30	2	3	4	3	2	2	1	2.8	2.4	5	6
205	31	2	3	2	3	1	1	2	2.2	2	1	7
205	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7
205	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	7
205	34	2	2	2	3	4	4	4	3.2	1.2	4	7
205	35	3	3	3	3	2	3	3	2	1.8	5	7
205	36	2	3	4	3	2	2	1	2.8	2.4	1	8
205	37	1	2	4	2	1	4	3	2.6	2.4	2	8
205	38	3	4	3	4	4	5	3	1.6	2	3	8
205	39	3	4	3	4	4	5	3	1.6	2	4	8
205	40	3	4	3	4	4	5	3	1.6	2	5	8
205	41	2	3	2	3	1	1	2	2.2	2	1	9
205	42	2	3	2	3	1	1	2	2.2	2	2	9
205	43	2	3	4	4	5	3	4	2.8	3.4	3	9
205	44	2	3	2	3	1	1	2	2.2	2	4	9
205	45	3	4	2	3	4	4	3	2.8	3.2	5	9
205	46	2	3	1	3	5	4	2	2.2	2.6	1	10
205	47	1	2	3	3	5	2	4	3.2	2.2	2	10
205	48	5	4	4	3	4	2	4	2.8	3.2	3	10
205	49	2	3	4	4	5	3	4	2.8	3.4	4	10
205	50	2	3	4	4	5	3	4	2.8	3.4	5	10
205	51	2	5	3	2	4	1	3	2.2	2.4	1	11
205	52	3	4	2	5	2	5	3	2.8	2.4	2	11
205	53	1	2	3	4	4	5	3	2.2	2.6	3	11
205	54	2	3	4	2	4	3	1	2.6	3	4	11
205	55	3	2	1	4	2	3	5	2.6	3.6	5	11
205	56	3	4	2	3	4	2	1	3.2	3.2	1	12
205	57	2	3	4	3	4	2	1	2.2	3.6	2	12
205	58	3	4	2	1	4	2	3	3	3	3	12
205	59	1	2	3	4	3	3	5	2.6	3	4	12
205	60	2	3	1	3	3	2	4	2.6	3	5	12
205	61	3	2	1	4	4	3	2	2.2	2.8	1	13
205	62	2	3	2	2	4	3	2	3.4	3	2	13
205	63	2	3	1	2	3	3	1	2.8	2.8	3	13
205	64	2	3	4	3	3	2	1	2.2	3	4	13
205	65	3	4	5	2	4	3	1	2.4	2.2	5	13
205	66	3	3	4	1	3	2	3	2	2.6	1	14
205	67	2	3	1	3	3	2	1	2.8	2.8	2	14
205	68	2	4	1	4	4	3	2	2.8	2.6	3	14
205	69	2	4	1	3	4	4	2	2.2	3	4	14
205	70	3	4	5	1	4	2	4	2.2	2.4	5	14
206	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
206	2	1	4	1	2	2	3	3	2.6	2	2	1
206	3	5	3	4	1	4	4	3	3.6	1.2	3	1
206	4	1	5	1	1	2	1	3	2.8	2	4	1
206	5	3	1	2	1	4	1	1	2.2	2.2	5	1
206	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
206	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2
206	8	4	3	2	1	2	1	1	2.2	2.4	3	2
206	9	4	2	4	2	4	4	5	3.4	1.4	4	2
206	10	2	1	1	2	2	1	4	2.2	2.8	5	2
206	11	4	5	3	2	4	3	4	3.8	1.6	1	3
206	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
206	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3
206	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3
206	15	1	1	4	1	3	1	4	2.4	3.8	5	3
206	16	2	5	3	3	3	1	2	2.6	2.6	1	4
206	17	1	1	5	1	2	2	4	2.4	1.8	2	4
206	18	2	5	2	3	2	1	4	2.8	2	3	4
206	19	2	4	3	1	2	2	3	2.4	1.8	4	4
206	20	1	1	1	1	2	1	1	1.6	3.4	5	4
206	21	3	4	3	2	4	3	4	2.8	2	1	5
206	22	4	3	1	4	2	3	1	2	2.8	2	5
206	23	3	5	4	2	4	3	3	2.8	3	3	5
206	24	1	3	1	1	2	1	3	1.6	4	4	5
206	25	3	5	5	2	4	2	3	3	2.4	5	5
206	26	3	5	5	1	4	3	4	3	1.8	1	6
206	27	1	1	2	1	2	1	1	2.4	2.2	2	6
206	28	3	4	3	4	2	1	2	3	1.8	3	6
206	29	1	4	1	1	3	3	1	2.2	3	4	6
206	30	1	5	1	1	3	1	1	2.6	2.6	5	6
206	31	3	2	4	1	4	3	1	3.2	2	1	7
206	32	1	4	4	1	2	1	1	2.2	3	2	7
206	33	1	4	3	1	2	3	3	2.2	2.6	3	7
206	34	1	5	4	1	2	1	1	2.6	2.6	4	7
206	35	2	2	3	1	2	1	1	2	2.2	5	7
206	36	2	3	2	3	3	1	2	1.8	2.2	1	8
206	37	1	4	2	2	3	1	1	2.4	2	2	8
206	38	2	5	3	3	3	1	2	2.8	1.8	3	8
206	39	3	5	3	1	2	1	1	2.4	2.2	4	8
206	40	3	4	2	2	3	3	2	2.4	2.2	5	8
206	41	1	1	1	1	1	1	1	1.4	4.2	1	9
206	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	9
206	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9
206	44	1	5	3	1	4	5	4	2.6	2	4	9
206	45	2	4	2	1	3	2	1	2.6	2.6	5	9
206	46	1	4	1	1	3	3	2	2.2	2	1	10
206	47	1	2	4	2	3	3	2	2.4	2	2	10
206	48	1	5	3	3	2	4	2	3.4	2	3	10
206	49	2	5	1	1	4	3	4	2.6	1.4	4	10
206	50	2	4	2	3	2	4	2	2.2	1.4	5	10
206	51	3	4	2	3	3	4	2	3.2	2	1	11
206	52	1	2	1	1	2	2	3	1.6	3.4	2	11
206	53	1	2	3	2	2	4	3	2.2	2.8	3	11
206	54	1	3	2	2	3	4	3	1.6	3.2	4	11
206	55	2	4	2	2	2	1	1	2	2.6	5	11
206	56	3	1	2	3	2	1	2	2.8	2.6	1	12
206	57	1	2	1	2	3	3	1	1.8	2	2	12
206	58	3	2	2	2	2	1	3	2.4	2.2	3	12
206	59	1	1	2	2	1	4	1	1.2	4	4	12
206	60	1	2	3	2	2	3	4	2.4	2	5	12
206	61	1	4	2	1	3	1	1	2.2	2.4	1	13
206	62	1	1	1	1	2	1	1	1.4	3	2	13
206	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	13
206	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	13
206	65	3	2	1	1	3	1	1	2.4	1.8	5	13
206	66	1	1	1	1	1	1	1	2	1.4	1	14
206	67	2	3	1	1	3	2	2	2	2.6	2	14
206	68	1	2	1	2	2	1	3	1.6	2.6	3	14
206	69	1	1	1	2	3	1	1	2.2	3	4	14
206	70	2	2	1	1	2	1	2	2.6	1.6	5	14
207	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
207	2	1	1	2	3	1	1	5	2.2	1	2	1
207	3	3	1	1	4	1	1	4	3	1	3	1
207	4	3	3	3	1	1	1	2	1.8	1.2	4	1
207	5	4	5	5	1	3	1	1	2.8	1	5	1
207	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
207	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2
207	8	3	2	1	1	2	1	1	2.4	1	3	2
207	9	2	1	2	1	2	1	2	2.8	1	4	2
207	10	4	2	1	1	3	1	2	3.2	1	5	2
207	11	1	3	3	1	3	1	1	2.6	1	1	3
207	12	2	2	3	1	4	1	1	2.6	1	2	3
207	13	2	3	2	1	2	1	1	2.6	1	3	3
207	14	2	2	3	1	3	1	1	2.8	1	4	3
207	15	3	3	3	1	3	1	1	3.4	1	5	3
207	16	1	2	2	4	1	1	1	1.2	1.8	1	4
207	17	1	1	1	4	1	3	2	1.8	1	2	4
207	18	1	1	2	1	1	1	3	1.6	1.8	3	4
207	19	3	2	3	3	5	1	1	2.6	1.2	4	4
207	20	2	3	5	3	4	1	1	1.6	2	5	4
207	21	2	2	3	1	3	1	1	2	1.2	1	5
207	22	1	3	4	1	3	1	1	3.2	1	2	5
207	23	3	3	3	1	4	1	2	3.6	1	3	5
207	24	1	2	3	2	4	1	1	2.2	1.4	4	5
207	25	2	2	3	3	3	1	1	2.4	1.6	5	5
207	26	2	2	2	1	3	1	1	1.4	1	1	6
207	27	2	3	2	2	3	1	3	2.8	1	2	6
207	28	2	3	3	1	3	1	2	3	1	3	6
207	29	3	3	3	3	4	4	2	3	3.4	4	6
207	30	1	3	1	1	5	1	1	3	1	5	6
207	31	2	1	1	1	4	1	3	2	1	1	7
207	32	2	2	2	2	3	1	2	1.8	1	2	7
207	33	3	3	2	2	4	1	1	2.4	1.2	3	7
207	34	3	3	3	1	3	1	1	2.4	1	4	7
207	35	1	1	5	1	5	1	1	3	1	5	7
207	36	2	4	4	1	5	1	1	4	1	1	8
207	37	2	2	3	1	4	1	1	2.8	1	2	8
207	38	2	2	1	3	3	1	3	3	1	3	8
207	39	3	4	5	1	5	1	1	3.8	1	4	8
207	40	2	5	5	1	5	1	1	4	1	5	8
207	41	2	2	2	3	3	1	2	1.6	1	1	9
207	42	1	1	5	3	3	1	1	2.4	1.6	2	9
207	43	1	1	1	3	1	1	3	1.2	1.6	3	9
207	44	3	1	1	5	2	1	5	1.4	1.4	4	9
207	45	1	5	1	2	5	1	1	2.2	1	5	9
207	46	1	1	3	2	4	1	3	1.6	1	1	10
207	47	1	1	3	5	2	1	1	1.4	1	2	10
207	48	3	4	1	3	2	1	4	2.8	1	3	10
207	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
207	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10
207	51	1	3	4	1	5	1	1	2.2	1	1	11
207	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	11
207	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11
207	54	1	5	5	1	5	1	1	4.2	1	4	11
207	55	2	2	3	1	4	1	3	3.4	1	5	11
207	56	2	1	1	4	2	1	1	2	1	1	12
207	57	2	2	3	4	4	1	1	2.8	1	2	12
207	58	1	3	1	4	3	1	1	1.6	1	3	12
207	59	1	1	1	5	1	1	5	1.8	1	4	12
207	60	1	1	1	5	1	1	5	3.4	1	5	12
207	61	1	5	4	1	5	1	1	4.2	1	1	13
207	62	1	3	4	1	4	1	1	1.6	1	2	13
207	63	1	1	4	1	5	1	1	2	1	3	13
207	64	1	4	4	1	5	1	1	2.4	1	4	13
207	65	1	4	4	1	5	1	1	3.6	1	5	13
207	66	1	1	1	5	1	1	5	1	2.6	1	14
207	67	3	1	1	5	1	1	2	1.8	1	2	14
207	68	4	1	1	4	3	1	5	3.6	1.2	3	14
207	69	1	1	3	1	5	1	1	3	1	4	14
207	70	1	3	4	1	5	1	1	4	1	5	14
208	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
208	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1
208	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
208	4	3	2	2	3	4	4	2	4	1.6	4	1
208	5	5	4	4	3	5	4	4	3.8	1.6	5	1
208	6	3	2	3	2	4	5	4	3.2	1.8	1	2
208	7	4	3	3	2	4	5	3	3.6	1.4	2	2
208	8	4	3	3	2	5	5	3	3.6	1	3	2
208	9	4	4	3	2	4	3	3	3.6	1.2	4	2
208	10	4	4	3	2	3	4	3	4	1	5	2
208	11	4	3	3	1	3	4	3	3.6	1	1	3
208	12	5	3	3	2	5	4	3	3.6	1.2	2	3
208	13	5	2	2	3	5	4	3	4	1.2	3	3
208	14	5	4	4	2	4	5	3	4.2	1	4	3
208	15	3	2	3	3	4	5	3	3.8	2.2	5	3
208	16	4	5	4	2	5	4	3	4	1.4	1	4
208	17	5	3	3	2	4	5	3	3.6	1	2	4
208	18	3	4	3	2	5	4	3	3.8	1.6	3	4
208	19	5	4	3	2	4	5	3	3.8	1.4	4	4
208	20	4	4	4	2	3	4	3	3.8	1	5	4
208	21	4	4	3	2	3	3	3	4.2	1.2	1	5
208	22	4	3	3	2	3	4	3	4.2	1	2	5
208	23	4	5	4	2	4	3	3	3.6	1.6	3	5
208	24	4	3	4	3	5	5	4	4.4	1.2	4	5
208	25	4	4	4	2	5	5	3	4	1.2	5	5
208	26	4	5	3	2	3	3	3	4	1	1	6
208	27	5	5	3	3	3	4	3	4	1.2	2	6
208	28	4	5	3	2	4	3	3	4.2	1.2	3	6
208	29	5	5	3	2	3	3	2	4	1.6	4	6
208	30	4	5	4	2	4	5	3	4.4	1.2	5	6
208	31	4	4	3	3	3	3	3	4.2	1	1	7
208	32	4	4	3	2	5	5	3	3.8	1.2	2	7
208	33	4	4	3	2	5	5	4	4.4	1.2	3	7
208	34	4	4	3	4	3	3	3	3.6	2.4	4	7
208	35	3	4	3	3	3	3	4	3.6	1.6	5	7
208	36	4	4	3	3	4	3	3	3.6	1.2	1	8
208	37	5	4	3	3	4	4	3	4	1.8	2	8
208	38	3	3	3	3	3	2	3	4.2	1.4	3	8
208	39	4	3	3	3	4	3	2	4	1.2	4	8
208	40	5	4	5	2	5	4	3	3.6	1.8	5	8
208	41	3	4	5	2	3	4	3	3.8	1.8	1	9
208	42	4	4	3	3	4	2	3	3.6	1.4	2	9
208	43	4	5	4	1	5	3	4	4	1.4	3	9
208	44	4	5	3	2	4	4	3	4	1.4	4	9
208	45	5	5	4	2	5	4	3	4.8	1.2	5	9
208	46	4	4	3	3	3	4	3	3.6	1.4	1	10
208	47	4	5	3	2	4	3	4	4.2	1.2	2	10
208	48	4	5	3	2	5	2	4	4.4	1.2	3	10
208	49	4	5	3	3	4	4	4	4.4	1.6	4	10
208	50	4	5	4	3	4	4	3	4	2	5	10
208	51	5	5	4	1	5	5	4	4	1.6	1	11
208	52	5	5	3	2	5	4	4	4.4	1	2	11
208	53	4	4	3	2	5	3	4	3.8	1.6	3	11
208	54	4	4	3	3	4	4	4	4.2	1	4	11
208	55	5	5	4	2	5	5	3	4.4	1.4	5	11
208	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12
208	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	12
208	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	12
208	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	12
208	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	12
208	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13
208	62	4	4	3	3	4	4	3	4.2	1.8	2	13
208	63	4	5	4	2	4	2	3	4.2	1.2	3	13
208	64	5	5	4	2	5	4	4	4.8	1.2	4	13
208	65	4	5	4	3	4	4	3	3.6	1.8	5	13
208	66	4	5	3	2	4	5	4	4.6	1	1	14
208	67	5	4	3	3	3	3	3	4.2	1.2	2	14
208	68	4	4	4	2	4	4	4	4.4	1.4	3	14
208	69	4	5	3	2	5	3	2	4.4	1.4	4	14
208	70	2	5	2	3	3	4	3	3.4	2.8	5	14
209	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
209	2	3	2	2	5	4	4	4	2.8	2.2	2	1
209	3	4	4	4	3	4	4	4	3.2	3	3	1
209	4	4	5	4	3	3	2	5	2.6	2.8	4	1
209	5	4	5	4	3	2	2	5	2.8	1.8	5	1
209	6	5	4	5	3	3	2	4	3.2	1.8	1	2
209	7	5	4	4	3	5	3	3	2.8	2.2	2	2
209	8	2	2	2	2	2	2	5	2.8	2.2	3	2
209	9	4	3	2	3	3	2	3	2.6	2.8	4	2
209	10	4	4	4	2	3	2	3	2.8	2.2	5	2
209	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3
209	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
209	13	4	4	4	3	3	2	4	3.4	2.4	3	3
209	14	4	5	4	3	3	2	3	3.4	2.2	4	3
209	15	3	4	4	4	3	2	3	3	1.6	5	3
209	16	4	5	4	2	4	2	3	4	1.4	1	4
209	17	4	4	4	3	3	2	3	2.4	2	2	4
209	18	3	4	3	4	2	2	5	2.8	2.6	3	4
209	19	3	4	3	3	3	2	4	3.2	1.8	4	4
209	20	4	4	4	3	4	2	3	3.6	1.6	5	4
209	21	4	3	3	3	4	1	3	3.4	1.8	1	5
209	22	3	3	3	4	2	2	4	2.2	2.4	2	5
209	23	4	4	4	3	2	1	4	3.4	1.8	3	5
209	24	3	4	2	3	3	1	5	2.6	2.4	4	5
209	25	4	2	4	3	3	1	4	3.4	1.6	5	5
209	26	4	2	3	4	4	1	4	3	2.4	1	6
209	27	3	3	4	4	3	1	3	2.6	2.6	2	6
209	28	3	2	2	4	2	1	4	2	3.8	3	6
209	29	4	3	4	4	2	1	4	2.8	2.2	4	6
209	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	6
209	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7
209	32	4	3	3	3	3	2	3	2.8	2	2	7
209	33	4	4	4	3	4	3	4	3.6	1.8	3	7
209	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7
209	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	7
209	36	3	3	3	3	2	1	4	2.8	2.2	1	8
209	37	2	2	3	2	2	1	3	2.2	3.2	2	8
209	38	3	4	4	4	2	2	4	2.4	2.8	3	8
209	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	8
209	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	8
209	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9
209	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	9
209	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9
209	44	4	4	4	4	2	2	4	3.4	2.4	4	9
209	45	4	4	4	3	3	2	3	3.6	1.4	5	9
209	46	4	4	4	3	5	2	3	3.6	1.4	1	10
209	47	4	4	4	2	2	1	3	3.4	1.8	2	10
209	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10
209	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
209	50	3	2	2	2	4	1	2	3.2	1.8	5	10
209	51	3	3	3	3	3	1	3	3.2	1.8	1	11
209	52	4	3	2	3	3	1	3	2.4	2.8	2	11
209	53	4	3	4	3	2	2	3	2.8	2.4	3	11
209	54	4	3	4	3	4	2	4	3.4	1.6	4	11
209	55	4	3	4	4	3	2	4	3.4	1.4	5	11
209	56	4	4	4	3	4	2	3	3.4	1.8	1	12
209	57	3	3	4	3	4	1	3	2.4	2.2	2	12
209	58	3	3	3	3	4	2	3	3	1.4	3	12
209	59	4	4	4	4	4	4	4	3.4	2.2	4	12
209	60	4	3	3	3	3	1	3	3	2.4	5	12
209	61	2	2	2	4	2	2	3	2	3.2	1	13
209	62	3	2	2	3	3	1	3	2.8	2.6	2	13
