id	timestamp	extraversion	agreeableness	conscientiousness	emotional_stability	openness	date	day	beep
532	1328874693	4	3.5	6	5	5	2012-02-10T11:51:33Z	12	NA
532	1328879187	6.5	5	5.5	5	6	2012-02-10T13:06:27Z	12	NA
532	1329127279	3.5	4.5	6	5	5	2012-02-13T10:01:19Z	15	NA
532	1329144377	3.5	2	6	4	5.5	2012-02-13T14:46:17Z	15	NA
532	1329148840	4.5	5.5	4	4	3	2012-02-13T16:00:40Z	15	NA
532	1329215596	6	5.5	1.5	5.5	3.5	2012-02-14T10:33:16Z	16	NA
532	1329226918	4.5	4.5	4	5.5	4	2012-02-14T13:41:58Z	16	NA
532	1329307646	4.5	4	2.5	4	3.5	2012-02-15T12:07:26Z	17	NA
532	1329311201	1.5	4.5	6	6	3	2012-02-15T13:06:41Z	17	NA
532	1329321962	2.5	2.5	5.5	2	4	2012-02-15T16:06:02Z	17	NA
532	1329388224	2.5	5.5	5	5.5	3	2012-02-16T10:30:24Z	18	NA
532	1329397564	4	2	1.5	5	3	2012-02-16T13:06:04Z	18	NA
532	1329408094	4.5	2	3.5	4	3.5	2012-02-16T16:01:34Z	18	NA
532	1329473834	6	3.5	1.5	4	3.5	2012-02-17T10:17:14Z	19	NA
532	1329486092	4.5	5.5	5	5.5	4.5	2012-02-17T13:41:32Z	19	NA
532	1329732244	5.5	4.5	3	4.5	3.5	2012-02-20T10:04:04Z	22	NA
532	1329744645	5	4	2.5	6	4	2012-02-20T13:30:45Z	22	NA
532	1329754405	2.5	3.5	5	3	2.5	2012-02-20T16:13:25Z	22	NA
532	1329836758	1.5	4	6	5.5	3	2012-02-21T15:05:58Z	23	NA
532	1329924366	5.5	5	6.5	4	6.5	2012-02-22T15:26:06Z	24	NA
532	1330013467	2.5	1.5	5	1.5	4	2012-02-23T16:11:07Z	25	NA
532	1330080139	4	4	6	4.5	6	2012-02-24T10:42:19Z	26	NA
532	1330337672	2	4	6	6	3	2012-02-27T10:14:32Z	29	NA
532	1330427353	6	5	6.5	5	6.5	2012-02-28T11:09:13Z	30	NA
532	1330434051	6.5	3.5	2	6	4.5	2012-02-28T13:00:51Z	30	NA
532	1330444946	2.5	2	6	2	4	2012-02-28T16:02:26Z	30	NA
532	1330512289	2.5	3.5	6.5	5	5.5	2012-02-29T10:44:49Z	31	NA
532	1330520597	2.5	4	2.5	6	2	2012-02-29T13:03:17Z	31	NA
532	1330610244	2	4	6	3.5	4	2012-03-01T13:57:24Z	32	NA
532	1330698722	4.5	1	5.5	1.5	4.5	2012-03-02T14:32:02Z	33	NA
532	1330944163	4	3	5.5	3	4	2012-03-05T10:42:43Z	36	NA
532	1330954514	5	5	4	5	4	2012-03-05T13:35:14Z	36	NA
532	1330963300	3	3.5	5.5	2.5	3.5	2012-03-05T16:01:40Z	36	NA
532	1331033595	4.5	2.5	6.5	3.5	6	2012-03-06T11:33:15Z	37	NA
532	1331046032	3	3.5	3.5	4	4	2012-03-06T15:00:32Z	37	NA
532	1331050284	1.5	4	5.5	3	4.5	2012-03-06T16:11:24Z	37	NA
532	1331114563	4.5	2	6.5	3	5.5	2012-03-07T10:02:43Z	38	NA
532	1331126725	3.5	3.5	6	2.5	4.5	2012-03-07T13:25:25Z	38	NA
532	1331138447	2.5	2	4	1.5	2.5	2012-03-07T16:40:47Z	38	NA
532	1331201804	5	3.5	6.5	4.5	5.5	2012-03-08T10:16:44Z	39	NA
532	1331213962	2	4.5	5	5	3.5	2012-03-08T13:39:22Z	39	NA
532	1331222473	3.5	5	6	4.5	6	2012-03-08T16:01:13Z	39	NA
532	1331289204	4	5.5	5.5	6	4.5	2012-03-09T10:33:24Z	40	NA
532	1331300197	3.5	2.5	2.5	3.5	2.5	2012-03-09T13:36:37Z	40	NA
532	1331308833	2.5	3	5.5	3.5	5	2012-03-09T16:00:33Z	40	NA
524	1328004546	4	4	7	7	5	2012-01-31T10:09:06Z	1	NA
524	1328017606	6	7	7	7	7	2012-01-31T13:46:46Z	1	NA
524	1328026149	4	5.5	7	7	2.5	2012-01-31T16:09:09Z	1	NA
524	1328090755	2.5	5.5	7	7	4	2012-02-01T10:05:55Z	2	NA
524	1328103007	7	5.5	7	7	7	2012-02-01T13:30:07Z	2	NA
524	1328112126	1	7	7	7	2.5	2012-02-01T16:02:06Z	2	NA
524	1328177132	4	5.5	7	4	7	2012-02-02T10:05:32Z	3	NA
524	1328190748	7	5.5	7	4	7	2012-02-02T13:52:28Z	3	NA
524	1328203777	7	7	7	7	7	2012-02-02T17:29:37Z	3	NA
524	1328264179	3.5	4	4	4	5.5	2012-02-03T10:16:19Z	4	NA
524	1328281356	7	4	4	5.5	5.5	2012-02-03T15:02:36Z	4	NA
524	1328626918	2.5	5.5	7	7	7	2012-02-07T15:01:58Z	8	NA
524	1328632288	1	4	7	5.5	4	2012-02-07T16:31:28Z	8	NA
524	1328697187	2.5	4	7	7	4	2012-02-08T10:33:07Z	9	NA
524	1328706169	5.5	5.5	7	7	4	2012-02-08T13:02:49Z	9	NA
524	1328718226	4	7	7	7	4	2012-02-08T16:23:46Z	9	NA
524	1328794380	5.5	4	7	7	7	2012-02-09T13:33:00Z	10	NA
524	1328804186	2.5	5.5	7	4	7	2012-02-09T16:16:26Z	10	NA
524	1329302167	1.5	4	5.5	5.5	1.5	2012-02-15T10:36:07Z	16	NA
524	1329318449	7	5.5	7	7	7	2012-02-15T15:07:29Z	16	NA
524	1329322164	4	5.5	7	7	7	2012-02-15T16:09:24Z	16	NA
524	1329397572	3	5.5	7	7	4	2012-02-16T13:06:12Z	17	NA
524	1329408472	7	5.5	7	7	7	2012-02-16T16:07:52Z	17	NA
524	1329835114	6	6	7	7	7	2012-02-21T14:38:34Z	22	NA
524	1329847551	4	5	7	7	3	2012-02-21T18:05:51Z	22	NA
524	1329905130	5.5	4	7	6.5	5	2012-02-22T10:05:30Z	23	NA
524	1329916152	5.5	4	7	7	4	2012-02-22T13:09:12Z	23	NA
524	1329928009	1	5.5	7	7	1	2012-02-22T16:26:49Z	23	NA
524	1330007813	2.5	4	7	7	4.5	2012-02-23T14:36:53Z	24	NA
524	1330014130	2	4	6.5	6	2.5	2012-02-23T16:22:10Z	24	NA
524	1330077905	2.5	5.5	7	7	4	2012-02-24T10:05:05Z	25	NA
524	1330434702	4	4	6	5	4	2012-02-28T13:11:42Z	29	NA
524	1330445037	7	5.5	6.5	6.5	7	2012-02-28T16:03:57Z	29	NA
524	1330524099	2	5.5	5.5	4	5	2012-02-29T14:01:39Z	30	NA
524	1330538033	6	4	7	6	3	2012-02-29T17:53:53Z	30	NA
524	1330608897	3.5	4.5	7	6	4	2012-03-01T13:34:57Z	31	NA
524	1330619497	6.5	5.5	6	6	6	2012-03-01T16:31:37Z	31	NA
524	1331049655	5.5	5.5	7	7	6	2012-03-06T16:00:55Z	36	NA
524	1331127170	5.5	4	6.5	6.5	6	2012-03-07T13:32:50Z	37	NA
524	1331136414	6.5	5.5	4	6.5	5	2012-03-07T16:06:54Z	37	NA
524	1331201185	5.5	5.5	6.5	6.5	5.5	2012-03-08T10:06:25Z	38	NA
524	1331214016	6.5	5.5	4	4	6.5	2012-03-08T13:40:16Z	38	NA
524	1331290626	6.5	6	6.5	7	6	2012-03-09T10:57:06Z	39	NA
546	1327917792	4.5	6	6	6.5	5.5	2012-01-30T10:03:12Z	1	NA
546	1327929603	3.5	6.5	5	6.5	4	2012-01-30T13:20:03Z	1	NA
546	1328004660	3.5	6.5	5	7	4.5	2012-01-31T10:11:00Z	2	NA
546	1328014886	5.5	6.5	6	6.5	5	2012-01-31T13:01:26Z	2	NA
546	1328025768	4	7	5.5	6.5	4	2012-01-31T16:02:48Z	2	NA
546	1328091751	3.5	7	6	6.5	5.5	2012-02-01T10:22:31Z	3	NA
546	1328102088	4.5	7	6	7	5	2012-02-01T13:14:48Z	3	NA
546	1328177095	3.5	6.5	6	6	5	2012-02-02T10:04:55Z	4	NA
546	1328187686	3.5	7	6	7	4.5	2012-02-02T13:01:26Z	4	NA
546	1328198517	3.5	7	5.5	6.5	5.5	2012-02-02T16:01:57Z	4	NA
546	1328263296	4	7	6.5	6.5	4	2012-02-03T10:01:36Z	5	NA
546	1328522619	4	7	6	6.5	6	2012-02-06T10:03:39Z	8	NA
546	1328534724	4	7	6.5	7	5.5	2012-02-06T13:25:24Z	8	NA
546	1328545734	3.5	7	6.5	6.5	6	2012-02-06T16:28:54Z	8	NA
546	1328608889	3.5	7	6.5	7	6	2012-02-07T10:01:29Z	9	NA
546	1328619665	4	7	6.5	7	6	2012-02-07T13:01:05Z	9	NA
546	1328630521	4	7	6.5	7	6	2012-02-07T16:02:01Z	9	NA
546	1328695522	3.5	6.5	6.5	7	6	2012-02-08T10:05:22Z	10	NA
546	1328706389	4	6	6	6.5	5.5	2012-02-08T13:06:29Z	10	NA
546	1328782165	3	7	6.5	7	6	2012-02-09T10:09:25Z	11	NA
546	1328793968	4	7	6.5	6.5	6	2012-02-09T13:26:08Z	11	NA
546	1328875993	4	6.5	6	6.5	5	2012-02-10T12:13:13Z	12	NA
546	1328880699	4	7	6	6.5	5.5	2012-02-10T13:31:39Z	12	NA
546	1329128052	4	7	6.5	6.5	5	2012-02-13T10:14:12Z	15	NA
546	1329138038	4	6.5	6	6.5	5	2012-02-13T13:00:38Z	15	NA
546	1329213840	3.5	7	6	6.5	5	2012-02-14T10:04:00Z	16	NA
546	1329226384	4	7	5.5	6.5	5	2012-02-14T13:33:04Z	16	NA
546	1329235244	3.5	7	6	6.5	5	2012-02-14T16:00:44Z	16	NA
546	1329302875	3.5	7	6	6	6	2012-02-15T10:47:55Z	17	NA
546	1329312056	4	7	6	6.5	5	2012-02-15T13:20:56Z	17	NA
546	1329321769	3.5	7	6	6.5	5.5	2012-02-15T16:02:49Z	17	NA
546	1329386460	4	6	6	6.5	6	2012-02-16T10:01:00Z	18	NA
546	1329397504	3.5	6.5	6.5	6.5	6	2012-02-16T13:05:04Z	18	NA
546	1329408134	4	7	6	6.5	5.5	2012-02-16T16:02:14Z	18	NA
546	1329473468	3.5	7	6	6.5	5.5	2012-02-17T10:11:08Z	19	NA
546	1329483945	3.5	7	6.5	6.5	6	2012-02-17T13:05:45Z	19	NA
546	1329732104	3.5	5.5	6	6.5	5	2012-02-20T10:01:44Z	22	NA
546	1329744096	4	7	6	6.5	5.5	2012-02-20T13:21:36Z	22	NA
546	1329818632	4	7	6	6.5	5	2012-02-21T10:03:52Z	23	NA
546	1329829658	4	6.5	5.5	6.5	5.5	2012-02-21T13:07:38Z	23	NA
546	1329905663	4	7	5.5	6.5	5	2012-02-22T10:14:23Z	24	NA
546	1329915746	4	7	6	6.5	5	2012-02-22T13:02:26Z	24	NA
546	1329991624	3.5	7	6	6.5	5	2012-02-23T10:07:04Z	25	NA
546	1330008803	3.5	7	6	6.5	5.5	2012-02-23T14:53:23Z	25	NA
546	1330090443	4	6.5	6	6.5	6	2012-02-24T13:34:03Z	26	NA
546	1330337178	3.5	7	6	6.5	5.5	2012-02-27T10:06:18Z	29	NA
546	1330350036	4	6.5	6	6.5	5.5	2012-02-27T13:40:36Z	29	NA
546	1330425020	4	6.5	6	6.5	6	2012-02-28T10:30:20Z	30	NA
546	1330509702	4	6.5	6.5	6.5	6	2012-02-29T10:01:42Z	31	NA
546	1330598355	4	7	6	6.5	6	2012-03-01T10:39:15Z	32	NA
546	1330607195	4	7	6	6.5	6	2012-03-01T13:06:35Z	32	NA
546	1330942813	3	6.5	4	6	4	2012-03-05T10:20:13Z	36	NA
546	1330952754	3.5	7	5.5	6.5	5.5	2012-03-05T13:05:54Z	36	NA
546	1331114451	4	7	4.5	6.5	5.5	2012-03-07T10:00:51Z	38	NA
546	1331202719	3	7	5	7	5	2012-03-08T10:31:59Z	39	NA
546	1331211922	3.5	7	5.5	6.5	5	2012-03-08T13:05:22Z	39	NA
546	1331295237	4	7	6	6.5	6	2012-03-09T12:13:57Z	40	NA
546	1331298686	3.5	7	6	6.5	5.5	2012-03-09T13:11:26Z	40	NA
546	1331308839	3.5	7	6.5	6.5	6	2012-03-09T16:00:39Z	40	NA
525	1327917732	3.5	5	5.5	6	4	2012-01-30T10:02:12Z	1	NA
525	1327929000	4	5	6	5.5	4	2012-01-30T13:10:00Z	1	NA
525	1327942851	4	4	4	4	4	2012-01-30T17:00:51Z	1	NA
525	1328275403	5.5	6	5.5	6	4.5	2012-02-03T13:23:23Z	5	NA
525	1328286110	5	5.5	4.5	5	4.5	2012-02-03T16:21:50Z	5	NA
525	1328523673	4.5	5.5	2.5	6	4.5	2012-02-06T10:21:13Z	8	NA
525	1328533363	4	5	5	5.5	3.5	2012-02-06T13:02:43Z	8	NA
525	1328544960	3.5	6	6.5	6.5	4	2012-02-06T16:16:00Z	8	NA
525	1328610969	4.5	6	5.5	6	4.5	2012-02-07T10:36:09Z	9	NA
525	1328621108	3.5	5.5	6.5	6	6	2012-02-07T13:25:08Z	9	NA
525	1328631694	4.5	6	5.5	6.5	5	2012-02-07T16:21:34Z	9	NA
525	1328698212	4.5	6.5	4.5	6.5	4.5	2012-02-08T10:50:12Z	10	NA
525	1328706093	6.5	6.5	6	6.5	6.5	2012-02-08T13:01:33Z	10	NA
525	1328717585	3	5	3	3	3.5	2012-02-08T16:13:05Z	10	NA
525	1328785418	4	6	5.5	6	5	2012-02-09T11:03:38Z	11	NA
525	1328793789	3.5	6	6.5	6.5	4.5	2012-02-09T13:23:09Z	11	NA
525	1328804797	4	5.5	5.5	5.5	4	2012-02-09T16:26:37Z	11	NA
525	1329128657	4	5.5	5	6	4	2012-02-13T10:24:17Z	15	NA
525	1329143270	6	6	6	6.5	6	2012-02-13T14:27:50Z	15	NA
525	1329149089	2	5.5	5	5.5	3	2012-02-13T16:04:49Z	15	NA
525	1329215459	6	6.5	6.5	6.5	6.5	2012-02-14T10:30:59Z	16	NA
525	1329227588	6	3	4.5	2	7	2012-02-14T13:53:08Z	16	NA
525	1329237058	5	4	5	4.5	4	2012-02-14T16:30:58Z	16	NA
525	1329302717	3	5	5.5	5.5	5.5	2012-02-15T10:45:17Z	17	NA
525	1329314308	5	5.5	5.5	5.5	4.5	2012-02-15T13:58:28Z	17	NA
525	1329322736	4	4.5	4.5	5	4	2012-02-15T16:18:56Z	17	NA
525	1329389944	6.5	5	5.5	4	6.5	2012-02-16T10:59:04Z	18	NA
525	1329399063	5.5	6.5	5.5	5.5	5	2012-02-16T13:31:03Z	18	NA
525	1329408573	4.5	6.5	6	5.5	5.5	2012-02-16T16:09:33Z	18	NA
525	1329475898	6.5	6.5	6	6.5	7	2012-02-17T10:51:38Z	19	NA
525	1329484834	4	5.5	5.5	5.5	4	2012-02-17T13:20:34Z	19	NA
525	1329737641	6.5	2.5	4.5	1.5	6.5	2012-02-20T11:34:01Z	22	NA
525	1329744287	6	3.5	4	2.5	5.5	2012-02-20T13:24:47Z	22	NA
525	1329753657	4.5	5.5	6	6	5.5	2012-02-20T16:00:57Z	22	NA
525	1329833336	4	5.5	4.5	6	4	2012-02-21T14:08:56Z	23	NA
525	1329841333	2.5	5.5	6	6	4	2012-02-21T16:22:13Z	23	NA
525	1329907475	7	6.5	6.5	6.5	7	2012-02-22T10:44:35Z	24	NA
525	1329920838	6.5	6.5	6	6.5	5.5	2012-02-22T14:27:18Z	24	NA
525	1329927059	2.5	6	4	5.5	1.5	2012-02-22T16:10:59Z	24	NA
525	1329993132	4.5	7	7	7	5	2012-02-23T10:32:12Z	25	NA
525	1330008914	5.5	2.5	5.5	3.5	6.5	2012-02-23T14:55:14Z	25	NA
525	1330013947	3	5.5	6.5	4	5.5	2012-02-23T16:19:07Z	25	NA
525	1330342090	5.5	6	5.5	3.5	6	2012-02-27T11:28:10Z	29	NA
525	1330350041	4	5.5	6	3.5	6	2012-02-27T13:40:41Z	29	NA
525	1330367366	4.5	4	5.5	3.5	4.5	2012-02-27T18:29:26Z	29	NA
525	1330429688	5	6.5	6.5	6.5	6	2012-02-28T11:48:08Z	30	NA
525	1330437594	2	5.5	4.5	6	3	2012-02-28T13:59:54Z	30	NA
525	1330446621	2.5	5.5	6	4	3	2012-02-28T16:30:21Z	30	NA
525	1330517664	5.5	6.5	7	5	7	2012-02-29T12:14:24Z	31	NA
525	1330522942	7	6.5	6.5	5.5	7	2012-02-29T13:42:22Z	31	NA
525	1330533831	2.5	5.5	7	6.5	4	2012-02-29T16:43:51Z	31	NA
525	1330600807	4	6.5	7	6.5	4	2012-03-01T11:20:07Z	32	NA
525	1330611231	3.5	5.5	6.5	6	4	2012-03-01T14:13:51Z	32	NA
525	1330619771	7	7	4	4.5	6	2012-03-01T16:36:11Z	32	NA
525	1330946765	3	5	6.5	6.5	3	2012-03-05T11:26:05Z	36	NA
525	1330958731	3	4.5	6.5	6	4	2012-03-05T14:45:31Z	36	NA
525	1330967687	4	3	6.5	5	2	2012-03-05T17:14:47Z	36	NA
525	1331033558	5	5.5	5.5	6	5	2012-03-06T11:32:38Z	37	NA
525	1331041923	3	4.5	4	5.5	3	2012-03-06T13:52:03Z	37	NA
525	1331050601	1.5	5.5	6.5	6	4	2012-03-06T16:16:41Z	37	NA
525	1331114452	4	5.5	5.5	4.5	5	2012-03-07T10:00:52Z	38	NA
525	1331125520	3	6	6.5	6.5	4	2012-03-07T13:05:20Z	38	NA
525	1331203259	6.5	6	5.5	3.5	7	2012-03-08T10:40:59Z	39	NA
525	1331215271	3	5.5	5	6	4	2012-03-08T14:01:11Z	39	NA
525	1331298801	3.5	5.5	4	6	4	2012-03-09T13:13:21Z	40	NA
547	1327918062	6	6.5	5.5	6.5	4.5	2012-01-30T10:07:42Z	1	NA
547	1327929747	6.5	4	4	5	5	2012-01-30T13:22:27Z	1	NA
547	1327939962	4.5	5	4	5.5	3.5	2012-01-30T16:12:42Z	1	NA
547	1328004030	5	6	5.5	5	3.5	2012-01-31T10:00:30Z	2	NA
547	1328014961	5.5	6	5.5	6	4	2012-01-31T13:02:41Z	2	NA
547	1328025765	3	5	6	6.5	2.5	2012-01-31T16:02:45Z	2	NA
547	1328090476	3.5	5	5	6	2.5	2012-02-01T10:01:16Z	3	NA
547	1328101487	3	5.5	5	6	3.5	2012-02-01T13:04:47Z	3	NA
547	1328113008	5.5	5.5	5	5.5	3.5	2012-02-01T16:16:48Z	3	NA
547	1328176940	3	5	3	5	3	2012-02-02T10:02:20Z	4	NA
547	1328188834	4.5	5.5	5	6	3.5	2012-02-02T13:20:34Z	4	NA
547	1328198462	5.5	6	5.5	6	4.5	2012-02-02T16:01:02Z	4	NA
547	1328274660	5.5	6.5	5.5	6.5	4	2012-02-03T13:11:00Z	5	NA
547	1328286285	6	5.5	6.5	6.5	4	2012-02-03T16:24:45Z	5	NA
547	1328608860	6	6.5	5.5	6.5	4	2012-02-07T10:01:00Z	9	NA
547	1328620818	5	2	4	3.5	3	2012-02-07T13:20:18Z	9	NA
547	1328631092	3.5	4	4.5	3.5	4.5	2012-02-07T16:11:32Z	9	NA
547	1328695279	3.5	4.5	5.5	6	4	2012-02-08T10:01:19Z	10	NA
547	1328706802	4.5	5.5	4.5	6	5	2012-02-08T13:13:22Z	10	NA
547	1328718046	2.5	5.5	3	5.5	3.5	2012-02-08T16:20:46Z	10	NA
547	1328794210	5.5	4.5	4	6	5.5	2012-02-09T13:30:10Z	11	NA
547	1328803941	7	4	4	6.5	6.5	2012-02-09T16:12:21Z	11	NA
547	1328868038	7	6.5	5.5	6.5	6	2012-02-10T10:00:38Z	12	NA
547	1328880085	7	6.5	6	6.5	5.5	2012-02-10T13:21:25Z	12	NA
547	1328889818	6	6	6	6.5	5	2012-02-10T16:03:38Z	12	NA
547	1329128036	5.5	6	6	6.5	4.5	2012-02-13T10:13:56Z	15	NA
547	1329213644	5	5	4.5	6.5	4	2012-02-14T10:00:44Z	16	NA
547	1329224547	5	6	5	6.5	4	2012-02-14T13:02:27Z	16	NA
547	1329235383	4	4.5	5.5	3	4	2012-02-14T16:03:03Z	16	NA
547	1329301874	4.5	6	6	5	4	2012-02-15T10:31:14Z	17	NA
547	1329312987	3	5.5	5	6	4	2012-02-15T13:36:27Z	17	NA
547	1329321944	6	6.5	5	6.5	5	2012-02-15T16:05:44Z	17	NA
547	1329408631	7	3	6	6	6	2012-02-16T16:10:31Z	18	NA
547	1329472917	6	6.5	5	6.5	6	2012-02-17T10:01:57Z	19	NA
547	1329483642	6	6	6	6.5	5.5	2012-02-17T13:00:42Z	19	NA
547	1329494692	6.5	6.5	4.5	6	5.5	2012-02-17T16:04:52Z	19	NA
547	1329739691	6.5	6	5	6.5	5.5	2012-02-20T12:08:11Z	22	NA
547	1329743286	5.5	5.5	5	6	3.5	2012-02-20T13:08:06Z	22	NA
547	1329753639	3	4.5	5	6	3	2012-02-20T16:00:39Z	22	NA
547	1330084960	5.5	6	6	5.5	3	2012-02-24T12:02:40Z	26	NA
547	1330093324	5	6	6	6	5	2012-02-24T14:22:04Z	26	NA
547	1330099876	3	5.5	4.5	6	4	2012-02-24T16:11:16Z	26	NA
547	1330337287	4.5	6	4	6.5	3	2012-02-27T10:08:07Z	29	NA
547	1330358366	5	6	5	6.5	3.5	2012-02-27T15:59:26Z	29	NA
547	1330360440	5	6	6	6.5	4	2012-02-27T16:34:00Z	29	NA
547	1330425679	5	6.5	5	6	3.5	2012-02-28T10:41:19Z	30	NA
547	1330437022	3	4.5	5.5	6.5	2.5	2012-02-28T13:50:22Z	30	NA
547	1330445725	4	4	4.5	6	4	2012-02-28T16:15:25Z	30	NA
547	1330513827	3.5	5	5	5.5	3	2012-02-29T11:10:27Z	31	NA
547	1330523366	3	5	3	6	3.5	2012-02-29T13:49:26Z	31	NA
547	1330531367	4	5.5	5	6.5	3.5	2012-02-29T16:02:47Z	31	NA
547	1330944095	3	6	5	5	3.5	2012-03-05T10:41:35Z	36	NA
547	1330954362	2.5	6.5	5	5	3.5	2012-03-05T13:32:42Z	36	NA
547	1330963549	3	6.5	3	5.5	4	2012-03-05T16:05:49Z	36	NA
547	1331029749	5	6	5	6	4.5	2012-03-06T10:29:09Z	37	NA
547	1331042181	4.5	6	3	5.5	4	2012-03-06T13:56:21Z	37	NA
547	1331049782	5	5.5	5	6	4.5	2012-03-06T16:03:02Z	37	NA
547	1331117477	3	6	5	6	4	2012-03-07T10:51:17Z	38	NA
547	1331127051	4	5.5	3	6	3	2012-03-07T13:30:51Z	38	NA
547	1331136458	3	5.5	5	6	3	2012-03-07T16:07:38Z	38	NA
547	1331213433	4	5	5	6	4	2012-03-08T13:30:33Z	39	NA
547	1331224240	5	5	5	5	3.5	2012-03-08T16:30:40Z	39	NA
547	1331287448	4	6	4.5	6	4	2012-03-09T10:04:08Z	40	NA
547	1331298587	5	5.5	4	6	4	2012-03-09T13:09:47Z	40	NA
547	1331311851	3.5	5	3.5	5.5	4	2012-03-09T16:50:51Z	40	NA
548	1327918025	4	4	5.5	6.5	5.5	2012-01-30T10:07:05Z	1	NA
548	1327929788	2	5.5	6	7	4.5	2012-01-30T13:23:08Z	1	NA
548	1327939439	4.5	5	6.5	6.5	4.5	2012-01-30T16:03:59Z	1	NA
548	1328004233	3.5	5.5	6	6.5	4.5	2012-01-31T10:03:53Z	2	NA
548	1328027422	2.5	6	5.5	6	5	2012-01-31T16:30:22Z	2	NA
548	1328090476	4	6	5.5	6.5	4.5	2012-02-01T10:01:16Z	3	NA
548	1328112064	2	6	6.5	6.5	4.5	2012-02-01T16:01:04Z	3	NA
548	1328177396	4.5	5.5	6.5	6	4	2012-02-02T10:09:56Z	4	NA
548	1328198571	4	6	6.5	6.5	4.5	2012-02-02T16:02:51Z	4	NA
548	1328264696	4	3.5	5.5	6	4	2012-02-03T10:24:56Z	5	NA
548	1328274313	3.5	6	6.5	6.5	5	2012-02-03T13:05:13Z	5	NA
548	1328285243	2.5	6	6	6	4.5	2012-02-03T16:07:23Z	5	NA
548	1328619787	3.5	4	6.5	6	3	2012-02-07T13:03:07Z	9	NA
548	1328631539	4	6	6.5	6	5.5	2012-02-07T16:18:59Z	9	NA
548	1328696172	4	5.5	6	6	4	2012-02-08T10:16:12Z	10	NA
548	1328706452	3	3.5	5	6	3	2012-02-08T13:07:32Z	10	NA
548	1328718242	5	6	6	6	3.5	2012-02-08T16:24:02Z	10	NA
548	1328781641	5.5	6	6.5	6.5	5	2012-02-09T10:00:41Z	11	NA
548	1328794326	4	6	6	6.5	4.5	2012-02-09T13:32:06Z	11	NA
548	1328805242	4	5.5	6.5	6.5	5.5	2012-02-09T16:34:02Z	11	NA
548	1328868112	3.5	6	6.5	6.5	5	2012-02-10T10:01:52Z	12	NA
548	1328878829	2.5	6	6.5	6.5	4.5	2012-02-10T13:00:29Z	12	NA
548	1328890163	4	6.5	6.5	6.5	5	2012-02-10T16:09:23Z	12	NA
548	1329127511	4	6	6	6.5	4	2012-02-13T10:05:11Z	15	NA
548	1329148839	3	5.5	6.5	6.5	4	2012-02-13T16:00:39Z	15	NA
548	1329473119	4.5	6	6.5	6.5	5.5	2012-02-17T10:05:19Z	19	NA
548	1329494726	3.5	6	6.5	6.5	5	2012-02-17T16:05:26Z	19	NA
548	1329732041	3.5	6.5	6.5	6.5	5	2012-02-20T10:00:41Z	22	NA
548	1329742837	4	6.5	6	6	5	2012-02-20T13:00:37Z	22	NA
548	1329753922	3.5	5.5	6.5	6	5	2012-02-20T16:05:22Z	22	NA
548	1329818427	3.5	6.5	6.5	6.5	5	2012-02-21T10:00:27Z	23	NA
548	1329829591	5	6.5	6.5	6.5	5	2012-02-21T13:06:31Z	23	NA
548	1329840058	3.5	6	6.5	6	4.5	2012-02-21T16:00:58Z	23	NA
548	1329905434	4	6.5	6.5	6.5	5	2012-02-22T10:10:34Z	24	NA
548	1329915630	3.5	5.5	6	6.5	6	2012-02-22T13:00:30Z	24	NA
548	1329926533	4	6.5	6	6.5	5	2012-02-22T16:02:13Z	24	NA
548	1329991316	3.5	4.5	6	6.5	5	2012-02-23T10:01:56Z	25	NA
548	1330007914	4	6	6.5	6.5	5	2012-02-23T14:38:34Z	25	NA
548	1330013472	4	6	6.5	6.5	5	2012-02-23T16:11:12Z	25	NA
548	1330078293	4	6.5	6.5	6.5	5	2012-02-24T10:11:33Z	26	NA
548	1330089494	4	6.5	6.5	6.5	5	2012-02-24T13:18:14Z	26	NA
548	1330100030	3.5	6.5	6.5	6.5	5	2012-02-24T16:13:50Z	26	NA
548	1330336840	3.5	6.5	6.5	6.5	5.5	2012-02-27T10:00:40Z	29	NA
548	1330347790	3.5	6	6	6.5	5	2012-02-27T13:03:10Z	29	NA
548	1330358565	3.5	6.5	6.5	6.5	5	2012-02-27T16:02:45Z	29	NA
548	1330423318	4	6	6.5	6	4	2012-02-28T10:01:58Z	30	NA
548	1330434414	3.5	6.5	6.5	6.5	5	2012-02-28T13:06:54Z	30	NA
548	1330444921	4	5.5	6.5	6.5	5	2012-02-28T16:02:01Z	30	NA
548	1330512347	3.5	6.5	6.5	6.5	5	2012-02-29T10:45:47Z	31	NA
548	1330531667	3.5	6.5	6.5	6.5	5	2012-02-29T16:07:47Z	31	NA
548	1330596247	3.5	6	6.5	6.5	5	2012-03-01T10:04:07Z	32	NA
548	1330617703	3	6.5	6.5	6.5	5	2012-03-01T16:01:43Z	32	NA
548	1330695962	3.5	6.5	6.5	6.5	4.5	2012-03-02T13:46:02Z	33	NA
548	1330704705	3	6.5	6.5	6.5	5	2012-03-02T16:11:45Z	33	NA
548	1330944048	3.5	6.5	6.5	6.5	5	2012-03-05T10:40:48Z	36	NA
548	1330952759	3.5	6.5	6.5	6.5	5	2012-03-05T13:05:59Z	36	NA
548	1330963781	3	6	6.5	6.5	4.5	2012-03-05T16:09:41Z	36	NA
548	1331028100	3.5	6	6.5	5	5	2012-03-06T10:01:40Z	37	NA
