,pid,class,time,q1,q2,alone,dayweek,d,hourday,week,fact,ACCEPTANCE,COGNITIVE_REAPPRAISAL,DISTRACTION,EXPRESSIVE_SUPPRESSION,INTROSPECTION,NoER,PROBLEM_SOLVING,SEEKING_ADVICE,THOUGHT_SUPPRESSION,ER,Avoidant,Engagement,hourday2,q2_mean,diff
1515,ER_5007,education,Thu Feb 16 13:59:38 EST 2017,37,60,1,Thu,1,13,Weekday,Afternoon,0,0,1,0,1,0,1,1,1,1,1,1,hour13_14,54.83333333,5.166666667
1516,ER_5007,education,Thu Feb 23 13:30:32 EST 2017,26,88,0,Thu,8,13,Weekday,Afternoon,0,0,1,0,0,0,1,1,0,1,1,1,hour13_14,54.83333333,33.16666667
1517,ER_5007,education,Tue Feb 21 11:36:17 EST 2017,62,39,1,Tue,6,11,Weekday,Morning,0,0,1,0,1,0,1,1,0,1,1,1,hour11_12,54.83333333,-15.83333333
1518,ER_5007,education,Tue Feb 21 13:18:33 EST 2017,26,72,0,Tue,6,13,Weekday,Afternoon,0,0,0,0,0,0,1,0,0,1,0,1,hour13_14,54.83333333,17.16666667
1519,ER_5007,education,Tue Feb 21 16:54:22 EST 2017,40,65,0,Tue,6,16,Weekday,Afternoon,0,0,0,0,0,0,1,1,0,1,0,1,hour15_16,54.83333333,10.16666667
1520,ER_5007,education,Tue Feb 21 17:31:18 EST 2017,31,73,0,Tue,6,17,Weekday,Evening,0,0,1,0,0,0,1,1,0,1,1,1,hour17_18,54.83333333,18.16666667
1521,ER_5007,education,Tue Feb 21 20:54:32 EST 2017,20,77,0,Tue,6,20,Weekday,Evening,0,0,0,0,0,0,1,1,0,1,0,1,hour19_20,54.83333333,22.16666667
1522,ER_5007,education,Tue Feb 28 11:43:06 EST 2017,27,90,1,Tue,13,11,Weekday,Morning,1,0,0,0,0,0,1,1,0,1,0,1,hour11_12,54.83333333,35.16666667
1523,ER_5007,education,Tue Feb 28 19:24:49 EST 2017,32,68,0,Tue,13,19,Weekday,Evening,0,0,0,0,0,0,1,1,0,1,0,1,hour19_20,54.83333333,13.16666667
1524,ER_5007,education,Wed Feb 22 12:48:50 EST 2017,68,28,0,Wed,7,12,Weekday,Morning,0,0,0,0,0,0,1,1,0,1,0,1,hour11_12,54.83333333,-26.83333333
1525,ER_5007,leisure,Mon Feb 20 14:19:28 EST 2017,83,18,0,Mon,5,14,Weekday,Afternoon,0,0,0,0,0,0,1,1,0,1,0,1,hour13_14,54.83333333,-36.83333333
1526,ER_5007,leisure,Sun Feb 19 16:52:14 EST 2017,40,62,0,Sun,4,16,Weekend,Afternoon,0,0,0,0,0,0,1,1,0,1,0,1,hour15_16,54.83333333,7.166666667
1527,ER_5007,leisure,Fri Feb 17 16:34:51 EST 2017,92,22,0,Fri,2,16,Weekday,Afternoon,0,0,0,0,1,0,0,0,0,1,0,1,hour15_16,54.83333333,-32.83333333
1528,ER_5007,leisure,Sun Feb 26 13:25:05 EST 2017,42,90,0,Sun,11,13,Weekend,Afternoon,1,0,1,0,0,0,1,1,1,1,1,1,hour13_14,54.83333333,35.16666667
1529,ER_5008,education,Fri Feb 17 11:07:12 EST 2017,26,92,0,Fri,2,11,Weekday,Morning,1,0,0,0,1,0,0,1,0,1,0,1,hour11_12,53.625,38.375
1530,ER_5008,education,Fri Feb 17 16:20:10 EST 2017,42,32,0,Fri,2,16,Weekday,Afternoon,1,0,0,0,0,0,0,1,0,1,0,1,hour15_16,53.625,-21.625
1531,ER_5008,education,Fri Feb 17 18:10:59 EST 2017,61,49,0,Fri,2,18,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,53.625,-4.625
1532,ER_5008,education,Fri Feb 24 10:33:19 EST 2017,28,70,0,Fri,9,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,53.625,16.375
1533,ER_5008,education,Fri Feb 24 12:47:39 EST 2017,30,68,0,Fri,9,12,Weekday,Morning,0,0,0,0,1,0,0,1,0,1,0,1,hour11_12,53.625,14.375
1534,ER_5008,education,Fri Feb 24 15:46:20 EST 2017,38,58,0,Fri,9,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,53.625,4.375
1535,ER_5008,education,Mon Feb 20 12:43:03 EST 2017,60,37,1,Mon,5,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,53.625,-16.625
1536,ER_5008,education,Mon Feb 20 13:20:53 EST 2017,47,31,1,Mon,5,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,53.625,-22.625
1537,ER_5008,education,Mon Feb 27 11:51:22 EST 2017,64,37,0,Mon,12,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,53.625,-16.625
1538,ER_5008,education,Sat Feb 18 10:15:10 EST 2017,48,43,0,Sat,3,10,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,53.625,-10.625
1539,ER_5008,education,Sun Feb 19 09:50:30 EST 2017,54,51,0,Sun,4,9,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,53.625,-2.625
1540,ER_5008,education,Sun Feb 19 12:26:39 EST 2017,50,53,0,Sun,4,12,Weekend,Morning,0,0,0,0,1,0,0,1,0,1,0,1,hour11_12,53.625,-0.625
1541,ER_5008,education,Sun Feb 26 14:32:41 EST 2017,47,57,1,Sun,11,14,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,53.625,3.375
1542,ER_5008,education,Sun Feb 26 18:35:06 EST 2017,32,67,0,Sun,11,18,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,53.625,13.375
1543,ER_5008,education,Tue Feb 21 19:13:10 EST 2017,59,46,0,Tue,6,19,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,53.625,-7.625
1544,ER_5008,education,Tue Feb 28 19:18:43 EST 2017,52,64,1,Tue,13,19,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,53.625,10.375
1545,ER_5008,education,Wed Mar 01 09:57:00 EST 2017,65,43,0,Wed,14,9,Weekday,Morning,0,0,0,0,1,0,0,1,0,1,0,1,hour9_10,53.625,-10.625
1546,ER_5008,education,Wed Mar 01 12:21:02 EST 2017,56,43,1,Wed,14,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,53.625,-10.625
1547,ER_5008,education,Wed Mar 01 18:03:59 EST 2017,47,54,0,Wed,14,18,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,53.625,0.375
1548,ER_5008,education,Wed Mar 01 20:46:51 EST 2017,52,48,0,Wed,14,20,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,53.625,-5.625
1549,ER_5008,friendshouses,Fri Feb 24 17:48:26 EST 2017,69,48,0,Fri,9,17,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,53.625,-5.625
1550,ER_5008,friendshouses,Fri Feb 24 20:17:41 EST 2017,74,34,0,Fri,9,20,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,53.625,-19.625
1551,ER_5008,friendshouses,Wed Feb 22 13:16:42 EST 2017,32,70,0,Wed,7,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,53.625,16.375
1552,ER_5008,home,Sat Feb 18 17:22:22 EST 2017,79,44,0,Sat,3,17,Weekend,Evening,0,0,1,0,0,0,0,0,0,1,1,0,hour17_18,53.625,-9.625
1553,ER_5008,home,Sat Feb 25 12:18:48 EST 2017,40,62,1,Sat,10,12,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,53.625,8.375
1554,ER_5008,home,Sat Feb 25 13:45:19 EST 2017,33,63,1,Sat,10,13,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,53.625,9.375
1555,ER_5008,home,Sat Feb 25 15:16:20 EST 2017,44,76,1,Sat,10,15,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,53.625,22.375
1556,ER_5008,home,Sat Feb 25 17:15:26 EST 2017,35,66,1,Sat,10,17,Weekend,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour17_18,53.625,12.375
1557,ER_5008,home,Thu Feb 16 19:12:42 EST 2017,56,37,0,Thu,1,19,Weekday,Evening,1,0,1,0,1,0,0,0,0,1,1,1,hour19_20,53.625,-16.625
1558,ER_5008,home,Thu Feb 23 12:25:29 EST 2017,46,41,1,Thu,8,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,53.625,-12.625
1559,ER_5008,home,Thu Feb 23 14:10:39 EST 2017,52,51,0,Thu,8,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,53.625,-2.625
1560,ER_5008,home,Thu Feb 23 15:15:43 EST 2017,43,58,0,Thu,8,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,53.625,4.375
1561,ER_5008,home,Tue Feb 21 15:08:27 EST 2017,51,52,0,Tue,6,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,53.625,-1.625
1562,ER_5008,home,Tue Feb 21 17:10:43 EST 2017,27,33,1,Tue,6,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,53.625,-20.625
1563,ER_5008,home,Wed Mar 01 15:14:12 EST 2017,43,41,1,Wed,14,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,53.625,-12.625
1564,ER_5008,leisure,Sun Feb 19 14:50:19 EST 2017,28,64,1,Sun,4,14,Weekend,Afternoon,0,0,1,0,1,0,0,0,0,1,1,1,hour13_14,53.625,10.375
1565,ER_5008,leisure,Sun Feb 19 15:20:57 EST 2017,65,61,0,Sun,4,15,Weekend,Afternoon,0,0,1,0,0,0,0,1,0,1,1,1,hour15_16,53.625,7.375
1566,ER_5008,leisure,Tue Feb 28 15:22:46 EST 2017,52,55,0,Tue,13,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,53.625,1.375
1567,ER_5008,leisure,Tue Feb 28 17:20:03 EST 2017,35,59,0,Tue,13,17,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,53.625,5.375
1568,ER_5008,leisure,Fri Feb 17 14:30:53 EST 2017,23,87,1,Fri,2,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,53.625,33.375
1569,ER_5010,education,Fri Apr 14 12:24:11 EDT 2017,54,31,1,Fri,8,12,Weekday,Morning,0,0,0,0,0,0,0,0,1,1,1,0,hour11_12,20.59090909,10.40909091
1570,ER_5010,education,Fri Apr 14 18:13:45 EDT 2017,68,17,0,Fri,8,18,Weekend,Evening,0,1,0,0,0,0,0,0,0,1,0,1,hour17_18,20.59090909,-3.590909091
1571,ER_5010,education,Mon Apr 10 12:08:54 EDT 2017,88,19,1,Mon,4,12,Weekday,Morning,0,0,0,0,0,0,0,0,1,1,1,0,hour11_12,20.59090909,-1.590909091
1572,ER_5010,education,Mon Apr 17 14:25:26 EDT 2017,67,28,0,Mon,11,14,Weekday,Afternoon,0,0,0,0,0,0,1,0,0,1,0,1,hour13_14,20.59090909,7.409090909
1573,ER_5010,education,Sat Apr 08 11:04:25 EDT 2017,84,18,1,Sat,2,11,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,20.59090909,-2.590909091
1574,ER_5010,education,Thu Apr 20 10:59:05 EDT 2017,94,13,0,Thu,14,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,20.59090909,-7.590909091
1575,ER_5010,education,Thu Apr 20 13:18:20 EDT 2017,86,2,0,Thu,14,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,20.59090909,-18.59090909
1576,ER_5010,education,Thu Apr 20 15:21:10 EDT 2017,91,15,0,Thu,14,15,Weekday,Afternoon,0,1,0,0,0,0,0,0,0,1,0,1,hour15_16,20.59090909,-5.590909091
1577,ER_5010,education,Tue Apr 11 12:19:23 EDT 2017,81,3,0,Tue,5,12,Weekday,Morning,0,1,0,0,0,0,0,0,0,1,0,1,hour11_12,20.59090909,-17.59090909
1578,ER_5010,education,Tue Apr 11 14:12:16 EDT 2017,74,30,0,Tue,5,14,Weekday,Afternoon,0,0,1,0,0,0,0,0,1,1,1,0,hour13_14,20.59090909,9.409090909
1579,ER_5010,education,Tue Apr 11 18:34:38 EDT 2017,71,27,1,Tue,5,18,Weekday,Evening,0,0,0,0,0,0,0,0,1,1,1,0,hour17_18,20.59090909,6.409090909
1580,ER_5010,education,Wed Apr 12 16:57:06 EDT 2017,59,24,0,Wed,6,16,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.59090909,3.409090909
1581,ER_5010,friendshouses,Tue Apr 18 12:44:41 EDT 2017,72,8,1,Tue,12,12,Weekday,Morning,0,0,0,0,0,0,1,0,0,1,0,1,hour11_12,20.59090909,-12.59090909
1582,ER_5010,friendshouses,Tue Apr 18 14:27:04 EDT 2017,62,61,0,Tue,12,14,Weekday,Afternoon,1,0,0,1,0,0,0,0,0,1,1,1,hour13_14,20.59090909,40.40909091
1583,ER_5010,leisure,Sat Apr 08 15:07:30 EDT 2017,32,59,1,Sat,2,15,Weekend,Afternoon,0,0,1,0,0,0,0,0,0,1,1,0,hour15_16,20.59090909,38.40909091
1584,ER_5010,leisure,Sat Apr 08 19:52:30 EDT 2017,82,18,0,Sat,2,19,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,20.59090909,-2.590909091
1585,ER_5010,leisure,Sun Apr 09 16:03:10 EDT 2017,82,7,0,Sun,3,16,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.59090909,-13.59090909
1586,ER_5010,leisure,Sun Apr 16 16:10:16 EDT 2017,91,14,0,Sun,10,16,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.59090909,-6.590909091
1587,ER_5010,leisure,Wed Apr 19 12:04:52 EDT 2017,94,18,0,Wed,13,12,Weekday,Morning,0,1,0,0,0,0,0,0,0,1,0,1,hour11_12,20.59090909,-2.590909091
1588,ER_5010,leisure,Wed Apr 19 14:06:06 EDT 2017,72,19,0,Wed,13,14,Weekday,Afternoon,0,1,0,0,0,0,0,0,0,1,0,1,hour13_14,20.59090909,-1.590909091
1589,ER_5010,leisure,Sat Apr 15 20:30:45 EDT 2017,100,17,0,Sat,9,20,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,20.59090909,-3.590909091
1590,ER_5010,leisure,Sun Apr 16 13:03:46 EDT 2017,83,5,0,Sun,10,13,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,20.59090909,-15.59090909
1591,ER_5011,education,Fri Apr 07 14:14:15 EDT 2017,67,35,0,Fri,1,14,Weekday,Afternoon,0,0,0,0,0,0,0,0,1,1,1,0,hour13_14,20.95121951,14.04878049
1592,ER_5011,education,Fri Apr 14 11:38:39 EDT 2017,71,33,0,Fri,8,11,Weekday,Morning,0,0,0,0,0,0,1,0,0,1,0,1,hour11_12,20.95121951,12.04878049
1593,ER_5011,education,Mon Apr 10 13:13:14 EDT 2017,95,7,1,Mon,4,13,Weekday,Afternoon,0,1,0,0,0,0,0,0,0,1,0,1,hour13_14,20.95121951,-13.95121951
1594,ER_5011,education,Mon Apr 10 14:32:00 EDT 2017,100,15,0,Mon,4,14,Weekday,Afternoon,0,0,0,0,0,0,1,0,0,1,0,1,hour13_14,20.95121951,-5.951219512
1595,ER_5011,education,Mon Apr 17 16:36:56 EDT 2017,86,19,0,Mon,11,16,Weekday,Afternoon,0,0,0,0,0,0,1,0,0,1,0,1,hour15_16,20.95121951,-1.951219512
1596,ER_5011,education,Mon Apr 17 19:27:58 EDT 2017,74,32,1,Mon,11,19,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,20.95121951,11.04878049
1597,ER_5011,education,Sat Apr 08 15:28:09 EDT 2017,89,4,0,Sat,2,15,Weekend,Afternoon,0,0,0,0,0,0,0,1,0,1,0,1,hour15_16,20.95121951,-16.95121951
1598,ER_5011,education,Sun Apr 09 11:11:34 EDT 2017,84,18,0,Sun,3,11,Weekend,Morning,0,0,0,0,0,0,1,0,0,1,0,1,hour11_12,20.95121951,-2.951219512
1599,ER_5011,education,Sun Apr 09 13:12:01 EDT 2017,84,16,1,Sun,3,13,Weekend,Afternoon,0,0,0,0,0,0,1,0,0,1,0,1,hour13_14,20.95121951,-4.951219512
1600,ER_5011,education,Sun Apr 09 15:04:26 EDT 2017,69,41,0,Sun,3,15,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.95121951,20.04878049
1601,ER_5011,education,Sun Apr 09 17:32:44 EDT 2017,100,10,0,Sun,3,17,Weekend,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour17_18,20.95121951,-10.95121951
1602,ER_5011,education,Sun Apr 09 20:44:34 EDT 2017,66,24,0,Sun,3,20,Weekend,Evening,0,0,0,0,1,0,0,0,0,1,0,1,hour19_20,20.95121951,3.048780488
1603,ER_5011,education,Sun Apr 16 11:20:02 EDT 2017,89,23,0,Sun,10,11,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,20.95121951,2.048780488
1604,ER_5011,education,Sun Apr 16 12:18:18 EDT 2017,94,13,1,Sun,10,12,Weekend,Morning,0,0,0,0,1,0,0,0,0,1,0,1,hour11_12,20.95121951,-7.951219512
1605,ER_5011,education,Thu Apr 13 14:06:13 EDT 2017,68,37,0,Thu,7,14,Weekday,Afternoon,0,0,1,0,0,0,0,0,0,1,1,0,hour13_14,20.95121951,16.04878049
1606,ER_5011,education,Thu Apr 13 18:44:17 EDT 2017,59,40,1,Thu,7,18,Weekday,Evening,1,0,0,0,0,0,0,0,0,1,0,1,hour17_18,20.95121951,19.04878049
1607,ER_5011,education,Thu Apr 20 12:32:29 EDT 2017,92,14,0,Thu,14,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,20.95121951,-6.951219512
1608,ER_5011,education,Tue Apr 11 14:25:13 EDT 2017,75,13,0,Tue,5,14,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,20.95121951,-7.951219512
1609,ER_5011,education,Tue Apr 11 20:49:16 EDT 2017,100,21,0,Tue,5,20,Weekday,Evening,0,0,0,0,0,0,1,0,0,1,0,1,hour19_20,20.95121951,0.048780488
1610,ER_5011,education,Tue Apr 18 18:07:15 EDT 2017,86,13,0,Tue,12,18,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,20.95121951,-7.951219512
1611,ER_5011,education,Wed Apr 12 13:02:09 EDT 2017,87,24,1,Wed,6,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,20.95121951,3.048780488
1612,ER_5011,education,Wed Apr 12 15:41:13 EDT 2017,72,37,0,Wed,6,15,Weekday,Afternoon,0,0,0,0,0,0,1,0,0,1,0,1,hour15_16,20.95121951,16.04878049
1613,ER_5011,education,Wed Apr 12 17:37:08 EDT 2017,67,37,0,Wed,6,17,Weekday,Evening,1,0,0,0,0,0,1,0,0,1,0,1,hour17_18,20.95121951,16.04878049
1614,ER_5011,education,Wed Apr 12 18:18:02 EDT 2017,93,23,0,Wed,6,18,Weekday,Evening,0,0,0,0,0,0,1,1,0,1,0,1,hour17_18,20.95121951,2.048780488
1615,ER_5011,education,Wed Apr 19 10:31:49 EDT 2017,66,42,1,Wed,13,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,20.95121951,21.04878049
1616,ER_5011,education,Wed Apr 19 12:16:22 EDT 2017,95,11,1,Wed,13,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,20.95121951,-9.951219512
1617,ER_5011,education,Wed Apr 19 18:15:36 EDT 2017,71,28,1,Wed,13,18,Weekday,Evening,0,0,0,0,1,0,0,1,0,1,0,1,hour17_18,20.95121951,7.048780488
1618,ER_5011,friendshouses,Thu Apr 13 11:45:53 EDT 2017,86,35,0,Thu,7,11,Weekday,Morning,1,0,0,0,1,0,0,0,0,1,0,1,hour11_12,20.95121951,14.04878049
1619,ER_5011,friendshouses,Thu Apr 13 13:18:14 EDT 2017,64,37,1,Thu,7,13,Weekday,Afternoon,0,0,1,0,1,0,0,0,1,1,1,1,hour13_14,20.95121951,16.04878049
1620,ER_5011,friendshouses,Thu Apr 20 15:43:04 EDT 2017,100,1,1,Thu,14,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.95121951,-19.95121951
1621,ER_5011,home,Mon Apr 17 12:39:28 EDT 2017,79,21,0,Mon,11,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,20.95121951,0.048780488
1622,ER_5011,home,Tue Apr 18 10:03:59 EDT 2017,86,11,1,Tue,12,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,20.95121951,-9.951219512
1623,ER_5011,leisure,Sat Apr 08 10:49:54 EDT 2017,77,4,0,Sat,2,10,Weekend,Morning,0,0,0,0,0,0,0,1,0,1,0,1,hour9_10,20.95121951,-16.95121951
1624,ER_5011,leisure,Sat Apr 08 12:25:58 EDT 2017,93,9,0,Sat,2,12,Weekend,Morning,0,0,0,0,0,0,0,1,0,1,0,1,hour11_12,20.95121951,-11.95121951
1625,ER_5011,leisure,Sat Apr 15 15:15:26 EDT 2017,93,8,0,Sat,9,15,Weekend,Afternoon,1,0,0,0,1,0,0,0,0,1,0,1,hour15_16,20.95121951,-12.95121951
1626,ER_5011,leisure,Sat Apr 15 16:55:03 EDT 2017,81,28,0,Sat,9,16,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.95121951,7.048780488
1627,ER_5011,leisure,Sun Apr 16 15:05:09 EDT 2017,89,18,0,Sun,10,15,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.95121951,-2.951219512
1628,ER_5011,leisure,Sun Apr 16 17:36:45 EDT 2017,61,27,1,Sun,10,17,Weekend,Evening,0,0,0,0,0,0,1,0,0,1,0,1,hour17_18,20.95121951,6.048780488
1629,ER_5011,leisure,Thu Apr 20 10:52:47 EDT 2017,100,9,0,Thu,14,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,20.95121951,-11.95121951
1630,ER_5011,leisure,Tue Apr 18 15:41:34 EDT 2017,87,6,1,Tue,12,15,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,20.95121951,-14.95121951
1631,ER_5011,leisure,Fri Apr 14 19:43:32 EDT 2017,91,15,0,Fri,8,19,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,20.95121951,-5.951219512
1632,ER_5012,education,Fri Apr 07 17:22:01 EDT 2017,69,45,1,Fri,1,17,Weekend,Evening,0,0,1,1,0,0,1,0,0,1,1,1,hour17_18,40.25,4.75
1633,ER_5012,education,Fri Apr 07 19:16:51 EDT 2017,52,46,1,Fri,1,19,Weekend,Evening,0,0,1,0,0,0,0,0,1,1,1,0,hour19_20,40.25,5.75
1634,ER_5012,education,Sat Apr 15 20:51:42 EDT 2017,18,72,0,Sat,9,20,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,40.25,31.75
1635,ER_5012,education,Sun Apr 09 17:45:16 EDT 2017,68,36,0,Sun,3,17,Weekend,Evening,0,0,0,0,0,0,1,0,0,1,0,1,hour17_18,40.25,-4.25
1636,ER_5012,education,Sun Apr 09 19:40:24 EDT 2017,86,36,0,Sun,3,19,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,40.25,-4.25
1637,ER_5012,education,Wed Apr 12 13:50:27 EDT 2017,79,20,0,Wed,6,13,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour13_14,40.25,-20.25
1638,ER_5012,home,Wed Apr 12 17:00:12 EDT 2017,65,31,1,Wed,6,17,Weekday,Evening,0,0,0,0,0,0,1,0,0,1,0,1,hour17_18,40.25,-9.25
1639,ER_5012,leisure,Thu Apr 13 18:57:01 EDT 2017,52,36,0,Thu,7,18,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,40.25,-4.25
1640,ER_5013,education,Fri Apr 21 10:01:25 EDT 2017,100,1,0,Fri,12,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,6.266666667,-5.266666667
1641,ER_5013,education,Fri Apr 21 12:20:33 EDT 2017,100,1,0,Fri,12,12,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,6.266666667,-5.266666667
1642,ER_5013,education,Fri Apr 21 19:55:12 EDT 2017,100,1,0,Fri,12,19,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,6.266666667,-5.266666667
1643,ER_5013,education,Mon Apr 10 16:23:33 EDT 2017,75,18,1,Mon,1,16,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,6.266666667,11.73333333
1644,ER_5013,education,Mon Apr 10 19:45:58 EDT 2017,100,1,0,Mon,1,19,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,6.266666667,-5.266666667
1645,ER_5013,education,Mon Apr 10 20:30:29 EDT 2017,100,1,0,Mon,1,20,Weekday,Evening,1,0,1,0,0,0,0,0,0,1,1,1,hour19_20,6.266666667,-5.266666667
1646,ER_5013,education,Mon Apr 17 10:11:29 EDT 2017,100,1,0,Mon,8,10,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour9_10,6.266666667,-5.266666667
1647,ER_5013,education,Mon Apr 17 16:37:37 EDT 2017,100,1,1,Mon,8,16,Weekday,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,6.266666667,-5.266666667
1648,ER_5013,education,Mon Apr 17 20:08:28 EDT 2017,100,1,0,Mon,8,20,Weekday,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour19_20,6.266666667,-5.266666667
1649,ER_5013,education,Sat Apr 15 11:13:18 EDT 2017,100,2,1,Sat,6,11,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,6.266666667,-4.266666667
1650,ER_5013,education,Sat Apr 15 12:59:15 EDT 2017,100,12,0,Sat,6,12,Weekend,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,6.266666667,5.733333333
1651,ER_5013,education,Sat Apr 15 15:24:44 EDT 2017,100,1,0,Sat,6,15,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,6.266666667,-5.266666667
1652,ER_5013,education,Sat Apr 15 16:11:45 EDT 2017,100,10,0,Sat,6,16,Weekend,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,hour15_16,6.266666667,3.733333333
1653,ER_5013,education,Sun Apr 16 18:13:46 EDT 2017,100,10,0,Sun,7,18,Weekend,Evening,0,0,0,0,0,1,0,0,0,0,0,0,hour17_18,6.266666667,3.733333333
1654,ER_5013,education,Thu Apr 13 11:54:00 EDT 2017,97,21,0,Thu,4,11,Weekday,Morning,0,0,0,0,0,1,0,0,0,0,0,0,hour11_12,6.266666667,14.73333333
